seed_analysis,contrast,candidate,reference,label_budget,scenario,target_fpr,metric,n_seeds,mean_difference,sd_difference,ci95_low,ci95_high,exact_signflip_p_two_sided,cohen_dz,wins,ties,losses
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,TEMPORAL,0.01,f1,5,0.030187403754268517,0.045358479674237416,-0.02613258747048939,0.08650739497902643,0.3125,0.6655294439115488,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,TEMPORAL,0.01,precision,5,0.0013121540770921758,0.005938482532222237,-0.0060614458871301145,0.008685754041314466,0.625,0.22095780697719006,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,TEMPORAL,0.01,roc_auc,5,-0.00033169375000008383,0.004846855453669932,-0.0063498596713196225,0.005686472171319455,0.9375,-0.0684348343313875,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,TEMPORAL,0.02,recall,5,0.025650000000000017,0.023219469201512775,-0.0031807789649195527,0.05448077896491958,0.125,1.1046764151838961,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,TEMPORAL,0.02,empirical_fpr,5,-0.0012000000000000003,0.001995306993923491,-0.0036775008597189802,0.0012775008597189798,0.3125,-0.6014112132391061,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,TEMPORAL,0.02,f1,5,0.01747245867117886,0.016099474621994864,-0.0025176793569473555,0.03746259669930507,0.125,1.0852812952857631,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,TEMPORAL,0.02,precision,5,0.0025391478870163465,0.003096244447382444,-0.0013053473729367506,0.006383643146969443,0.25,0.8200734567850205,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,TEMPORAL,0.02,roc_auc,5,-0.00033169375000008383,0.004846855453669932,-0.0063498596713196225,0.005686472171319455,0.9375,-0.0684348343313875,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_OOD,0.005,recall,5,0.04935199585277346,0.10203225637026135,-0.07733778353767697,0.1760417752432239,0.375,0.48369013494792956,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_OOD,0.005,empirical_fpr,5,0.00010368066355624685,0.002848860894563833,-0.0034336473451142407,0.0036410086722267346,1.0,0.03639372626234198,2,0,3
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_OOD,0.005,f1,5,0.05083159560617791,0.09687621840742103,-0.06945611707244181,0.17111930828479763,0.375,0.5247066456743944,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_OOD,0.005,precision,5,0.000344811388649946,0.00430602324780426,-0.005001822653577059,0.005691445430876951,1.0,0.08007652741442425,2,0,3
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_OOD,0.005,roc_auc,5,0.0007111450800999286,0.004062203132551704,-0.004332746302980086,0.005755036463179942,0.875,0.175063889444942,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_OOD,0.01,recall,5,0.05443234836702952,0.08088171692193076,-0.04599556764784027,0.15486026438189932,0.25,0.6729870536696088,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_OOD,0.01,empirical_fpr,5,0.00010368066355624701,0.004104890180368928,-0.004993213689988016,0.005200575017100511,1.0,0.02525784101413614,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_OOD,0.01,f1,5,0.044053136993112266,0.06441659284821127,-0.035930627233461895,0.12403690121968643,0.25,0.683878718902711,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_OOD,0.01,precision,5,0.0014380509050500034,0.005406286981327405,-0.005274741003621955,0.008150842813721961,0.625,0.265996035729668,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_OOD,0.01,roc_auc,5,0.0007111450800999286,0.004062203132551704,-0.004332746302980086,0.005755036463179942,0.875,0.175063889444942,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_OOD,0.02,recall,5,0.03276308968377397,0.029633903438956766,-0.004032261342625437,0.06955844071017338,0.125,1.1055948046555206,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_OOD,0.02,empirical_fpr,5,-0.0031104199066874032,0.001321674316638876,-0.004751495323008461,-0.0014693444903663454,0.0625,-2.3533936216582094,5,0,0
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_OOD,0.02,f1,5,0.024799997096417135,0.022198056877238817,-0.002762530958129828,0.052362525150964095,0.125,1.1172147739582676,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_OOD,0.02,precision,5,0.005437431858854813,0.0022358040370198955,0.002661314479048568,0.008213549238661058,0.0625,2.431980517443903,5,0,0
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_OOD,0.02,roc_auc,5,0.0007111450800999286,0.004062203132551704,-0.004332746302980086,0.005755036463179942,0.875,0.175063889444942,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,TEMPLATE_OOD,0.005,recall,5,0.03905152224824353,0.08120874830385802,-0.06178245685984815,0.1398855013563352,0.375,0.4808782682147102,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,TEMPLATE_OOD,0.005,empirical_fpr,5,0.0008196721311475412,0.0022428549542597136,-0.0019652001187497005,0.003604544381044783,0.5,0.365459268594605,2,0,3
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,TEMPLATE_OOD,0.005,f1,5,0.03341436491121084,0.06626178335506726,-0.04886050593755376,0.11568923575997545,0.375,0.5042780803552811,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,TEMPLATE_OOD,0.005,precision,5,-0.0007688376876593628,0.0031082453961870597,-0.004628234093687437,0.0030905587183687115,0.5625,-0.24735424320181082,2,0,3
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,TEMPLATE_OOD,0.005,roc_auc,5,-0.0006859680851646344,0.004842450767564949,-0.006698664866324227,0.005326728695994958,0.9375,-0.14165721410309287,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,TEMPLATE_OOD,0.01,recall,5,0.04385245901639341,0.06607188901606535,-0.038186626868169815,0.12589154490095664,0.25,0.6637082679099837,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,TEMPLATE_OOD,0.01,empirical_fpr,5,0.000585480093676815,0.003668022273460676,-0.003968971107888837,0.005139931295242466,0.8125,0.15961737689352443,2,0,3
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,TEMPLATE_OOD,0.01,f1,5,0.03157503924260126,0.046646853538527856,-0.02634467942567275,0.08949475791087527,0.25,0.6768953712284566,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,TEMPLATE_OOD,0.01,precision,5,0.00030191176024061404,0.004528261681250712,-0.005320667743814055,0.005924491264295282,0.9375,0.06667277235559974,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,TEMPLATE_OOD,0.01,roc_auc,5,-0.0006859680851646344,0.004842450767564949,-0.006698664866324227,0.005326728695994958,0.9375,-0.14165721410309287,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,TEMPLATE_OOD,0.02,recall,5,0.030093676814988292,0.024578312076377434,-0.0004243284268664292,0.060611682056843016,0.125,1.2243996545194717,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,TEMPLATE_OOD,0.02,empirical_fpr,5,-0.0008782201405152228,0.002200423942970273,-0.0036104073312869887,0.0018539670502565433,0.375,-0.3991140631426438,3,1,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,TEMPLATE_OOD,0.02,f1,5,0.020355457711603454,0.016608126186764608,-0.000266254652127363,0.040977170075334274,0.125,1.2256324092615083,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,TEMPLATE_OOD,0.02,precision,5,0.0021634129493759645,0.0027729621592586145,-0.001279674332156836,0.005606500230908765,0.25,0.7801812015907132,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,TEMPLATE_OOD,0.02,roc_auc,5,-0.0006859680851646344,0.004842450767564949,-0.006698664866324227,0.005326728695994958,0.9375,-0.14165721410309287,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_TEMPLATE_OOD,0.005,recall,5,0.049298813376483286,0.09536757363950532,-0.06911566940773702,0.16771329616070357,0.375,0.5169347556522254,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_TEMPLATE_OOD,0.005,empirical_fpr,5,0.00010787486515641842,0.0023010495153939097,-0.002749255476192423,0.0029650052065052597,1.0,0.04688072309384948,2,0,3
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_TEMPLATE_OOD,0.005,f1,5,0.05131313997204957,0.09144805915569305,-0.06223462278718282,0.16486090273128196,0.3125,0.5611178678454773,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_TEMPLATE_OOD,0.005,precision,5,0.00048649569571528327,0.0036887218862785205,-0.004093657469863043,0.005066648861293609,0.8125,0.13188733407226297,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_TEMPLATE_OOD,0.005,roc_auc,5,0.0006183894643378984,0.004301951246750989,-0.004723188520780612,0.005959967449456409,0.9375,0.1437462743923311,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_TEMPLATE_OOD,0.01,recall,5,0.053290183387270804,0.08231548490910724,-0.04891799071905309,0.1554983574935947,0.25,0.6473895336474519,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_TEMPLATE_OOD,0.01,empirical_fpr,5,-3.4694469519536144e-19,0.0036977640778862167,-0.0045913805293624635,0.0045913805293624635,1.0,-9.3825535617645e-17,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_TEMPLATE_OOD,0.01,f1,5,0.04382127654475265,0.06635775501692165,-0.038572758861384324,0.12621531195088964,0.25,0.6603791302701236,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_TEMPLATE_OOD,0.01,precision,5,0.0016342444022275694,0.004785703642274664,-0.004307991516457516,0.007576480320912656,0.5,0.34148466440575637,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_TEMPLATE_OOD,0.01,roc_auc,5,0.0006183894643378984,0.004301951246750989,-0.004723188520780612,0.005959967449456409,0.9375,0.1437462743923311,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_TEMPLATE_OOD,0.02,recall,5,0.036569579288025914,0.03258954845278404,-0.0038956897435132934,0.07703484831956511,0.125,1.122125988981043,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_TEMPLATE_OOD,0.02,empirical_fpr,5,-0.0032362459546925572,0.0015725328734749995,-0.005188803409678383,-0.0012836884997067316,0.0625,-2.057983021710107,5,0,0
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_TEMPLATE_OOD,0.02,f1,5,0.028224254378356805,0.024752786583458603,-0.002510389577544951,0.05895889833425856,0.125,1.1402455349095144,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_TEMPLATE_OOD,0.02,precision,5,0.005935830695204913,0.002564594390615738,0.0027514661703820237,0.009120195220027803,0.0625,2.3145300157112834,5,0,0
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,0.25,DOMAIN_TEMPLATE_OOD,0.02,roc_auc,5,0.0006183894643378984,0.004301951246750989,-0.004723188520780612,0.005959967449456409,0.9375,0.1437462743923311,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_ORIGINAL,0.005,recall,5,0.019659735349716455,0.032601160741462416,-0.02081995224261144,0.06013942294204435,0.25,0.6030378950499466,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_ORIGINAL,0.005,empirical_fpr,5,0.00010035122930255905,0.0038442511408686313,-0.0046729170123677765,0.004873619470972894,1.0,0.02610423347104323,2,0,3
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_ORIGINAL,0.005,f1,5,0.013921883955551096,0.020185944603386928,-0.011142276728210061,0.03898604463931225,0.1875,0.6896820648767258,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_ORIGINAL,0.005,precision,5,0.00021375946186457105,0.009833761143109595,-0.01199646771646973,0.012423986640198873,1.0,0.021737304654216652,2,0,3
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_ORIGINAL,0.005,roc_auc,5,0.02311777421352803,0.024272257090330752,-0.00702021357068177,0.05325576199773783,0.125,0.9524361136870692,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_ORIGINAL,0.01,recall,5,0.022117202268431013,0.03643909406729532,-0.023127908962090046,0.06736231349895207,0.25,0.6069635602791114,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_ORIGINAL,0.01,empirical_fpr,5,0.0016056196688409435,0.00244268167478938,-0.0014273702258171105,0.004638609563498998,0.25,0.6573184240142088,1,0,4
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_ORIGINAL,0.01,f1,5,0.013391083714176234,0.02368876189136243,-0.016022399088349862,0.04280456651670233,0.1875,0.5652926807905054,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_ORIGINAL,0.01,precision,5,-0.003192792102643227,0.00536781960346161,-0.009857820453113925,0.0034722362478274713,0.3125,-0.5948024223064898,1,0,4
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_ORIGINAL,0.01,roc_auc,5,0.02311777421352803,0.024272257090330752,-0.00702021357068177,0.05325576199773783,0.125,0.9524361136870692,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_ORIGINAL,0.02,recall,5,0.005860113421550084,0.01357246288683469,-0.010992325111989311,0.022712551955089477,0.4375,0.43176492508477615,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_ORIGINAL,0.02,empirical_fpr,5,0.0012042147516307083,0.004579469828039993,-0.004481948064706945,0.006890377567968362,0.625,0.2629594247476701,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_ORIGINAL,0.02,f1,5,0.0025932720423791134,0.009340168243144566,-0.009004078602299619,0.014190622687057845,0.625,0.2776472516201735,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_ORIGINAL,0.02,precision,5,-0.002376922757359945,0.010228480642192969,-0.015077258927095095,0.010323413412375207,0.625,-0.23238277907620272,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_ORIGINAL,0.02,roc_auc,5,0.02311777421352803,0.024272257090330752,-0.00702021357068177,0.05325576199773783,0.125,0.9524361136870692,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_BALANCED,0.005,recall,5,0.019659735349716455,0.032601160741462416,-0.02081995224261144,0.06013942294204435,0.25,0.6030378950499466,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_BALANCED,0.005,empirical_fpr,5,0.0011342155009451797,0.004503262476208543,-0.004457323390224913,0.006725754392115272,0.5625,0.2518652880966681,2,0,3
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_BALANCED,0.005,f1,5,0.013480144361758595,0.021369740524255824,-0.013053893098165945,0.040014181821683134,0.25,0.6308052428834077,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_BALANCED,0.005,precision,5,-0.0012924466089555108,0.0061642241330030195,-0.008946341791764185,0.006361448573853164,0.625,-0.20966898364966993,2,0,3
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_BALANCED,0.005,roc_auc,5,0.023293048552570906,0.024411145297424178,-0.0070173917181618715,0.05360348882330368,0.125,0.9541972844276483,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_BALANCED,0.01,recall,5,0.022117202268431013,0.03643909406729532,-0.023127908962090046,0.06736231349895207,0.25,0.6069635602791114,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_BALANCED,0.01,empirical_fpr,5,0.002079395085066163,0.002446536692919619,-0.0009583814468166318,0.005117171616948957,0.25,0.8499341502148815,1,1,3
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_BALANCED,0.01,f1,5,0.013848653033882075,0.024256889229412076,-0.016270253030695604,0.04396755909845975,0.1875,0.5709162829127422,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_BALANCED,0.01,precision,5,-0.0022727545569652284,0.0029893141286812972,-0.005984478289870657,0.0014389691759401995,0.1875,-0.760292983316487,1,0,4
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_BALANCED,0.01,roc_auc,5,0.023293048552570906,0.024411145297424178,-0.0070173917181618715,0.05360348882330368,0.125,0.9541972844276483,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_BALANCED,0.02,recall,5,0.005860113421550084,0.01357246288683469,-0.010992325111989311,0.022712551955089477,0.4375,0.43176492508477615,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_BALANCED,0.02,empirical_fpr,5,-0.0007561436672967863,0.0026227669046335732,-0.004012738908460626,0.002500451573867053,0.625,-0.28829998806257895,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_BALANCED,0.02,f1,5,0.0040416048342371,0.008431064827620679,-0.006426944828741541,0.014510154497215742,0.375,0.47937062718300516,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_BALANCED,0.02,precision,5,0.0011270519743010077,0.003158044584158392,-0.0027941782905708526,0.0050482822391728676,0.4375,0.35688285718149965,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,IID_BALANCED,0.02,roc_auc,5,0.023293048552570906,0.024411145297424178,-0.0070173917181618715,0.05360348882330368,0.125,0.9541972844276483,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,TEMPORAL,0.005,recall,5,0.002100000000000013,0.07939175020113866,-0.0964778779791405,0.10067787797914053,1.0,0.026451111037099847,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,TEMPORAL,0.005,empirical_fpr,5,0.00055,0.0025944652628239217,-0.002671454111438736,0.0037714541114387363,0.75,0.211989733638352,2,0,3
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,TEMPORAL,0.005,f1,5,0.0007440916650448326,0.05497842830858285,-0.0675206434435493,0.06900882677363895,1.0,0.013534247666528332,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,TEMPORAL,0.005,precision,5,-0.0007023140351580803,0.003334155384979527,-0.0048422147411043785,0.003437586670788218,0.6875,-0.2106422629017312,2,0,3
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,TEMPORAL,0.005,roc_auc,5,0.0033551000000000774,0.00735266693375747,-0.00577444182242985,0.012484641822430005,0.375,0.45631061902126774,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,TEMPORAL,0.01,recall,5,0.012050000000000028,0.07032300477084294,-0.07526754326946736,0.09936754326946742,0.6875,0.17135217755934334,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,TEMPORAL,0.01,empirical_fpr,5,0.00105,0.0023210988776870326,-0.001832024912695156,0.003932024912695156,0.375,0.4523719390387718,1,1,3
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,TEMPORAL,0.01,f1,5,0.007343336256024147,0.04365742442128455,-0.046864515902186786,0.061551188414235077,0.75,0.1682036069091609,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,TEMPORAL,0.01,precision,5,-0.0012006805089845197,0.0024696527895336274,-0.0042671594658119285,0.001865798447842889,0.375,-0.48617381118228276,2,0,3
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,TEMPORAL,0.01,roc_auc,5,0.0033551000000000774,0.00735266693375747,-0.00577444182242985,0.012484641822430005,0.375,0.45631061902126774,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,TEMPORAL,0.02,recall,5,0.0027000000000000357,0.03243570563437766,-0.037574247942541765,0.042974247942541836,0.875,0.08324159894762347,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,TEMPORAL,0.02,empirical_fpr,5,0.0006999999999999999,0.005298584716695583,-0.005879061884153609,0.0072790618841536096,0.6875,0.1321107498374677,2,0,3
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,TEMPORAL,0.02,f1,5,0.0010759491821779933,0.017357902013919218,-0.02047673283285415,0.02262863119721014,0.9375,0.06198613065767941,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,TEMPORAL,0.02,precision,5,-0.0006311228524455981,0.005419740316137394,-0.0073606192826069,0.006098373577715704,0.6875,-0.11644891002737089,2,0,3
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,TEMPORAL,0.02,roc_auc,5,0.0033551000000000774,0.00735266693375747,-0.00577444182242985,0.012484641822430005,0.375,0.45631061902126774,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,DOMAIN_OOD,0.005,recall,5,0.005391394504924829,0.10819836066530625,-0.12895461459785248,0.13973740360770212,0.875,0.04982880028656088,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,DOMAIN_OOD,0.005,empirical_fpr,5,0.0005184033177812337,0.002791687302817265,-0.00294793430036954,0.003984740935932008,0.6875,0.18569533817705183,2,0,3
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,DOMAIN_OOD,0.005,f1,5,0.0029129392337682745,0.08211251021935156,-0.09904320850773943,0.10486908697527597,1.0,0.03547497483619467,4,0,1
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,DOMAIN_OOD,0.005,precision,5,-0.0007117376270342035,0.0034302012040918124,-0.004970894968750218,0.0035474197146818107,0.625,-0.20749150988145743,2,0,3
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,DOMAIN_OOD,0.005,roc_auc,5,0.0017557721078591104,0.008478370242839458,-0.00877151498611677,0.012283059201834989,0.625,0.20708839760117526,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,DOMAIN_OOD,0.01,recall,5,0.019491964748574397,0.087597583153657,-0.08927480058298225,0.12825873008013106,0.6875,0.22251715226415641,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,DOMAIN_OOD,0.01,empirical_fpr,5,0.0009331259720062211,0.004404903221617003,-0.004536283773847398,0.00640253571785984,0.75,0.2118380189210328,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,DOMAIN_OOD,0.01,f1,5,0.012845382372187974,0.05741779009687044,-0.0584482204475168,0.08413898519189275,0.6875,0.22371781203206065,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,DOMAIN_OOD,0.01,precision,5,-0.0009960967512244513,0.005175963699774744,-0.0074229045332443195,0.005430711030795416,0.75,-0.19244662617471622,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,DOMAIN_OOD,0.01,roc_auc,5,0.0017557721078591104,0.008478370242839458,-0.00877151498611677,0.012283059201834989,0.625,0.20708839760117526,3,0,2
ORIGINAL5,DAPT_E2E_minus_T0_E2E,DAPT_E2E,T0_E2E,1.0,DOMAIN_OOD,0.02,recall,5,0.004458268532918597,0.04182490047641216,-0.04747420461709794,0.05639074168293514,0.8125,0.10659364355051869,4,0,1
