Path;Bytes;SHA256
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_MLP_seed52_budget0p25.npz;46213;8566292f4323e29375ba3ff2b1432775863e7b5f24259af90b2333dc5bc32405
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_MLP_seed52_budget1p0.npz;46554;ea50ed308dcdbd0de792e10a3b91e3cfe593d272c8de508cf43d29a9125e0ac2
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_MLP_seed62_budget0p1.npz;45570;6547de6f7db20250d1247b71cdd762704a225556cc67713efa2d992d1bc03e1b
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_MLP_seed62_budget0p25.npz;46366;177085cc3437ce737fde6f671a1c1b89dc9b8a724ca9fe5843a5a43907d37ec3
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_MLP_seed62_budget1p0.npz;46325;8194f71e59327c54d0e2e88fb12ffd6b007d66e55f05d65b3895881efada11bb
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_MLP_seed72_budget0p1.npz;46314;d70bf9407311708fe50d0ace1eb0063c11e3f1222a38e8ce922e1240a61c853d
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_MLP_seed72_budget0p25.npz;46308;b5e00c2fb563d236b4812937ff6055c075bd2974ebb0654fb42cfcb1808ff2d9
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_MLP_seed72_budget1p0.npz;46457;8570fbe311e0efedf294e23e6ac9a3a4f3d1ec93bce8723ecb9bc760e2d3378d
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_MLP_seed82_budget0p1.npz;45815;7b976468b70a84e96b038a400b01f30e2f6fedb54b9298ea310c740909a8e489
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_MLP_seed82_budget0p25.npz;46255;82c4a2fbc350e0f5906ae9e9ba44d637890c65242b1c999a1ce0d161d786d202
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_MLP_seed82_budget1p0.npz;46382;55ff25c61f2d3cf674f5b1c4c9576493adb4b174ec477f01d436756f457ef879
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_XGBOOST_seed42_budget0p1.npz;45941;068c93cedbd1676b9e541324c1ff667b3a1d5ba261f1d6fabe0a89dc102805fc
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_XGBOOST_seed42_budget0p25.npz;46118;84a733879889f7d8c14c5b11a74f6607e1c2a77fdd97acdebf80b9d53dc7d5d1
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_XGBOOST_seed42_budget1p0.npz;46426;570ecbe5a7894eed7833b31214948944df48cd9901f89331f379310281b6b2e8
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_XGBOOST_seed52_budget0p1.npz;46017;9b08b9c37c0602c19b8ded75945dbb44fc82283e60f94c683aeec8719edd3438
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_XGBOOST_seed52_budget0p25.npz;46187;d180f8b30528e7ef31c82d58c2d590bad1512c1584962a307722048599280adb
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_XGBOOST_seed52_budget1p0.npz;46346;3e68a16f7ecd67c5c78544621b75544f868f8b7bc2f2a4ee01b5b4e9a84cadeb
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_XGBOOST_seed62_budget0p1.npz;45892;c51552e39cba3a1eae3d34db8d88b49faef941d2d435117daeefc1ef7bb825d4
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_XGBOOST_seed62_budget0p25.npz;46096;60d7fd493a700de399d0b7bbedb16aae30300a58c665d88629e6cf684bb33cb8
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_XGBOOST_seed62_budget1p0.npz;46324;a8cccbb9b3d09661a1321b94ed99482953c0278a3134fecbeaf4a7c882417a1d
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_XGBOOST_seed72_budget0p1.npz;45895;70415ebf09ad42d2a05e8b292a4b94c47db57992492518621b32a35da9cae3e5
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_XGBOOST_seed72_budget0p25.npz;46221;58bb85f2a472034cf4b248ecf6d0ce0e4d22260d5a51996493d65d79804ec1e2
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_XGBOOST_seed72_budget1p0.npz;46340;f48c40ce79ab5651ef7e9debf85d14cd52388b4d967b636bf7c237c3ef3f0958
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_XGBOOST_seed82_budget0p1.npz;45922;5f3fb68df7696bba10da5fc3a0465f3ee13a71bb2e684dc8f04c74b7fb9cfa7d
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_XGBOOST_seed82_budget0p25.npz;46099;645af8bc4f2739d466294decb70428ee39caa06af493f36a7260477ab7de65f7
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/CONTRASTIVE_XGBOOST_seed82_budget1p0.npz;46321;e18bfb7f63750d69077be3818f6761c24aa80b463687bbf4af21cf3fdb5f61e2
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_LOGREG_seed42_budget0p1.npz;46613;ecbf0bdc7492fbde877ae7dfc4d92fdd344862386b4920bfd2307248141c1c72
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_LOGREG_seed42_budget0p25.npz;46487;8b1bc37d4b41f20f559d036913acd5169ab968cb0840228fc9b83f61e8380c22
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_LOGREG_seed42_budget1p0.npz;46425;9ffc74a734b99aafa95ca548218d82f15c69d6a10d17fe9370c29a8da4e29494
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_LOGREG_seed52_budget0p1.npz;46395;8083bb2eaa0a051bcfbfd3652366a840341ab7c0bd6d923469a4868363f9505e
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_LOGREG_seed52_budget0p25.npz;46295;0e09db36366c0fdd37508ba0a923d0203cd555a6bce7a35cedb6ac8a43001bf2
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_LOGREG_seed52_budget1p0.npz;46438;a139e071af651e80250a2977d51e1efd592d897bacf53f86be90e52f5d5f3769
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_LOGREG_seed62_budget0p1.npz;46228;4181afd6419936fd534e82acbf69485479cbb69c6b8f58b4343b38f7f7bc4a1c
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_LOGREG_seed62_budget0p25.npz;46288;2057deb7aafa38b45665dafd66fe3100465168bd553f162a563b857fa56662d3
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_LOGREG_seed62_budget1p0.npz;46417;1e07551a5bdfc5e7a3e840791f837d82d3aedfe1c5a7a069ccfb51d6def82f36
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_LOGREG_seed72_budget0p1.npz;46437;5f63ea9e9e988ae0371646cff2780ac494e9cffd2bf4a96ae558e780915c09eb
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_LOGREG_seed72_budget0p25.npz;46528;c910472a0e817539090c70abde9bcc49ab2f39b05a2ef7977beafa863c90a4e9
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_LOGREG_seed72_budget1p0.npz;46521;25dbd3ce5f91ac6b4e094e1343b78531d133f2349cbba15e96bd879734325440
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_LOGREG_seed82_budget0p1.npz;46411;ced0e92c4c9a76705cac6dde72659f81dc59c166bdd7465e11edb02ca066240b
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_LOGREG_seed82_budget0p25.npz;46459;4193cbecc94b9182dc25f8b55932ab1c9c53e519a754aac54731fe54850faa8f
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_LOGREG_seed82_budget1p0.npz;46533;4df8f3e57bf8fc6ff59070ba20e031753e8d8170985ea1b23484d72e40da794f
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_MLP_seed42_budget0p1.npz;46458;324923f485367c56739f361b9553b2e9d7b6fb233d60939e30ab66ff1d8b1335
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_MLP_seed42_budget0p25.npz;46504;b7c87c1ac7e353c3eb8ad1d4971cc778b309bd84e50a264dd42cac79c4ce5fd7
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_MLP_seed42_budget1p0.npz;44582;83a2f0458295e6bf7ef6abf655ad1128354d27217457cdccaa4f19a4121a728d
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_MLP_seed52_budget0p1.npz;46263;3aba6f9ac043c335930a9c9541ee7513e51c820e7a464f38c494caf3ef5524b3
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_MLP_seed52_budget0p25.npz;46440;166da930cd743c1dbda558736f87facb72dcfefb38267623102ffc402c22dea6
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_MLP_seed52_budget1p0.npz;46696;e0bcf4290302f96c4744d2dac4c65af6327c4f7f60bf8c1c4aacf2b7b1f9b516
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_MLP_seed62_budget0p1.npz;46314;8e27aecfe0a3b703cd163fd8c08c074919aad7e84e6322ecef4b124cd1062afc
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_MLP_seed62_budget0p25.npz;46426;9c73475275ec4be0434dd83bfd6d97a09b60d36a12cbd8394e7ab67965e1c704
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_MLP_seed62_budget1p0.npz;45046;aff60808bdb08d39b8ce75cfa75c88aa1661e2da4f1dd44522c7fdab3b7aacd0
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_MLP_seed72_budget0p1.npz;46700;c6e22740948e930e6e044ed4fc39f229045aaa74b2882c88b8c982f22c7cf8e3
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_MLP_seed72_budget0p25.npz;46668;d559daec935e3f40c0e916a839417e1bb4b41aa40571a61f4412960203f01ec0
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_MLP_seed72_budget1p0.npz;46151;c9e69759f10927070054e59290b611b0364046c0d989946453a49e36703ba957
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_MLP_seed82_budget0p1.npz;46677;6b8af7f3bd3178008d4fde34b7029459c68bf14cfcdd1d9e09a7e35e314d7335
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_MLP_seed82_budget0p25.npz;46499;0eb470e65234d5f30c620b42e8b4789696a8ad35d89e56fd9e722f57f49fd14f
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_MLP_seed82_budget1p0.npz;45643;2fca99c9d9646144a91fb7ff9a7c241057f68242581f7052be22885cb679e3c5
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_XGBOOST_seed42_budget0p1.npz;46152;98241a2fa63a6b660a11c51e9a35260003f1f334eaaa9bc359a75fe657622e2c
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_XGBOOST_seed42_budget0p25.npz;46334;abe93a271ca7bd69dd04a10e989b4866baaa12292dedb242b0fac62db0c2d5fb
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_XGBOOST_seed42_budget1p0.npz;46212;10f19d6c68f2818fdce41bc13620d5b08af6c73600a3c23124beafb37b3ffbad
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_XGBOOST_seed52_budget0p1.npz;46091;9ccca093f80709d0556494a580b5d29e019fb2d4430fcd15e81f626c1b6fda69
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_XGBOOST_seed52_budget0p25.npz;46313;404b050a858ea3f0eb49a18190f3a1f48e99f5a0a383fc040c08c4373327c1d0
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_XGBOOST_seed52_budget1p0.npz;46360;3024211d1ddb846c05b3dcc2e992e715e8fbcc1af1fd248ed11e3db380ae6041
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_XGBOOST_seed62_budget0p1.npz;46079;c23ad491e2606d302f2e87b50724d73be811fca8556771c377af2ba58225db1b
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_XGBOOST_seed62_budget0p25.npz;46257;372e992feabd6b941faf0111be3f6b4fdbf683594beaf871fb954a0df6c0f245
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_XGBOOST_seed62_budget1p0.npz;46385;5192e76c94244f5b4d63b38f67fea6491dc6aef65cf4ef103540076ed28fda4f
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_XGBOOST_seed72_budget0p1.npz;46224;0438c9aec9cd20ffee582b7a2b64cd75911e21974e550549c028f8d028b8d670
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_XGBOOST_seed72_budget0p25.npz;46344;dcf1277030f1f677e7e5c624cad0f4140c46add2e5e79657ef90517c0e54c2a4
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_XGBOOST_seed72_budget1p0.npz;46377;ccb9bacc8384acfc39279c0f4143f23a00603d6205b813a2b71eb63d49599f3d
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_XGBOOST_seed82_budget0p1.npz;46071;34558317e46b0394c4e8355b83dccbb7a497be3114c48e23735ad4d415afebc9
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_XGBOOST_seed82_budget0p25.npz;46149;4f1db763ae86a2a339c6502aed235c2910742d771175b1bc533b204b8143a2fa
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/freeze_scores/DAPT_XGBOOST_seed82_budget1p0.npz;46216;424582cf10bc0a189aeedc4c5655ea2b3059939bd25574c27d09f2f573e9337b
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/label_budget_audit.csv;337;c356bc5e27b100cf7400c65871b990b209d0650772eb98839cbed5bbbfd72a0f
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/rescued_b0_false_negatives_seed42.csv;238645;fc7d4df7b4e90134e2d47986b96effdf787580c09ddd85496b7787a37d6ec286
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_25pct_results.csv;140527;62da8999246078840dd9290d0e99fbd3b880f7c0d5d8227498788026eed2d18f
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_25pct_summary.csv;27162;7c61db58e82cdef0948f6d4e6db993b91d1520482273c0100d96fa5223ae966c
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_ap_shift_corrected.csv;86971;4258f2080532b2d17c63ed7d0b34c273923aa3672e7e0cc8c205618d422c04ba
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/B0_STRUCT_XGB_seed42.npz;45569;f7b9ffd6a9dcff5e6def4526c1f3789ab241e674a6abe746a31423601171cc41
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/B0_STRUCT_XGB_seed52.npz;45363;423c4b4bf11c4b9611c60250882da3cb05bf58dd87e678c59ceced4c9d5f5053
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/B0_STRUCT_XGB_seed62.npz;45283;347a5cfbc5892687975719506f4fbdc3c09ce97428a966c2c427f8bdb7fc738b
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/B0_STRUCT_XGB_seed72.npz;45135;f7a3551924a837b49840f9daca0eb83b0fbbc056204d4ffb45e263ac7359a0b5
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/B0_STRUCT_XGB_seed82.npz;45232;0bcdf655d58eaa6b1c6e59e6da59fd8de8af520f978a07da2761ae9b2e0082f6
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/BASE_EMB_MLP_seed42.npz;46054;5c1f6aa742a00f01556aeb0277cf1c303f5f88020383982cfeec9f72d73dcb05
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/BASE_EMB_MLP_seed52.npz;45843;ea0226834a914668b0c27619bed67c369d24fe2f4e8f5aa9567bdb210589511a
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/BASE_EMB_MLP_seed62.npz;46106;9169d030210750d0a214f07b77886415c4a47f82d57e6e3c3749eb0d83d5c6f1
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/BASE_EMB_MLP_seed72.npz;46271;b5cc3b62933d62089c1f7d597339c2eb046c0dac4a8879bbbf52f17ef6d861da
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/BASE_EMB_MLP_seed82.npz;46249;8724ca2e9eadf819e9888d60877270571fba4750b54e3d0598e6c387830cc77b
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/CONTRASTIVE_EMB_MLP_seed42.npz;46263;dd5c8582d31544cdda646ac4ea49a313e671196085f2567b2712d7e3344f9956
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/CONTRASTIVE_EMB_MLP_seed52.npz;46213;8566292f4323e29375ba3ff2b1432775863e7b5f24259af90b2333dc5bc32405
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/CONTRASTIVE_EMB_MLP_seed62.npz;46366;177085cc3437ce737fde6f671a1c1b89dc9b8a724ca9fe5843a5a43907d37ec3
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/CONTRASTIVE_EMB_MLP_seed72.npz;46308;b5e00c2fb563d236b4812937ff6055c075bd2974ebb0654fb42cfcb1808ff2d9
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/CONTRASTIVE_EMB_MLP_seed82.npz;46255;82c4a2fbc350e0f5906ae9e9ba44d637890c65242b1c999a1ce0d161d786d202
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/DAPT_E2E_seed42.npz;33013;dbd8a2a6bf4be39fd5877ea784d6bbe5737e28627dd561693cecaaad0dca6de8
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/DAPT_E2E_seed52.npz;28564;1c4d87f4528132b3cf2400b97341027e371c475985acea162fa6262c9f05c42e
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/DAPT_E2E_seed62.npz;31180;37ff35cb9097d2cab30b6d1545ad6de9efa89d80e1d6c08941808b7c7fc87d61
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/DAPT_E2E_seed72.npz;30795;afdcc644abfc00587c8b32d3cc075652780bfcbaea41db48fa1656aadb75cbb4
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/DAPT_E2E_seed82.npz;30132;054edd09abd43f452a2c83bdbd47af606ce09a19a0b56aebd3ac8180f7c6c6b5
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/DAPT_EMB_MLP_seed42.npz;46504;b7c87c1ac7e353c3eb8ad1d4971cc778b309bd84e50a264dd42cac79c4ce5fd7
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/DAPT_EMB_MLP_seed52.npz;46440;166da930cd743c1dbda558736f87facb72dcfefb38267623102ffc402c22dea6
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/DAPT_EMB_MLP_seed62.npz;46426;9c73475275ec4be0434dd83bfd6d97a09b60d36a12cbd8394e7ab67965e1c704
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/DAPT_EMB_MLP_seed72.npz;46668;d559daec935e3f40c0e916a839417e1bb4b41aa40571a61f4412960203f01ec0
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/DAPT_EMB_MLP_seed82.npz;46499;0eb470e65234d5f30c620b42e8b4789696a8ad35d89e56fd9e722f57f49fd14f
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/T0_E2E_seed42.npz;32906;de365a616059ea815e33b709f201e5d0c41d69df4af7f9309bad2619b15d9c7d
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/T0_E2E_seed52.npz;31049;b64c92c95e86949b90e6d6caa80ad0b91e632c2b292588830a4a8acd4031f07e
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/T0_E2E_seed62.npz;32057;27119a8458e0cfbfd3ce79294eda6f61a901b97fd70a7346af3b605f01c852b6
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/T0_E2E_seed72.npz;31296;2734d06af35e79d6384c710b9f9661ead89abc470c902132583c86cc3bcc3a1a
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/system_scores/T0_E2E_seed82.npz;31320;d9c60993fb2a4fceb41a51356eecd1fe307691b9d8d73f040046bad5cdf81d6f
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/EXTRACTED/testset_prevalence_audit.csv;607;6a89e5ec57ff24f8ff62134a1083f2609543647cd97394f226224f7d39c8eda5
04_RESULTS/E02_HYBRID_5SEED_SUPPORT/phreshphish_hybrid_freeze_extension.zip;8132235;f5509e8422583085f105d1cc733fd06526d084174a9fc385f3b08561b8d3a2fa
04_RESULTS/E03_FINAL_N10_PRIMARY/ACTIVE_LEARNING_full_matrix_n10.csv;3916904;982c328523bb0fcc5158ec4bd5e6ab9aa3b28ba8f0c2dcb1f24856c1eb57da0e
04_RESULTS/E03_FINAL_N10_PRIMARY/ACTIVE_LEARNING_summary_n10.csv;243753;889a554379c75abc9959ff7ef26b09bb36c757e3b03993d2273be53948590c8f
04_RESULTS/E03_FINAL_N10_PRIMARY/CASCADE_STAGE1_JUSTIFICATION.csv;13843;79b5ac9db626048cfdf28c23b8ec223a7d1af9f7bdc085c39721a01e8ef6ab16
04_RESULTS/E03_FINAL_N10_PRIMARY/CASCADE_stage1_sensitivity_n10.csv;8687811;5b78d254c953d578b97f7fa41ed4064cc588020b935b73233e26bc076a02eabb
04_RESULTS/E03_FINAL_N10_PRIMARY/CASCADE_stage1_sensitivity_summary_n10.csv;690125;3d99462adb3e1ed3b385d87971cc034aaaa430497c8cc1aba2001a608d83d41b
04_RESULTS/E03_FINAL_N10_PRIMARY/FINAL_N10_COMPLETE.json;1426;522e928e383045decff4a2608aed9b7dfa1ca7d8acee5c9eeae51685c5d5bf9a
04_RESULTS/E03_FINAL_N10_PRIMARY/MASTER_ap_equal_n_n10.csv;193317;4b8d8f3e5d8a1d8389d727a1501c53b82aef7bda6bf9f982ec75c1a68be65f31
04_RESULTS/E03_FINAL_N10_PRIMARY/MASTER_ap_n10.csv;192098;f291e2c5e8f627c64a567fb4c7c072cd9f463b3ccacc0aec66e0a3f4006f4052
04_RESULTS/E03_FINAL_N10_PRIMARY/MASTER_summary_n10.csv;143212;abd5168a31406631060a18926712bdb5433bb99ce71a0a9aad235a26db16111b
04_RESULTS/E03_FINAL_N10_PRIMARY/MASTER_threshold_results_n10.csv;2052485;931dd0e8c7535cc077a3710f3f74c213e7076628620bec0797b5da7f4c5aa5b5
04_RESULTS/E03_FINAL_N10_PRIMARY/N10_PROGRESS.json;97;292d7e0705d6f59834c7e0771a7e0c620bbe68e0dc4836ed2fe5779d4672a898
04_RESULTS/E03_FINAL_N10_PRIMARY/N10_RUN_NOTES.txt;722;5c69c09f8115c10c30708e8ea37583ea92e5bc0f6fc17dc6e798a5511064a8c2
04_RESULTS/E03_FINAL_N10_PRIMARY/README_RESULTS_ORDER.md;164;a31933eaa9500b41b62cfb180a5aa8937ad2e9b23e3a94dec8707b8742e67144
04_RESULTS/E03_FINAL_N10_PRIMARY/STATISTICS_original5_replication5_pooled10.csv;1677563;a18e8ace69d4484cae0306d46626490ae3f034f1e085a9c587814c14f4fcaede
04_RESULTS/E04_PRODUCTIVE_AL/LOOP_T0_DAPT_same_AL_labels.csv;206386;acce0165dc1cb0b75b6de003264adcdea58521c60e8af09b11064020d01d0024
04_RESULTS/E04_PRODUCTIVE_AL/LOOP_T0_DAPT_same_AL_labels_statistics.csv;3944;123ff76146fa94fc2c833de1cbb380f92884627e82ba86d4c01ed4e343349285
04_RESULTS/E04_PRODUCTIVE_AL/LOOP_acquisition_audit.csv;6138;fa4c14246fa5cfa091ff4dd0c2324f743f8d10c4f5488eb578b9126a126edbb3
04_RESULTS/E04_PRODUCTIVE_AL/LOOP_annotation_efficiency.csv;1335;b387ffdad0562169f62c1c6057916e131ee23bcd56af1c63b817da802d9490bf
04_RESULTS/E04_PRODUCTIVE_AL/LOOP_results_long.csv;3081407;f1d0d9193b0dab2ccf7dbbe6f470fc82a965c56e3992bc34ffb02f3ef05dd5f9
04_RESULTS/E04_PRODUCTIVE_AL/LOOP_statistics_n10.csv;6797;af361e932af31faa6ee68e60d33915cbb1e5ab3e81450a841c74b0401fe5efd9
04_RESULTS/E04_PRODUCTIVE_AL/LOOP_summary.csv;164473;28f041fcd147303d84bdf7b61f90f905a01425d5458c4bafa3841a6d3971107d
