contrast,strategy,scenario,label_budget,target_fpr,metric,n_seeds,mean_difference,sd_difference,ci95_low,ci95_high,exact_signflip_p_two_sided,cohen_dz,wins,ties,losses
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPORAL,0.25,0.005,average_precision,10,0.0009558753171915124,0.006554382142457434,-0.0037328472129020645,0.00564459784728509,0.685546875,0.14583759329496865,4,0,6
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPORAL,0.25,0.005,roc_auc,10,0.001183762499999985,0.008090994751542497,-0.004604186471831353,0.006971711471831324,0.66015625,0.14630617573621688,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_OOD,0.25,0.005,recall,10,0.03390357698289267,0.10389621048153072,-0.04041929469108849,0.10822644865687384,0.330078125,0.32632159369200087,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_OOD,0.25,0.005,empirical_fpr,10,-0.0005184033177812737,0.002292465726874305,-0.0021583345072423874,0.00112152787167984,0.55078125,-0.22613350843334004,3,1,6
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_OOD,0.25,0.005,precision,10,0.0010137725290394694,0.003517897350122014,-0.0015027796349283951,0.003530324693007334,0.396484375,0.28817569932911996,8,0,2
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_OOD,0.25,0.005,f1,10,0.024275262484240456,0.0825165107466627,-0.034753493336445784,0.0833040183049267,0.375,0.2941867302020189,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_OOD,0.25,0.005,average_precision,10,1.4628597911170437e-05,0.004970288668183157,-0.0035409017256292402,0.0035701589214515808,0.982421875,0.0029432089135615104,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_OOD,0.25,0.005,roc_auc,10,-0.001248373774973144,0.005895842268291553,-0.005466005258213466,0.0029692577082671783,0.51953125,-0.21173798724009743,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPLATE_OOD,0.25,0.005,recall,10,0.028190866510538665,0.0844974254564234,-0.03225495032794877,0.08863668334902611,0.326171875,0.33362988704403923,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPLATE_OOD,0.25,0.005,empirical_fpr,10,-0.000966042154566803,0.0021246914043738657,-0.0024859548237797123,0.0005538705146461065,0.1953125,-0.4546741011791734,3,2,5
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPLATE_OOD,0.25,0.005,precision,10,0.0016195990120048908,0.0037199497566297994,-0.001041492736329881,0.004280690760339663,0.177734375,0.4353819588875887,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPLATE_OOD,0.25,0.005,f1,10,0.019313481360695894,0.062329075482054595,-0.025274053229260383,0.06390101595065217,0.341796875,0.30986311302269376,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPLATE_OOD,0.25,0.005,average_precision,10,0.0007528121300764302,0.005366519455624039,-0.0030861646236250125,0.004591788883777873,0.673828125,0.14027940014034485,5,0,5
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPLATE_OOD,0.25,0.005,roc_auc,10,0.0008111238818290345,0.006976847923903699,-0.004179812462565889,0.005802060226223958,0.720703125,0.11625936105759245,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_TEMPLATE_OOD,0.25,0.005,recall,10,0.026752966558791787,0.09956524748831329,-0.04447172082841134,0.09797765394599492,0.423828125,0.26869783617955634,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_TEMPLATE_OOD,0.25,0.005,empirical_fpr,10,-0.0006472491909385724,0.001643887731127292,-0.0018232156320699842,0.0005287172501928395,0.3046875,-0.39373077533386225,3,1,6
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_TEMPLATE_OOD,0.25,0.005,precision,10,0.001306022497845627,0.0025486364374419975,-0.000517162178532026,0.00312920717422328,0.13671875,0.5124397025244012,7,1,2
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_TEMPLATE_OOD,0.25,0.005,f1,10,0.019163289479207195,0.08021610771084009,-0.03821985714324679,0.07654643610166117,0.4609375,0.23889577824302166,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_TEMPLATE_OOD,0.25,0.005,average_precision,10,-7.587250137714996e-05,0.00515383343061568,-0.003762702838281655,0.003610957835527355,0.962890625,-0.014721566460886994,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_TEMPLATE_OOD,0.25,0.005,roc_auc,10,-0.0007703539622193611,0.006351288621404666,-0.005313792139466352,0.0037730842150276297,0.701171875,-0.12129097072099172,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,IID_ORIGINAL,0.25,0.01,recall,10,0.009640831758034008,0.027469172973295097,-0.010009430830200903,0.02929109434626892,0.3125,0.350969130647166,7,0,3
DAPT_minus_T0,UNCERTAINTY_GLOBAL,IID_ORIGINAL,0.25,0.01,empirical_fpr,10,-0.0010035122930256372,0.00264448708828261,-0.002895264394425599,0.0008882398083743248,0.296875,-0.37947331922022765,3,0,7
DAPT_minus_T0,UNCERTAINTY_GLOBAL,IID_ORIGINAL,0.25,0.01,precision,10,0.0029358636499204004,0.0062588409195488285,-0.0015414414253612668,0.007413168725202068,0.177734375,0.4690746557802005,7,0,3
DAPT_minus_T0,UNCERTAINTY_GLOBAL,IID_ORIGINAL,0.25,0.01,f1,10,0.007132333478479446,0.017754885657908955,-0.005568746591939056,0.01983341354889795,0.244140625,0.4017110341289262,7,0,3
DAPT_minus_T0,UNCERTAINTY_GLOBAL,IID_ORIGINAL,0.25,0.01,average_precision,10,0.004037068637445296,0.015501642621454348,-0.0070521384659752665,0.015126275740865858,0.40625,0.26042844207090504,5,0,5
DAPT_minus_T0,UNCERTAINTY_GLOBAL,IID_ORIGINAL,0.25,0.01,roc_auc,10,0.00841214572364335,0.02171592542691444,-0.007122491500427685,0.023946782947714386,0.248046875,0.3873721961311142,7,0,3
DAPT_minus_T0,UNCERTAINTY_GLOBAL,IID_BALANCED,0.25,0.01,recall,10,0.009640831758034008,0.027469172973295097,-0.010009430830200903,0.02929109434626892,0.3125,0.350969130647166,7,0,3
DAPT_minus_T0,UNCERTAINTY_GLOBAL,IID_BALANCED,0.25,0.01,empirical_fpr,10,0.0028355387523629123,0.003508358136628872,0.0003258105306450645,0.00534526697408076,0.041015625,0.8082238591204769,7,0,3
DAPT_minus_T0,UNCERTAINTY_GLOBAL,IID_BALANCED,0.25,0.01,precision,10,-0.003638392926191003,0.004602772531402918,-0.006931018043223514,-0.0003457678091584918,0.037109375,-0.7904785433926335,3,0,7
DAPT_minus_T0,UNCERTAINTY_GLOBAL,IID_BALANCED,0.25,0.01,f1,10,0.004892938490866227,0.01816869360516585,-0.008104161952375356,0.01789003893410781,0.41796875,0.26930601600739373,7,0,3
DAPT_minus_T0,UNCERTAINTY_GLOBAL,IID_BALANCED,0.25,0.01,average_precision,10,0.0002818026565928222,0.011205779699954187,-0.007734329238753355,0.008297934551939,0.92578125,0.025147974004341198,5,0,5
DAPT_minus_T0,UNCERTAINTY_GLOBAL,IID_BALANCED,0.25,0.01,roc_auc,10,0.006597987785921333,0.02096414870508681,-0.008398860768429032,0.0215948363402717,0.34375,0.31472719826302203,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPORAL,0.25,0.01,recall,10,0.036524999999999995,0.0723671627881044,-0.015243349667252902,0.08829334966725289,0.16015625,0.5047178664023003,7,0,3
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPORAL,0.25,0.01,empirical_fpr,10,-0.0012499999999999998,0.0028528737947706145,-0.003290822971002321,0.0007908229710023216,0.2109375,-0.4381546783777395,3,2,5
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPORAL,0.25,0.01,precision,10,0.0021173206976939697,0.004126077941224274,-0.0008342976522069667,0.005068939047594906,0.150390625,0.5131557687118548,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPORAL,0.25,0.01,f1,10,0.02271614085501662,0.047194074421672096,-0.01104446620425419,0.05647674791428743,0.18359375,0.48133459832374825,7,0,3
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPORAL,0.25,0.01,average_precision,10,0.0009558753171915124,0.006554382142457434,-0.0037328472129020645,0.00564459784728509,0.685546875,0.14583759329496865,4,0,6
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPORAL,0.25,0.01,roc_auc,10,0.001183762499999985,0.008090994751542497,-0.004604186471831353,0.006971711471831324,0.66015625,0.14630617573621688,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_OOD,0.25,0.01,recall,10,0.04541213063763609,0.09438838680153341,-0.02210925370593951,0.1129335149812117,0.19921875,0.48111989383950715,8,0,2
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_OOD,0.25,0.01,empirical_fpr,10,0.00041472265422494886,0.0032031191596982307,-0.0018766507573687488,0.0027060960658186464,0.7734375,0.12947462568455315,4,1,5
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_OOD,0.25,0.01,precision,10,0.0002215034468524557,0.0043684701754183155,-0.0029035118617371314,0.003346518755442043,0.87109375,0.0507050381387221,7,0,3
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_OOD,0.25,0.01,f1,10,0.02856465899546522,0.06481049711242115,-0.017797977694442618,0.07492729568537305,0.240234375,0.44074124205399295,8,0,2
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_OOD,0.25,0.01,average_precision,10,1.4628597911170437e-05,0.004970288668183157,-0.0035409017256292402,0.0035701589214515808,0.982421875,0.0029432089135615104,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_OOD,0.25,0.01,roc_auc,10,-0.001248373774973144,0.005895842268291553,-0.005466005258213466,0.0029692577082671783,0.51953125,-0.21173798724009743,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPLATE_OOD,0.25,0.01,recall,10,0.03799765807962532,0.0762764700396895,-0.01656724152767928,0.09256255768692992,0.169921875,0.49815700778829586,7,0,3
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPLATE_OOD,0.25,0.01,empirical_fpr,10,-0.001053864168618317,0.002187185905717697,-0.002618482710953834,0.0005107543737171997,0.17578125,-0.4818356619175932,4,0,6
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPLATE_OOD,0.25,0.01,precision,10,0.0018688064512934032,0.0031686446988560195,-0.00039790541665659404,0.0041355183192434,0.111328125,0.5897810038367827,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPLATE_OOD,0.25,0.01,f1,10,0.023636149348456904,0.05005736086233753,-0.012172729439966695,0.059445028136880504,0.189453125,0.4721812924468501,7,0,3
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPLATE_OOD,0.25,0.01,average_precision,10,0.0007528121300764302,0.005366519455624039,-0.0030861646236250125,0.004591788883777873,0.673828125,0.14027940014034485,5,0,5
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPLATE_OOD,0.25,0.01,roc_auc,10,0.0008111238818290345,0.006976847923903699,-0.004179812462565889,0.005802060226223958,0.720703125,0.11625936105759245,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_TEMPLATE_OOD,0.25,0.01,recall,10,0.04606256742179072,0.09583480892137959,-0.022493524974191152,0.11461865981777258,0.185546875,0.4806454767346514,8,0,2
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_TEMPLATE_OOD,0.25,0.01,empirical_fpr,10,5.393743257815229e-05,0.0026356468770796816,-0.0018314907626873994,0.001939365627843704,1.0,0.020464589944581425,3,2,5
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_TEMPLATE_OOD,0.25,0.01,precision,10,0.0006551112548080163,0.0036064276597036556,-0.001924771677508361,0.0032349941871243934,0.572265625,0.1816510177447584,7,0,3
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_TEMPLATE_OOD,0.25,0.01,f1,10,0.02945480530355864,0.06722188337417662,-0.018632833201701376,0.07754244380881865,0.228515625,0.43817286611273,8,0,2
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_TEMPLATE_OOD,0.25,0.01,average_precision,10,-7.587250137714996e-05,0.00515383343061568,-0.003762702838281655,0.003610957835527355,0.962890625,-0.014721566460886994,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_TEMPLATE_OOD,0.25,0.01,roc_auc,10,-0.0007703539622193611,0.006351288621404666,-0.005313792139466352,0.0037730842150276297,0.701171875,-0.12129097072099172,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,IID_ORIGINAL,0.25,0.02,recall,10,0.003119092627599229,0.013776800780272328,-0.006736236952994132,0.012974422208192591,0.501953125,0.22640180963243728,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,IID_ORIGINAL,0.25,0.02,empirical_fpr,10,-0.000250878073256422,0.003815766698962976,-0.002980513132999918,0.002478756986487074,0.865234375,-0.06574774954784421,5,0,5
DAPT_minus_T0,UNCERTAINTY_GLOBAL,IID_ORIGINAL,0.25,0.02,precision,10,0.0007279924901320567,0.007825339994657288,-0.004869918516752794,0.006325903497016908,0.765625,0.09303014190170522,5,0,5
DAPT_minus_T0,UNCERTAINTY_GLOBAL,IID_ORIGINAL,0.25,0.02,f1,10,0.002212735083042816,0.007119076235024876,-0.002879945265939699,0.007305415432025331,0.341796875,0.3108177255015846,5,0,5
DAPT_minus_T0,UNCERTAINTY_GLOBAL,IID_ORIGINAL,0.25,0.02,average_precision,10,0.004037068637445296,0.015501642621454348,-0.0070521384659752665,0.015126275740865858,0.40625,0.26042844207090504,5,0,5
DAPT_minus_T0,UNCERTAINTY_GLOBAL,IID_ORIGINAL,0.25,0.02,roc_auc,10,0.00841214572364335,0.02171592542691444,-0.007122491500427685,0.023946782947714386,0.248046875,0.3873721961311142,7,0,3
DAPT_minus_T0,UNCERTAINTY_GLOBAL,IID_BALANCED,0.25,0.02,recall,10,0.003119092627599229,0.013776800780272328,-0.006736236952994132,0.012974422208192591,0.501953125,0.22640180963243728,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,IID_BALANCED,0.25,0.02,empirical_fpr,10,0.0021739130434781984,0.00292344315303391,8.260779469106356e-05,0.004265218292265333,0.0546875,0.7436139270305772,8,1,1
DAPT_minus_T0,UNCERTAINTY_GLOBAL,IID_BALANCED,0.25,0.02,precision,10,-0.0025524746677126563,0.003436127405082424,-0.005010532136794163,-9.441719863115001e-05,0.044921875,-0.7428346993005136,2,0,8
DAPT_minus_T0,UNCERTAINTY_GLOBAL,IID_BALANCED,0.25,0.02,f1,10,0.0009488524813313859,0.008442511335656282,-0.005090556306515179,0.006988261269177952,0.748046875,0.11238983800045162,5,0,5
DAPT_minus_T0,UNCERTAINTY_GLOBAL,IID_BALANCED,0.25,0.02,average_precision,10,0.0002818026565928222,0.011205779699954187,-0.007734329238753355,0.008297934551939,0.92578125,0.025147974004341198,5,0,5
DAPT_minus_T0,UNCERTAINTY_GLOBAL,IID_BALANCED,0.25,0.02,roc_auc,10,0.006597987785921333,0.02096414870508681,-0.008398860768429032,0.0215948363402717,0.34375,0.31472719826302203,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPORAL,0.25,0.02,recall,10,0.01359999999999999,0.04103744902186565,-0.015756422561936052,0.042956422561936033,0.369140625,0.33140461515416353,5,0,5
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPORAL,0.25,0.02,empirical_fpr,10,-0.0010749999999999996,0.005060810760693937,-0.004695285927562512,0.0025452859275625125,0.525390625,-0.21241655751075658,4,0,6
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPORAL,0.25,0.02,precision,10,0.001455375626923694,0.005045321890659527,-0.0021538302304937476,0.005064581484341135,0.408203125,0.2884604111420622,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPORAL,0.25,0.02,f1,10,0.008221548480895059,0.02253451757128564,-0.00789867428683972,0.024341771248629837,0.3046875,0.364842444702312,5,0,5
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPORAL,0.25,0.02,average_precision,10,0.0009558753171915124,0.006554382142457434,-0.0037328472129020645,0.00564459784728509,0.685546875,0.14583759329496865,4,0,6
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPORAL,0.25,0.02,roc_auc,10,0.001183762499999985,0.008090994751542497,-0.004604186471831353,0.006971711471831324,0.66015625,0.14630617573621688,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_OOD,0.25,0.02,recall,10,0.016588906168999485,0.05389123242747544,-0.021962559120217846,0.05514037145821682,0.40625,0.30782198553956136,5,0,5
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_OOD,0.25,0.02,empirical_fpr,10,0.0026438569206842276,0.006222999452326623,-0.0018078087134992798,0.007095522554867735,0.20703125,0.42485250737018077,7,0,3
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_OOD,0.25,0.02,precision,10,-0.0024098068188668,0.005952767326395347,-0.006668160035545458,0.001848546397811858,0.22265625,-0.40482126828330783,3,0,7
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_OOD,0.25,0.02,f1,10,0.008265239101505539,0.030249849368617465,-0.013374199549441993,0.02990467775245307,0.478515625,0.2732324052522478,5,0,5
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_OOD,0.25,0.02,average_precision,10,1.4628597911170437e-05,0.004970288668183157,-0.0035409017256292402,0.0035701589214515808,0.982421875,0.0029432089135615104,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_OOD,0.25,0.02,roc_auc,10,-0.001248373774973144,0.005895842268291553,-0.005466005258213466,0.0029692577082671783,0.51953125,-0.21173798724009743,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPLATE_OOD,0.25,0.02,recall,10,0.01440281030444963,0.04302687857393938,-0.016376764426539646,0.04518238503543891,0.36328125,0.3347398366279156,5,0,5
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPLATE_OOD,0.25,0.02,empirical_fpr,10,-0.001317330210772892,0.004756963209420795,-0.004720256694164517,0.002085596272618732,0.419921875,-0.27692671832399757,5,0,5
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPLATE_OOD,0.25,0.02,precision,10,0.0017311351041108592,0.004675090709453003,-0.0016132233210182745,0.0050754935292399925,0.3671875,0.3702890942009992,5,0,5
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPLATE_OOD,0.25,0.02,f1,10,0.00880968316942653,0.02381344319936459,-0.008225427878599999,0.02584479421745306,0.302734375,0.3699457947207566,5,0,5
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPLATE_OOD,0.25,0.02,average_precision,10,0.0007528121300764302,0.005366519455624039,-0.0030861646236250125,0.004591788883777873,0.673828125,0.14027940014034485,5,0,5
DAPT_minus_T0,UNCERTAINTY_GLOBAL,TEMPLATE_OOD,0.25,0.02,roc_auc,10,0.0008111238818290345,0.006976847923903699,-0.004179812462565889,0.005802060226223958,0.720703125,0.11625936105759245,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_TEMPLATE_OOD,0.25,0.02,recall,10,0.01790722761596548,0.056477869369361285,-0.022494606272914445,0.05830906150484541,0.380859375,0.3170662742047416,5,0,5
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_TEMPLATE_OOD,0.25,0.02,empirical_fpr,10,0.0022653721682847497,0.0061906765096461204,-0.0021631710256303956,0.006693915362199895,0.2890625,0.36593289356258835,6,2,2
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_TEMPLATE_OOD,0.25,0.02,precision,10,-0.002037866662388721,0.006090923177025278,-0.006395050620918195,0.0023193172961407525,0.306640625,-0.3345743499237478,3,0,7
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_TEMPLATE_OOD,0.25,0.02,f1,10,0.009232661692336252,0.03238108369801417,-0.01393137015442464,0.032396693539097146,0.44140625,0.2851251606783766,5,0,5
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_TEMPLATE_OOD,0.25,0.02,average_precision,10,-7.587250137714996e-05,0.00515383343061568,-0.003762702838281655,0.003610957835527355,0.962890625,-0.014721566460886994,6,0,4
DAPT_minus_T0,UNCERTAINTY_GLOBAL,DOMAIN_TEMPLATE_OOD,0.25,0.02,roc_auc,10,-0.0007703539622193611,0.006351288621404666,-0.005313792139466352,0.0037730842150276297,0.701171875,-0.12129097072099172,6,0,4
