model,seed,seed_group,scenario,target_fpr,review_fraction,stage1_recall,stage1_fpr,direct_recall,direct_fpr,direct_precision,direct_f1,direct_ap,direct_auc,review_n,review_fraction_all,review_precision,rescued_stage1_fn,capture_rate,assisted_recall
DAPT_SSL_REFRESH,62,ORIGINAL5,TEMPORAL,0.02,0.2,0.79425,0.01825,0.89875,0.02125,0.9769021739130435,0.9361979166666666,0.9768676070371982,0.9687200937500001,950,0.11875,0.6357894736842106,604,0.7339003645200486,0.94525
DAPT_STATIC,62,ORIGINAL5,DOMAIN_OOD,0.02,0.05,0.7490927941938829,0.024883359253499222,0.8506998444790047,0.03162260238465526,0.964159811985899,0.9038832277609474,0.9682766146536317,0.9598381205689482,119,0.03084499740798341,0.9243697478991597,110,0.22727272727272727,0.8061171591498185
DAPT_STATIC,62,ORIGINAL5,DOMAIN_OOD,0.02,0.1,0.7490927941938829,0.024883359253499222,0.8506998444790047,0.03162260238465526,0.964159811985899,0.9038832277609474,0.9682766146536317,0.9598381205689482,237,0.061430793157076204,0.9324894514767933,221,0.45661157024793386,0.8636599274235355
DAPT_STATIC,62,ORIGINAL5,DOMAIN_OOD,0.02,0.2,0.7490927941938829,0.024883359253499222,0.8506998444790047,0.03162260238465526,0.964159811985899,0.9038832277609474,0.9682766146536317,0.9598381205689482,473,0.1226023846552618,0.7632135306553911,361,0.7458677685950413,0.9362363919129082
DAPT_SSL_REFRESH,62,ORIGINAL5,DOMAIN_OOD,0.02,0.05,0.7490927941938829,0.024883359253499222,0.8838776568170036,0.02695697252462416,0.9704040978941377,0.9251220835594139,0.9744357727399449,0.9667214094120435,119,0.03084499740798341,0.9747899159663865,116,0.2396694214876033,0.809227579056506
DAPT_SSL_REFRESH,62,ORIGINAL5,DOMAIN_OOD,0.02,0.1,0.7490927941938829,0.024883359253499222,0.8838776568170036,0.02695697252462416,0.9704040978941377,0.9251220835594139,0.9744357727399449,0.9667214094120435,237,0.061430793157076204,0.9620253164556962,228,0.47107438016528924,0.8672887506480041
DAPT_SSL_REFRESH,62,ORIGINAL5,DOMAIN_OOD,0.02,0.2,0.7490927941938829,0.024883359253499222,0.8838776568170036,0.02695697252462416,0.9704040978941377,0.9251220835594139,0.9744357727399449,0.9667214094120435,473,0.1226023846552618,0.758985200845666,359,0.7417355371900827,0.9351995852773458
DAPT_STATIC,62,ORIGINAL5,TEMPLATE_OOD,0.02,0.05,0.7836651053864169,0.01756440281030445,0.8629976580796253,0.02429742388758782,0.9726162982514022,0.9145338917325888,0.970228348655819,0.9600999001118857,205,0.030005854800936767,0.9219512195121952,189,0.2557510148849797,0.8389929742388759
DAPT_STATIC,62,ORIGINAL5,TEMPLATE_OOD,0.02,0.1,0.7836651053864169,0.01756440281030445,0.8629976580796253,0.02429742388758782,0.9726162982514022,0.9145338917325888,0.970228348655819,0.9600999001118857,410,0.060011709601873534,0.8902439024390244,365,0.4939106901217862,0.8905152224824356
DAPT_STATIC,62,ORIGINAL5,TEMPLATE_OOD,0.02,0.2,0.7836651053864169,0.01756440281030445,0.8629976580796253,0.02429742388758782,0.9726162982514022,0.9145338917325888,0.970228348655819,0.9600999001118857,819,0.11987704918032786,0.6678876678876678,547,0.7401894451962111,0.9437939110070258
DAPT_SSL_REFRESH,62,ORIGINAL5,TEMPLATE_OOD,0.02,0.05,0.7836651053864169,0.01756440281030445,0.8963700234192038,0.02078454332552693,0.977338014682413,0.9351045961215453,0.9765940953461029,0.9684849828469414,205,0.030005854800936767,0.9804878048780488,201,0.2719891745602165,0.8425058548009368
DAPT_SSL_REFRESH,62,ORIGINAL5,TEMPLATE_OOD,0.02,0.1,0.7836651053864169,0.01756440281030445,0.8963700234192038,0.02078454332552693,0.977338014682413,0.9351045961215453,0.9765940953461029,0.9684849828469414,410,0.060011709601873534,0.9365853658536586,384,0.5196211096075778,0.8960772833723654
DAPT_SSL_REFRESH,62,ORIGINAL5,TEMPLATE_OOD,0.02,0.2,0.7836651053864169,0.01756440281030445,0.8963700234192038,0.02078454332552693,0.977338014682413,0.9351045961215453,0.9765940953461029,0.9684849828469414,819,0.11987704918032786,0.663003663003663,543,0.7347767253044655,0.9426229508196722
DAPT_STATIC,62,ORIGINAL5,DOMAIN_TEMPLATE_OOD,0.02,0.05,0.7357065803667745,0.021574973031283712,0.8333333333333334,0.030744336569579287,0.9644194756554307,0.8940972222222222,0.9660296947551761,0.9569080934077634,116,0.03128371089536138,0.9310344827586207,108,0.22040816326530613,0.7939590075512406
DAPT_STATIC,62,ORIGINAL5,DOMAIN_TEMPLATE_OOD,0.02,0.1,0.7357065803667745,0.021574973031283712,0.8333333333333334,0.030744336569579287,0.9644194756554307,0.8940972222222222,0.9660296947551761,0.9569080934077634,231,0.06229773462783172,0.9307359307359307,215,0.4387755102040816,0.8516720604099245
DAPT_STATIC,62,ORIGINAL5,DOMAIN_TEMPLATE_OOD,0.02,0.2,0.7357065803667745,0.021574973031283712,0.8333333333333334,0.030744336569579287,0.9644194756554307,0.8940972222222222,0.9660296947551761,0.9569080934077634,461,0.12432578209277238,0.7635574837310195,352,0.7183673469387755,0.9255663430420712
DAPT_SSL_REFRESH,62,ORIGINAL5,DOMAIN_TEMPLATE_OOD,0.02,0.05,0.7357065803667745,0.021574973031283712,0.8748651564185544,0.02481121898597627,0.9724220623501199,0.9210675752413402,0.9726943772556844,0.9643121260890766,116,0.03128371089536138,0.9827586206896551,114,0.23265306122448978,0.7971952535059331
DAPT_SSL_REFRESH,62,ORIGINAL5,DOMAIN_TEMPLATE_OOD,0.02,0.1,0.7357065803667745,0.021574973031283712,0.8748651564185544,0.02481121898597627,0.9724220623501199,0.9210675752413402,0.9726943772556844,0.9643121260890766,231,0.06229773462783172,0.961038961038961,222,0.4530612244897959,0.8554476806903991
DAPT_SSL_REFRESH,62,ORIGINAL5,DOMAIN_TEMPLATE_OOD,0.02,0.2,0.7357065803667745,0.021574973031283712,0.8748651564185544,0.02481121898597627,0.9724220623501199,0.9210675752413402,0.9726943772556844,0.9643121260890766,461,0.12432578209277238,0.7700650759219089,355,0.7244897959183674,0.9271844660194175
DAPT_STATIC,72,ORIGINAL5,IID_ORIGINAL,0.005,0.05,0.5349716446124764,0.006021073758153537,0.6824196597353497,0.0055193176116407425,0.984993178717599,0.8062534896705751,0.900197632048287,0.8962194713633824,124,0.04064241232382825,0.9919354838709677,123,0.25,0.6512287334593573
DAPT_STATIC,72,ORIGINAL5,IID_ORIGINAL,0.005,0.1,0.5349716446124764,0.006021073758153537,0.6824196597353497,0.0055193176116407425,0.984993178717599,0.8062534896705751,0.900197632048287,0.8962194713633824,248,0.0812848246476565,0.9475806451612904,235,0.47764227642276424,0.7570888468809074
DAPT_STATIC,72,ORIGINAL5,IID_ORIGINAL,0.005,0.2,0.5349716446124764,0.006021073758153537,0.6824196597353497,0.0055193176116407425,0.984993178717599,0.8062534896705751,0.900197632048287,0.8962194713633824,495,0.16224188790560473,0.6262626262626263,310,0.6300813008130082,0.8279773156899811
DAPT_SSL_REFRESH,72,ORIGINAL5,IID_ORIGINAL,0.005,0.05,0.5349716446124764,0.006021073758153537,0.6446124763705104,0.004515805318615153,0.9869753979739508,0.779874213836478,0.8898967903874376,0.8745761393611099,124,0.04064241232382825,0.9838709677419355,122,0.24796747967479674,0.6502835538752363
DAPT_SSL_REFRESH,72,ORIGINAL5,IID_ORIGINAL,0.005,0.1,0.5349716446124764,0.006021073758153537,0.6446124763705104,0.004515805318615153,0.9869753979739508,0.779874213836478,0.8898967903874376,0.8745761393611099,248,0.0812848246476565,0.9475806451612904,235,0.47764227642276424,0.7570888468809074
DAPT_SSL_REFRESH,72,ORIGINAL5,IID_ORIGINAL,0.005,0.2,0.5349716446124764,0.006021073758153537,0.6446124763705104,0.004515805318615153,0.9869753979739508,0.779874213836478,0.8898967903874376,0.8745761393611099,495,0.16224188790560473,0.6121212121212121,303,0.6158536585365854,0.8213610586011342
DAPT_STATIC,72,ORIGINAL5,IID_BALANCED,0.005,0.05,0.5349716446124764,0.003780718336483932,0.6824196597353497,0.003780718336483932,0.9944903581267218,0.8094170403587444,0.9288540959777294,0.8952463184451172,78,0.036862003780718335,0.9871794871794872,77,0.1565040650406504,0.6077504725897921
DAPT_STATIC,72,ORIGINAL5,IID_BALANCED,0.005,0.1,0.5349716446124764,0.003780718336483932,0.6824196597353497,0.003780718336483932,0.9944903581267218,0.8094170403587444,0.9288540959777294,0.8952463184451172,155,0.07325141776937619,0.9935483870967742,154,0.3130081300813008,0.6805293005671077
DAPT_STATIC,72,ORIGINAL5,IID_BALANCED,0.005,0.2,0.5349716446124764,0.003780718336483932,0.6824196597353497,0.003780718336483932,0.9944903581267218,0.8094170403587444,0.9288540959777294,0.8952463184451172,310,0.14650283553875237,0.9129032258064517,283,0.5752032520325203,0.8024574669187146
DAPT_SSL_REFRESH,72,ORIGINAL5,IID_BALANCED,0.005,0.05,0.5349716446124764,0.003780718336483932,0.6446124763705104,0.002835538752362949,0.9956204379562044,0.7825588066551922,0.9225653549586045,0.8762475834491729,78,0.036862003780718335,1.0,78,0.15853658536585366,0.6086956521739131
DAPT_SSL_REFRESH,72,ORIGINAL5,IID_BALANCED,0.005,0.1,0.5349716446124764,0.003780718336483932,0.6446124763705104,0.002835538752362949,0.9956204379562044,0.7825588066551922,0.9225653549586045,0.8762475834491729,155,0.07325141776937619,0.9870967741935484,153,0.31097560975609756,0.6795841209829868
DAPT_SSL_REFRESH,72,ORIGINAL5,IID_BALANCED,0.005,0.2,0.5349716446124764,0.003780718336483932,0.6446124763705104,0.002835538752362949,0.9956204379562044,0.7825588066551922,0.9225653549586045,0.8762475834491729,310,0.14650283553875237,0.9,279,0.5670731707317073,0.7986767485822306
DAPT_STATIC,72,ORIGINAL5,TEMPORAL,0.005,0.05,0.67075,0.00475,0.77625,0.00425,0.9945547725816785,0.8719460825610783,0.9745084299647528,0.96399253125,265,0.033125,0.9849056603773585,261,0.19817767653758542,0.736
DAPT_STATIC,72,ORIGINAL5,TEMPORAL,0.005,0.1,0.67075,0.00475,0.77625,0.00425,0.9945547725816785,0.8719460825610783,0.9745084299647528,0.96399253125,530,0.06625,0.9792452830188679,519,0.3940774487471526,0.8005
DAPT_STATIC,72,ORIGINAL5,TEMPORAL,0.005,0.2,0.67075,0.00475,0.77625,0.00425,0.9945547725816785,0.8719460825610783,0.9745084299647528,0.96399253125,1060,0.1325,0.9264150943396227,982,0.7456340167046317,0.91625
DAPT_SSL_REFRESH,72,ORIGINAL5,TEMPORAL,0.005,0.05,0.67075,0.00475,0.75575,0.00475,0.9937541091387245,0.8585629082646975,0.968517053041178,0.9512730312500001,265,0.033125,0.9924528301886792,263,0.19969627942293092,0.7365
DAPT_SSL_REFRESH,72,ORIGINAL5,TEMPORAL,0.005,0.1,0.67075,0.00475,0.75575,0.00475,0.9937541091387245,0.8585629082646975,0.968517053041178,0.9512730312500001,530,0.06625,0.9849056603773585,522,0.39635535307517084,0.80125
DAPT_SSL_REFRESH,72,ORIGINAL5,TEMPORAL,0.005,0.2,0.67075,0.00475,0.75575,0.00475,0.9937541091387245,0.8585629082646975,0.968517053041178,0.9512730312500001,1060,0.1325,0.9047169811320754,959,0.7281700835231587,0.9105
DAPT_STATIC,72,ORIGINAL5,DOMAIN_OOD,0.005,0.05,0.5894245723172629,0.007257646448937273,0.7293934681181959,0.00414722654224987,0.9943462897526502,0.8415071770334929,0.9716883755258034,0.961834470515106,136,0.0352514256091239,0.9852941176470589,134,0.1691919191919192,0.6588906168999482
DAPT_STATIC,72,ORIGINAL5,DOMAIN_OOD,0.005,0.1,0.5894245723172629,0.007257646448937273,0.7293934681181959,0.00414722654224987,0.9943462897526502,0.8415071770334929,0.9716883755258034,0.961834470515106,271,0.07024364955935718,0.981549815498155,266,0.33585858585858586,0.7273198548470711
DAPT_STATIC,72,ORIGINAL5,DOMAIN_OOD,0.005,0.2,0.5894245723172629,0.007257646448937273,0.7293934681181959,0.00414722654224987,0.9943462897526502,0.8415071770334929,0.9716883755258034,0.961834470515106,542,0.14048729911871435,0.9649446494464945,523,0.6603535353535354,0.8605495075168481
DAPT_SSL_REFRESH,72,ORIGINAL5,DOMAIN_OOD,0.005,0.05,0.5894245723172629,0.007257646448937273,0.7024364955935718,0.00673924313115604,0.9904970760233918,0.8219593569912041,0.9654934084172474,0.9508176609717549,136,0.0352514256091239,0.9926470588235294,135,0.17045454545454544,0.6594090202177294
DAPT_SSL_REFRESH,72,ORIGINAL5,DOMAIN_OOD,0.005,0.1,0.5894245723172629,0.007257646448937273,0.7024364955935718,0.00673924313115604,0.9904970760233918,0.8219593569912041,0.9654934084172474,0.9508176609717549,271,0.07024364955935718,0.992619926199262,269,0.33964646464646464,0.7288750648004148
DAPT_SSL_REFRESH,72,ORIGINAL5,DOMAIN_OOD,0.005,0.2,0.5894245723172629,0.007257646448937273,0.7024364955935718,0.00673924313115604,0.9904970760233918,0.8219593569912041,0.9654934084172474,0.9508176609717549,542,0.14048729911871435,0.9538745387453874,517,0.6527777777777778,0.8574390876101607
DAPT_STATIC,72,ORIGINAL5,TEMPLATE_OOD,0.005,0.05,0.6554449648711944,0.0055620608899297425,0.7734192037470726,0.004098360655737705,0.9947289156626506,0.8702239789196311,0.9742995555167234,0.9623093333342474,229,0.03351873536299766,0.9868995633187773,226,0.19201359388275277,0.7216042154566745
DAPT_STATIC,72,ORIGINAL5,TEMPLATE_OOD,0.005,0.1,0.6554449648711944,0.0055620608899297425,0.7734192037470726,0.004098360655737705,0.9947289156626506,0.8702239789196311,0.9742995555167234,0.9623093333342474,458,0.06703747072599532,0.982532751091703,450,0.3823279524214104,0.7871779859484778
DAPT_STATIC,72,ORIGINAL5,TEMPLATE_OOD,0.005,0.2,0.6554449648711944,0.0055620608899297425,0.7734192037470726,0.004098360655737705,0.9947289156626506,0.8702239789196311,0.9742995555167234,0.9623093333342474,915,0.13392857142857142,0.9486338797814208,868,0.7374681393372983,0.9095433255269321
DAPT_SSL_REFRESH,72,ORIGINAL5,TEMPLATE_OOD,0.005,0.05,0.6554449648711944,0.0055620608899297425,0.7491217798594848,0.005269320843091335,0.9930151338766007,0.853996329050559,0.9689596035549037,0.9525280365438301,229,0.03351873536299766,0.9912663755458515,227,0.19286321155480035,0.7218969555035128
DAPT_SSL_REFRESH,72,ORIGINAL5,TEMPLATE_OOD,0.005,0.1,0.6554449648711944,0.0055620608899297425,0.7491217798594848,0.005269320843091335,0.9930151338766007,0.853996329050559,0.9689596035549037,0.9525280365438301,458,0.06703747072599532,0.9868995633187773,452,0.38402718776550554,0.7877634660421545
DAPT_SSL_REFRESH,72,ORIGINAL5,TEMPLATE_OOD,0.005,0.2,0.6554449648711944,0.0055620608899297425,0.7491217798594848,0.005269320843091335,0.9930151338766007,0.853996329050559,0.9689596035549037,0.9525280365438301,915,0.13392857142857142,0.9234972677595629,845,0.7179269328802039,0.9028103044496487
DAPT_STATIC,72,ORIGINAL5,DOMAIN_TEMPLATE_OOD,0.005,0.05,0.5652642934196332,0.007551240560949299,0.7114347357065803,0.004314994606256742,0.9939713639788997,0.8292989625903804,0.9703215547440703,0.95963798498596,133,0.03586839266450917,0.9849624060150376,131,0.16253101736972705,0.6359223300970874
DAPT_STATIC,72,ORIGINAL5,DOMAIN_TEMPLATE_OOD,0.005,0.1,0.5652642934196332,0.007551240560949299,0.7114347357065803,0.004314994606256742,0.9939713639788997,0.8292989625903804,0.9703215547440703,0.95963798498596,265,0.0714670981661273,0.9811320754716981,260,0.3225806451612903,0.7055016181229773
DAPT_STATIC,72,ORIGINAL5,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.5652642934196332,0.007551240560949299,0.7114347357065803,0.004314994606256742,0.9939713639788997,0.8292989625903804,0.9703215547440703,0.95963798498596,530,0.1429341963322546,0.9716981132075472,515,0.6389578163771712,0.843042071197411
DAPT_SSL_REFRESH,72,ORIGINAL5,DOMAIN_TEMPLATE_OOD,0.005,0.05,0.5652642934196332,0.007551240560949299,0.6796116504854369,0.007011866235167206,0.9897879025923016,0.8058842340901823,0.9636938027119533,0.9482429023109891,133,0.03586839266450917,0.9924812030075187,132,0.16377171215880892,0.6364617044228694
DAPT_SSL_REFRESH,72,ORIGINAL5,DOMAIN_TEMPLATE_OOD,0.005,0.1,0.5652642934196332,0.007551240560949299,0.6796116504854369,0.007011866235167206,0.9897879025923016,0.8058842340901823,0.9636938027119533,0.9482429023109891,265,0.0714670981661273,0.9924528301886792,263,0.326302729528536,0.7071197411003236
DAPT_SSL_REFRESH,72,ORIGINAL5,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.5652642934196332,0.007551240560949299,0.6796116504854369,0.007011866235167206,0.9897879025923016,0.8058842340901823,0.9636938027119533,0.9482429023109891,530,0.1429341963322546,0.9622641509433962,510,0.6327543424317618,0.8403451995685005
DAPT_STATIC,72,ORIGINAL5,IID_ORIGINAL,0.01,0.05,0.5718336483931947,0.007526342197691922,0.7485822306238186,0.011038635223281485,0.972972972972973,0.8461538461538461,0.900197632048287,0.8962194713633824,122,0.039986889544411666,0.9836065573770492,120,0.26490066225165565,0.6852551984877127
DAPT_STATIC,72,ORIGINAL5,IID_ORIGINAL,0.01,0.1,0.5718336483931947,0.007526342197691922,0.7485822306238186,0.011038635223281485,0.972972972972973,0.8461538461538461,0.900197632048287,0.8962194713633824,244,0.07997377908882333,0.9221311475409836,225,0.4966887417218543,0.7844990548204159
DAPT_STATIC,72,ORIGINAL5,IID_ORIGINAL,0.01,0.2,0.5718336483931947,0.007526342197691922,0.7485822306238186,0.011038635223281485,0.972972972972973,0.8461538461538461,0.900197632048287,0.8962194713633824,487,0.1596197967879384,0.5687885010266941,277,0.6114790286975718,0.833648393194707
DAPT_SSL_REFRESH,72,ORIGINAL5,IID_ORIGINAL,0.01,0.05,0.5718336483931947,0.007526342197691922,0.6994328922495274,0.007526342197691922,0.9801324503311258,0.8163265306122449,0.8898967903874376,0.8745761393611099,122,0.039986889544411666,0.9672131147540983,118,0.26048565121412803,0.6833648393194707
DAPT_SSL_REFRESH,72,ORIGINAL5,IID_ORIGINAL,0.01,0.1,0.5718336483931947,0.007526342197691922,0.6994328922495274,0.007526342197691922,0.9801324503311258,0.8163265306122449,0.8898967903874376,0.8745761393611099,244,0.07997377908882333,0.9180327868852459,224,0.49448123620309054,0.7835538752362949
DAPT_SSL_REFRESH,72,ORIGINAL5,IID_ORIGINAL,0.01,0.2,0.5718336483931947,0.007526342197691922,0.6994328922495274,0.007526342197691922,0.9801324503311258,0.8163265306122449,0.8898967903874376,0.8745761393611099,487,0.1596197967879384,0.5523613963039015,269,0.5938189845474614,0.8260869565217391
DAPT_STATIC,72,ORIGINAL5,IID_BALANCED,0.01,0.05,0.5718336483931947,0.003780718336483932,0.7485822306238186,0.010396975425330813,0.9863013698630136,0.8511552928533047,0.9288540959777294,0.8952463184451172,76,0.035916824196597356,0.9868421052631579,75,0.16556291390728478,0.6427221172022685
DAPT_STATIC,72,ORIGINAL5,IID_BALANCED,0.01,0.1,0.5718336483931947,0.003780718336483932,0.7485822306238186,0.010396975425330813,0.9863013698630136,0.8511552928533047,0.9288540959777294,0.8952463184451172,151,0.07136105860113422,0.9933774834437086,150,0.33112582781456956,0.7136105860113422
DAPT_STATIC,72,ORIGINAL5,IID_BALANCED,0.01,0.2,0.5718336483931947,0.003780718336483932,0.7485822306238186,0.010396975425330813,0.9863013698630136,0.8511552928533047,0.9288540959777294,0.8952463184451172,302,0.14272211720226843,0.8443708609271523,255,0.5629139072847682,0.8128544423440454
DAPT_SSL_REFRESH,72,ORIGINAL5,IID_BALANCED,0.01,0.05,0.5718336483931947,0.003780718336483932,0.6994328922495274,0.004725897920604915,0.9932885906040269,0.8208541320022186,0.9225653549586045,0.8762475834491729,76,0.035916824196597356,1.0,76,0.16777041942604856,0.6436672967863895
DAPT_SSL_REFRESH,72,ORIGINAL5,IID_BALANCED,0.01,0.1,0.5718336483931947,0.003780718336483932,0.6994328922495274,0.004725897920604915,0.9932885906040269,0.8208541320022186,0.9225653549586045,0.8762475834491729,151,0.07136105860113422,0.9867549668874173,149,0.32891832229580575,0.7126654064272212
DAPT_SSL_REFRESH,72,ORIGINAL5,IID_BALANCED,0.01,0.2,0.5718336483931947,0.003780718336483932,0.6994328922495274,0.004725897920604915,0.9932885906040269,0.8208541320022186,0.9225653549586045,0.8762475834491729,302,0.14272211720226843,0.8410596026490066,254,0.5607064017660044,0.8119092627599244
DAPT_STATIC,72,ORIGINAL5,TEMPORAL,0.01,0.05,0.7125,0.0075,0.87025,0.01075,0.9877979568671964,0.9253056884635832,0.9745084299647528,0.96399253125,256,0.032,0.984375,252,0.21913043478260869,0.7755
DAPT_STATIC,72,ORIGINAL5,TEMPORAL,0.01,0.1,0.7125,0.0075,0.87025,0.01075,0.9877979568671964,0.9253056884635832,0.9745084299647528,0.96399253125,512,0.064,0.978515625,501,0.4356521739130435,0.83775
DAPT_STATIC,72,ORIGINAL5,TEMPORAL,0.01,0.2,0.7125,0.0075,0.87025,0.01075,0.9877979568671964,0.9253056884635832,0.9745084299647528,0.96399253125,1024,0.128,0.8681640625,889,0.7730434782608696,0.93475
DAPT_SSL_REFRESH,72,ORIGINAL5,TEMPORAL,0.01,0.05,0.7125,0.0075,0.8205,0.009,0.9891500904159132,0.896966384257994,0.968517053041178,0.9512730312500001,256,0.032,0.9921875,254,0.22086956521739132,0.776
DAPT_SSL_REFRESH,72,ORIGINAL5,TEMPORAL,0.01,0.1,0.7125,0.0075,0.8205,0.009,0.9891500904159132,0.896966384257994,0.968517053041178,0.9512730312500001,512,0.064,0.98046875,502,0.4365217391304348,0.838
DAPT_SSL_REFRESH,72,ORIGINAL5,TEMPORAL,0.01,0.2,0.7125,0.0075,0.8205,0.009,0.9891500904159132,0.896966384257994,0.968517053041178,0.9512730312500001,1024,0.128,0.8291015625,849,0.7382608695652174,0.92475
DAPT_STATIC,72,ORIGINAL5,DOMAIN_OOD,0.01,0.05,0.6443753240020736,0.011404872991187144,0.8455158113011924,0.011923276308968377,0.9860943168077388,0.910410270722858,0.9716883755258034,0.961834470515106,130,0.033696215655780196,0.9846153846153847,128,0.18658892128279883,0.7107309486780715
DAPT_STATIC,72,ORIGINAL5,DOMAIN_OOD,0.01,0.1,0.6443753240020736,0.011404872991187144,0.8455158113011924,0.011923276308968377,0.9860943168077388,0.910410270722858,0.9716883755258034,0.961834470515106,260,0.06739243131156039,0.9807692307692307,255,0.3717201166180758,0.7765681700362882
DAPT_STATIC,72,ORIGINAL5,DOMAIN_OOD,0.01,0.2,0.6443753240020736,0.011404872991187144,0.8455158113011924,0.011923276308968377,0.9860943168077388,0.910410270722858,0.9716883755258034,0.961834470515106,519,0.13452566096423016,0.9460500963391136,491,0.7157434402332361,0.8989113530326595
DAPT_SSL_REFRESH,72,ORIGINAL5,DOMAIN_OOD,0.01,0.05,0.6443753240020736,0.011404872991187144,0.7879730430274754,0.01088646967340591,0.9863724853990915,0.8760806916426513,0.9654934084172474,0.9508176609717549,130,0.033696215655780196,0.9923076923076923,129,0.1880466472303207,0.7112493519958528
DAPT_SSL_REFRESH,72,ORIGINAL5,DOMAIN_OOD,0.01,0.1,0.6443753240020736,0.011404872991187144,0.7879730430274754,0.01088646967340591,0.9863724853990915,0.8760806916426513,0.9654934084172474,0.9508176609717549,260,0.06739243131156039,0.9807692307692307,255,0.3717201166180758,0.7765681700362882
DAPT_SSL_REFRESH,72,ORIGINAL5,DOMAIN_OOD,0.01,0.2,0.6443753240020736,0.011404872991187144,0.7879730430274754,0.01088646967340591,0.9863724853990915,0.8760806916426513,0.9654934084172474,0.9508176609717549,519,0.13452566096423016,0.9248554913294798,480,0.6997084548104956,0.8932089165370658
DAPT_STATIC,72,ORIGINAL5,TEMPLATE_OOD,0.01,0.05,0.6964285714285714,0.008489461358313818,0.8697306791569087,0.009953161592505855,0.9886855241264559,0.9254010278772777,0.9742995555167234,0.9623093333342474,222,0.03249414519906323,0.9864864864864865,219,0.2111861137897782,0.7605386416861827
DAPT_STATIC,72,ORIGINAL5,TEMPLATE_OOD,0.01,0.1,0.6964285714285714,0.008489461358313818,0.8697306791569087,0.009953161592505855,0.9886855241264559,0.9254010278772777,0.9742995555167234,0.9623093333342474,443,0.06484192037470726,0.981941309255079,435,0.41947926711668276,0.8237704918032787
DAPT_STATIC,72,ORIGINAL5,TEMPLATE_OOD,0.01,0.2,0.6964285714285714,0.008489461358313818,0.8697306791569087,0.009953161592505855,0.9886855241264559,0.9254010278772777,0.9742995555167234,0.9623093333342474,885,0.1295374707259953,0.8994350282485876,796,0.7675988428158148,0.9294496487119438
DAPT_SSL_REFRESH,72,ORIGINAL5,TEMPLATE_OOD,0.01,0.05,0.6964285714285714,0.008489461358313818,0.8170374707259953,0.009074941451990632,0.9890148830616584,0.8948380891311317,0.9689596035549037,0.9525280365438301,222,0.03249414519906323,0.990990990990991,220,0.21215043394406943,0.7608313817330211
DAPT_SSL_REFRESH,72,ORIGINAL5,TEMPLATE_OOD,0.01,0.1,0.6964285714285714,0.008489461358313818,0.8170374707259953,0.009074941451990632,0.9890148830616584,0.8948380891311317,0.9689596035549037,0.9525280365438301,443,0.06484192037470726,0.981941309255079,435,0.41947926711668276,0.8237704918032787
DAPT_SSL_REFRESH,72,ORIGINAL5,TEMPLATE_OOD,0.01,0.2,0.6964285714285714,0.008489461358313818,0.8170374707259953,0.009074941451990632,0.9890148830616584,0.8948380891311317,0.9689596035549037,0.9525280365438301,885,0.1295374707259953,0.8745762711864407,774,0.7463837994214079,0.9230093676814989
DAPT_STATIC,72,ORIGINAL5,DOMAIN_TEMPLATE_OOD,0.01,0.05,0.6240560949298813,0.011326860841423949,0.8408845738942826,0.011326860841423949,0.9867088607594937,0.9079790331974374,0.9703215547440703,0.95963798498596,127,0.03425026968716289,0.984251968503937,125,0.1793400286944046,0.6914778856526429
DAPT_STATIC,72,ORIGINAL5,DOMAIN_TEMPLATE_OOD,0.01,0.1,0.6240560949298813,0.011326860841423949,0.8408845738942826,0.011326860841423949,0.9867088607594937,0.9079790331974374,0.9703215547440703,0.95963798498596,253,0.06823085221143474,0.9802371541501976,248,0.35581061692969873,0.7578209277238404
DAPT_STATIC,72,ORIGINAL5,DOMAIN_TEMPLATE_OOD,0.01,0.2,0.6240560949298813,0.011326860841423949,0.8408845738942826,0.011326860841423949,0.9867088607594937,0.9079790331974374,0.9703215547440703,0.95963798498596,506,0.13646170442286948,0.9545454545454546,483,0.6929698708751794,0.8845738942826321
DAPT_SSL_REFRESH,72,ORIGINAL5,DOMAIN_TEMPLATE_OOD,0.01,0.05,0.6240560949298813,0.011326860841423949,0.7713052858683926,0.010787486515641856,0.9862068965517241,0.8656174334140436,0.9636938027119533,0.9482429023109891,127,0.03425026968716289,0.9921259842519685,126,0.18077474892395984,0.692017259978425
DAPT_SSL_REFRESH,72,ORIGINAL5,DOMAIN_TEMPLATE_OOD,0.01,0.1,0.6240560949298813,0.011326860841423949,0.7713052858683926,0.010787486515641856,0.9862068965517241,0.8656174334140436,0.9636938027119533,0.9482429023109891,253,0.06823085221143474,0.9802371541501976,248,0.35581061692969873,0.7578209277238404
DAPT_SSL_REFRESH,72,ORIGINAL5,DOMAIN_TEMPLATE_OOD,0.01,0.2,0.6240560949298813,0.011326860841423949,0.7713052858683926,0.010787486515641856,0.9862068965517241,0.8656174334140436,0.9636938027119533,0.9482429023109891,506,0.13646170442286948,0.9426877470355731,477,0.6843615494978479,0.8813376483279396
