seed,scenario,target_fpr,base_model,candidate_model,base_calibration_empirical_fpr,candidate_calibration_empirical_fpr,base_empirical_fpr,candidate_empirical_fpr,candidate_minus_base_fpr,base_fn,candidate_fn,common_fn,rescued_b0_fn,regressed_b0_tp,fn_jaccard,fn_rescue_rate,base_fp,candidate_fp,common_fp,avoided_b0_fp,new_fp_vs_b0,fp_jaccard
52,IID_ORIGINAL,0.02,B0_STRUCT_XGB,T0_E2E,0.01990632318501171,0.01990632318501171,0.019568489713998997,0.02809834420471651,0.008529854490717512,434,346,302,132,44,0.6317991631799164,0.30414746543778803,39,56,16,23,40,0.20253164556962025
52,IID_BALANCED,0.02,B0_STRUCT_XGB,T0_E2E,0.01990632318501171,0.01990632318501171,0.020793950850661626,0.02930056710775047,0.008506616257088845,434,346,302,132,44,0.6317991631799164,0.30414746543778803,22,31,12,10,19,0.2926829268292683
52,TEMPORAL,0.02,B0_STRUCT_XGB,T0_E2E,0.01990632318501171,0.01990632318501171,0.0195,0.0275,0.008,1329,1084,812,517,272,0.5071830106183636,0.3890142964635064,78,110,22,56,88,0.13253012048192772
52,DOMAIN_OOD,0.02,B0_STRUCT_XGB,T0_E2E,0.01990632318501171,0.01990632318501171,0.029548989113530325,0.02332814930015552,-0.006220839813374804,791,645,484,307,161,0.5084033613445378,0.38811630847029077,57,45,13,44,32,0.14606741573033707
52,TEMPLATE_OOD,0.02,B0_STRUCT_XGB,T0_E2E,0.01990632318501171,0.01990632318501171,0.021955503512880562,0.02459016393442623,0.002634660421545667,1185,970,727,458,243,0.5091036414565826,0.38649789029535864,75,84,19,56,65,0.1357142857142857
52,DOMAIN_TEMPLATE_OOD,0.02,B0_STRUCT_XGB,T0_E2E,0.01990632318501171,0.01990632318501171,0.0296655879180151,0.022114347357065803,-0.007551240560949298,807,671,505,302,166,0.5190133607399794,0.3742255266418835,55,41,11,44,30,0.12941176470588237
52,IID_ORIGINAL,0.005,B0_STRUCT_XGB,DAPT_E2E,0.00468384074941452,0.00468384074941452,0.0055193176116407425,0.009031610637230306,0.003512293025589563,588,507,443,145,64,0.6794478527607362,0.2465986394557823,11,18,4,7,14,0.16
52,IID_BALANCED,0.005,B0_STRUCT_XGB,DAPT_E2E,0.00468384074941452,0.00468384074941452,0.006616257088846881,0.010396975425330813,0.0037807183364839325,588,507,443,145,64,0.6794478527607362,0.2465986394557823,7,11,4,3,7,0.2857142857142857
52,TEMPORAL,0.005,B0_STRUCT_XGB,DAPT_E2E,0.00468384074941452,0.00468384074941452,0.00425,0.0085,0.00425,1930,1981,1341,589,640,0.5217898832684825,0.3051813471502591,17,34,2,15,32,0.04081632653061224
52,DOMAIN_OOD,0.005,B0_STRUCT_XGB,DAPT_E2E,0.00468384074941452,0.00468384074941452,0.004665629860031105,0.00414722654224987,-0.0005184033177812342,1100,1182,808,292,374,0.5481682496607869,0.26545454545454544,9,8,1,8,7,0.0625
52,TEMPLATE_OOD,0.005,B0_STRUCT_XGB,DAPT_E2E,0.00468384074941452,0.00468384074941452,0.00468384074941452,0.008489461358313818,0.003805620608899298,1715,1667,1194,521,473,0.5457038391224863,0.30379008746355685,16,29,2,14,27,0.046511627906976744
52,DOMAIN_TEMPLATE_OOD,0.005,B0_STRUCT_XGB,DAPT_E2E,0.00468384074941452,0.00468384074941452,0.004314994606256742,0.004314994606256742,0.0,1132,1116,830,302,286,0.5853314527503526,0.2667844522968198,8,8,1,7,7,0.06666666666666667
52,IID_ORIGINAL,0.01,B0_STRUCT_XGB,DAPT_E2E,0.00936768149882904,0.00936768149882904,0.010536879076768691,0.017059708981435023,0.006522829904666332,527,397,366,161,31,0.6559139784946236,0.3055028462998102,21,34,9,12,25,0.1956521739130435
52,IID_BALANCED,0.01,B0_STRUCT_XGB,DAPT_E2E,0.00936768149882904,0.00936768149882904,0.011342155009451797,0.01984877126654064,0.008506616257088845,527,397,366,161,31,0.6559139784946236,0.3055028462998102,12,21,9,3,12,0.375
52,TEMPORAL,0.01,B0_STRUCT_XGB,DAPT_E2E,0.00936768149882904,0.00936768149882904,0.00875,0.01775,0.008999999999999998,1673,1352,1051,622,301,0.5324214792299898,0.3717872086072923,35,71,9,26,62,0.09278350515463918
52,DOMAIN_OOD,0.01,B0_STRUCT_XGB,DAPT_E2E,0.00936768149882904,0.00936768149882904,0.011923276308968377,0.010368066355624676,-0.001555209953343701,981,815,630,351,185,0.5403087478559176,0.3577981651376147,23,20,4,19,16,0.10256410256410256
52,TEMPLATE_OOD,0.01,B0_STRUCT_XGB,DAPT_E2E,0.00936768149882904,0.00936768149882904,0.009953161592505855,0.01522248243559719,0.005269320843091334,1497,1187,944,553,243,0.542528735632184,0.3694054776219105,34,52,9,25,43,0.11688311688311688
52,DOMAIN_TEMPLATE_OOD,0.01,B0_STRUCT_XGB,DAPT_E2E,0.00936768149882904,0.00936768149882904,0.011866235167206042,0.009708737864077669,-0.0021574973031283726,1013,815,662,351,153,0.5677530017152659,0.3464955577492596,22,18,4,18,14,0.1111111111111111
52,IID_ORIGINAL,0.02,B0_STRUCT_XGB,DAPT_E2E,0.01990632318501171,0.01990632318501171,0.019568489713998997,0.021575514300050176,0.0020070245860511794,434,351,309,125,42,0.6491596638655462,0.2880184331797235,39,43,13,26,30,0.18840579710144928
52,IID_BALANCED,0.02,B0_STRUCT_XGB,DAPT_E2E,0.01990632318501171,0.01990632318501171,0.020793950850661626,0.024574669187145556,0.00378071833648393,434,351,309,125,42,0.6491596638655462,0.2880184331797235,22,26,11,11,15,0.2972972972972973
52,TEMPORAL,0.02,B0_STRUCT_XGB,DAPT_E2E,0.01990632318501171,0.01990632318501171,0.0195,0.02575,0.006249999999999999,1329,1002,753,576,249,0.47718631178707227,0.43340857787810383,78,103,21,57,82,0.13125
52,DOMAIN_OOD,0.02,B0_STRUCT_XGB,DAPT_E2E,0.01990632318501171,0.01990632318501171,0.029548989113530325,0.01918092275790565,-0.010368066355624674,791,603,447,344,156,0.4720168954593453,0.43489254108723135,57,37,11,46,26,0.13253012048192772
52,TEMPLATE_OOD,0.02,B0_STRUCT_XGB,DAPT_E2E,0.01990632318501171,0.01990632318501171,0.021955503512880562,0.021662763466042154,-0.0002927400468384078,1185,882,675,510,207,0.4849137931034483,0.43037974683544306,75,74,18,57,56,0.13740458015267176
52,DOMAIN_TEMPLATE_OOD,0.02,B0_STRUCT_XGB,DAPT_E2E,0.01990632318501171,0.01990632318501171,0.0296655879180151,0.016720604099244876,-0.012944983818770225,807,614,465,342,149,0.48640167364016734,0.42379182156133827,55,31,9,46,22,0.11688311688311688
52,IID_ORIGINAL,0.005,B0_STRUCT_XGB,BASE_EMB_MLP,0.00468384074941452,0.00468384074941452,0.0055193176116407425,0.006021073758153537,0.0005017561465127949,588,710,500,88,210,0.6265664160401002,0.14965986394557823,11,12,0,11,12,0.0
52,IID_BALANCED,0.005,B0_STRUCT_XGB,BASE_EMB_MLP,0.00468384074941452,0.00468384074941452,0.006616257088846881,0.005671077504725898,-0.0009451795841209825,588,710,500,88,210,0.6265664160401002,0.14965986394557823,7,6,0,7,6,0.0
52,TEMPORAL,0.005,B0_STRUCT_XGB,BASE_EMB_MLP,0.00468384074941452,0.00468384074941452,0.00425,0.00525,0.001,1930,2909,1731,199,1178,0.556949806949807,0.10310880829015544,17,21,1,16,20,0.02702702702702703
52,DOMAIN_OOD,0.005,B0_STRUCT_XGB,BASE_EMB_MLP,0.00468384074941452,0.00468384074941452,0.004665629860031105,0.004665629860031105,0.0,1100,1541,1004,96,537,0.613317043372022,0.08727272727272728,9,9,1,8,8,0.058823529411764705
52,TEMPLATE_OOD,0.005,B0_STRUCT_XGB,BASE_EMB_MLP,0.00468384074941452,0.00468384074941452,0.00468384074941452,0.00468384074941452,0.0,1715,2549,1547,168,1002,0.569377990430622,0.09795918367346938,16,16,1,15,15,0.03225806451612903
52,DOMAIN_TEMPLATE_OOD,0.005,B0_STRUCT_XGB,BASE_EMB_MLP,0.00468384074941452,0.00468384074941452,0.004314994606256742,0.0048543689320388345,0.0005393743257820927,1132,1507,1036,96,471,0.6462882096069869,0.08480565371024736,8,9,1,7,8,0.0625
52,IID_ORIGINAL,0.01,B0_STRUCT_XGB,BASE_EMB_MLP,0.00936768149882904,0.00936768149882904,0.010536879076768691,0.02308078273958856,0.01254390366281987,527,523,396,131,127,0.6055045871559633,0.24857685009487665,21,46,4,17,42,0.06349206349206349
52,IID_BALANCED,0.01,B0_STRUCT_XGB,BASE_EMB_MLP,0.00936768149882904,0.00936768149882904,0.011342155009451797,0.024574669187145556,0.01323251417769376,527,523,396,131,127,0.6055045871559633,0.24857685009487665,12,26,3,9,23,0.08571428571428572
52,TEMPORAL,0.01,B0_STRUCT_XGB,BASE_EMB_MLP,0.00936768149882904,0.00936768149882904,0.00875,0.01925,0.010499999999999999,1673,1754,1137,536,617,0.4965065502183406,0.3203825463239689,35,77,8,27,69,0.07692307692307693
52,DOMAIN_OOD,0.01,B0_STRUCT_XGB,BASE_EMB_MLP,0.00936768149882904,0.00936768149882904,0.011923276308968377,0.02280974598237429,0.010886469673405912,981,979,648,333,331,0.49390243902439024,0.3394495412844037,23,44,4,19,40,0.06349206349206349
52,TEMPLATE_OOD,0.01,B0_STRUCT_XGB,BASE_EMB_MLP,0.00936768149882904,0.00936768149882904,0.009953161592505855,0.018149882903981264,0.008196721311475409,1497,1576,1025,472,551,0.50048828125,0.3152972611890448,34,62,8,26,54,0.09090909090909091
52,DOMAIN_TEMPLATE_OOD,0.01,B0_STRUCT_XGB,BASE_EMB_MLP,0.00936768149882904,0.00936768149882904,0.011866235167206042,0.022114347357065803,0.010248112189859762,1013,995,686,327,309,0.518910741301059,0.3228035538005923,22,41,4,18,37,0.06779661016949153
52,IID_ORIGINAL,0.02,B0_STRUCT_XGB,BASE_EMB_MLP,0.01990632318501171,0.01990632318501171,0.019568489713998997,0.03161063723030607,0.012042147516307073,434,469,322,112,147,0.5542168674698795,0.25806451612903225,39,63,9,30,54,0.0967741935483871
52,IID_BALANCED,0.02,B0_STRUCT_XGB,BASE_EMB_MLP,0.01990632318501171,0.01990632318501171,0.020793950850661626,0.036862003780718335,0.016068052930056708,434,469,322,112,147,0.5542168674698795,0.25806451612903225,22,39,6,16,33,0.10909090909090909
52,TEMPORAL,0.02,B0_STRUCT_XGB,BASE_EMB_MLP,0.01990632318501171,0.01990632318501171,0.0195,0.02675,0.0072499999999999995,1329,1488,880,449,608,0.45431078988125967,0.3378480060195636,78,107,17,61,90,0.10119047619047619
52,DOMAIN_OOD,0.02,B0_STRUCT_XGB,BASE_EMB_MLP,0.01990632318501171,0.01990632318501171,0.029548989113530325,0.030585795749092794,0.0010368066355624685,791,844,502,289,342,0.44307149161518095,0.36536030341340076,57,59,10,47,49,0.09433962264150944
52,TEMPLATE_OOD,0.02,B0_STRUCT_XGB,BASE_EMB_MLP,0.01990632318501171,0.01990632318501171,0.021955503512880562,0.024882903981264637,0.0029274004683840747,1185,1338,792,393,546,0.45753899480069327,0.33164556962025316,75,85,16,59,69,0.1111111111111111
52,DOMAIN_TEMPLATE_OOD,0.02,B0_STRUCT_XGB,BASE_EMB_MLP,0.01990632318501171,0.01990632318501171,0.0296655879180151,0.030204962243797196,0.0005393743257820945,807,867,530,277,337,0.4632867132867133,0.34324659231722426,55,56,10,45,46,0.09900990099009901
52,IID_ORIGINAL,0.005,B0_STRUCT_XGB,DAPT_EMB_MLP,0.00468384074941452,0.00468384074941452,0.0055193176116407425,0.009533366783743101,0.004014049172102359,588,752,488,100,264,0.5727699530516432,0.17006802721088435,11,19,2,9,17,0.07142857142857142
52,IID_BALANCED,0.005,B0_STRUCT_XGB,DAPT_EMB_MLP,0.00468384074941452,0.00468384074941452,0.006616257088846881,0.011342155009451797,0.004725897920604916,588,752,488,100,264,0.5727699530516432,0.17006802721088435,7,12,2,5,10,0.11764705882352941
52,TEMPORAL,0.005,B0_STRUCT_XGB,DAPT_EMB_MLP,0.00468384074941452,0.00468384074941452,0.00425,0.007,0.00275,1930,2664,1688,242,976,0.5808671713695802,0.12538860103626942,17,28,0,17,28,0.0
52,DOMAIN_OOD,0.005,B0_STRUCT_XGB,DAPT_EMB_MLP,0.00468384074941452,0.00468384074941452,0.004665629860031105,0.0036288232244686366,-0.001036806635562468,1100,1440,986,114,454,0.6344916344916345,0.10363636363636364,9,7,0,9,7,0.0
52,TEMPLATE_OOD,0.005,B0_STRUCT_XGB,DAPT_EMB_MLP,0.00468384074941452,0.00468384074941452,0.00468384074941452,0.005269320843091335,0.0005854800936768148,1715,2341,1517,198,824,0.5974793225679401,0.11545189504373178,16,18,0,16,18,0.0
52,DOMAIN_TEMPLATE_OOD,0.005,B0_STRUCT_XGB,DAPT_EMB_MLP,0.00468384074941452,0.00468384074941452,0.004314994606256742,0.0037756202804746495,-0.0005393743257820923,1132,1411,1016,116,395,0.6653569089718402,0.10247349823321555,8,7,0,8,7,0.0
52,IID_ORIGINAL,0.01,B0_STRUCT_XGB,DAPT_EMB_MLP,0.00936768149882904,0.00936768149882904,0.010536879076768691,0.015554440541896638,0.005017561465127947,527,669,425,102,244,0.5512321660181583,0.1935483870967742,21,31,5,16,26,0.10638297872340426
52,IID_BALANCED,0.01,B0_STRUCT_XGB,DAPT_EMB_MLP,0.00936768149882904,0.00936768149882904,0.011342155009451797,0.01984877126654064,0.008506616257088845,527,669,425,102,244,0.5512321660181583,0.1935483870967742,12,21,5,7,16,0.17857142857142858
52,TEMPORAL,0.01,B0_STRUCT_XGB,DAPT_EMB_MLP,0.00936768149882904,0.00936768149882904,0.00875,0.01225,0.0034999999999999996,1673,2127,1294,379,833,0.5163607342378292,0.22653915122534368,35,49,5,30,44,0.06329113924050633
52,DOMAIN_OOD,0.01,B0_STRUCT_XGB,DAPT_EMB_MLP,0.00936768149882904,0.00936768149882904,0.011923276308968377,0.009849663037843442,-0.002073613271124935,981,1170,766,215,404,0.5530685920577617,0.21916411824668705,23,19,3,20,16,0.07692307692307693
52,TEMPLATE_OOD,0.01,B0_STRUCT_XGB,DAPT_EMB_MLP,0.00936768149882904,0.00936768149882904,0.009953161592505855,0.00936768149882904,-0.0005854800936768156,1497,1894,1174,323,720,0.5295444294091114,0.21576486305945225,34,32,5,29,27,0.08196721311475409
52,DOMAIN_TEMPLATE_OOD,0.01,B0_STRUCT_XGB,DAPT_EMB_MLP,0.00936768149882904,0.00936768149882904,0.011866235167206042,0.010248112189859764,-0.0016181229773462782,1013,1168,802,211,366,0.5815808556925308,0.20829220138203355,22,19,3,19,16,0.07894736842105263
52,IID_ORIGINAL,0.02,B0_STRUCT_XGB,DAPT_EMB_MLP,0.01990632318501171,0.01990632318501171,0.019568489713998997,0.03763171098845961,0.018063221274460615,434,477,334,100,143,0.5788561525129983,0.2304147465437788,39,75,10,29,65,0.09615384615384616
52,IID_BALANCED,0.02,B0_STRUCT_XGB,DAPT_EMB_MLP,0.01990632318501171,0.01990632318501171,0.020793950850661626,0.0444234404536862,0.023629489603024575,434,477,334,100,143,0.5788561525129983,0.2304147465437788,22,47,7,15,40,0.11290322580645161
52,TEMPORAL,0.02,B0_STRUCT_XGB,DAPT_EMB_MLP,0.01990632318501171,0.01990632318501171,0.0195,0.02175,0.0022499999999999985,1329,1630,944,385,686,0.4684863523573201,0.28969149736644095,78,87,12,66,75,0.0784313725490196
52,DOMAIN_OOD,0.02,B0_STRUCT_XGB,DAPT_EMB_MLP,0.01990632318501171,0.01990632318501171,0.029548989113530325,0.023846552617936754,-0.005702436495593571,791,920,555,236,365,0.4801038062283737,0.29835651074589126,57,46,7,50,39,0.07291666666666667
52,TEMPLATE_OOD,0.02,B0_STRUCT_XGB,DAPT_EMB_MLP,0.01990632318501171,0.01990632318501171,0.021955503512880562,0.01990632318501171,-0.0020491803278688513,1185,1477,851,334,626,0.469906129210381,0.2818565400843882,75,68,12,63,56,0.0916030534351145
52,DOMAIN_TEMPLATE_OOD,0.02,B0_STRUCT_XGB,DAPT_EMB_MLP,0.01990632318501171,0.01990632318501171,0.0296655879180151,0.02481121898597627,-0.004854368932038833,807,934,576,231,358,0.4944206008583691,0.2862453531598513,55,46,7,48,39,0.07446808510638298
52,IID_ORIGINAL,0.005,B0_STRUCT_XGB,CONTRASTIVE_EMB_MLP,0.00468384074941452,0.00468384074941452,0.0055193176116407425,0.009031610637230306,0.003512293025589563,588,799,518,70,281,0.5960874568469505,0.11904761904761904,11,18,1,10,17,0.03571428571428571
52,IID_BALANCED,0.005,B0_STRUCT_XGB,CONTRASTIVE_EMB_MLP,0.00468384074941452,0.00468384074941452,0.006616257088846881,0.011342155009451797,0.004725897920604916,588,799,518,70,281,0.5960874568469505,0.11904761904761904,7,12,1,6,11,0.05555555555555555
52,TEMPORAL,0.005,B0_STRUCT_XGB,CONTRASTIVE_EMB_MLP,0.00468384074941452,0.00468384074941452,0.00425,0.0075,0.0032499999999999994,1930,2810,1580,350,1230,0.5,0.18134715025906736,17,30,0,17,30,0.0
52,DOMAIN_OOD,0.005,B0_STRUCT_XGB,CONTRASTIVE_EMB_MLP,0.00468384074941452,0.00468384074941452,0.004665629860031105,0.008812856402280975,0.00414722654224987,1100,1536,931,169,605,0.546041055718475,0.15363636363636363,9,17,0,9,17,0.0
52,TEMPLATE_OOD,0.005,B0_STRUCT_XGB,CONTRASTIVE_EMB_MLP,0.00468384074941452,0.00468384074941452,0.00468384074941452,0.007318501170960188,0.0026346604215456678,1715,2393,1416,299,977,0.5260029717682021,0.17434402332361515,16,25,0,16,25,0.0
52,DOMAIN_TEMPLATE_OOD,0.005,B0_STRUCT_XGB,CONTRASTIVE_EMB_MLP,0.00468384074941452,0.00468384074941452,0.004314994606256742,0.009169363538295576,0.0048543689320388345,1132,1486,948,184,538,0.5676646706586826,0.1625441696113074,8,17,0,8,17,0.0
52,IID_ORIGINAL,0.01,B0_STRUCT_XGB,CONTRASTIVE_EMB_MLP,0.00936768149882904,0.00936768149882904,0.010536879076768691,0.012543903662819869,0.0020070245860511777,527,760,457,70,303,0.5506024096385542,0.13282732447817835,21,25,2,19,23,0.045454545454545456
52,IID_BALANCED,0.01,B0_STRUCT_XGB,CONTRASTIVE_EMB_MLP,0.00936768149882904,0.00936768149882904,0.011342155009451797,0.017013232514177693,0.0056710775047258966,527,760,457,70,303,0.5506024096385542,0.13282732447817835,12,18,2,10,16,0.07142857142857142
52,TEMPORAL,0.01,B0_STRUCT_XGB,CONTRASTIVE_EMB_MLP,0.00936768149882904,0.00936768149882904,0.00875,0.01075,0.0019999999999999983,1673,2635,1329,344,1306,0.446122860020141,0.20561864913329347,35,43,3,32,40,0.04
52,DOMAIN_OOD,0.01,B0_STRUCT_XGB,CONTRASTIVE_EMB_MLP,0.00936768149882904,0.00936768149882904,0.011923276308968377,0.012441679626749611,0.0005184033177812342,981,1455,791,190,664,0.4808510638297872,0.19367991845056065,23,24,1,22,23,0.021739130434782608
52,TEMPLATE_OOD,0.01,B0_STRUCT_XGB,CONTRASTIVE_EMB_MLP,0.00936768149882904,0.00936768149882904,0.009953161592505855,0.00936768149882904,-0.0005854800936768156,1497,2262,1202,295,1060,0.47008212749315603,0.19706078824315298,34,32,2,32,30,0.03125
52,DOMAIN_TEMPLATE_OOD,0.01,B0_STRUCT_XGB,CONTRASTIVE_EMB_MLP,0.00936768149882904,0.00936768149882904,0.011866235167206042,0.011866235167206042,0.0,1013,1416,810,203,606,0.5003088326127239,0.20039486673247778,22,22,0,22,22,0.0
52,IID_ORIGINAL,0.02,B0_STRUCT_XGB,CONTRASTIVE_EMB_MLP,0.01990632318501171,0.01990632318501171,0.019568489713998997,0.026593075765178123,0.007024586051179126,434,637,346,88,291,0.4772413793103448,0.20276497695852536,39,53,6,33,47,0.06976744186046512
52,IID_BALANCED,0.02,B0_STRUCT_XGB,CONTRASTIVE_EMB_MLP,0.01990632318501171,0.01990632318501171,0.020793950850661626,0.030245746691871456,0.00945179584120983,434,637,346,88,291,0.4772413793103448,0.20276497695852536,22,32,6,16,26,0.125
52,TEMPORAL,0.02,B0_STRUCT_XGB,CONTRASTIVE_EMB_MLP,0.01990632318501171,0.01990632318501171,0.0195,0.021,0.0015000000000000013,1329,2249,976,353,1273,0.37509607993850885,0.2656132430398796,78,84,10,68,74,0.06578947368421052
52,DOMAIN_OOD,0.02,B0_STRUCT_XGB,CONTRASTIVE_EMB_MLP,0.01990632318501171,0.01990632318501171,0.029548989113530325,0.02177293934681182,-0.007776049766718505,791,1267,592,199,675,0.4038199181446112,0.2515802781289507,57,42,6,51,36,0.06451612903225806
52,TEMPLATE_OOD,0.02,B0_STRUCT_XGB,CONTRASTIVE_EMB_MLP,0.01990632318501171,0.01990632318501171,0.021955503512880562,0.01873536299765808,-0.0032201405152224825,1185,1966,886,299,1080,0.3911699779249448,0.2523206751054852,75,64,9,66,55,0.06923076923076923
52,DOMAIN_TEMPLATE_OOD,0.02,B0_STRUCT_XGB,CONTRASTIVE_EMB_MLP,0.01990632318501171,0.01990632318501171,0.0296655879180151,0.021035598705501618,-0.008629989212513484,807,1253,600,207,653,0.410958904109589,0.25650557620817843,55,39,5,50,34,0.056179775280898875
62,IID_ORIGINAL,0.005,B0_STRUCT_XGB,T0_E2E,0.00468384074941452,0.00468384074941452,0.010536879076768691,0.007024586051179127,-0.003512293025589564,535,513,395,140,118,0.6049004594180705,0.2616822429906542,21,14,7,14,7,0.25
62,IID_BALANCED,0.005,B0_STRUCT_XGB,T0_E2E,0.00468384074941452,0.00468384074941452,0.012287334593572778,0.010396975425330813,-0.001890359168241965,535,513,395,140,118,0.6049004594180705,0.2616822429906542,13,11,7,6,4,0.4117647058823529
62,TEMPORAL,0.005,B0_STRUCT_XGB,T0_E2E,0.00468384074941452,0.00468384074941452,0.00925,0.0035,-0.00575,1648,1812,1114,534,698,0.47485080988917305,0.32402912621359226,37,14,5,32,9,0.10869565217391304
62,DOMAIN_OOD,0.005,B0_STRUCT_XGB,T0_E2E,0.00468384074941452,0.00468384074941452,0.012960082944530845,0.0036288232244686366,-0.00933125972006221,981,1113,705,276,408,0.5075593952483801,0.28134556574923547,25,7,2,23,5,0.06666666666666667
62,TEMPLATE_OOD,0.005,B0_STRUCT_XGB,T0_E2E,0.00468384074941452,0.00468384074941452,0.01053864168618267,0.00351288056206089,-0.007025761124121779,1466,1580,993,473,587,0.4836824159766196,0.3226466575716235,36,12,5,31,7,0.11627906976744186
62,DOMAIN_TEMPLATE_OOD,0.005,B0_STRUCT_XGB,T0_E2E,0.00468384074941452,0.00468384074941452,0.012944983818770227,0.0037756202804746495,-0.009169363538295578,1004,1105,713,291,392,0.5107449856733525,0.2898406374501992,24,7,2,22,5,0.06896551724137931
62,IID_ORIGINAL,0.01,B0_STRUCT_XGB,T0_E2E,0.00936768149882904,0.00936768149882904,0.01154039136979428,0.011038635223281485,-0.0005017561465127957,501,450,348,153,102,0.5771144278606966,0.30538922155688625,23,22,7,16,15,0.18421052631578946
62,IID_BALANCED,0.01,B0_STRUCT_XGB,T0_E2E,0.00936768149882904,0.00936768149882904,0.013232514177693762,0.013232514177693762,0.0,501,450,348,153,102,0.5771144278606966,0.30538922155688625,14,14,7,7,7,0.3333333333333333
62,TEMPORAL,0.01,B0_STRUCT_XGB,T0_E2E,0.00936768149882904,0.00936768149882904,0.012,0.0055,-0.006500000000000001,1506,1469,946,560,523,0.46623952686052245,0.37184594953519257,48,22,7,41,15,0.1111111111111111
62,DOMAIN_OOD,0.01,B0_STRUCT_XGB,T0_E2E,0.00936768149882904,0.00936768149882904,0.017107309486780714,0.006220839813374806,-0.010886469673405908,910,901,592,318,309,0.4856439704675964,0.34945054945054943,33,12,3,30,9,0.07142857142857142
62,TEMPLATE_OOD,0.01,B0_STRUCT_XGB,T0_E2E,0.00936768149882904,0.00936768149882904,0.01288056206088993,0.0055620608899297425,-0.007318501170960188,1340,1290,841,499,449,0.47009502515371715,0.3723880597014925,44,19,6,38,13,0.10526315789473684
62,DOMAIN_TEMPLATE_OOD,0.01,B0_STRUCT_XGB,T0_E2E,0.00936768149882904,0.00936768149882904,0.016720604099244876,0.006472491909385114,-0.010248112189859764,924,909,608,316,301,0.4963265306122449,0.341991341991342,31,12,3,28,9,0.075
62,IID_ORIGINAL,0.02,B0_STRUCT_XGB,T0_E2E,0.01990632318501171,0.01990632318501171,0.02308078273958856,0.021575514300050176,-0.0015052684395383854,447,357,294,153,63,0.5764705882352941,0.3422818791946309,46,43,13,33,30,0.17105263157894737
62,IID_BALANCED,0.02,B0_STRUCT_XGB,T0_E2E,0.01990632318501171,0.01990632318501171,0.02551984877126654,0.022684310018903593,-0.0028355387523629483,447,357,294,153,63,0.5764705882352941,0.3422818791946309,27,24,10,17,14,0.24390243902439024
62,TEMPORAL,0.02,B0_STRUCT_XGB,T0_E2E,0.01990632318501171,0.01990632318501171,0.01625,0.01625,0.0,1316,983,751,565,232,0.4851421188630491,0.42933130699088146,65,65,18,47,47,0.16071428571428573
62,DOMAIN_OOD,0.02,B0_STRUCT_XGB,T0_E2E,0.01990632318501171,0.01990632318501171,0.02280974598237429,0.01866251944012442,-0.00414722654224987,783,597,464,319,133,0.5065502183406113,0.4074074074074074,44,36,10,34,26,0.14285714285714285
62,TEMPLATE_OOD,0.02,B0_STRUCT_XGB,T0_E2E,0.01990632318501171,0.01990632318501171,0.01756440281030445,0.01522248243559719,-0.002341920374707259,1167,863,667,500,196,0.48936170212765956,0.4284490145672665,60,52,17,43,35,0.17894736842105263
62,DOMAIN_TEMPLATE_OOD,0.02,B0_STRUCT_XGB,T0_E2E,0.01990632318501171,0.01990632318501171,0.022114347357065803,0.018878101402373247,-0.0032362459546925564,809,606,476,333,130,0.5069222577209798,0.411619283065513,41,35,10,31,25,0.15151515151515152
62,IID_ORIGINAL,0.005,B0_STRUCT_XGB,DAPT_E2E,0.00468384074941452,0.00468384074941452,0.010536879076768691,0.009031610637230306,-0.0015052684395383854,535,396,344,191,52,0.58603066439523,0.35700934579439253,21,18,6,15,12,0.18181818181818182
62,IID_BALANCED,0.005,B0_STRUCT_XGB,DAPT_E2E,0.00468384074941452,0.00468384074941452,0.012287334593572778,0.012287334593572778,0.0,535,396,344,191,52,0.58603066439523,0.35700934579439253,13,13,6,7,7,0.3
62,TEMPORAL,0.005,B0_STRUCT_XGB,DAPT_E2E,0.00468384074941452,0.00468384074941452,0.00925,0.007,-0.0022499999999999994,1648,1382,995,653,387,0.48894348894348894,0.3962378640776699,37,28,6,31,22,0.1016949152542373
62,DOMAIN_OOD,0.005,B0_STRUCT_XGB,DAPT_E2E,0.00468384074941452,0.00468384074941452,0.012960082944530845,0.00673924313115604,-0.006220839813374806,981,838,625,356,213,0.5234505862646566,0.36289500509684,25,13,4,21,9,0.11764705882352941
62,TEMPLATE_OOD,0.005,B0_STRUCT_XGB,DAPT_E2E,0.00468384074941452,0.00468384074941452,0.01053864168618267,0.006440281030444965,-0.004098360655737704,1466,1184,879,587,305,0.49632975719932243,0.4004092769440655,36,22,5,31,17,0.09433962264150944
62,DOMAIN_TEMPLATE_OOD,0.005,B0_STRUCT_XGB,DAPT_E2E,0.00468384074941452,0.00468384074941452,0.012944983818770227,0.005933117583603021,-0.007011866235167206,1004,833,632,372,201,0.5244813278008299,0.3705179282868526,24,11,3,21,8,0.09375
62,IID_ORIGINAL,0.01,B0_STRUCT_XGB,DAPT_E2E,0.00936768149882904,0.00936768149882904,0.01154039136979428,0.017059708981435023,0.0055193176116407425,501,348,307,194,41,0.566420664206642,0.3872255489021956,23,34,10,13,24,0.2127659574468085
62,IID_BALANCED,0.01,B0_STRUCT_XGB,DAPT_E2E,0.00936768149882904,0.00936768149882904,0.013232514177693762,0.01984877126654064,0.00661625708884688,501,348,307,194,41,0.566420664206642,0.3872255489021956,14,21,8,6,13,0.2962962962962963
