feature_space,classifier,strategy,label_budget,scenario,target_fpr,recall_mean,recall_std,empirical_fpr_mean,average_precision_mean,f1_mean
BASE,XGBOOST,UNCERTAINTY,0.25,TEMPLATE_OOD,0.01,0.4418325526932084,0.049752805161764474,0.0086651053864168,0.9288314453259183,0.6076983621389291
BASE,XGBOOST,UNCERTAINTY,0.25,TEMPLATE_OOD,0.02,0.5780737704918033,0.02281997908285829,0.02142857142857137,0.9288314453259183,0.7225772415789095
BASE,XGBOOST,UNCERTAINTY,0.25,TEMPORAL,0.005,0.32577500000000004,0.06004829653426205,0.0038,0.9334583600608072,0.4872835409503338
BASE,XGBOOST,UNCERTAINTY,0.25,TEMPORAL,0.01,0.46057500000000007,0.05039387225755836,0.009075,0.9334583600608072,0.6252902829983205
BASE,XGBOOST,UNCERTAINTY,0.25,TEMPORAL,0.02,0.5976,0.022940502755316138,0.0222,0.9334583600608072,0.7376358750747698
CONTRASTIVE,LOGREG,RANDOM,0.1,DOMAIN_OOD,0.005,0.10316226023846546,0.04865632392266816,0.00668740279937787,0.8051635148577263,0.18258226185152568
CONTRASTIVE,LOGREG,RANDOM,0.1,DOMAIN_OOD,0.01,0.15121824779678586,0.039332697577240956,0.01041990668740276,0.8051635148577263,0.25852039586765035
CONTRASTIVE,LOGREG,RANDOM,0.1,DOMAIN_OOD,0.02,0.23851736651114566,0.04630131388543454,0.02083981337480554,0.8051635148577263,0.37682001317029246
CONTRASTIVE,LOGREG,RANDOM,0.1,DOMAIN_TEMPLATE_OOD,0.005,0.10226537216828473,0.04986300986284473,0.00647249190938506,0.799150841809954,0.18099392257423458
CONTRASTIVE,LOGREG,RANDOM,0.1,DOMAIN_TEMPLATE_OOD,0.01,0.14897518878101398,0.040647023973858665,0.00997842502696865,0.799150841809954,0.25512331267795996
CONTRASTIVE,LOGREG,RANDOM,0.1,DOMAIN_TEMPLATE_OOD,0.02,0.23354908306364613,0.04710467155309334,0.0201725997842502,0.799150841809954,0.37048488576827576
CONTRASTIVE,LOGREG,RANDOM,0.1,IID_BALANCED,0.005,0.14035916824196595,0.06699190666340554,0.00869565217391299,0.8386670114385801,0.23874788202093922
CONTRASTIVE,LOGREG,RANDOM,0.1,IID_BALANCED,0.01,0.20567107750472585,0.0427581619454897,0.013988657844990501,0.8386670114385801,0.3354001969329893
CONTRASTIVE,LOGREG,RANDOM,0.1,IID_BALANCED,0.02,0.30784499054820413,0.0493811483629068,0.02750472589792055,0.8386670114385801,0.45917357572003004
CONTRASTIVE,LOGREG,RANDOM,0.1,IID_ORIGINAL,0.005,0.14035916824196595,0.06699190666340554,0.00777722027094826,0.7511818233679579,0.23732025454382902
CONTRASTIVE,LOGREG,RANDOM,0.1,IID_ORIGINAL,0.01,0.20567107750472585,0.0427581619454897,0.01239337681886599,0.7511818233679579,0.3328646571567114
CONTRASTIVE,LOGREG,RANDOM,0.1,IID_ORIGINAL,0.02,0.30784499054820413,0.0493811483629068,0.02533868539889609,0.7511818233679579,0.45231153280731673
CONTRASTIVE,LOGREG,RANDOM,0.1,TEMPLATE_OOD,0.005,0.15172716627634655,0.07567970965372556,0.00550351288056201,0.8481732978590253,0.2551900580506855
CONTRASTIVE,LOGREG,RANDOM,0.1,TEMPLATE_OOD,0.01,0.21249999999999997,0.06018250132822146,0.008577283372365291,0.8481732978590253,0.3442946437230505
CONTRASTIVE,LOGREG,RANDOM,0.1,TEMPLATE_OOD,0.02,0.3096311475409836,0.05997148204593513,0.01806206088992967,0.8481732978590253,0.4635405828259012
CONTRASTIVE,LOGREG,RANDOM,0.1,TEMPORAL,0.005,0.149825,0.07345738087868063,0.005675,0.8480684403275595,0.252655147513421
CONTRASTIVE,LOGREG,RANDOM,0.1,TEMPORAL,0.01,0.21115,0.057477797645892996,0.009025,0.8480684403275595,0.3426474601488564
CONTRASTIVE,LOGREG,RANDOM,0.1,TEMPORAL,0.02,0.311625,0.05796338044163939,0.019,0.8480684403275595,0.4657190638788647
CONTRASTIVE,LOGREG,RANDOM,0.15,DOMAIN_OOD,0.005,0.11617418351477446,0.026868710544791518,0.00487299118714355,0.824374453588636,0.20627645332863817
CONTRASTIVE,LOGREG,RANDOM,0.15,DOMAIN_OOD,0.01,0.17050285121824776,0.02250723625334756,0.00953862104717465,0.824374453588636,0.28839979169014773
CONTRASTIVE,LOGREG,RANDOM,0.15,DOMAIN_OOD,0.02,0.266407465007776,0.03393459125275892,0.0202695697252462,0.824374453588636,0.41310212027094834
CONTRASTIVE,LOGREG,RANDOM,0.15,DOMAIN_TEMPLATE_OOD,0.005,0.11618122977346275,0.02980874874374594,0.00469255663430416,0.8172219012709391,0.20609808781044733
CONTRASTIVE,LOGREG,RANDOM,0.15,DOMAIN_TEMPLATE_OOD,0.01,0.1682308522114347,0.025410389513846467,0.00916936353829551,0.8172219012709391,0.2850180425421554
CONTRASTIVE,LOGREG,RANDOM,0.15,DOMAIN_TEMPLATE_OOD,0.02,0.25798274002157495,0.03275270127819453,0.0194714131607335,0.8172219012709391,0.40294576161331336
CONTRASTIVE,LOGREG,RANDOM,0.15,IID_BALANCED,0.005,0.14272211720226838,0.03543268032642609,0.00699432892249523,0.8490128524490684,0.24673339520148502
CONTRASTIVE,LOGREG,RANDOM,0.15,IID_BALANCED,0.01,0.21767485822306237,0.028689656139567036,0.01190926275992433,0.8490128524490684,0.35326707159994974
CONTRASTIVE,LOGREG,RANDOM,0.15,IID_BALANCED,0.02,0.3210775047258979,0.031259432256915985,0.02438563327032131,0.8490128524490684,0.47652072505492526
CONTRASTIVE,LOGREG,RANDOM,0.15,IID_ORIGINAL,0.005,0.14272211720226838,0.03543268032642609,0.0061214249874560495,0.76534058255099,0.24573960918787252
CONTRASTIVE,LOGREG,RANDOM,0.15,IID_ORIGINAL,0.01,0.21767485822306237,0.028689656139567036,0.01088810837932759,0.76534058255099,0.3508068670822255
CONTRASTIVE,LOGREG,RANDOM,0.15,IID_ORIGINAL,0.02,0.3210775047258979,0.031259432256915985,0.02298043151028596,0.76534058255099,0.4699614329567794
CONTRASTIVE,LOGREG,RANDOM,0.15,TEMPLATE_OOD,0.005,0.16896955503512875,0.04741661872506746,0.00392271662763462,0.8634635430305725,0.28546094399902633
CONTRASTIVE,LOGREG,RANDOM,0.15,TEMPLATE_OOD,0.01,0.2375292740046838,0.03866538396030143,0.00843091334894608,0.8634635430305725,0.37984240821125564
CONTRASTIVE,LOGREG,RANDOM,0.15,TEMPLATE_OOD,0.02,0.3415983606557377,0.03882960058960745,0.01735948477751752,0.8634635430305725,0.5016136674872138
CONTRASTIVE,LOGREG,RANDOM,0.15,TEMPORAL,0.005,0.16765,0.043946811286169805,0.00415,0.8632444879666901,0.2838607185444702
CONTRASTIVE,LOGREG,RANDOM,0.15,TEMPORAL,0.01,0.237875,0.03486267703432999,0.0089,0.8632444879666901,0.38042049478459783
CONTRASTIVE,LOGREG,RANDOM,0.15,TEMPORAL,0.02,0.344625,0.03778158171208119,0.018675,0.8632444879666901,0.5045325977136622
CONTRASTIVE,LOGREG,RANDOM,0.2,DOMAIN_OOD,0.005,0.1276308968377397,0.0463782201314256,0.00554691550025917,0.8295999909683239,0.22239284498661277
CONTRASTIVE,LOGREG,RANDOM,0.2,DOMAIN_OOD,0.01,0.18361845515811298,0.03669312572325961,0.0091757387247278,0.8295999909683239,0.30635687295668446
CONTRASTIVE,LOGREG,RANDOM,0.2,DOMAIN_OOD,0.02,0.2791601866251944,0.027161398712548045,0.02047693105235868,0.8295999909683239,0.428962502151628
CONTRASTIVE,LOGREG,RANDOM,0.2,DOMAIN_TEMPLATE_OOD,0.005,0.12783171521035594,0.04813645155596096,0.00539374325782088,0.8220571231172353,0.22252433620687267
CONTRASTIVE,LOGREG,RANDOM,0.2,DOMAIN_TEMPLATE_OOD,0.01,0.18085221143473568,0.03957458363643644,0.00857605177993522,0.8220571231172353,0.3023062351310702
CONTRASTIVE,LOGREG,RANDOM,0.2,DOMAIN_TEMPLATE_OOD,0.02,0.2716289104638619,0.02643753526925217,0.01947141316073351,0.8220571231172353,0.42015051646631274
CONTRASTIVE,LOGREG,RANDOM,0.2,IID_BALANCED,0.005,0.15812854442344043,0.045884334340910646,0.00680529300567103,0.8528962906718615,0.2689654632189441
CONTRASTIVE,LOGREG,RANDOM,0.2,IID_BALANCED,0.01,0.22570888468809072,0.032372458248768055,0.01275992438563323,0.8528962906718615,0.36342051244365814
CONTRASTIVE,LOGREG,RANDOM,0.2,IID_BALANCED,0.02,0.3387523629489603,0.0358620615247622,0.025330812854442292,0.8528962906718615,0.49569037070892624
CONTRASTIVE,LOGREG,RANDOM,0.2,IID_ORIGINAL,0.005,0.15812854442344043,0.045884334340910646,0.006472654290014999,0.7714685482947562,0.2676309244488919
CONTRASTIVE,LOGREG,RANDOM,0.2,IID_ORIGINAL,0.01,0.22570888468809072,0.032372458248768055,0.01154039136979424,0.7714685482947562,0.36075761636834514
CONTRASTIVE,LOGREG,RANDOM,0.2,IID_ORIGINAL,0.02,0.3387523629489603,0.0358620615247622,0.024284997491219228,0.7714685482947562,0.48835032097747577
CONTRASTIVE,LOGREG,RANDOM,0.2,TEMPLATE_OOD,0.005,0.18714871194379387,0.06936848626024732,0.0047716627634659895,0.8683969755923628,0.30841008612609266
CONTRASTIVE,LOGREG,RANDOM,0.2,TEMPLATE_OOD,0.01,0.25614754098360654,0.05411179208143323,0.00790398126463695,0.8683969755923628,0.40250023801047313
CONTRASTIVE,LOGREG,RANDOM,0.2,TEMPLATE_OOD,0.02,0.360099531615925,0.03670032255837407,0.01747658079625288,0.8683969755923628,0.5218342677703458
CONTRASTIVE,LOGREG,RANDOM,0.2,TEMPORAL,0.005,0.185725,0.06776864749523434,0.00495,0.8684615093775196,0.3066028050273202
CONTRASTIVE,LOGREG,RANDOM,0.2,TEMPORAL,0.01,0.2565,0.05122458719534334,0.008675,0.8684615093775196,0.403006868799785
CONTRASTIVE,LOGREG,RANDOM,0.2,TEMPORAL,0.02,0.3641,0.033485734939589486,0.019125,0.8684615093775196,0.5256564185085777
CONTRASTIVE,LOGREG,RANDOM,0.25,DOMAIN_OOD,0.005,0.13618455158113008,0.032177264192572774,0.00518403317781229,0.8351095730092124,0.23733466300355693
CONTRASTIVE,LOGREG,RANDOM,0.25,DOMAIN_OOD,0.01,0.1960601347848626,0.03591088042223745,0.00922757905650591,0.8351095730092124,0.32396856157965936
CONTRASTIVE,LOGREG,RANDOM,0.25,DOMAIN_OOD,0.02,0.29455676516329704,0.035533891037531455,0.02052877138413681,0.8351095730092124,0.4468831998830113
CONTRASTIVE,LOGREG,RANDOM,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.13727076591154258,0.03382397431523872,0.00507011866235163,0.828462800508426,0.23891774598603632
CONTRASTIVE,LOGREG,RANDOM,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.19282632146709813,0.0346109032842745,0.00889967637540447,0.828462800508426,0.31965334273460877
CONTRASTIVE,LOGREG,RANDOM,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.28592233009708734,0.03542525638789034,0.01990291262135916,0.828462800508426,0.4368199296944277
CONTRASTIVE,LOGREG,RANDOM,0.25,IID_BALANCED,0.005,0.16502835538752358,0.022829125375113467,0.006616257088846821,0.8570806392544474,0.2810883017164455
CONTRASTIVE,LOGREG,RANDOM,0.25,IID_BALANCED,0.01,0.2382797731568998,0.0257866440212569,0.01228733459357274,0.8570806392544474,0.3803991583596155
CONTRASTIVE,LOGREG,RANDOM,0.25,IID_BALANCED,0.02,0.35,0.02537767580559297,0.02551984877126649,0.8570806392544474,0.5084104067510837
CONTRASTIVE,LOGREG,RANDOM,0.25,IID_ORIGINAL,0.005,0.16502835538752358,0.022829125375113467,0.00617160060210733,0.7787016122631202,0.2798793041204278
CONTRASTIVE,LOGREG,RANDOM,0.25,IID_ORIGINAL,0.01,0.2382797731568998,0.0257866440212569,0.011088810837932719,0.7787016122631202,0.3777879981743821
CONTRASTIVE,LOGREG,RANDOM,0.25,IID_ORIGINAL,0.02,0.35,0.02537767580559297,0.02428499749121922,0.7787016122631202,0.5010221516201259
CONTRASTIVE,LOGREG,RANDOM,0.25,TEMPLATE_OOD,0.005,0.19429156908665102,0.05438981747697158,0.0044203747072598994,0.8729543344342346,0.32092359607369314
CONTRASTIVE,LOGREG,RANDOM,0.25,TEMPLATE_OOD,0.01,0.26510538641686177,0.05005259394281964,0.00822599531615919,0.8729543344342346,0.4140775585044076
CONTRASTIVE,LOGREG,RANDOM,0.25,TEMPLATE_OOD,0.02,0.3721604215456674,0.03597701202509364,0.01817915690866507,0.8729543344342346,0.5344188920248086
CONTRASTIVE,LOGREG,RANDOM,0.25,TEMPORAL,0.005,0.1928,0.0509912574205945,0.0045249999999999995,0.873641393078856,0.31918797684087197
CONTRASTIVE,LOGREG,RANDOM,0.25,TEMPORAL,0.01,0.2661,0.04838864651042753,0.00865,0.873641393078856,0.41533782953912046
CONTRASTIVE,LOGREG,RANDOM,0.25,TEMPORAL,0.02,0.37685,0.03613212636360551,0.01915,0.873641393078856,0.5389760087878787
CONTRASTIVE,LOGREG,UNCERTAINTY,0.1,DOMAIN_OOD,0.005,0.10316226023846546,0.04865632392266816,0.00668740279937787,0.8051635148577263,0.18258226185152568
CONTRASTIVE,LOGREG,UNCERTAINTY,0.1,DOMAIN_OOD,0.01,0.15121824779678586,0.039332697577240956,0.01041990668740276,0.8051635148577263,0.25852039586765035
CONTRASTIVE,LOGREG,UNCERTAINTY,0.1,DOMAIN_OOD,0.02,0.23851736651114566,0.04630131388543454,0.02083981337480554,0.8051635148577263,0.37682001317029246
CONTRASTIVE,LOGREG,UNCERTAINTY,0.1,DOMAIN_TEMPLATE_OOD,0.005,0.10226537216828473,0.04986300986284473,0.00647249190938506,0.799150841809954,0.18099392257423458
CONTRASTIVE,LOGREG,UNCERTAINTY,0.1,DOMAIN_TEMPLATE_OOD,0.01,0.14897518878101398,0.040647023973858665,0.00997842502696865,0.799150841809954,0.25512331267795996
CONTRASTIVE,LOGREG,UNCERTAINTY,0.1,DOMAIN_TEMPLATE_OOD,0.02,0.23354908306364613,0.04710467155309334,0.0201725997842502,0.799150841809954,0.37048488576827576
CONTRASTIVE,LOGREG,UNCERTAINTY,0.1,IID_BALANCED,0.005,0.14035916824196595,0.06699190666340554,0.00869565217391299,0.8386670114385801,0.23874788202093922
CONTRASTIVE,LOGREG,UNCERTAINTY,0.1,IID_BALANCED,0.01,0.20567107750472585,0.0427581619454897,0.013988657844990501,0.8386670114385801,0.3354001969329893
CONTRASTIVE,LOGREG,UNCERTAINTY,0.1,IID_BALANCED,0.02,0.30784499054820413,0.0493811483629068,0.02750472589792055,0.8386670114385801,0.45917357572003004
CONTRASTIVE,LOGREG,UNCERTAINTY,0.1,IID_ORIGINAL,0.005,0.14035916824196595,0.06699190666340554,0.00777722027094826,0.7511818233679579,0.23732025454382902
CONTRASTIVE,LOGREG,UNCERTAINTY,0.1,IID_ORIGINAL,0.01,0.20567107750472585,0.0427581619454897,0.01239337681886599,0.7511818233679579,0.3328646571567114
CONTRASTIVE,LOGREG,UNCERTAINTY,0.1,IID_ORIGINAL,0.02,0.30784499054820413,0.0493811483629068,0.02533868539889609,0.7511818233679579,0.45231153280731673
CONTRASTIVE,LOGREG,UNCERTAINTY,0.1,TEMPLATE_OOD,0.005,0.15172716627634655,0.07567970965372556,0.00550351288056201,0.8481732978590253,0.2551900580506855
CONTRASTIVE,LOGREG,UNCERTAINTY,0.1,TEMPLATE_OOD,0.01,0.21249999999999997,0.06018250132822146,0.008577283372365291,0.8481732978590253,0.3442946437230505
CONTRASTIVE,LOGREG,UNCERTAINTY,0.1,TEMPLATE_OOD,0.02,0.3096311475409836,0.05997148204593513,0.01806206088992967,0.8481732978590253,0.4635405828259012
CONTRASTIVE,LOGREG,UNCERTAINTY,0.1,TEMPORAL,0.005,0.149825,0.07345738087868063,0.005675,0.8480684403275595,0.252655147513421
CONTRASTIVE,LOGREG,UNCERTAINTY,0.1,TEMPORAL,0.01,0.21115,0.057477797645892996,0.009025,0.8480684403275595,0.3426474601488564
CONTRASTIVE,LOGREG,UNCERTAINTY,0.1,TEMPORAL,0.02,0.311625,0.05796338044163939,0.019,0.8480684403275595,0.4657190638788647
CONTRASTIVE,LOGREG,UNCERTAINTY,0.15,DOMAIN_OOD,0.005,0.11010886469673402,0.05072364468922443,0.005909797822706011,0.8201353560799429,0.19392395257949932
CONTRASTIVE,LOGREG,UNCERTAINTY,0.15,DOMAIN_OOD,0.01,0.1683255572835666,0.049026234941747966,0.01124935199585273,0.8201353560799429,0.2826947855602392
CONTRASTIVE,LOGREG,UNCERTAINTY,0.15,DOMAIN_OOD,0.02,0.27257646448937267,0.04990799887541955,0.02244686365992736,0.8201353560799429,0.41881855908264587
CONTRASTIVE,LOGREG,UNCERTAINTY,0.15,DOMAIN_TEMPLATE_OOD,0.005,0.1094390507011866,0.051506686675168306,0.00544768069039909,0.8130849779525375,0.19279725582488108
CONTRASTIVE,LOGREG,UNCERTAINTY,0.15,DOMAIN_TEMPLATE_OOD,0.01,0.16521035598705497,0.04931404280822324,0.01062567421790716,0.8130849779525375,0.27822741563733927
CONTRASTIVE,LOGREG,UNCERTAINTY,0.15,DOMAIN_TEMPLATE_OOD,0.02,0.26370010787486514,0.050266709841617324,0.021467098166127248,0.8130849779525375,0.40814581505125097
CONTRASTIVE,LOGREG,UNCERTAINTY,0.15,IID_BALANCED,0.005,0.158695652173913,0.05268842813235463,0.00746691871455569,0.8579664185953725,0.2688976375546992
CONTRASTIVE,LOGREG,UNCERTAINTY,0.15,IID_BALANCED,0.01,0.2483931947069943,0.03155887180736765,0.014650283553875178,0.8579664185953725,0.39237315105238413
CONTRASTIVE,LOGREG,UNCERTAINTY,0.15,IID_BALANCED,0.02,0.37117202268431,0.03587271636942126,0.030623818525519802,0.8579664185953725,0.5286586257370836
CONTRASTIVE,LOGREG,UNCERTAINTY,0.15,IID_ORIGINAL,0.005,0.158695652173913,0.05268842813235463,0.00637230306071245,0.7793381154988066,0.26782677864935417
CONTRASTIVE,LOGREG,UNCERTAINTY,0.15,IID_ORIGINAL,0.01,0.2483931947069943,0.03155887180736765,0.01289513296537878,0.7793381154988066,0.38935953412831215
CONTRASTIVE,LOGREG,UNCERTAINTY,0.15,IID_ORIGINAL,0.02,0.37117202268431,0.03587271636942126,0.02819869543401902,0.7793381154988066,0.5202883753291073
CONTRASTIVE,LOGREG,UNCERTAINTY,0.15,TEMPLATE_OOD,0.005,0.15661592505854796,0.07204339888042133,0.00444964871194374,0.8623676279131871,0.26360137964440544
CONTRASTIVE,LOGREG,UNCERTAINTY,0.15,TEMPLATE_OOD,0.01,0.23132318501170954,0.0627867765404812,0.0089285714285714,0.8623676279131871,0.3691531490348088
CONTRASTIVE,LOGREG,UNCERTAINTY,0.15,TEMPLATE_OOD,0.02,0.3487412177985948,0.05682526778650055,0.01926229508196718,0.8623676279131871,0.5074719020918076
CONTRASTIVE,LOGREG,UNCERTAINTY,0.15,TEMPORAL,0.005,0.157825,0.06875389382912554,0.0048000000000000004,0.8628035464979973,0.2658486709243174
CONTRASTIVE,LOGREG,UNCERTAINTY,0.15,TEMPORAL,0.01,0.23475000000000001,0.05959143301590328,0.009725000000000001,0.8628035464979973,0.3738068160587476
CONTRASTIVE,LOGREG,UNCERTAINTY,0.15,TEMPORAL,0.02,0.35685,0.05482639267117009,0.021075,0.8628035464979973,0.5157796244019042
CONTRASTIVE,LOGREG,UNCERTAINTY,0.2,DOMAIN_OOD,0.005,0.11296008294453079,0.04015642655869612,0.0051840331778123,0.8330276324322536,0.2000371032752321
CONTRASTIVE,LOGREG,UNCERTAINTY,0.2,DOMAIN_OOD,0.01,0.17776049766718505,0.04339644419208075,0.009227579056505909,0.8330276324322536,0.2974933665331977
CONTRASTIVE,LOGREG,UNCERTAINTY,0.2,DOMAIN_OOD,0.02,0.296215655780197,0.04507373672979744,0.02187662001036801,0.8330276324322536,0.44780999871038124
CONTRASTIVE,LOGREG,UNCERTAINTY,0.2,DOMAIN_TEMPLATE_OOD,0.005,0.11272923408845736,0.04018891738760786,0.00490830636461701,0.8259008981754936,0.19968811637645772
CONTRASTIVE,LOGREG,UNCERTAINTY,0.2,DOMAIN_TEMPLATE_OOD,0.01,0.17384034519956842,0.044708496051995936,0.00862998921251342,0.8259008981754936,0.2918450206199654
CONTRASTIVE,LOGREG,UNCERTAINTY,0.2,DOMAIN_TEMPLATE_OOD,0.02,0.28603020496224374,0.044766299972700305,0.02071197411003231,0.8259008981754936,0.4361176514411021
CONTRASTIVE,LOGREG,UNCERTAINTY,0.2,IID_BALANCED,0.005,0.17684310018903587,0.034059850829502906,0.00642722117202264,0.8678732145229766,0.29760463480689286
CONTRASTIVE,LOGREG,UNCERTAINTY,0.2,IID_BALANCED,0.01,0.26587901701323247,0.04557392896230604,0.01143667296786383,0.8678732145229766,0.4144320022105098
CONTRASTIVE,LOGREG,UNCERTAINTY,0.2,IID_BALANCED,0.02,0.40935727788279774,0.036659350635557496,0.03128544423440448,0.8678732145229766,0.5674308126516676
CONTRASTIVE,LOGREG,UNCERTAINTY,0.2,IID_ORIGINAL,0.005,0.17684310018903587,0.034059850829502906,0.0055193176116407,0.7960528280412176,0.29658540951531975
CONTRASTIVE,LOGREG,UNCERTAINTY,0.2,IID_ORIGINAL,0.01,0.26587901701323247,0.04557392896230604,0.01028600100351224,0.7960528280412176,0.41184227496789605
CONTRASTIVE,LOGREG,UNCERTAINTY,0.2,IID_ORIGINAL,0.02,0.40935727788279774,0.036659350635557496,0.02890115403913694,0.7960528280412176,0.5584413914997832
CONTRASTIVE,LOGREG,UNCERTAINTY,0.2,TEMPLATE_OOD,0.005,0.15889929742388756,0.05305227216127991,0.00415690866510533,0.8727441561759404,0.27004622608039325
CONTRASTIVE,LOGREG,UNCERTAINTY,0.2,TEMPLATE_OOD,0.01,0.23987119437939106,0.05640212689986126,0.007464871194379349,0.8727441561759404,0.3815654144556158
CONTRASTIVE,LOGREG,UNCERTAINTY,0.2,TEMPLATE_OOD,0.02,0.3723653395784543,0.052305072950054654,0.01896955503512876,0.8727441561759404,0.533300573547538
CONTRASTIVE,LOGREG,UNCERTAINTY,0.2,TEMPORAL,0.005,0.160975,0.050681117730812186,0.0045249999999999995,0.8724520192400659,0.2733363621895094
CONTRASTIVE,LOGREG,UNCERTAINTY,0.2,TEMPORAL,0.01,0.24420000000000003,0.05417343547451197,0.008249999999999999,0.8724520192400659,0.3871726886824662
CONTRASTIVE,LOGREG,UNCERTAINTY,0.2,TEMPORAL,0.02,0.38225,0.05031677431809176,0.0215,0.8724520192400659,0.5428267761248552
CONTRASTIVE,LOGREG,UNCERTAINTY,0.25,DOMAIN_OOD,0.005,0.11757387247278377,0.04981997035747062,0.0045101088646967,0.8387987110328771,0.20625923024684584
CONTRASTIVE,LOGREG,UNCERTAINTY,0.25,DOMAIN_OOD,0.01,0.19621565578019695,0.040793689632751984,0.00964230171073089,0.8387987110328771,0.32378095995706835
CONTRASTIVE,LOGREG,UNCERTAINTY,0.25,DOMAIN_OOD,0.02,0.31187143597719025,0.038794675715853245,0.021772939346811758,0.8387987110328771,0.4665839503713826
CONTRASTIVE,LOGREG,UNCERTAINTY,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.11450916936353824,0.05044106499649279,0.004314994606256691,0.8311497300771874,0.20130095483415705
CONTRASTIVE,LOGREG,UNCERTAINTY,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.18985976267529664,0.040229113550350575,0.00911542610571733,0.8311497300771874,0.315023813169294
CONTRASTIVE,LOGREG,UNCERTAINTY,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.29924487594390503,0.036588154787178175,0.02071197411003231,0.8311497300771874,0.4523787663107089
CONTRASTIVE,LOGREG,UNCERTAINTY,0.25,IID_BALANCED,0.005,0.1862003780718336,0.0623579798127723,0.00604914933837423,0.8711487120240928,0.30820421350736976
CONTRASTIVE,LOGREG,UNCERTAINTY,0.25,IID_BALANCED,0.01,0.2829867674858223,0.05747783422571475,0.013988657844990472,0.8711487120240928,0.4334492739487339
CONTRASTIVE,LOGREG,UNCERTAINTY,0.25,IID_BALANCED,0.02,0.41568998109640826,0.03722455928210049,0.029489603024574616,0.8711487120240928,0.5744078771820944
CONTRASTIVE,LOGREG,UNCERTAINTY,0.25,IID_ORIGINAL,0.005,0.1862003780718336,0.0623579798127723,0.0052684395383843004,0.8013031859168762,0.3071167348291881
CONTRASTIVE,LOGREG,UNCERTAINTY,0.25,IID_ORIGINAL,0.01,0.2829867674858223,0.05747783422571475,0.01204214751630702,0.8013031859168762,0.43049331600268437
CONTRASTIVE,LOGREG,UNCERTAINTY,0.25,IID_ORIGINAL,0.02,0.41568998109640826,0.03722455928210049,0.02684395383843447,0.8013031859168762,0.566124637832995
CONTRASTIVE,LOGREG,UNCERTAINTY,0.25,TEMPLATE_OOD,0.005,0.1666861826697892,0.07080022918254444,0.00371779859484772,0.8776758892326046,0.2788526258489299
CONTRASTIVE,LOGREG,UNCERTAINTY,0.25,TEMPLATE_OOD,0.01,0.2637002341920375,0.05047062542228167,0.007903981264636959,0.8776758892326046,0.41249058327905236
CONTRASTIVE,LOGREG,UNCERTAINTY,0.25,TEMPLATE_OOD,0.02,0.3897248243559719,0.04212904591118671,0.01841334894613579,0.8776758892326046,0.5523583026883664
CONTRASTIVE,LOGREG,UNCERTAINTY,0.25,TEMPORAL,0.005,0.1695,0.06899496761036675,0.004025,0.8776428836257424,0.28320706952544217
CONTRASTIVE,LOGREG,UNCERTAINTY,0.25,TEMPORAL,0.01,0.26927500000000004,0.04710588692863487,0.008749999999999999,0.8776428836257424,0.41945868424029004
CONTRASTIVE,LOGREG,UNCERTAINTY,0.25,TEMPORAL,0.02,0.40095000000000003,0.0399871159805811,0.020675,0.8776428836257424,0.5630498356324816
CONTRASTIVE,MLP,RANDOM,0.1,DOMAIN_OOD,0.005,0.07589424572317258,0.02897725647164397,0.00627268014515289,0.7931906053082668,0.1390346018688587
CONTRASTIVE,MLP,RANDOM,0.1,DOMAIN_OOD,0.01,0.12617936754795228,0.04499018745004589,0.011715914981855851,0.7931906053082668,0.21922086309933192
CONTRASTIVE,MLP,RANDOM,0.1,DOMAIN_OOD,0.02,0.19414204250907202,0.037975574017346615,0.020373250388802437,0.7931906053082668,0.3182545833841684
CONTRASTIVE,MLP,RANDOM,0.1,DOMAIN_TEMPLATE_OOD,0.005,0.07443365695792874,0.029790091019576765,0.0060949298813376,0.7871212181901807,0.13645653031482255
CONTRASTIVE,MLP,RANDOM,0.1,DOMAIN_TEMPLATE_OOD,0.01,0.12335490830636457,0.043008916421653484,0.01100323624595462,0.7871212181901807,0.215131719740693
CONTRASTIVE,MLP,RANDOM,0.1,DOMAIN_TEMPLATE_OOD,0.02,0.18932038834951453,0.0378511161252637,0.01930960086299886,0.7871212181901807,0.3118107921425545
CONTRASTIVE,MLP,RANDOM,0.1,IID_BALANCED,0.005,0.12381852551984873,0.041336526190606286,0.00708884688090732,0.8335479142353435,0.2167696468050711
CONTRASTIVE,MLP,RANDOM,0.1,IID_BALANCED,0.01,0.19073724007561432,0.0411820721278123,0.013232514177693711,0.8335479142353435,0.3150415091290289
CONTRASTIVE,MLP,RANDOM,0.1,IID_BALANCED,0.02,0.28052930056710773,0.03055528438665926,0.02485822306238181,0.8335479142353435,0.4290068482648028
CONTRASTIVE,MLP,RANDOM,0.1,IID_ORIGINAL,0.005,0.12381852551984873,0.041336526190606286,0.00672353236327141,0.7439061881626419,0.21566441791603422
CONTRASTIVE,MLP,RANDOM,0.1,IID_ORIGINAL,0.01,0.19073724007561432,0.0411820721278123,0.01229302558956341,0.7439061881626419,0.31247195915619547
