model,strategy,seed,seed_group,label_budget,n_labeled,labeled_benign,labeled_phish,scenario,target_fpr,threshold,calibration_empirical_fpr,recall,empirical_fpr,precision,f1,average_precision,roc_auc,fit_seconds
T0_E2E,RANDOM_GLOBAL,242,REPLICATION5,0.25,1000,510,490,IID_ORIGINAL,0.02,0.9479621648788453,0.01990632318501171,0.6852551984877127,0.019568489713998997,0.9489528795811518,0.7958287596048299,0.8881720594111143,0.8858374348025272,70.15777187000003
T0_E2E,RANDOM_GLOBAL,242,REPLICATION5,0.25,1000,510,490,IID_BALANCED,0.02,0.9479621648788453,0.01990632318501171,0.6852551984877127,0.013232514177693762,0.9810554803788903,0.806900389538119,0.9254884375464856,0.888465235615939,70.15777187000003
T0_E2E,RANDOM_GLOBAL,242,REPLICATION5,0.25,1000,510,490,TEMPORAL,0.02,0.9479621648788453,0.01990632318501171,0.77125,0.011,0.9859379993608182,0.8654790293168747,0.9701623072623035,0.9600613750000001,70.15777187000003
T0_E2E,RANDOM_GLOBAL,242,REPLICATION5,0.25,1000,510,490,DOMAIN_OOD,0.02,0.9479621648788453,0.01990632318501171,0.7148781752203214,0.013996889580093312,0.980796586059744,0.8269865067466267,0.9606840580108487,0.9511885249315984,70.15777187000003
T0_E2E,RANDOM_GLOBAL,242,REPLICATION5,0.25,1000,510,490,TEMPLATE_OOD,0.02,0.9479621648788453,0.01990632318501171,0.7640515222482436,0.011416861826697893,0.9852774631936579,0.8606760098928277,0.9692418750963283,0.9594464625073357,70.15777187000003
T0_E2E,RANDOM_GLOBAL,242,REPLICATION5,0.25,1000,510,490,DOMAIN_TEMPLATE_OOD,0.02,0.9479621648788453,0.01990632318501171,0.6952535059331176,0.012944983818770227,0.9817212490479817,0.8140195768866435,0.9571225408282458,0.9455322117605713,70.15777187000003
T0_E2E,RANDOM_GLOBAL,252,REPLICATION5,0.25,1000,516,484,IID_ORIGINAL,0.005,0.9984691739082338,0.00468384074941452,0.5217391304347826,0.007024586051179127,0.9752650176678446,0.6798029556650246,0.8988374629498677,0.9166288057350064,70.17045114800021
T0_E2E,RANDOM_GLOBAL,252,REPLICATION5,0.25,1000,516,484,IID_BALANCED,0.005,0.9984691739082338,0.00468384074941452,0.5217391304347826,0.005671077504725898,0.989247311827957,0.6831683168316832,0.9374403634717001,0.9193622449891188,70.17045114800021
T0_E2E,RANDOM_GLOBAL,252,REPLICATION5,0.25,1000,516,484,TEMPORAL,0.005,0.9984691739082338,0.00468384074941452,0.53525,0.005,0.99074502545118,0.6950170426878753,0.9679501340297605,0.9646464375,70.17045114800021
T0_E2E,RANDOM_GLOBAL,252,REPLICATION5,0.25,1000,516,484,DOMAIN_OOD,0.005,0.9984691739082338,0.00468384074941452,0.4131674442716433,0.005702436495593572,0.9863861386138614,0.5823894775301425,0.9574863155003959,0.9557556608486711,70.17045114800021
T0_E2E,RANDOM_GLOBAL,252,REPLICATION5,0.25,1000,516,484,TEMPLATE_OOD,0.005,0.9984691739082338,0.00468384074941452,0.5304449648711944,0.0055620608899297425,0.9896231567449482,0.6906803887935964,0.9679536219589238,0.9645883094570804,70.17045114800021
T0_E2E,RANDOM_GLOBAL,252,REPLICATION5,0.25,1000,516,484,DOMAIN_TEMPLATE_OOD,0.005,0.9984691739082338,0.00468384074941452,0.3969795037756203,0.005933117583603021,0.9852744310575636,0.5659361783929258,0.9539133254941028,0.9524131618972477,70.17045114800021
T0_E2E,RANDOM_GLOBAL,252,REPLICATION5,0.25,1000,516,484,IID_ORIGINAL,0.01,0.997640371322632,0.00936768149882904,0.552930056710775,0.008028098344204716,0.9733777038269551,0.705244122965642,0.8988374629498677,0.9166288057350064,70.17045114800021
T0_E2E,RANDOM_GLOBAL,252,REPLICATION5,0.25,1000,516,484,IID_BALANCED,0.01,0.997640371322632,0.00936768149882904,0.552930056710775,0.006616257088846881,0.9881756756756757,0.7090909090909091,0.9374403634717001,0.9193622449891188,70.17045114800021
T0_E2E,RANDOM_GLOBAL,252,REPLICATION5,0.25,1000,516,484,TEMPORAL,0.01,0.997640371322632,0.00936768149882904,0.58125,0.007,0.9881002974925627,0.7319376672438218,0.9679501340297605,0.9646464375,70.17045114800021
T0_E2E,RANDOM_GLOBAL,252,REPLICATION5,0.25,1000,516,484,DOMAIN_OOD,0.01,0.997640371322632,0.00936768149882904,0.4701918092275791,0.008812856402280975,0.9816017316017316,0.6358219418156327,0.9574863155003959,0.9557556608486711,70.17045114800021
T0_E2E,RANDOM_GLOBAL,252,REPLICATION5,0.25,1000,516,484,TEMPLATE_OOD,0.01,0.997640371322632,0.00936768149882904,0.574648711943794,0.007611241217798595,0.9869281045751634,0.7263644773358002,0.9679536219589238,0.9645883094570804,70.17045114800021
T0_E2E,RANDOM_GLOBAL,252,REPLICATION5,0.25,1000,516,484,DOMAIN_TEMPLATE_OOD,0.01,0.997640371322632,0.00936768149882904,0.45091693635382957,0.009169363538295576,0.9800703399765534,0.6176579239009974,0.9539133254941028,0.9524131618972477,70.17045114800021
T0_E2E,RANDOM_GLOBAL,252,REPLICATION5,0.25,1000,516,484,IID_ORIGINAL,0.02,0.9798997044563295,0.01990632318501171,0.6408317580340265,0.01806322127446061,0.9495798319327731,0.7652370203160271,0.8988374629498677,0.9166288057350064,70.17045114800021
T0_E2E,RANDOM_GLOBAL,252,REPLICATION5,0.25,1000,516,484,IID_BALANCED,0.02,0.9798997044563295,0.01990632318501171,0.6408317580340265,0.015122873345935728,0.9769452449567724,0.773972602739726,0.9374403634717001,0.9193622449891188,70.17045114800021
T0_E2E,RANDOM_GLOBAL,252,REPLICATION5,0.25,1000,516,484,TEMPORAL,0.02,0.9798997044563295,0.01990632318501171,0.67875,0.0165,0.9762675296655879,0.8007668485474119,0.9679501340297605,0.9646464375,70.17045114800021
T0_E2E,RANDOM_GLOBAL,252,REPLICATION5,0.25,1000,516,484,DOMAIN_OOD,0.02,0.9798997044563295,0.01990632318501171,0.6029030585795749,0.017107309486780714,0.9724080267558528,0.74432,0.9574863155003959,0.9557556608486711,70.17045114800021
T0_E2E,RANDOM_GLOBAL,252,REPLICATION5,0.25,1000,516,484,TEMPLATE_OOD,0.02,0.9798997044563295,0.01990632318501171,0.6703747072599532,0.013758782201405152,0.9798887462558836,0.7961063792803754,0.9679536219589238,0.9645883094570804,70.17045114800021
T0_E2E,RANDOM_GLOBAL,252,REPLICATION5,0.25,1000,516,484,DOMAIN_TEMPLATE_OOD,0.02,0.9798997044563295,0.01990632318501171,0.5701186623516721,0.016181229773462782,0.9724011039558418,0.7188031281876912,0.9539133254941028,0.9524131618972477,70.17045114800021
T0_E2E,RANDOM_GLOBAL,262,REPLICATION5,0.25,1000,501,499,IID_ORIGINAL,0.005,0.9983642697334291,0.00468384074941452,0.4886578449905482,0.0055193176116407425,0.9791666666666666,0.6519546027742749,0.883034616568867,0.88448440050574,70.10487006599988
T0_E2E,RANDOM_GLOBAL,262,REPLICATION5,0.25,1000,501,499,IID_BALANCED,0.005,0.9983642697334291,0.00468384074941452,0.4886578449905482,0.003780718336483932,0.9923224568138196,0.6548448385053831,0.9215959728997726,0.8856274634524605,70.10487006599988
T0_E2E,RANDOM_GLOBAL,262,REPLICATION5,0.25,1000,501,499,TEMPORAL,0.005,0.9983642697334291,0.00468384074941452,0.47825,0.00275,0.9942827442827443,0.6458474004051317,0.9708870667650366,0.9648482500000001,70.10487006599988
T0_E2E,RANDOM_GLOBAL,262,REPLICATION5,0.25,1000,501,499,DOMAIN_OOD,0.005,0.9983642697334291,0.00468384074941452,0.33955417314670816,0.0036288232244686366,0.9894259818731118,0.5055962948668468,0.9602681759307738,0.9563811578534072,70.10487006599988
T0_E2E,RANDOM_GLOBAL,262,REPLICATION5,0.25,1000,501,499,TEMPLATE_OOD,0.005,0.9983642697334291,0.00468384074941452,0.47101873536299765,0.002927400468384075,0.993823347745522,0.6391261171797418,0.969760155366364,0.9633414219624963,70.10487006599988
T0_E2E,RANDOM_GLOBAL,262,REPLICATION5,0.25,1000,501,499,DOMAIN_TEMPLATE_OOD,0.005,0.9983642697334291,0.00468384074941452,0.3284789644012945,0.003236245954692557,0.9902439024390244,0.4933171324422843,0.9580007770024324,0.9529184980374221,70.10487006599988
T0_E2E,RANDOM_GLOBAL,262,REPLICATION5,0.25,1000,501,499,IID_ORIGINAL,0.01,0.995961368083954,0.00936768149882904,0.6408317580340265,0.01154039136979428,0.9671897289586305,0.770892552586697,0.883034616568867,0.88448440050574,70.10487006599988
T0_E2E,RANDOM_GLOBAL,262,REPLICATION5,0.25,1000,501,499,IID_BALANCED,0.01,0.995961368083954,0.00936768149882904,0.6408317580340265,0.008506616257088847,0.9868995633187773,0.7770773638968481,0.9215959728997726,0.8856274634524605,70.10487006599988
T0_E2E,RANDOM_GLOBAL,262,REPLICATION5,0.25,1000,501,499,TEMPORAL,0.01,0.995961368083954,0.00936768149882904,0.6545,0.009,0.9864355689525245,0.7868951006913135,0.9708870667650366,0.9648482500000001,70.10487006599988
T0_E2E,RANDOM_GLOBAL,262,REPLICATION5,0.25,1000,501,499,DOMAIN_OOD,0.01,0.995961368083954,0.00936768149882904,0.567651632970451,0.01088646967340591,0.9811827956989247,0.7192118226600985,0.9602681759307738,0.9563811578534072,70.10487006599988
T0_E2E,RANDOM_GLOBAL,262,REPLICATION5,0.25,1000,501,499,TEMPLATE_OOD,0.01,0.995961368083954,0.00936768149882904,0.6399297423887588,0.009074941451990632,0.9860171402796571,0.7761406000355051,0.969760155366364,0.9633414219624963,70.10487006599988
T0_E2E,RANDOM_GLOBAL,262,REPLICATION5,0.25,1000,501,499,DOMAIN_TEMPLATE_OOD,0.01,0.995961368083954,0.00936768149882904,0.540453074433657,0.010248112189859764,0.9813907933398629,0.6970434782608695,0.9580007770024324,0.9529184980374221,70.10487006599988
T0_E2E,RANDOM_GLOBAL,262,REPLICATION5,0.25,1000,501,499,IID_ORIGINAL,0.02,0.9111006855964662,0.01990632318501171,0.7003780718336484,0.021575514300050176,0.9451530612244898,0.8045602605863192,0.883034616568867,0.88448440050574,70.10487006599988
T0_E2E,RANDOM_GLOBAL,262,REPLICATION5,0.25,1000,501,499,IID_BALANCED,0.02,0.9111006855964662,0.01990632318501171,0.7003780718336484,0.01890359168241966,0.973718791064389,0.8147333699835074,0.9215959728997726,0.8856274634524605,70.10487006599988
T0_E2E,RANDOM_GLOBAL,262,REPLICATION5,0.25,1000,501,499,TEMPORAL,0.02,0.9111006855964662,0.01990632318501171,0.78075,0.01925,0.9759375,0.8675,0.9708870667650366,0.9648482500000001,70.10487006599988
T0_E2E,RANDOM_GLOBAL,262,REPLICATION5,0.25,1000,501,499,DOMAIN_OOD,0.02,0.9111006855964662,0.01990632318501171,0.7288750648004148,0.02332814930015552,0.968986905582357,0.8319526627218935,0.9602681759307738,0.9563811578534072,70.10487006599988
T0_E2E,RANDOM_GLOBAL,262,REPLICATION5,0.25,1000,501,499,TEMPLATE_OOD,0.02,0.9111006855964662,0.01990632318501171,0.7696135831381733,0.018442622950819672,0.9765973254086181,0.860838244924689,0.969760155366364,0.9633414219624963,70.10487006599988
T0_E2E,RANDOM_GLOBAL,262,REPLICATION5,0.25,1000,501,499,DOMAIN_TEMPLATE_OOD,0.02,0.9111006855964662,0.01990632318501171,0.7081984897518878,0.021035598705501618,0.9711538461538461,0.819089207735496,0.9580007770024324,0.9529184980374221,70.10487006599988
T0_E2E,RANDOM_GLOBAL,272,REPLICATION5,0.25,1000,489,511,IID_ORIGINAL,0.005,0.9993040561676027,0.00468384074941452,0.558601134215501,0.010035122930255895,0.967266775777414,0.7082085080886759,0.8849079349569416,0.8900708244451042,70.19080392100022
T0_E2E,RANDOM_GLOBAL,272,REPLICATION5,0.25,1000,489,511,IID_BALANCED,0.005,0.9993040561676027,0.00468384074941452,0.558601134215501,0.008506616257088847,0.985,0.7129071170084439,0.9244109338812683,0.8928744358403522,70.19080392100022
T0_E2E,RANDOM_GLOBAL,272,REPLICATION5,0.25,1000,489,511,TEMPORAL,0.005,0.9993040561676027,0.00468384074941452,0.5735,0.00575,0.9900733707380233,0.7262941269589995,0.9651927278532502,0.9565702812500001,70.19080392100022
T0_E2E,RANDOM_GLOBAL,272,REPLICATION5,0.25,1000,489,511,DOMAIN_OOD,0.005,0.9993040561676027,0.00468384074941452,0.4644893727319855,0.007776049766718507,0.9835345773874863,0.6309859154929578,0.9511730829427961,0.9441039483305881,70.19080392100022
T0_E2E,RANDOM_GLOBAL,272,REPLICATION5,0.25,1000,489,511,TEMPLATE_OOD,0.005,0.9993040561676027,0.00468384074941452,0.5638173302107728,0.0055620608899297425,0.9902313624678664,0.7185226636821489,0.964566777810803,0.9555919947594731,70.19080392100022
T0_E2E,RANDOM_GLOBAL,272,REPLICATION5,0.25,1000,489,511,DOMAIN_TEMPLATE_OOD,0.005,0.9993040561676027,0.00468384074941452,0.44552319309600863,0.007551240560949299,0.9833333333333333,0.6132145508537491,0.9471589933744272,0.938213420005609,70.19080392100022
T0_E2E,RANDOM_GLOBAL,272,REPLICATION5,0.25,1000,489,511,IID_ORIGINAL,0.01,0.998463273048401,0.00936768149882904,0.6379962192816635,0.012543903662819869,0.9642857142857143,0.7679180887372014,0.8849079349569416,0.8900708244451042,70.19080392100022
T0_E2E,RANDOM_GLOBAL,272,REPLICATION5,0.25,1000,489,511,IID_BALANCED,0.01,0.998463273048401,0.00936768149882904,0.6379962192816635,0.010396975425330813,0.9839650145772595,0.7740825688073395,0.9244109338812683,0.8928744358403522,70.19080392100022
T0_E2E,RANDOM_GLOBAL,272,REPLICATION5,0.25,1000,489,511,TEMPORAL,0.01,0.998463273048401,0.00936768149882904,0.68125,0.0085,0.9876766944545124,0.8063322976771712,0.9651927278532502,0.9565702812500001,70.19080392100022
T0_E2E,RANDOM_GLOBAL,272,REPLICATION5,0.25,1000,489,511,DOMAIN_OOD,0.01,0.998463273048401,0.00936768149882904,0.5977190254017626,0.012960082944530845,0.9787775891341256,0.7421950434502735,0.9511730829427961,0.9441039483305881,70.19080392100022
T0_E2E,RANDOM_GLOBAL,272,REPLICATION5,0.25,1000,489,511,TEMPLATE_OOD,0.01,0.998463273048401,0.00936768149882904,0.6692037470725996,0.008489461358313818,0.9874730021598273,0.797766532891293,0.964566777810803,0.9555919947594731,70.19080392100022
T0_E2E,RANDOM_GLOBAL,272,REPLICATION5,0.25,1000,489,511,DOMAIN_TEMPLATE_OOD,0.01,0.998463273048401,0.00936768149882904,0.5782092772384034,0.012405609492988134,0.9789954337899544,0.7270261105459478,0.9471589933744272,0.938213420005609,70.19080392100022
T0_E2E,RANDOM_GLOBAL,272,REPLICATION5,0.25,1000,489,511,IID_ORIGINAL,0.02,0.987240493297577,0.01990632318501171,0.6739130434782609,0.019568489713998997,0.9481382978723404,0.7878453038674034,0.8849079349569416,0.8900708244451042,70.19080392100022
T0_E2E,RANDOM_GLOBAL,272,REPLICATION5,0.25,1000,489,511,IID_BALANCED,0.02,0.987240493297577,0.01990632318501171,0.6739130434782609,0.015122873345935728,0.9780521262002744,0.7979854504756575,0.9244109338812683,0.8928744358403522,70.19080392100022
T0_E2E,RANDOM_GLOBAL,272,REPLICATION5,0.25,1000,489,511,TEMPORAL,0.02,0.987240493297577,0.01990632318501171,0.7525,0.01525,0.9801367632692934,0.8513647291755055,0.9651927278532502,0.9565702812500001,70.19080392100022
T0_E2E,RANDOM_GLOBAL,272,REPLICATION5,0.25,1000,489,511,DOMAIN_OOD,0.02,0.987240493297577,0.01990632318501171,0.6915500259201659,0.020736132711249352,0.9708879184861717,0.8077505298213745,0.9511730829427961,0.9441039483305881,70.19080392100022
T0_E2E,RANDOM_GLOBAL,272,REPLICATION5,0.25,1000,489,511,TEMPLATE_OOD,0.02,0.987240493297577,0.01990632318501171,0.7385831381733021,0.015515222482435597,0.9794254658385093,0.8421228304405874,0.964566777810803,0.9555919947594731,70.19080392100022
T0_E2E,RANDOM_GLOBAL,272,REPLICATION5,0.25,1000,489,511,DOMAIN_TEMPLATE_OOD,0.02,0.987240493297577,0.01990632318501171,0.6666666666666666,0.019417475728155338,0.9716981132075472,0.7907869481765835,0.9471589933744272,0.938213420005609,70.19080392100022
T0_E2E,RANDOM_GLOBAL,282,REPLICATION5,0.25,1000,505,495,IID_ORIGINAL,0.005,0.9989412426948548,0.00468384074941452,0.5727788279773157,0.004515805318615153,0.9853658536585366,0.7244471010161386,0.8906140336156775,0.8972497787625309,70.58687003199975
T0_E2E,RANDOM_GLOBAL,282,REPLICATION5,0.25,1000,505,495,IID_BALANCED,0.005,0.9989412426948548,0.00468384074941452,0.5727788279773157,0.005671077504725898,0.9901960784313726,0.725748502994012,0.9270391636915363,0.8989260865991759,70.58687003199975
T0_E2E,RANDOM_GLOBAL,282,REPLICATION5,0.25,1000,505,495,TEMPORAL,0.005,0.9989412426948548,0.00468384074941452,0.5765,0.00425,0.9926818768833405,0.7294006009805472,0.9739718821445584,0.9681259375000002,70.58687003199975
T0_E2E,RANDOM_GLOBAL,282,REPLICATION5,0.25,1000,505,495,DOMAIN_OOD,0.005,0.9989412426948548,0.00468384074941452,0.463452566096423,0.002073613271124935,0.9955456570155902,0.6324725857799788,0.971344083431201,0.9640802130371581,70.58687003199975
T0_E2E,RANDOM_GLOBAL,282,REPLICATION5,0.25,1000,505,495,TEMPLATE_OOD,0.005,0.9989412426948548,0.00468384074941452,0.5702576112412178,0.0026346604215456673,0.9954011241696474,0.725107016564303,0.974617434533449,0.9680028101673349,70.58687003199975
T0_E2E,RANDOM_GLOBAL,282,REPLICATION5,0.25,1000,505,495,DOMAIN_TEMPLATE_OOD,0.005,0.9989412426948548,0.00468384074941452,0.44606256742179073,0.0016181229773462784,0.9963855421686747,0.6162444113263785,0.969996615029114,0.961232106678583,70.58687003199975
T0_E2E,RANDOM_GLOBAL,282,REPLICATION5,0.25,1000,505,495,IID_ORIGINAL,0.01,0.9908213019371034,0.00936768149882904,0.6483931947069943,0.017059708981435023,0.9527777777777777,0.7716535433070866,0.8906140336156775,0.8972497787625309,70.58687003199975
T0_E2E,RANDOM_GLOBAL,282,REPLICATION5,0.25,1000,505,495,IID_BALANCED,0.01,0.9908213019371034,0.00936768149882904,0.6483931947069943,0.013232514177693762,0.98,0.7804323094425484,0.9270391636915363,0.8989260865991759,70.58687003199975
T0_E2E,RANDOM_GLOBAL,282,REPLICATION5,0.25,1000,505,495,TEMPORAL,0.01,0.9908213019371034,0.00936768149882904,0.72475,0.009,0.9877342419080068,0.8360490266762798,0.9739718821445584,0.9681259375000002,70.58687003199975
T0_E2E,RANDOM_GLOBAL,282,REPLICATION5,0.25,1000,505,495,DOMAIN_OOD,0.01,0.9908213019371034,0.00936768149882904,0.6521513737687922,0.00673924313115604,0.989771833202203,0.78625,0.971344083431201,0.9640802130371581,70.58687003199975
T0_E2E,RANDOM_GLOBAL,282,REPLICATION5,0.25,1000,505,495,TEMPLATE_OOD,0.01,0.9908213019371034,0.00936768149882904,0.7242388758782201,0.006440281030444965,0.9911858974358975,0.8369418132611637,0.974617434533449,0.9680028101673349,70.58687003199975
T0_E2E,RANDOM_GLOBAL,282,REPLICATION5,0.25,1000,505,495,DOMAIN_TEMPLATE_OOD,0.01,0.9908213019371034,0.00936768149882904,0.645091693635383,0.006472491909385114,0.9900662251655629,0.7811887655127367,0.969996615029114,0.961232106678583,70.58687003199975
T0_E2E,RANDOM_GLOBAL,282,REPLICATION5,0.25,1000,505,495,IID_ORIGINAL,0.02,0.6590211987495423,0.01990632318501171,0.6937618147448015,0.02408429503261415,0.9386189258312021,0.7978260869565217,0.8906140336156775,0.8972497787625309,70.58687003199975
T0_E2E,RANDOM_GLOBAL,282,REPLICATION5,0.25,1000,505,495,IID_BALANCED,0.02,0.6590211987495423,0.01990632318501171,0.6937618147448015,0.023629489603024575,0.9670619235836627,0.8079251513483764,0.9270391636915363,0.8989260865991759,70.58687003199975
T0_E2E,RANDOM_GLOBAL,282,REPLICATION5,0.25,1000,505,495,TEMPORAL,0.02,0.6590211987495423,0.01990632318501171,0.82525,0.01475,0.9824404761904761,0.8970108695652174,0.9739718821445584,0.9681259375000002,70.58687003199975
T0_E2E,RANDOM_GLOBAL,282,REPLICATION5,0.25,1000,505,495,DOMAIN_OOD,0.02,0.6590211987495423,0.01990632318501171,0.7926386728875064,0.012441679626749611,0.9845460399227302,0.8782309017805858,0.971344083431201,0.9640802130371581,70.58687003199975
T0_E2E,RANDOM_GLOBAL,282,REPLICATION5,0.25,1000,505,495,TEMPLATE_OOD,0.02,0.6590211987495423,0.01990632318501171,0.827576112412178,0.011124121779859485,0.9867364746945899,0.9001751313485113,0.974617434533449,0.9680028101673349,70.58687003199975
T0_E2E,RANDOM_GLOBAL,282,REPLICATION5,0.25,1000,505,495,DOMAIN_TEMPLATE_OOD,0.02,0.6590211987495423,0.01990632318501171,0.790722761596548,0.011326860841423949,0.9858776059179556,0.8775815624064651,0.969996615029114,0.961232106678583,70.58687003199975
T0_E2E,UNCERTAINTY_GLOBAL,42,ORIGINAL5,0.25,1000,500,500,IID_ORIGINAL,0.005,0.9971327781677247,0.00468384074941452,0.6880907372400756,0.006522829904666332,0.9824561403508771,0.8093385214007782,0.9113400448101898,0.9127432782223605,70.77910636499996
T0_E2E,UNCERTAINTY_GLOBAL,42,ORIGINAL5,0.25,1000,500,500,IID_BALANCED,0.005,0.9971327781677247,0.00468384074941452,0.6880907372400756,0.004725897920604915,0.9931787175989086,0.8129536571747628,0.939850082960206,0.9131815030678133,70.77910636499996
T0_E2E,UNCERTAINTY_GLOBAL,42,ORIGINAL5,0.25,1000,500,500,TEMPORAL,0.005,0.9971327781677247,0.00468384074941452,0.73025,0.00525,0.9928619986403807,0.8415442235666954,0.9806147362846209,0.9741048750000001,70.77910636499996
T0_E2E,UNCERTAINTY_GLOBAL,42,ORIGINAL5,0.25,1000,500,500,DOMAIN_OOD,0.005,0.9971327781677247,0.00468384074941452,0.6656298600311042,0.006220839813374806,0.9907407407407407,0.7962790697674419,0.9761215905352205,0.9695442753788522,70.77910636499996
T0_E2E,UNCERTAINTY_GLOBAL,42,ORIGINAL5,0.25,1000,500,500,TEMPLATE_OOD,0.005,0.9971327781677247,0.00468384074941452,0.71692037470726,0.00468384074941452,0.9935091277890467,0.8328515558578473,0.9801756096137588,0.9738229896231537,70.77910636499996
T0_E2E,UNCERTAINTY_GLOBAL,42,ORIGINAL5,0.25,1000,500,500,DOMAIN_TEMPLATE_OOD,0.005,0.9971327781677247,0.00468384074941452,0.6423948220064725,0.005393743257820928,0.9916736053288926,0.7797054009819967,0.9753402849236836,0.9682199716290268,70.77910636499996
T0_E2E,UNCERTAINTY_GLOBAL,42,ORIGINAL5,0.25,1000,500,500,IID_ORIGINAL,0.01,0.9913390278816224,0.00936768149882904,0.72117202268431,0.008529854490717512,0.9782051282051282,0.8302502720348205,0.9113400448101898,0.9127432782223605,70.77910636499996
T0_E2E,UNCERTAINTY_GLOBAL,42,ORIGINAL5,0.25,1000,500,500,IID_BALANCED,0.01,0.9913390278816224,0.00936768149882904,0.72117202268431,0.007561436672967864,0.9896238651102465,0.8343357025697102,0.939850082960206,0.9131815030678133,70.77910636499996
T0_E2E,UNCERTAINTY_GLOBAL,42,ORIGINAL5,0.25,1000,500,500,TEMPORAL,0.01,0.9913390278816224,0.00936768149882904,0.78875,0.00825,0.9896486825595985,0.8778519755147468,0.9806147362846209,0.9741048750000001,70.77910636499996
T0_E2E,UNCERTAINTY_GLOBAL,42,ORIGINAL5,0.25,1000,500,500,DOMAIN_OOD,0.01,0.9913390278816224,0.00936768149882904,0.7439087610160705,0.008812856402280975,0.9882920110192838,0.8488612836438924,0.9761215905352205,0.9695442753788522,70.77910636499996
T0_E2E,UNCERTAINTY_GLOBAL,42,ORIGINAL5,0.25,1000,500,500,TEMPLATE_OOD,0.01,0.9913390278816224,0.00936768149882904,0.7783957845433255,0.007903981264637002,0.9899478778853313,0.8715175352343494,0.9801756096137588,0.9738229896231537,70.77910636499996
T0_E2E,UNCERTAINTY_GLOBAL,42,ORIGINAL5,0.25,1000,500,500,DOMAIN_TEMPLATE_OOD,0.01,0.9913390278816224,0.00936768149882904,0.7179072276159655,0.008090614886731391,0.9888558692421991,0.831875,0.9753402849236836,0.9682199716290268,70.77910636499996
T0_E2E,UNCERTAINTY_GLOBAL,42,ORIGINAL5,0.25,1000,500,500,IID_ORIGINAL,0.02,0.00995565112680197,0.01990632318501171,0.7911153119092628,0.02809834420471651,0.9372900335946248,0.8580215274218349,0.9113400448101898,0.9127432782223605,70.77910636499996
T0_E2E,UNCERTAINTY_GLOBAL,42,ORIGINAL5,0.25,1000,500,500,IID_BALANCED,0.02,0.00995565112680197,0.01990632318501171,0.7911153119092628,0.022684310018903593,0.9721254355400697,0.8723293381969776,0.939850082960206,0.9131815030678133,70.77910636499996
T0_E2E,UNCERTAINTY_GLOBAL,42,ORIGINAL5,0.25,1000,500,500,TEMPORAL,0.02,0.00995565112680197,0.01990632318501171,0.903,0.026,0.9720129171151776,0.9362363919129082,0.9806147362846209,0.9741048750000001,70.77910636499996
T0_E2E,UNCERTAINTY_GLOBAL,42,ORIGINAL5,0.25,1000,500,500,DOMAIN_OOD,0.02,0.00995565112680197,0.01990632318501171,0.8916537065837221,0.03421461897356143,0.9630459126539753,0.9259757738896366,0.9761215905352205,0.9695442753788522,70.77910636499996
T0_E2E,UNCERTAINTY_GLOBAL,42,ORIGINAL5,0.25,1000,500,500,TEMPLATE_OOD,0.02,0.00995565112680197,0.01990632318501171,0.8992974238875878,0.026053864168618268,0.9718443530528313,0.934164512695758,0.9801756096137588,0.9738229896231537,70.77910636499996
T0_E2E,UNCERTAINTY_GLOBAL,42,ORIGINAL5,0.25,1000,500,500,DOMAIN_TEMPLATE_OOD,0.02,0.00995565112680197,0.01990632318501171,0.8770226537216829,0.032362459546925564,0.9644128113879004,0.9186440677966101,0.9753402849236836,0.9682199716290268,70.77910636499996
T0_E2E,UNCERTAINTY_GLOBAL,52,ORIGINAL5,0.25,1000,466,534,IID_ORIGINAL,0.005,0.998559057712555,0.00468384074941452,0.6020793950850661,0.009031610637230306,0.9725190839694656,0.7437244600116755,0.866137945799881,0.84772934002468,70.26048087799995
T0_E2E,UNCERTAINTY_GLOBAL,52,ORIGINAL5,0.25,1000,466,534,IID_BALANCED,0.005,0.998559057712555,0.00468384074941452,0.6020793950850661,0.006616257088846881,0.9891304347826086,0.7485311398354877,0.9077430686478106,0.8497655811693068,70.26048087799995
T0_E2E,UNCERTAINTY_GLOBAL,52,ORIGINAL5,0.25,1000,466,534,TEMPORAL,0.005,0.998559057712555,0.00468384074941452,0.58275,0.00625,0.9893887945670629,0.7334801762114538,0.9648025773901499,0.9523502500000002,70.26048087799995
T0_E2E,UNCERTAINTY_GLOBAL,52,ORIGINAL5,0.25,1000,466,534,DOMAIN_OOD,0.005,0.998559057712555,0.00468384074941452,0.4764126490409539,0.002073613271124935,0.9956663055254604,0.6444600280504909,0.9684519129013732,0.9569980551141468,70.26048087799995
T0_E2E,UNCERTAINTY_GLOBAL,52,ORIGINAL5,0.25,1000,466,534,TEMPLATE_OOD,0.005,0.998559057712555,0.00468384074941452,0.5764051522248244,0.004098360655737705,0.9929399899142713,0.7293943322837563,0.9667967581053376,0.9537574419044692,70.26048087799995
T0_E2E,UNCERTAINTY_GLOBAL,52,ORIGINAL5,0.25,1000,466,534,DOMAIN_TEMPLATE_OOD,0.005,0.998559057712555,0.00468384074941452,0.470873786407767,0.0016181229773462784,0.9965753424657534,0.6395604395604395,0.9648442851237247,0.9507287080966661,70.26048087799995
