model,seed,seed_group,label_budget,n_train,scenario,n_test,target_fpr,threshold,calibration_empirical_fpr,calibration_recall,fit_seconds,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn,prevalence_phish
BASE_LOGREG,252,REPLICATION5,0.1,400,TEMPORAL,8000,0.005,0.9943076968193055,0.00468384074941452,0.282560706401766,0.027839482001581928,0.9306021580681109,0.926488,0.9895561357702349,0.28425,0.4416391532336376,0.003,1137,12,3988,2863,0.5
BASE_LOGREG,252,REPLICATION5,0.1,400,DOMAIN_OOD,3858,0.005,0.9943076968193055,0.00468384074941452,0.282560706401766,0.027839482001581928,0.9025809779487322,0.9030298241809213,0.9771689497716894,0.22187662001036806,0.3616392057456696,0.005184033177812338,428,10,1919,1501,0.5
BASE_LOGREG,252,REPLICATION5,0.1,400,TEMPLATE_OOD,6832,0.005,0.9943076968193055,0.00468384074941452,0.282560706401766,0.027839482001581928,0.9261954839315355,0.9221839367297578,0.9878542510121457,0.2857142857142857,0.44323342415985467,0.00351288056206089,976,12,3404,2440,0.5
BASE_LOGREG,252,REPLICATION5,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9943076968193055,0.00468384074941452,0.282560706401766,0.027839482001581928,0.8943866435983412,0.8933155985658578,0.9748110831234257,0.2087378640776699,0.34384717903154155,0.005393743257820928,387,10,1844,1467,0.5
BASE_LOGREG,252,REPLICATION5,0.1,400,IID_ORIGINAL,3051,0.01,0.989742398262024,0.00936768149882904,0.33995584988962474,0.027839482001581928,0.8553609008100741,0.9062636050372903,0.9498680738786279,0.34026465028355385,0.5010438413361169,0.009533366783743101,360,19,1974,698,0.3467715503113733
BASE_LOGREG,252,REPLICATION5,0.1,400,IID_BALANCED,2116,0.01,0.989742398262024,0.00936768149882904,0.33995584988962474,0.027839482001581928,0.9084761992891465,0.9057902523218542,0.9703504043126685,0.34026465028355385,0.5038488453463961,0.010396975425330813,360,11,1047,698,0.5
BASE_LOGREG,252,REPLICATION5,0.1,400,TEMPORAL,8000,0.01,0.989742398262024,0.00936768149882904,0.33995584988962474,0.027839482001581928,0.9306021580681109,0.926488,0.98458304134548,0.35125,0.5177814630550949,0.0055,1405,22,3978,2595,0.5
BASE_LOGREG,252,REPLICATION5,0.1,400,DOMAIN_OOD,3858,0.01,0.989742398262024,0.00936768149882904,0.33995584988962474,0.027839482001581928,0.9025809779487322,0.9030298241809213,0.9745454545454545,0.27786417833074134,0.43243243243243246,0.007257646448937273,536,14,1915,1393,0.5
BASE_LOGREG,252,REPLICATION5,0.1,400,TEMPLATE_OOD,6832,0.01,0.989742398262024,0.00936768149882904,0.33995584988962474,0.027839482001581928,0.9261954839315355,0.9221839367297578,0.983753046303818,0.35450819672131145,0.5211964708414031,0.00585480093676815,1211,20,3396,2205,0.5
BASE_LOGREG,252,REPLICATION5,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.01,0.989742398262024,0.00936768149882904,0.33995584988962474,0.027839482001581928,0.8943866435983412,0.8933155985658578,0.9748549323017408,0.27184466019417475,0.4251370729649937,0.007011866235167206,504,13,1841,1350,0.5
BASE_LOGREG,252,REPLICATION5,0.1,400,IID_ORIGINAL,3051,0.02,0.9552727341651918,0.01990632318501171,0.5099337748344371,0.027839482001581928,0.8553609008100741,0.9062636050372903,0.9226618705035972,0.4848771266540643,0.6356877323420075,0.021575514300050176,513,43,1950,545,0.3467715503113733
BASE_LOGREG,252,REPLICATION5,0.1,400,IID_BALANCED,2116,0.02,0.9552727341651918,0.01990632318501171,0.5099337748344371,0.027839482001581928,0.9084761992891465,0.9057902523218542,0.957089552238806,0.4848771266540643,0.64366373902133,0.021739130434782608,513,23,1035,545,0.5
BASE_LOGREG,252,REPLICATION5,0.1,400,TEMPORAL,8000,0.02,0.9552727341651918,0.01990632318501171,0.5099337748344371,0.027839482001581928,0.9306021580681109,0.926488,0.9755656108597285,0.539,0.6943639291465379,0.0135,2156,54,3946,1844,0.5
BASE_LOGREG,252,REPLICATION5,0.1,400,DOMAIN_OOD,3858,0.02,0.9552727341651918,0.01990632318501171,0.5099337748344371,0.027839482001581928,0.9025809779487322,0.9030298241809213,0.960539979231568,0.47952306894764124,0.6396957123098201,0.019699326075686883,925,38,1891,1004,0.5
BASE_LOGREG,252,REPLICATION5,0.1,400,TEMPLATE_OOD,6832,0.02,0.9552727341651918,0.01990632318501171,0.5099337748344371,0.027839482001581928,0.9261954839315355,0.9221839367297578,0.9726890756302521,0.5421545667447307,0.6962406015037594,0.01522248243559719,1852,52,3364,1564,0.5
BASE_LOGREG,252,REPLICATION5,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9552727341651918,0.01990632318501171,0.5099337748344371,0.027839482001581928,0.8943866435983412,0.8933155985658578,0.9598262757871878,0.47680690399137,0.6371171171171172,0.019956850053937433,884,37,1817,970,0.5
BASE_LOGREG,252,REPLICATION5,0.25,1000,IID_ORIGINAL,3051,0.005,0.9946487545967103,0.00468384074941452,0.35320088300220753,0.42029186400031904,0.8738418250068397,0.9144605362625522,0.9736147757255936,0.3487712665406427,0.5135699373695198,0.005017561465127948,369,10,1983,689,0.3467715503113733
BASE_LOGREG,252,REPLICATION5,0.25,1000,IID_BALANCED,2116,0.005,0.9946487545967103,0.00468384074941452,0.35320088300220753,0.42029186400031904,0.9183065218313282,0.9134633595506019,0.9866310160427807,0.3487712665406427,0.5153631284916201,0.004725897920604915,369,5,1053,689,0.5
BASE_LOGREG,252,REPLICATION5,0.25,1000,TEMPORAL,8000,0.005,0.9946487545967103,0.00468384074941452,0.35320088300220753,0.42029186400031904,0.9365358552463129,0.9325166874999999,0.985485103132162,0.3225,0.4859672254661895,0.00475,1290,19,3981,2710,0.5
BASE_LOGREG,252,REPLICATION5,0.25,1000,DOMAIN_OOD,3858,0.005,0.9946487545967103,0.00468384074941452,0.35320088300220753,0.42029186400031904,0.9144199727113063,0.909180253590326,0.978494623655914,0.28304821150855364,0.4390832328106152,0.006220839813374806,546,12,1917,1383,0.5
BASE_LOGREG,252,REPLICATION5,0.25,1000,TEMPLATE_OOD,6832,0.005,0.9946487545967103,0.00468384074941452,0.35320088300220753,0.42029186400031904,0.9318452874428098,0.9279868054451019,0.9824399260628466,0.31118266978922715,0.47265451311694084,0.0055620608899297425,1063,19,3397,2353,0.5
BASE_LOGREG,252,REPLICATION5,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9946487545967103,0.00468384074941452,0.35320088300220753,0.42029186400031904,0.9069657068110037,0.901939769285105,0.9762376237623762,0.26591154261057176,0.41797371767698177,0.006472491909385114,493,12,1842,1361,0.5
BASE_LOGREG,252,REPLICATION5,0.25,1000,IID_ORIGINAL,3051,0.01,0.9779240489006044,0.00936768149882904,0.4878587196467991,0.42029186400031904,0.8738418250068397,0.9144605362625522,0.9551656920077972,0.46313799621928164,0.6238064926798218,0.01154039136979428,490,23,1970,568,0.3467715503113733
BASE_LOGREG,252,REPLICATION5,0.25,1000,IID_BALANCED,2116,0.01,0.9779240489006044,0.00936768149882904,0.4878587196467991,0.42029186400031904,0.9183065218313282,0.9134633595506019,0.974155069582505,0.46313799621928164,0.6278026905829597,0.012287334593572778,490,13,1045,568,0.5
BASE_LOGREG,252,REPLICATION5,0.25,1000,TEMPORAL,8000,0.01,0.9779240489006044,0.00936768149882904,0.4878587196467991,0.42029186400031904,0.9365358552463129,0.9325166874999999,0.9799588900308325,0.47675,0.641439623276152,0.00975,1907,39,3961,2093,0.5
BASE_LOGREG,252,REPLICATION5,0.25,1000,DOMAIN_OOD,3858,0.01,0.9779240489006044,0.00936768149882904,0.4878587196467991,0.42029186400031904,0.9144199727113063,0.909180253590326,0.9754672897196262,0.43286677034733023,0.599640933572711,0.01088646967340591,835,21,1908,1094,0.5
BASE_LOGREG,252,REPLICATION5,0.25,1000,TEMPLATE_OOD,6832,0.01,0.9779240489006044,0.00936768149882904,0.4878587196467991,0.42029186400031904,0.9318452874428098,0.9279868054451019,0.9774939172749392,0.47043325526932084,0.6351778656126482,0.010831381733021077,1607,37,3379,1809,0.5
BASE_LOGREG,252,REPLICATION5,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9779240489006044,0.00936768149882904,0.4878587196467991,0.42029186400031904,0.9069657068110037,0.901939769285105,0.9747474747474747,0.41639697950377563,0.5835222978080121,0.010787486515641856,772,20,1834,1082,0.5
BASE_LOGREG,252,REPLICATION5,0.25,1000,IID_ORIGINAL,3051,0.02,0.9387809038162233,0.01990632318501171,0.565121412803532,0.42029186400031904,0.8738418250068397,0.9144605362625522,0.92776886035313,0.5463137996219282,0.6876859012492564,0.022579026593075764,578,45,1948,480,0.3467715503113733
BASE_LOGREG,252,REPLICATION5,0.25,1000,IID_BALANCED,2116,0.02,0.9387809038162233,0.01990632318501171,0.565121412803532,0.42029186400031904,0.9183065218313282,0.9134633595506019,0.9537953795379538,0.5463137996219282,0.6947115384615384,0.026465028355387523,578,28,1030,480,0.5
BASE_LOGREG,252,REPLICATION5,0.25,1000,TEMPORAL,8000,0.02,0.9387809038162233,0.01990632318501171,0.565121412803532,0.42029186400031904,0.9365358552463129,0.9325166874999999,0.9668016194331984,0.597,0.738176197836167,0.0205,2388,82,3918,1612,0.5
BASE_LOGREG,252,REPLICATION5,0.25,1000,DOMAIN_OOD,3858,0.02,0.9387809038162233,0.01990632318501171,0.565121412803532,0.42029186400031904,0.9144199727113063,0.909180253590326,0.9566420664206642,0.5375842405391394,0.6883504812479256,0.02436495593571799,1037,47,1882,892,0.5
BASE_LOGREG,252,REPLICATION5,0.25,1000,TEMPLATE_OOD,6832,0.02,0.9387809038162233,0.01990632318501171,0.565121412803532,0.42029186400031904,0.9318452874428098,0.9279868054451019,0.9646271510516252,0.5907494145199064,0.7327523602033406,0.021662763466042154,2018,74,3342,1398,0.5
BASE_LOGREG,252,REPLICATION5,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9387809038162233,0.01990632318501171,0.565121412803532,0.42029186400031904,0.9069657068110037,0.901939769285105,0.9552683896620279,0.5183387270765911,0.672027972027972,0.024271844660194174,961,45,1809,893,0.5
BASE_LOGREG,252,REPLICATION5,1.0,4000,IID_ORIGINAL,3051,0.005,0.9941252470016481,0.00468384074941452,0.3333333333333333,0.6333868010005972,0.8961567104863788,0.9208311320244674,0.987460815047022,0.29773156899810965,0.45751633986928103,0.002007024586051179,315,4,1989,743,0.3467715503113733
BASE_LOGREG,252,REPLICATION5,1.0,4000,IID_BALANCED,2116,0.005,0.9941252470016481,0.00468384074941452,0.3333333333333333,0.6333868010005972,0.933757155456087,0.9207058651162625,0.9936908517350158,0.29773156899810965,0.4581818181818182,0.001890359168241966,315,2,1056,743,0.5
BASE_LOGREG,252,REPLICATION5,1.0,4000,TEMPORAL,8000,0.005,0.9941252470016481,0.00468384074941452,0.3333333333333333,0.6333868010005972,0.9499098972083219,0.9445268124999999,0.99153194765204,0.322,0.4861294583883752,0.00275,1288,11,3989,2712,0.5
BASE_LOGREG,252,REPLICATION5,1.0,4000,DOMAIN_OOD,3858,0.005,0.9941252470016481,0.00468384074941452,0.3333333333333333,0.6333868010005972,0.9258762228337267,0.9218968562829595,0.982532751091703,0.2332814930015552,0.3770423125261835,0.00414722654224987,450,8,1921,1479,0.5
BASE_LOGREG,252,REPLICATION5,1.0,4000,TEMPLATE_OOD,6832,0.005,0.9941252470016481,0.00468384074941452,0.3333333333333333,0.6333868010005972,0.945795436450082,0.9402790594200594,0.9900090826521344,0.3190866510538642,0.4826212087668807,0.0032201405152224825,1090,11,3405,2326,0.5
BASE_LOGREG,252,REPLICATION5,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9941252470016481,0.00468384074941452,0.3333333333333333,0.6333868010005972,0.9213074954291286,0.9175894796986952,0.9809069212410502,0.22168284789644013,0.3616366036075671,0.004314994606256742,411,8,1846,1443,0.5
BASE_LOGREG,252,REPLICATION5,1.0,4000,IID_ORIGINAL,3051,0.01,0.9726248383522035,0.00936768149882904,0.4966887417218543,0.6333868010005972,0.8961567104863788,0.9208311320244674,0.9780439121756487,0.46313799621928164,0.6286080821039127,0.0055193176116407425,490,11,1982,568,0.3467715503113733
BASE_LOGREG,252,REPLICATION5,1.0,4000,IID_BALANCED,2116,0.01,0.9726248383522035,0.00936768149882904,0.4966887417218543,0.6333868010005972,0.933757155456087,0.9207058651162625,0.9879032258064516,0.46313799621928164,0.6306306306306306,0.005671077504725898,490,6,1052,568,0.5
BASE_LOGREG,252,REPLICATION5,1.0,4000,TEMPORAL,8000,0.01,0.9726248383522035,0.00936768149882904,0.4966887417218543,0.6333868010005972,0.9499098972083219,0.9445268124999999,0.9850597609561753,0.4945,0.6584553928095872,0.0075,1978,30,3970,2022,0.5
BASE_LOGREG,252,REPLICATION5,1.0,4000,DOMAIN_OOD,3858,0.01,0.9726248383522035,0.00936768149882904,0.4966887417218543,0.6333868010005972,0.9258762228337267,0.9218968562829595,0.9737827715355806,0.40435458786936235,0.5714285714285714,0.01088646967340591,780,21,1908,1149,0.5
BASE_LOGREG,252,REPLICATION5,1.0,4000,TEMPLATE_OOD,6832,0.01,0.9726248383522035,0.00936768149882904,0.4966887417218543,0.6333868010005972,0.945795436450082,0.9402790594200594,0.984070796460177,0.4882903981264637,0.6527098415182939,0.007903981264637002,1668,27,3389,1748,0.5
BASE_LOGREG,252,REPLICATION5,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9726248383522035,0.00936768149882904,0.4966887417218543,0.6333868010005972,0.9213074954291286,0.9175894796986952,0.9743243243243244,0.3888888888888889,0.5558982266769468,0.010248112189859764,721,19,1835,1133,0.5
BASE_LOGREG,252,REPLICATION5,1.0,4000,IID_ORIGINAL,3051,0.02,0.9327628612518312,0.01990632318501171,0.5849889624724062,0.6333868010005972,0.8961567104863788,0.9208311320244674,0.9655737704918033,0.556710775047259,0.7062350119904077,0.010536879076768691,589,21,1972,469,0.3467715503113733
BASE_LOGREG,252,REPLICATION5,1.0,4000,IID_BALANCED,2116,0.02,0.9327628612518312,0.01990632318501171,0.5849889624724062,0.6333868010005972,0.933757155456087,0.9207058651162625,0.9767827529021559,0.556710775047259,0.7092113184828417,0.013232514177693762,589,14,1044,469,0.5
BASE_LOGREG,252,REPLICATION5,1.0,4000,TEMPORAL,8000,0.02,0.9327628612518312,0.01990632318501171,0.5849889624724062,0.6333868010005972,0.9499098972083219,0.9445268124999999,0.9769295302013423,0.58225,0.7296365914786967,0.01375,2329,55,3945,1671,0.5
BASE_LOGREG,252,REPLICATION5,1.0,4000,DOMAIN_OOD,3858,0.02,0.9327628612518312,0.01990632318501171,0.5849889624724062,0.6333868010005972,0.9258762228337267,0.9218968562829595,0.9601990049751243,0.5002592016588906,0.6578050443081118,0.020736132711249352,965,40,1889,964,0.5
BASE_LOGREG,252,REPLICATION5,1.0,4000,TEMPLATE_OOD,6832,0.02,0.9327628612518312,0.01990632318501171,0.5849889624724062,0.6333868010005972,0.945795436450082,0.9402790594200594,0.9745254745254746,0.5711358313817331,0.7201919527500923,0.014929742388758781,1951,51,3365,1465,0.5
BASE_LOGREG,252,REPLICATION5,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9327628612518312,0.01990632318501171,0.5849889624724062,0.6333868010005972,0.9213074954291286,0.9175894796986952,0.9596949891067538,0.47518878101402373,0.6356421356421357,0.019956850053937433,881,37,1817,973,0.5
BASE_LOGREG,262,REPLICATION5,0.1,400,IID_ORIGINAL,3051,0.005,0.9964836239814759,0.00468384074941452,0.2737306843267108,0.025568744000338484,0.8545955351526603,0.9057699111350976,0.9621993127147767,0.2646502835538752,0.41512231282431433,0.0055193176116407425,280,11,1982,778,0.3467715503113733
BASE_LOGREG,262,REPLICATION5,0.1,400,IID_BALANCED,2116,0.005,0.9964836239814759,0.00468384074941452,0.2737306843267108,0.025568744000338484,0.9068712307507736,0.9032763247701373,0.975609756097561,0.2646502835538752,0.4163568773234201,0.006616257088846881,280,7,1051,778,0.5
BASE_LOGREG,262,REPLICATION5,0.1,400,TEMPORAL,8000,0.005,0.9964836239814759,0.00468384074941452,0.2737306843267108,0.025568744000338484,0.9111743882641744,0.9000340312500001,0.9858841010401189,0.33175,0.49644594089038535,0.00475,1327,19,3981,2673,0.5
BASE_LOGREG,262,REPLICATION5,0.1,400,DOMAIN_OOD,3858,0.005,0.9964836239814759,0.00468384074941452,0.2737306843267108,0.025568744000338484,0.8779020000875313,0.8655916449187204,0.9877800407331976,0.2514256091238984,0.40082644628099173,0.003110419906687403,485,6,1923,1444,0.5
BASE_LOGREG,262,REPLICATION5,0.1,400,TEMPLATE_OOD,6832,0.005,0.9964836239814759,0.00468384074941452,0.2737306843267108,0.025568744000338484,0.9061727874433799,0.8936963281348551,0.9858156028368794,0.3255269320843091,0.4894366197183099,0.00468384074941452,1112,16,3400,2304,0.5
BASE_LOGREG,262,REPLICATION5,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9964836239814759,0.00468384074941452,0.2737306843267108,0.025568744000338484,0.8675388133992866,0.8532916380105873,0.9866071428571429,0.238403451995685,0.3840139009556907,0.003236245954692557,442,6,1848,1412,0.5
BASE_LOGREG,262,REPLICATION5,0.1,400,IID_ORIGINAL,3051,0.01,0.9947344660758973,0.00936768149882904,0.3068432671081678,0.025568744000338484,0.8545955351526603,0.9057699111350976,0.9579579579579579,0.30151228733459357,0.4586628324946082,0.007024586051179127,319,14,1979,739,0.3467715503113733
BASE_LOGREG,262,REPLICATION5,0.1,400,IID_BALANCED,2116,0.01,0.9947344660758973,0.00936768149882904,0.3068432671081678,0.025568744000338484,0.9068712307507736,0.9032763247701373,0.9696048632218845,0.30151228733459357,0.45998558038932946,0.00945179584120983,319,10,1048,739,0.5
BASE_LOGREG,262,REPLICATION5,0.1,400,TEMPORAL,8000,0.01,0.9947344660758973,0.00936768149882904,0.3068432671081678,0.025568744000338484,0.9111743882641744,0.9000340312500001,0.9846870838881492,0.36975,0.5376226826608506,0.00575,1479,23,3977,2521,0.5
BASE_LOGREG,262,REPLICATION5,0.1,400,DOMAIN_OOD,3858,0.01,0.9947344660758973,0.00936768149882904,0.3068432671081678,0.025568744000338484,0.8779020000875313,0.8655916449187204,0.9857904085257548,0.28771384136858474,0.44542536115569825,0.00414722654224987,555,8,1921,1374,0.5
BASE_LOGREG,262,REPLICATION5,0.1,400,TEMPLATE_OOD,6832,0.01,0.9947344660758973,0.00936768149882904,0.3068432671081678,0.025568744000338484,0.9061727874433799,0.8936963281348551,0.9850039463299132,0.36533957845433257,0.5329916720051249,0.0055620608899297425,1248,19,3397,2168,0.5
BASE_LOGREG,262,REPLICATION5,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9947344660758973,0.00936768149882904,0.3068432671081678,0.025568744000338484,0.8675388133992866,0.8532916380105873,0.9849056603773585,0.2815533980582524,0.43791946308724833,0.004314994606256742,522,8,1846,1332,0.5
BASE_LOGREG,262,REPLICATION5,0.1,400,IID_ORIGINAL,3051,0.02,0.9769916534423829,0.01990632318501171,0.44150110375275936,0.025568744000338484,0.8545955351526603,0.9057699111350976,0.931958762886598,0.42722117202268434,0.5858716785482826,0.01655795283492223,452,33,1960,606,0.3467715503113733
BASE_LOGREG,262,REPLICATION5,0.1,400,IID_BALANCED,2116,0.02,0.9769916534423829,0.01990632318501171,0.44150110375275936,0.025568744000338484,0.9068712307507736,0.9032763247701373,0.9596602972399151,0.42722117202268434,0.5912361020274689,0.017958412098298678,452,19,1039,606,0.5
BASE_LOGREG,262,REPLICATION5,0.1,400,TEMPORAL,8000,0.02,0.9769916534423829,0.01990632318501171,0.44150110375275936,0.025568744000338484,0.9111743882641744,0.9000340312500001,0.9645669291338582,0.49,0.649867374005305,0.018,1960,72,3928,2040,0.5
BASE_LOGREG,262,REPLICATION5,0.1,400,DOMAIN_OOD,3858,0.02,0.9769916534423829,0.01990632318501171,0.44150110375275936,0.025568744000338484,0.8779020000875313,0.8655916449187204,0.957286432160804,0.39502332814930013,0.5592660550458716,0.01762571280456195,762,34,1895,1167,0.5
BASE_LOGREG,262,REPLICATION5,0.1,400,TEMPLATE_OOD,6832,0.02,0.9769916534423829,0.01990632318501171,0.44150110375275936,0.025568744000338484,0.9061727874433799,0.8936963281348551,0.9674039580908033,0.48653395784543324,0.6474483833268406,0.01639344262295082,1662,56,3360,1754,0.5
BASE_LOGREG,262,REPLICATION5,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9769916534423829,0.01990632318501171,0.44150110375275936,0.025568744000338484,0.8675388133992866,0.8532916380105873,0.9557046979865772,0.38403451995685006,0.5479030396306271,0.01779935275080906,712,33,1821,1142,0.5
BASE_LOGREG,262,REPLICATION5,0.25,1000,IID_ORIGINAL,3051,0.005,0.9990432262420655,0.00468384074941452,0.18322295805739514,0.3130011020002712,0.8605858006669145,0.9015922458282628,0.9814814814814815,0.2003780718336484,0.3328100470957614,0.002007024586051179,212,4,1989,846,0.3467715503113733
BASE_LOGREG,262,REPLICATION5,0.25,1000,IID_BALANCED,2116,0.005,0.9990432262420655,0.00468384074941452,0.18322295805739514,0.3130011020002712,0.9113884892759186,0.9015825057800679,0.986046511627907,0.2003780718336484,0.3330714846818539,0.002835538752362949,212,3,1055,846,0.5
BASE_LOGREG,262,REPLICATION5,0.25,1000,TEMPORAL,8000,0.005,0.9990432262420655,0.00468384074941452,0.18322295805739514,0.3130011020002712,0.9251081660062225,0.9185667187500001,0.9886621315192744,0.218,0.357230643179025,0.0025,872,10,3990,3128,0.5
BASE_LOGREG,262,REPLICATION5,0.25,1000,DOMAIN_OOD,3858,0.005,0.9990432262420655,0.00468384074941452,0.18322295805739514,0.3130011020002712,0.9021611705102286,0.894512046494516,0.9859943977591037,0.1824779678589943,0.3079615048118985,0.002592016588906169,352,5,1924,1577,0.5
BASE_LOGREG,262,REPLICATION5,0.25,1000,TEMPLATE_OOD,6832,0.005,0.9990432262420655,0.00468384074941452,0.18322295805739514,0.3130011020002712,0.9215356788133858,0.9143027507966369,0.9891745602165088,0.21399297423887587,0.35186522262334535,0.00234192037470726,731,8,3408,2685,0.5
BASE_LOGREG,262,REPLICATION5,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9990432262420655,0.00468384074941452,0.18322295805739514,0.3130011020002712,0.8941518268460384,0.8855301636509415,0.987460815047022,0.16990291262135923,0.28992176714219975,0.002157497303128371,315,4,1850,1539,0.5
BASE_LOGREG,262,REPLICATION5,0.25,1000,IID_ORIGINAL,3051,0.01,0.9938486218452455,0.00936768149882904,0.37969094922737306,0.3130011020002712,0.8605858006669145,0.9015922458282628,0.9689119170984456,0.3534971644612476,0.518005540166205,0.006021073758153537,374,12,1981,684,0.3467715503113733
BASE_LOGREG,262,REPLICATION5,0.25,1000,IID_BALANCED,2116,0.01,0.9938486218452455,0.00936768149882904,0.37969094922737306,0.3130011020002712,0.9113884892759186,0.9015825057800679,0.9816272965879265,0.3534971644612476,0.5198054204308548,0.006616257088846881,374,7,1051,684,0.5
BASE_LOGREG,262,REPLICATION5,0.25,1000,TEMPORAL,8000,0.01,0.9938486218452455,0.00936768149882904,0.37969094922737306,0.3130011020002712,0.9251081660062225,0.9185667187500001,0.9763560500695411,0.351,0.5163663111438028,0.0085,1404,34,3966,2596,0.5
BASE_LOGREG,262,REPLICATION5,0.25,1000,DOMAIN_OOD,3858,0.01,0.9938486218452455,0.00936768149882904,0.37969094922737306,0.3130011020002712,0.9021611705102286,0.894512046494516,0.9744463373083475,0.2965266977708657,0.4546899841017488,0.007776049766718507,572,15,1914,1357,0.5
BASE_LOGREG,262,REPLICATION5,0.25,1000,TEMPLATE_OOD,6832,0.01,0.9938486218452455,0.00936768149882904,0.37969094922737306,0.3130011020002712,0.9215356788133858,0.9143027507966369,0.9775933609958506,0.344847775175644,0.5098463536031163,0.007903981264637002,1178,27,3389,2238,0.5
BASE_LOGREG,262,REPLICATION5,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9938486218452455,0.00936768149882904,0.37969094922737306,0.3130011020002712,0.8941518268460384,0.8855301636509415,0.9734345351043643,0.2766990291262136,0.43091138177236454,0.007551240560949299,513,14,1840,1341,0.5
BASE_LOGREG,262,REPLICATION5,0.25,1000,IID_ORIGINAL,3051,0.02,0.9564601182937623,0.01990632318501171,0.5518763796909493,0.3130011020002712,0.8605858006669145,0.9015922458282628,0.9302721088435374,0.5170132325141777,0.6646415552855407,0.020572002007024585,547,41,1952,511,0.3467715503113733
BASE_LOGREG,262,REPLICATION5,0.25,1000,IID_BALANCED,2116,0.02,0.9564601182937623,0.01990632318501171,0.5518763796909493,0.3130011020002712,0.9113884892759186,0.9015825057800679,0.9664310954063604,0.5170132325141777,0.6736453201970444,0.017958412098298678,547,19,1039,511,0.5
BASE_LOGREG,262,REPLICATION5,0.25,1000,TEMPORAL,8000,0.02,0.9564601182937623,0.01990632318501171,0.5518763796909493,0.3130011020002712,0.9251081660062225,0.9185667187500001,0.9636596836254809,0.5635,0.7111531787348162,0.02125,2254,85,3915,1746,0.5
BASE_LOGREG,262,REPLICATION5,0.25,1000,DOMAIN_OOD,3858,0.02,0.9564601182937623,0.01990632318501171,0.5518763796909493,0.3130011020002712,0.9021611705102286,0.894512046494516,0.9582089552238806,0.49922239502332816,0.656441717791411,0.02177293934681182,963,42,1887,966,0.5
BASE_LOGREG,262,REPLICATION5,0.25,1000,TEMPLATE_OOD,6832,0.02,0.9564601182937623,0.01990632318501171,0.5518763796909493,0.3130011020002712,0.9215356788133858,0.9143027507966369,0.9646286003031834,0.5588407494145199,0.7076923076923077,0.020491803278688523,1909,70,3346,1507,0.5
BASE_LOGREG,262,REPLICATION5,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9564601182937623,0.01990632318501171,0.5518763796909493,0.3130011020002712,0.8941518268460384,0.8855301636509415,0.9568500539374326,0.4784250269687163,0.6379000359582884,0.021574973031283712,887,40,1814,967,0.5
BASE_LOGREG,262,REPLICATION5,1.0,4000,IID_ORIGINAL,3051,0.005,0.9941252470016481,0.00468384074941452,0.3333333333333333,0.7580800539981283,0.8961567104863788,0.9208311320244674,0.987460815047022,0.29773156899810965,0.45751633986928103,0.002007024586051179,315,4,1989,743,0.3467715503113733
BASE_LOGREG,262,REPLICATION5,1.0,4000,IID_BALANCED,2116,0.005,0.9941252470016481,0.00468384074941452,0.3333333333333333,0.7580800539981283,0.933757155456087,0.9207058651162625,0.9936908517350158,0.29773156899810965,0.4581818181818182,0.001890359168241966,315,2,1056,743,0.5
BASE_LOGREG,262,REPLICATION5,1.0,4000,TEMPORAL,8000,0.005,0.9941252470016481,0.00468384074941452,0.3333333333333333,0.7580800539981283,0.9499098972083219,0.9445268124999999,0.99153194765204,0.322,0.4861294583883752,0.00275,1288,11,3989,2712,0.5
BASE_LOGREG,262,REPLICATION5,1.0,4000,DOMAIN_OOD,3858,0.005,0.9941252470016481,0.00468384074941452,0.3333333333333333,0.7580800539981283,0.9258762228337267,0.9218968562829595,0.982532751091703,0.2332814930015552,0.3770423125261835,0.00414722654224987,450,8,1921,1479,0.5
BASE_LOGREG,262,REPLICATION5,1.0,4000,TEMPLATE_OOD,6832,0.005,0.9941252470016481,0.00468384074941452,0.3333333333333333,0.7580800539981283,0.945795436450082,0.9402790594200594,0.9900090826521344,0.3190866510538642,0.4826212087668807,0.0032201405152224825,1090,11,3405,2326,0.5
