stage1_model,label_budget,scenario,target_fpr,ranker,review_fraction_of_stage1_negatives,stage1_recall_mean,stage1_fpr_mean,review_precision_mean,capture_rate_mean,assisted_recall_mean,recall_gain_pp_mean
B0_STRUCT_XGB,0.25,IID_BALANCED,0.01,T0_E2E,0.1,0.5197542533081285,0.012948960302457466,0.9473041646110321,0.2908875633552717,0.6592627599243857,13.950850661625708
B0_STRUCT_XGB,0.25,IID_BALANCED,0.01,T0_E2E,0.2,0.5197542533081285,0.012948960302457466,0.8641366000524405,0.5289895592152637,0.7737240075614367,25.39697542533081
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,BASE_LOGREG,0.05,0.5981096408317581,0.022022684310018904,0.9225511127565922,0.15985771905713905,0.6622873345935727,6.417769376181473
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,BASE_LOGREG,0.1,0.5981096408317581,0.022022684310018904,0.8503788563068374,0.2931895629289544,0.7158790170132325,11.776937618147446
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,BASE_LOGREG,0.2,0.5981096408317581,0.022022684310018904,0.7067513070630407,0.4862998232690856,0.7934782608695652,19.53686200378072
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,BASE_MLP,0.05,0.5981096408317581,0.022022684310018904,0.9102027849767577,0.15766429268064158,0.6614366729678639,6.332703213610584
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,BASE_MLP,0.1,0.5981096408317581,0.022022684310018904,0.8085338295963668,0.27863845065705145,0.7101134215500945,11.200378071833645
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,BASE_MLP,0.2,0.5981096408317581,0.022022684310018904,0.6814995675529085,0.4690425464709446,0.78648393194707,18.837429111531193
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,CONTRASTIVE_LOGREG,0.05,0.5981096408317581,0.022022684310018904,0.8004121518779053,0.1386991013874803,0.653780718336484,5.56710775047259
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,CONTRASTIVE_LOGREG,0.1,0.5981096408317581,0.022022684310018904,0.7350192980855537,0.2533524660756872,0.699905482041588,10.17958412098299
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,CONTRASTIVE_LOGREG,0.2,0.5981096408317581,0.022022684310018904,0.6434198433090972,0.4425679005346887,0.775992438563327,17.788279773156898
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,CONTRASTIVE_MLP,0.05,0.5981096408317581,0.022022684310018904,0.7841223620881156,0.13590719136707868,0.6526465028355387,5.453686200378072
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,CONTRASTIVE_MLP,0.1,0.5981096408317581,0.022022684310018904,0.7261287433849237,0.25026491127692185,0.6986767485822306,10.056710775047257
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,CONTRASTIVE_MLP,0.2,0.5981096408317581,0.022022684310018904,0.6663381081175691,0.45838384323109793,0.7823251417769377,18.42155009451796
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,CONTRASTIVE_XGBOOST,0.05,0.5981096408317581,0.022022684310018904,0.7322850590316344,0.1268295017465879,0.649054820415879,5.094517958412098
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,CONTRASTIVE_XGBOOST,0.1,0.5981096408317581,0.022022684310018904,0.6632320080812086,0.22852568240034837,0.6899810964083175,9.187145557655954
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,CONTRASTIVE_XGBOOST,0.2,0.5981096408317581,0.022022684310018904,0.6006499276611889,0.41311528443991624,0.7641776937618148,16.60680529300567
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,DAPT_E2E,0.05,0.5981096408317581,0.022022684310018904,0.9603593936402156,0.16634337896031798,0.6649338374291116,6.68241965973535
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,DAPT_E2E,0.1,0.5981096408317581,0.022022684310018904,0.9151891734821854,0.31555240822020963,0.7248582230623819,12.674858223062381
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,DAPT_E2E,0.2,0.5981096408317581,0.022022684310018904,0.7543397164182524,0.5187447552471461,0.8067107750472591,20.860113421550096
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,DAPT_LOGREG,0.05,0.5981096408317581,0.022022684310018904,0.9117943765683492,0.15805973351079924,0.661531190926276,6.342155009451796
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,DAPT_LOGREG,0.1,0.5981096408317581,0.022022684310018904,0.821175106613359,0.28329469018435927,0.7118147448015122,11.370510396975424
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,DAPT_LOGREG,0.2,0.5981096408317581,0.022022684310018904,0.6944121614035701,0.4778734896611347,0.7900756143667297,19.196597353497165
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,DAPT_MLP,0.05,0.5981096408317581,0.022022684310018904,0.8993394627504216,0.15579448966471163,0.6606805293005671,6.257088846880906
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,DAPT_MLP,0.1,0.5981096408317581,0.022022684310018904,0.7772015554505927,0.2678499963990066,0.705765595463138,10.765595463137995
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,DAPT_MLP,0.2,0.5981096408317581,0.022022684310018904,0.6704536325524266,0.46137413474819633,0.7834593572778827,18.534971644612476
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,DAPT_XGBOOST,0.05,0.5981096408317581,0.022022684310018904,0.8560136163560822,0.14834853360073358,0.6576559546313799,5.954631379962192
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,DAPT_XGBOOST,0.1,0.5981096408317581,0.022022684310018904,0.7156682059366737,0.24659326934674825,0.6972589792060491,9.914933837429109
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,DAPT_XGBOOST,0.2,0.5981096408317581,0.022022684310018904,0.6174193480094161,0.4247964291788504,0.7688090737240076,17.069943289224952
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,SELF,0.05,0.5981096408317581,0.022022684310018904,0.7862665062322597,0.13608087495065327,0.652835538752363,5.472589792060491
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,SELF,0.1,0.5981096408317581,0.022022684310018904,0.7164753930955499,0.24689074861198307,0.6973534971644613,9.924385633270319
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,SELF,0.2,0.5981096408317581,0.022022684310018904,0.6166931569560913,0.42409747271257237,0.7686200378071834,17.051039697542535
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,STRUCT_LOGREG,0.05,0.5981096408317581,0.022022684310018904,0.707639392817475,0.12250664850433342,0.6473534971644612,4.924385633270323
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,STRUCT_LOGREG,0.1,0.5981096408317581,0.022022684310018904,0.6633929540729944,0.22872906965550904,0.6899810964083175,9.187145557655954
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,STRUCT_LOGREG,0.2,0.5981096408317581,0.022022684310018904,0.5637155946120845,0.3877342684576737,0.7539697542533081,15.58601134215501
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,STRUCT_MLP,0.05,0.5981096408317581,0.022022684310018904,0.8297198568431445,0.14369421280410746,0.6558601134215502,5.775047258979208
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,STRUCT_MLP,0.1,0.5981096408317581,0.022022684310018904,0.7339597128701125,0.2528505488751702,0.6998109640831758,10.170132325141775
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,STRUCT_MLP,0.2,0.5981096408317581,0.022022684310018904,0.5725521524773898,0.39383161549612145,0.7564272211720227,15.831758034026464
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,T0_E2E,0.05,0.5981096408317581,0.022022684310018904,0.9523598872845449,0.1649833768451332,0.6643667296786389,6.625708884688089
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,T0_E2E,0.1,0.5981096408317581,0.022022684310018904,0.918754485280305,0.31689307274309353,0.7253308128544423,12.72211720226843
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,T0_E2E,0.2,0.5981096408317581,0.022022684310018904,0.7496082329464088,0.5155363369215684,0.8053875236294896,20.727788279773154
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,BASE_LOGREG,0.05,0.46049149338374296,0.005970898143502258,0.90418816604943,0.20355584022423634,0.5700378071833648,10.954631379962192
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,BASE_LOGREG,0.1,0.46049149338374296,0.005970898143502258,0.8226314110889712,0.36889391133518074,0.6592627599243857,19.877126654064273
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,BASE_LOGREG,0.2,0.46049149338374296,0.005970898143502258,0.6440579880551628,0.576787101482155,0.7716446124763705,31.11531190926276
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,BASE_MLP,0.05,0.46049149338374296,0.005970898143502258,0.9086957109886538,0.20445426808059933,0.5706049149338375,11.011342155009453
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,BASE_MLP,0.1,0.46049149338374296,0.005970898143502258,0.7916138690641095,0.3548262673387923,0.6517958412098299,19.130434782608695
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,BASE_MLP,0.2,0.46049149338374296,0.005970898143502258,0.6232973572096924,0.558159661520331,0.7616257088846881,30.113421550094518
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,CONTRASTIVE_LOGREG,0.05,0.46049149338374296,0.005970898143502258,0.7777787344952698,0.1751089400914658,0.5547258979206049,9.423440453686199
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,CONTRASTIVE_LOGREG,0.1,0.46049149338374296,0.005970898143502258,0.689343147303014,0.309260894966668,0.6270321361058601,16.65406427221172
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,CONTRASTIVE_LOGREG,0.2,0.46049149338374296,0.005970898143502258,0.5681853301731495,0.508930801473622,0.7349716446124763,27.448015122873347
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,CONTRASTIVE_MLP,0.05,0.46049149338374296,0.005970898143502258,0.7682256824089015,0.1727811416093304,0.5535916824196597,9.310018903591683
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,CONTRASTIVE_MLP,0.1,0.46049149338374296,0.005970898143502258,0.6828384907534165,0.30603119628062575,0.6255198487712665,16.50283553875236
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,CONTRASTIVE_MLP,0.2,0.46049149338374296,0.005970898143502258,0.5857275252130106,0.5244827955299329,0.7434782608695653,28.29867674858223
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,CONTRASTIVE_XGBOOST,0.05,0.46049149338374296,0.005970898143502258,0.7074394995958894,0.15915474841605542,0.5462192816635161,8.572778827977316
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,CONTRASTIVE_XGBOOST,0.1,0.46049149338374296,0.005970898143502258,0.6250706399108239,0.28031912679281995,0.611531190926276,15.103969754253308
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,CONTRASTIVE_XGBOOST,0.2,0.46049149338374296,0.005970898143502258,0.5294590071699142,0.4743319922557319,0.7162570888468809,25.5765595463138
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,DAPT_E2E,0.05,0.46049149338374296,0.005970898143502258,0.968001837289777,0.21781375506260434,0.5777882797731568,11.729678638941396
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,DAPT_E2E,0.1,0.46049149338374296,0.005970898143502258,0.9060016482271607,0.4063647680111028,0.6793950850661625,21.890359168241964
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,DAPT_E2E,0.2,0.46049149338374296,0.005970898143502258,0.701392027909093,0.6276306992090924,0.7994328922495274,33.89413988657845
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,DAPT_LOGREG,0.05,0.46049149338374296,0.005970898143502258,0.9057240672258107,0.20387637732820604,0.570226843100189,10.973534971644613
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,DAPT_LOGREG,0.1,0.46049149338374296,0.005970898143502258,0.8043059443853842,0.36080872425875105,0.6548204158790171,19.432892249527406
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,DAPT_LOGREG,0.2,0.46049149338374296,0.005970898143502258,0.6381314738820959,0.5713841105823974,0.7688090737240076,30.83175803402646
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,DAPT_MLP,0.05,0.46049149338374296,0.005970898143502258,0.904739697958313,0.20353548123853038,0.5701323251417769,10.9640831758034
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,DAPT_MLP,0.1,0.46049149338374296,0.005970898143502258,0.7771393816424306,0.34835448968292443,0.6482986767485822,18.780718336483933
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,DAPT_MLP,0.2,0.46049149338374296,0.005970898143502258,0.6166739345367067,0.5518204329590921,0.7585066162570888,29.801512287334596
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,DAPT_XGBOOST,0.05,0.46049149338374296,0.005970898143502258,0.8858745654367594,0.19916715110441185,0.5678638941398866,10.737240075614366
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,DAPT_XGBOOST,0.1,0.46049149338374296,0.005970898143502258,0.7302894072363642,0.32694868099836316,0.6370510396975425,17.655954631379963
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,DAPT_XGBOOST,0.2,0.46049149338374296,0.005970898143502258,0.576009615137229,0.515465801608715,0.7388468809073724,27.835538752362947
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,SELF,0.05,0.46049149338374296,0.005970898143502258,0.853640611162518,0.1917674726875413,0.5639886578449905,10.349716446124763
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,SELF,0.1,0.46049149338374296,0.005970898143502258,0.7811885382819832,0.34983578913038893,0.6493383742911153,18.88468809073724
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,SELF,0.2,0.46049149338374296,0.005970898143502258,0.5981338794088058,0.5353063637365476,0.7495274102079394,28.90359168241966
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,STRUCT_LOGREG,0.05,0.46049149338374296,0.005970898143502258,0.7670893615189407,0.17223977778363356,0.5534971644612476,9.30056710775047
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,STRUCT_LOGREG,0.1,0.46049149338374296,0.005970898143502258,0.6790715078426575,0.30399663325661797,0.6246691871455576,16.417769376181475
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,STRUCT_LOGREG,0.2,0.46049149338374296,0.005970898143502258,0.5446823510174792,0.48729854665147954,0.7237240075614367,26.323251417769377
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,STRUCT_MLP,0.05,0.46049149338374296,0.005970898143502258,0.8482892596222034,0.19061441828449216,0.5633270321361058,10.283553875236294
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,STRUCT_MLP,0.1,0.46049149338374296,0.005970898143502258,0.766587761380151,0.34311801614940063,0.6458412098298677,18.534971644612476
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,STRUCT_MLP,0.2,0.46049149338374296,0.005970898143502258,0.5756805157158648,0.5148244493104237,0.7387523629489603,27.82608695652174
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,T0_E2E,0.05,0.46049149338374296,0.005970898143502258,0.9626362468079075,0.2166722592710749,0.5771266540642722,11.663516068052928
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,T0_E2E,0.1,0.46049149338374296,0.005970898143502258,0.8990945820388474,0.4034597934521062,0.6776937618147448,21.72022684310019
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,T0_E2E,0.2,0.46049149338374296,0.005970898143502258,0.7000861229535276,0.6266137081359585,0.7987712665406427,33.82797731568998
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,BASE_LOGREG,0.05,0.5197542533081285,0.01048670346211741,0.8694875877378646,0.21297709378511853,0.6219281663516069,10.217391304347824
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,BASE_LOGREG,0.1,0.5197542533081285,0.01048670346211741,0.7636703306678935,0.3734039871724938,0.699054820415879,17.930056710775045
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,BASE_LOGREG,0.2,0.5197542533081285,0.01048670346211741,0.5894191393472099,0.5760989595510908,0.7965028355387525,27.67485822306238
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,BASE_MLP,0.05,0.5197542533081285,0.01048670346211741,0.8646738501914086,0.21182714938190578,0.6213610586011342,10.160680529300567
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,BASE_MLP,0.1,0.5197542533081285,0.01048670346211741,0.720921419211611,0.352434983047787,0.6890359168241966,16.9281663516068
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,BASE_MLP,0.2,0.5197542533081285,0.01048670346211741,0.5737515650637024,0.5609058963262517,0.7891304347826087,26.937618147448013
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,CONTRASTIVE_LOGREG,0.05,0.5197542533081285,0.01048670346211741,0.7198420188415556,0.17631402069281615,0.6043478260869566,8.459357277882795
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,CONTRASTIVE_LOGREG,0.1,0.5197542533081285,0.01048670346211741,0.6336472325619491,0.3098202481332228,0.6685255198487712,14.87712665406427
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,CONTRASTIVE_LOGREG,0.2,0.5197542533081285,0.01048670346211741,0.5258197490286777,0.5139400077425358,0.7666351606805293,24.688090737240074
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,CONTRASTIVE_MLP,0.05,0.5197542533081285,0.01048670346211741,0.7197627257930804,0.17617341740375456,0.6043478260869566,8.459357277882797
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,CONTRASTIVE_MLP,0.1,0.5197542533081285,0.01048670346211741,0.627584409698237,0.3067986306173297,0.6671077504725897,14.735349716446127
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,CONTRASTIVE_MLP,0.2,0.5197542533081285,0.01048670346211741,0.5446954744159715,0.5322062674450251,0.7755198487712665,25.576559546313796
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,CONTRASTIVE_XGBOOST,0.05,0.5197542533081285,0.01048670346211741,0.6482111041446076,0.15873674405706995,0.5959357277882797,7.618147448015122
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,CONTRASTIVE_XGBOOST,0.1,0.5197542533081285,0.01048670346211741,0.5720476500555893,0.2797171684707386,0.6540642722117201,13.431001890359164
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,CONTRASTIVE_XGBOOST,0.2,0.5197542533081285,0.01048670346211741,0.4871616402649771,0.4762069816608666,0.7484877126654064,22.873345935727787
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,DAPT_E2E,0.05,0.5197542533081285,0.01048670346211741,0.9443603227315821,0.23141033235896186,0.6307183364839319,11.09640831758034
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,DAPT_E2E,0.1,0.5197542533081285,0.01048670346211741,0.8550597014055242,0.4180835513457333,0.7205103969754253,20.075614366729678
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,DAPT_E2E,0.2,0.5197542533081285,0.01048670346211741,0.622476695617183,0.6079772891382866,0.8120982986767485,29.23440453686201
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,DAPT_LOGREG,0.05,0.5197542533081285,0.01048670346211741,0.8727983042058606,0.21388084552908584,0.6223062381852552,10.255198487712663
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,DAPT_LOGREG,0.1,0.5197542533081285,0.01048670346211741,0.7485461998329608,0.3662982570067485,0.6954631379962193,17.570888468809073
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,DAPT_LOGREG,0.2,0.5197542533081285,0.01048670346211741,0.579351449628174,0.5663586394485081,0.7917769376181474,27.20226843100189
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,DAPT_MLP,0.05,0.5197542533081285,0.01048670346211741,0.8621631882541362,0.2111823844363348,0.621077504725898,10.132325141776938
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,DAPT_MLP,0.1,0.5197542533081285,0.01048670346211741,0.7109035984144201,0.347622959351792,0.6866729678638942,16.691871455576557
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,DAPT_MLP,0.2,0.5197542533081285,0.01048670346211741,0.5605927094839245,0.5479109556045284,0.7829867674858223,26.32325141776937
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,DAPT_XGBOOST,0.05,0.5197542533081285,0.01048670346211741,0.8194447461653807,0.200586417623634,0.6160680529300567,9.631379962192813
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,DAPT_XGBOOST,0.1,0.5197542533081285,0.01048670346211741,0.6487671654389808,0.31699511484393306,0.672117202268431,15.236294896030245
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,DAPT_XGBOOST,0.2,0.5197542533081285,0.01048670346211741,0.521015054121576,0.5094248403574642,0.764366729678639,24.461247637051038
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,SELF,0.05,0.5197542533081285,0.01048670346211741,0.8010495124825032,0.1961388829117267,0.6138941398865784,9.413988657844987
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,SELF,0.1,0.5197542533081285,0.01048670346211741,0.6891405754276557,0.3368310771580335,0.6815689981096409,16.18147448015123
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,SELF,0.2,0.5197542533081285,0.01048670346211741,0.5247471432088078,0.5127060322412346,0.7661625708884688,24.640831758034025
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,STRUCT_LOGREG,0.05,0.5197542533081285,0.01048670346211741,0.6938334786168909,0.16971775871241723,0.6013232514177693,8.156899810964081
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,STRUCT_LOGREG,0.1,0.5197542533081285,0.01048670346211741,0.5973708467451513,0.29192194073933786,0.6600189035916825,14.026465028355386
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,STRUCT_LOGREG,0.2,0.5197542533081285,0.01048670346211741,0.47301963706356875,0.4621816717729246,0.7418714555765595,22.2117202268431
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,STRUCT_MLP,0.05,0.5197542533081285,0.01048670346211741,0.7991344153042768,0.1954642810412026,0.6137051039697543,9.395085066162569
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,STRUCT_MLP,0.1,0.5197542533081285,0.01048670346211741,0.6873289154088619,0.335626918065374,0.6811909262759924,16.143667296786386
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,STRUCT_MLP,0.2,0.5197542533081285,0.01048670346211741,0.49361837687446597,0.4819018965320726,0.7516068052930056,23.18525519848771
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,T0_E2E,0.05,0.5197542533081285,0.01048670346211741,0.9347858543649077,0.2290905049253717,0.6295841209829868,10.982986767485821
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,T0_E2E,0.1,0.5197542533081285,0.01048670346211741,0.8536028603539606,0.4175754334701957,0.7201323251417769,20.03780718336484
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,T0_E2E,0.2,0.5197542533081285,0.01048670346211741,0.6223294693111077,0.6079966293101455,0.8120037807183366,29.224952741020793
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.02,BASE_LOGREG,0.05,0.5981096408317581,0.020120421475163068,0.8050857355128633,0.22645047738010185,0.6890359168241966,9.092627599243857
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.02,BASE_LOGREG,0.1,0.5981096408317581,0.020120421475163068,0.669489746407397,0.37521433589917336,0.7488657844990548,15.075614366729678
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.02,BASE_LOGREG,0.2,0.5981096408317581,0.020120421475163068,0.5055344562236932,0.5660465404136337,0.8256143667296787,22.75047258979206
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.02,BASE_MLP,0.05,0.5981096408317581,0.020120421475163068,0.7696633064207614,0.2162280579112207,0.6850661625708885,8.695652173913043
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.02,BASE_MLP,0.1,0.5981096408317581,0.020120421475163068,0.6228218891590318,0.3490028907770988,0.7383742911153119,14.026465028355386
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.02,BASE_MLP,0.2,0.5981096408317581,0.020120421475163068,0.49573612459936384,0.5553842501381786,0.82117202268431,22.3062381852552
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.02,CONTRASTIVE_LOGREG,0.05,0.5981096408317581,0.020120421475163068,0.6442859820773805,0.18106127124563656,0.6708884688090737,7.27788279773157
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.02,CONTRASTIVE_LOGREG,0.1,0.5981096408317581,0.020120421475163068,0.5578534503438115,0.3125811465534868,0.7237240075614367,12.561436672967865
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.02,CONTRASTIVE_LOGREG,0.2,0.5981096408317581,0.020120421475163068,0.45931069657933266,0.5141810527068421,0.8048204158790171,20.671077504725897
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.02,CONTRASTIVE_MLP,0.05,0.5981096408317581,0.020120421475163068,0.6409252251117564,0.18010189006628402,0.6705103969754254,7.240075614366729
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.02,CONTRASTIVE_MLP,0.1,0.5981096408317581,0.020120421475163068,0.5679210026359311,0.31824558270835845,0.725992438563327,12.7882797731569
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.02,CONTRASTIVE_MLP,0.2,0.5981096408317581,0.020120421475163068,0.4815666628815124,0.5391488572682872,0.8148393194706994,21.672967863894137
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.02,CONTRASTIVE_XGBOOST,0.05,0.5981096408317581,0.020120421475163068,0.5722387991476181,0.16081357344232622,0.6627599243856332,6.465028355387522
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.02,CONTRASTIVE_XGBOOST,0.1,0.5981096408317581,0.020120421475163068,0.49605656910664697,0.27778239617106026,0.7098298676748582,11.172022684310019
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.02,CONTRASTIVE_XGBOOST,0.2,0.5981096408317581,0.020120421475163068,0.42004048612599476,0.470246492008347,0.7871455576559546,18.90359168241966
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.02,DAPT_E2E,0.05,0.5981096408317581,0.020120421475163068,0.8785078805299961,0.24703635805823582,0.6973534971644613,9.92438563327032
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.02,DAPT_E2E,0.1,0.5981096408317581,0.020120421475163068,0.7445452653899686,0.4171251950543457,0.7657844990548204,16.767485822306234
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.02,DAPT_E2E,0.2,0.5981096408317581,0.020120421475163068,0.5001617908081555,0.5598541788111547,0.8232514177693762,22.514177693761816
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.02,DAPT_LOGREG,0.05,0.5981096408317581,0.020120421475163068,0.7759734737150218,0.21853337423775768,0.6857277882797732,8.761814744801512
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.02,DAPT_LOGREG,0.1,0.5981096408317581,0.020120421475163068,0.6364359360655539,0.3570155185460367,0.7413988657844991,14.328922495274103
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.02,DAPT_LOGREG,0.2,0.5981096408317581,0.020120421475163068,0.489767634392739,0.5485744892871669,0.8185255198487713,22.041587901701323
