model,seed,label_budget,n_train,scenario,n_test,target_fpr,threshold,calibration_empirical_fpr,calibration_recall,fit_seconds,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn,prevalence_phish
CONTRASTIVE_EMB_MLP,42,0.25,1000,IID_BALANCED,2116,0.01,0.9808922410011293,0.00936768149882904,0.24061810154525387,0.572955679000188,0.8707872879727342,0.8763163725115333,0.9456521739130435,0.24669187145557656,0.391304347826087,0.014177693761814745,261,15,1043,797,0.5
CONTRASTIVE_EMB_MLP,42,0.25,1000,TEMPORAL,8000,0.01,0.9808922410011293,0.00936768149882904,0.24061810154525387,0.572955679000188,0.8902414883062039,0.883052125,0.967391304347826,0.3115,0.4712556732223903,0.0105,1246,42,3958,2754,0.5
CONTRASTIVE_EMB_MLP,42,0.25,1000,DOMAIN_OOD,3858,0.01,0.9808922410011293,0.00936768149882904,0.24061810154525387,0.572955679000188,0.8586762471060783,0.8534678870778366,0.9570552147239264,0.24261275272161742,0.3870967741935484,0.01088646967340591,468,21,1908,1461,0.5
CONTRASTIVE_EMB_MLP,42,0.25,1000,TEMPLATE_OOD,6832,0.01,0.9808922410011293,0.00936768149882904,0.24061810154525387,0.572955679000188,0.8891847796678004,0.8810974083936183,0.9680365296803652,0.31030444964871196,0.4699623143427178,0.010245901639344262,1060,35,3381,2356,0.5
CONTRASTIVE_EMB_MLP,42,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9808922410011293,0.00936768149882904,0.24061810154525387,0.572955679000188,0.8524460777896993,0.8442869378317268,0.956989247311828,0.24002157497303128,0.38378611470461405,0.010787486515641856,445,20,1834,1409,0.5
CONTRASTIVE_EMB_MLP,42,0.25,1000,IID_ORIGINAL,3051,0.02,0.9657124280929567,0.01990632318501171,0.304635761589404,0.572955679000188,0.8022099344901275,0.8792337453298266,0.8945945945945946,0.31285444234404536,0.4635854341736695,0.019568489713998997,331,39,1954,727,0.3467715503113733
CONTRASTIVE_EMB_MLP,42,0.25,1000,IID_BALANCED,2116,0.02,0.9657124280929567,0.01990632318501171,0.304635761589404,0.572955679000188,0.8707872879727342,0.8763163725115333,0.9376770538243626,0.31285444234404536,0.46917080085046065,0.020793950850661626,331,22,1036,727,0.5
CONTRASTIVE_EMB_MLP,42,0.25,1000,TEMPORAL,8000,0.02,0.9657124280929567,0.01990632318501171,0.304635761589404,0.572955679000188,0.8902414883062039,0.883052125,0.9589905362776026,0.38,0.5443151298119964,0.01625,1520,65,3935,2480,0.5
CONTRASTIVE_EMB_MLP,42,0.25,1000,DOMAIN_OOD,3858,0.02,0.9657124280929567,0.01990632318501171,0.304635761589404,0.572955679000188,0.8586762471060783,0.8534678870778366,0.946031746031746,0.30896837739761535,0.46580695584212584,0.01762571280456195,596,34,1895,1333,0.5
CONTRASTIVE_EMB_MLP,42,0.25,1000,TEMPLATE_OOD,6832,0.02,0.9657124280929567,0.01990632318501171,0.304635761589404,0.572955679000188,0.8891847796678004,0.8810974083936183,0.9614243323442137,0.3793911007025761,0.5440806045340051,0.01522248243559719,1296,52,3364,2120,0.5
CONTRASTIVE_EMB_MLP,42,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9657124280929567,0.01990632318501171,0.304635761589404,0.572955679000188,0.8524460777896993,0.8442869378317268,0.9481605351170569,0.3058252427184466,0.4624796084828711,0.016720604099244876,567,31,1823,1287,0.5
B0_STRUCT_XGB,52,0.25,1000,IID_ORIGINAL,3051,0.005,0.9834477901458741,0.00468384074941452,0.45916114790286977,0.19496068599983118,0.8688498919966535,0.8982236504514383,0.9771309771309772,0.444234404536862,0.6107862248213125,0.0055193176116407425,470,11,1982,588,0.3467715503113733
B0_STRUCT_XGB,52,0.25,1000,IID_BALANCED,2116,0.005,0.9834477901458741,0.00468384074941452,0.45916114790286977,0.19496068599983118,0.9156561067455489,0.9007900915162539,0.9853249475890985,0.444234404536862,0.6123778501628665,0.006616257088846881,470,7,1051,588,0.5
B0_STRUCT_XGB,52,0.25,1000,TEMPORAL,8000,0.005,0.9834477901458741,0.00468384074941452,0.45916114790286977,0.19496068599983118,0.9533433607270207,0.9476182499999999,0.9918543363679924,0.5175,0.6801379990142927,0.00425,2070,17,3983,1930,0.5
B0_STRUCT_XGB,52,0.25,1000,DOMAIN_OOD,3858,0.005,0.9834477901458741,0.00468384074941452,0.45916114790286977,0.19496068599983118,0.9304290504235573,0.9249048854876901,0.9892601431980907,0.4297563504406428,0.5992049150704735,0.004665629860031105,829,9,1920,1100,0.5
B0_STRUCT_XGB,52,0.25,1000,TEMPLATE_OOD,6832,0.005,0.9834477901458741,0.00468384074941452,0.45916114790286977,0.19496068599983118,0.9489251817616079,0.9437679448963139,0.9906814210832848,0.4979508196721312,0.6627703097603741,0.00468384074941452,1701,16,3400,1715,0.5
B0_STRUCT_XGB,52,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9834477901458741,0.00468384074941452,0.45916114790286977,0.19496068599983118,0.9245636396478302,0.9196294434378451,0.989041095890411,0.389428263214671,0.5588235294117647,0.004314994606256742,722,8,1846,1132,0.5
B0_STRUCT_XGB,52,0.25,1000,IID_ORIGINAL,3051,0.01,0.9611082673072816,0.00936768149882904,0.5099337748344371,0.19496068599983118,0.8688498919966535,0.8982236504514383,0.9619565217391305,0.501890359168242,0.6596273291925466,0.010536879076768691,531,21,1972,527,0.3467715503113733
B0_STRUCT_XGB,52,0.25,1000,IID_BALANCED,2116,0.01,0.9611082673072816,0.00936768149882904,0.5099337748344371,0.19496068599983118,0.9156561067455489,0.9007900915162539,0.9779005524861878,0.501890359168242,0.6633354153653966,0.011342155009451797,531,12,1046,527,0.5
B0_STRUCT_XGB,52,0.25,1000,TEMPORAL,8000,0.01,0.9611082673072816,0.00936768149882904,0.5099337748344371,0.19496068599983118,0.9533433607270207,0.9476182499999999,0.985182049110923,0.58175,0.7315309651053128,0.00875,2327,35,3965,1673,0.5
B0_STRUCT_XGB,52,0.25,1000,DOMAIN_OOD,3858,0.01,0.9611082673072816,0.00936768149882904,0.5099337748344371,0.19496068599983118,0.9304290504235573,0.9249048854876901,0.976313079299691,0.49144634525660963,0.6537931034482759,0.011923276308968377,948,23,1906,981,0.5
B0_STRUCT_XGB,52,0.25,1000,TEMPLATE_OOD,6832,0.01,0.9611082673072816,0.00936768149882904,0.5099337748344371,0.19496068599983118,0.9489251817616079,0.9437679448963139,0.9825908858166923,0.561768149882904,0.714844477556342,0.009953161592505855,1919,34,3382,1497,0.5
B0_STRUCT_XGB,52,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9611082673072816,0.00936768149882904,0.5099337748344371,0.19496068599983118,0.9245636396478302,0.9196294434378451,0.9745075318655851,0.45361380798274004,0.6190651453809348,0.011866235167206042,841,22,1832,1013,0.5
B0_STRUCT_XGB,52,0.25,1000,IID_ORIGINAL,3051,0.02,0.8662768006324769,0.01990632318501171,0.5916114790286976,0.19496068599983118,0.8688498919966535,0.8982236504514383,0.9411764705882353,0.5897920604914934,0.7251597908192912,0.019568489713998997,624,39,1954,434,0.3467715503113733
B0_STRUCT_XGB,52,0.25,1000,IID_BALANCED,2116,0.02,0.8662768006324769,0.01990632318501171,0.5916114790286976,0.19496068599983118,0.9156561067455489,0.9007900915162539,0.9659442724458205,0.5897920604914934,0.7323943661971831,0.020793950850661626,624,22,1036,434,0.5
B0_STRUCT_XGB,52,0.25,1000,TEMPORAL,8000,0.02,0.8662768006324769,0.01990632318501171,0.5916114790286976,0.19496068599983118,0.9533433607270207,0.9476182499999999,0.971626045834849,0.66775,0.7915246703215291,0.0195,2671,78,3922,1329,0.5
B0_STRUCT_XGB,52,0.25,1000,DOMAIN_OOD,3858,0.02,0.8662768006324769,0.01990632318501171,0.5916114790286976,0.19496068599983118,0.9304290504235573,0.9249048854876901,0.9523012552301255,0.589942975635044,0.7285531370038413,0.029548989113530325,1138,57,1872,791,0.5
B0_STRUCT_XGB,52,0.25,1000,TEMPLATE_OOD,6832,0.02,0.8662768006324769,0.01990632318501171,0.5916114790286976,0.19496068599983118,0.9489251817616079,0.9437679448963139,0.9674761491760624,0.6531030444964872,0.7797972736805313,0.021955503512880562,2231,75,3341,1185,0.5
B0_STRUCT_XGB,52,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.02,0.8662768006324769,0.01990632318501171,0.5916114790286976,0.19496068599983118,0.9245636396478302,0.9196294434378451,0.9500907441016334,0.5647249190938511,0.7083897158322057,0.0296655879180151,1047,55,1799,807,0.5
T0_E2E,52,0.25,1000,IID_ORIGINAL,3051,0.005,0.9994705319404603,0.00468384074941452,0.5055187637969095,73.56736984600047,0.876885302882055,0.8861513880813471,0.970856102003643,0.503780718336484,0.6633478531425016,0.008028098344204716,533,16,1977,525,0.3467715503113733
T0_E2E,52,0.25,1000,IID_BALANCED,2116,0.005,0.9994705319404603,0.00468384074941452,0.5055187637969095,73.56736984600047,0.9157684396170865,0.8865154677120222,0.9779816513761468,0.503780718336484,0.6650031191515907,0.011342155009451797,533,12,1046,525,0.5
T0_E2E,52,0.25,1000,TEMPORAL,8000,0.005,0.9994705319404603,0.00468384074941452,0.5055187637969095,73.56736984600047,0.9635486068518324,0.95919803125,0.9874673629242819,0.47275,0.6393913778529163,0.006,1891,24,3976,2109,0.5
T0_E2E,52,0.25,1000,DOMAIN_OOD,3858,0.005,0.9994705319404603,0.00468384074941452,0.5055187637969095,73.56736984600047,0.9566371149425466,0.953452676280643,0.9892802450229708,0.33488854328667705,0.5003872966692486,0.0036288232244686366,646,7,1922,1283,0.5
T0_E2E,52,0.25,1000,TEMPLATE_OOD,6832,0.005,0.9994705319404603,0.00468384074941452,0.5055187637969095,73.56736984600047,0.9632264831565154,0.958269803487103,0.9882133995037221,0.46633489461358313,0.6336515513126492,0.0055620608899297425,1593,19,3397,1823,0.5
T0_E2E,52,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9994705319404603,0.00468384074941452,0.5055187637969095,73.56736984600047,0.9537321464862862,0.9497728751153516,0.9886363636363636,0.3284789644012945,0.4931174089068826,0.0037756202804746495,609,7,1847,1245,0.5
T0_E2E,52,0.25,1000,IID_ORIGINAL,3051,0.01,0.9983256459236146,0.00936768149882904,0.6688741721854304,73.56736984600047,0.876885302882055,0.8861513880813471,0.9412587412587412,0.6361058601134215,0.7591652566271856,0.021073758153537382,673,42,1951,385,0.3467715503113733
T0_E2E,52,0.25,1000,IID_BALANCED,2116,0.01,0.9983256459236146,0.00936768149882904,0.6688741721854304,73.56736984600047,0.9157684396170865,0.8865154677120222,0.9641833810888252,0.6361058601134215,0.7665148063781321,0.023629489603024575,673,25,1033,385,0.5
T0_E2E,52,0.25,1000,TEMPORAL,8000,0.01,0.9983256459236146,0.00936768149882904,0.6688741721854304,73.56736984600047,0.9635486068518324,0.95919803125,0.9687616214206024,0.65125,0.7788907161010614,0.021,2605,84,3916,1395,0.5
T0_E2E,52,0.25,1000,DOMAIN_OOD,3858,0.01,0.9983256459236146,0.00936768149882904,0.6688741721854304,73.56736984600047,0.9566371149425466,0.953452676280643,0.9744292237442922,0.5531363400725765,0.7056878306878307,0.014515292897874546,1067,28,1901,862,0.5
T0_E2E,52,0.25,1000,TEMPLATE_OOD,6832,0.01,0.9983256459236146,0.00936768149882904,0.6688741721854304,73.56736984600047,0.9632264831565154,0.958269803487103,0.9719626168224299,0.639344262295082,0.7713226205191595,0.018442622950819672,2184,63,3353,1232,0.5
T0_E2E,52,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9983256459236146,0.00936768149882904,0.6688741721854304,73.56736984600047,0.9537321464862862,0.9497728751153516,0.97534516765286,0.5334412081984897,0.689679218967922,0.01348435814455232,989,25,1829,865,0.5
T0_E2E,52,0.25,1000,IID_ORIGINAL,3051,0.02,0.9762879610061647,0.01990632318501171,0.6975717439293598,73.56736984600047,0.876885302882055,0.8861513880813471,0.9270833333333334,0.6729678638941399,0.7798466593647316,0.02809834420471651,712,56,1937,346,0.3467715503113733
T0_E2E,52,0.25,1000,IID_BALANCED,2116,0.02,0.9762879610061647,0.01990632318501171,0.6975717439293598,73.56736984600047,0.9157684396170865,0.8865154677120222,0.9582772543741588,0.6729678638941399,0.7906718489727929,0.02930056710775047,712,31,1027,346,0.5
T0_E2E,52,0.25,1000,TEMPORAL,8000,0.02,0.9762879610061647,0.01990632318501171,0.6975717439293598,73.56736984600047,0.9635486068518324,0.95919803125,0.9636483807005949,0.729,0.8300597779675492,0.0275,2916,110,3890,1084,0.5
T0_E2E,52,0.25,1000,DOMAIN_OOD,3858,0.02,0.9762879610061647,0.01990632318501171,0.6975717439293598,73.56736984600047,0.9566371149425466,0.953452676280643,0.9661399548532731,0.6656298600311042,0.7882136279926335,0.02332814930015552,1284,45,1884,645,0.5
T0_E2E,52,0.25,1000,TEMPLATE_OOD,6832,0.02,0.9762879610061647,0.01990632318501171,0.6975717439293598,73.56736984600047,0.9632264831565154,0.958269803487103,0.966798418972332,0.7160421545667447,0.8227379751093172,0.02459016393442623,2446,84,3332,970,0.5
T0_E2E,52,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9762879610061647,0.01990632318501171,0.6975717439293598,73.56736984600047,0.9537321464862862,0.9497728751153516,0.9665032679738562,0.6380798274002157,0.7686809616634178,0.022114347357065803,1183,41,1813,671,0.5
DAPT_E2E,52,0.25,1000,IID_ORIGINAL,3051,0.005,0.9994407296180726,0.00468384074941452,0.543046357615894,74.00306262600043,0.8733254381321025,0.8766438679043951,0.9698046181172292,0.5160680529300568,0.6736582356570019,0.008529854490717512,546,17,1976,512,0.3467715503113733
DAPT_E2E,52,0.25,1000,IID_BALANCED,2116,0.005,0.9994407296180726,0.00468384074941452,0.543046357615894,74.00306262600043,0.913535509065912,0.8776550791342226,0.9802513464991023,0.5160680529300568,0.6761609907120743,0.010396975425330813,546,11,1047,512,0.5
DAPT_E2E,52,0.25,1000,TEMPORAL,8000,0.005,0.9994407296180726,0.00468384074941452,0.543046357615894,74.00306262600043,0.9634295449271139,0.9587473124999999,0.9837837837837838,0.5005,0.6634631317315659,0.00825,2002,33,3967,1998,0.5
DAPT_E2E,52,0.25,1000,DOMAIN_OOD,3858,0.005,0.9994407296180726,0.00468384074941452,0.543046357615894,74.00306262600043,0.9592938550490195,0.9533948967506674,0.9892617449664429,0.3820632452047693,0.5512341062079282,0.00414722654224987,737,8,1921,1192,0.5
DAPT_E2E,52,0.25,1000,TEMPLATE_OOD,6832,0.005,0.9994407296180726,0.00468384074941452,0.543046357615894,74.00306262600043,0.9630695343883391,0.9567972764892037,0.9835600907029478,0.507903981264637,0.6698841698841699,0.008489461358313818,1735,29,3387,1681,0.5
DAPT_E2E,52,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9994407296180726,0.00468384074941452,0.543046357615894,74.00306262600043,0.9568682762546215,0.9487729670475451,0.9891304347826086,0.3926645091693635,0.5621621621621622,0.004314994606256742,728,8,1846,1126,0.5
DAPT_E2E,52,0.25,1000,IID_ORIGINAL,3051,0.01,0.9993435740470887,0.00936768149882904,0.6357615894039735,74.00306262600043,0.8733254381321025,0.8766438679043951,0.9510086455331412,0.6238185255198487,0.7534246575342466,0.017059708981435023,660,34,1959,398,0.3467715503113733
DAPT_E2E,52,0.25,1000,IID_BALANCED,2116,0.01,0.9993435740470887,0.00936768149882904,0.6357615894039735,74.00306262600043,0.913535509065912,0.8776550791342226,0.9691629955947136,0.6238185255198487,0.7590569292696953,0.01984877126654064,660,21,1037,398,0.5
DAPT_E2E,52,0.25,1000,TEMPORAL,8000,0.01,0.9993435740470887,0.00936768149882904,0.6357615894039735,74.00306262600043,0.9634295449271139,0.9587473124999999,0.9738874586244943,0.662,0.7882125316267302,0.01775,2648,71,3929,1352,0.5
DAPT_E2E,52,0.25,1000,DOMAIN_OOD,3858,0.01,0.9993435740470887,0.00936768149882904,0.6357615894039735,74.00306262600043,0.9592938550490195,0.9533948967506674,0.982363315696649,0.5775012960082945,0.7273914462944825,0.010368066355624676,1114,20,1909,815,0.5
DAPT_E2E,52,0.25,1000,TEMPLATE_OOD,6832,0.01,0.9993435740470887,0.00936768149882904,0.6357615894039735,74.00306262600043,0.9630695343883391,0.9567972764892037,0.977202981148619,0.6525175644028103,0.7825171142706687,0.01522248243559719,2229,52,3364,1187,0.5
DAPT_E2E,52,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9993435740470887,0.00936768149882904,0.6357615894039735,74.00306262600043,0.9568682762546215,0.9487729670475451,0.9829706717123936,0.5604099244875944,0.7138440398488491,0.009708737864077669,1039,18,1836,815,0.5
DAPT_E2E,52,0.25,1000,IID_ORIGINAL,3051,0.02,0.9987768530845643,0.01990632318501171,0.6688741721854304,74.00306262600043,0.8733254381321025,0.8766438679043951,0.9426666666666667,0.668241965973535,0.7820796460176991,0.021575514300050176,707,43,1950,351,0.3467715503113733
DAPT_E2E,52,0.25,1000,IID_BALANCED,2116,0.02,0.9987768530845643,0.01990632318501171,0.6688741721854304,74.00306262600043,0.913535509065912,0.8776550791342226,0.9645293315143247,0.668241965973535,0.7895030709101061,0.024574669187145556,707,26,1032,351,0.5
DAPT_E2E,52,0.25,1000,TEMPORAL,8000,0.02,0.9987768530845643,0.01990632318501171,0.6688741721854304,74.00306262600043,0.9634295449271139,0.9587473124999999,0.9667849080941632,0.7495,0.8443881143500915,0.02575,2998,103,3897,1002,0.5
DAPT_E2E,52,0.25,1000,DOMAIN_OOD,3858,0.02,0.9987768530845643,0.01990632318501171,0.6688741721854304,74.00306262600043,0.9592938550490195,0.9533948967506674,0.9728539985326485,0.687402799377916,0.8055893074119077,0.01918092275790565,1326,37,1892,603,0.5
DAPT_E2E,52,0.25,1000,TEMPLATE_OOD,6832,0.02,0.9987768530845643,0.01990632318501171,0.6688741721854304,74.00306262600043,0.9630695343883391,0.9567972764892037,0.9716257668711656,0.7418032786885246,0.8413014608233732,0.021662763466042154,2534,74,3342,882,0.5
DAPT_E2E,52,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9987768530845643,0.01990632318501171,0.6688741721854304,74.00306262600043,0.9568682762546215,0.9487729670475451,0.975609756097561,0.668824163969795,0.7936,0.016720604099244876,1240,31,1823,614,0.5
BASE_EMB_MLP,52,0.25,1000,IID_ORIGINAL,3051,0.005,0.999423384666443,0.00468384074941452,0.3487858719646799,0.6540573640004368,0.8621751127598687,0.9105531932652754,0.9666666666666667,0.32892249527410206,0.4908321579689704,0.006021073758153537,348,12,1981,710,0.3467715503113733
BASE_EMB_MLP,52,0.25,1000,IID_BALANCED,2116,0.005,0.999423384666443,0.00468384074941452,0.3487858719646799,0.6540573640004368,0.9145822263971042,0.9106787425716747,0.9830508474576272,0.32892249527410206,0.49291784702549574,0.005671077504725898,348,6,1052,710,0.5
BASE_EMB_MLP,52,0.25,1000,TEMPORAL,8000,0.005,0.999423384666443,0.00468384074941452,0.3487858719646799,0.6540573640004368,0.9317732443237148,0.9268218437500001,0.9811151079136691,0.27275,0.42683881064162754,0.00525,1091,21,3979,2909,0.5
BASE_EMB_MLP,52,0.25,1000,DOMAIN_OOD,3858,0.005,0.999423384666443,0.00468384074941452,0.3487858719646799,0.6540573640004368,0.9098049013512496,0.9033848323627717,0.9773299748110831,0.2011404872991187,0.3336199484092863,0.004665629860031105,388,9,1920,1541,0.5
BASE_EMB_MLP,52,0.25,1000,TEMPLATE_OOD,6832,0.005,0.999423384666443,0.00468384074941452,0.3487858719646799,0.6540573640004368,0.9281080017633704,0.9225346934662066,0.9818799546998868,0.2538056206088993,0.4033496161898116,0.00468384074941452,867,16,3400,2549,0.5
BASE_EMB_MLP,52,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.005,0.999423384666443,0.00468384074941452,0.3487858719646799,0.6540573640004368,0.9018134782599003,0.8954102561417107,0.9747191011235955,0.1871628910463862,0.31402714932126696,0.0048543689320388345,347,9,1845,1507,0.5
BASE_EMB_MLP,52,0.25,1000,IID_ORIGINAL,3051,0.01,0.9844682812690736,0.00936768149882904,0.5540838852097131,0.6540573640004368,0.8621751127598687,0.9105531932652754,0.9208261617900172,0.505671077504726,0.652837095790116,0.02308078273958856,535,46,1947,523,0.3467715503113733
BASE_EMB_MLP,52,0.25,1000,IID_BALANCED,2116,0.01,0.9844682812690736,0.00936768149882904,0.5540838852097131,0.6540573640004368,0.9145822263971042,0.9106787425716747,0.9536541889483066,0.505671077504726,0.6609017912291538,0.024574669187145556,535,26,1032,523,0.5
BASE_EMB_MLP,52,0.25,1000,TEMPORAL,8000,0.01,0.9844682812690736,0.00936768149882904,0.5540838852097131,0.6540573640004368,0.9317732443237148,0.9268218437500001,0.9668532070598365,0.5615,0.7104222679108019,0.01925,2246,77,3923,1754,0.5
BASE_EMB_MLP,52,0.25,1000,DOMAIN_OOD,3858,0.01,0.9844682812690736,0.00936768149882904,0.5540838852097131,0.6540573640004368,0.9098049013512496,0.9033848323627717,0.9557344064386318,0.4924831518921721,0.6500171057133083,0.02280974598237429,950,44,1885,979,0.5
BASE_EMB_MLP,52,0.25,1000,TEMPLATE_OOD,6832,0.01,0.9844682812690736,0.00936768149882904,0.5540838852097131,0.6540573640004368,0.9281080017633704,0.9225346934662066,0.9674027339642481,0.5386416861826698,0.6919894697254607,0.018149882903981264,1840,62,3354,1576,0.5
BASE_EMB_MLP,52,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9844682812690736,0.00936768149882904,0.5540838852097131,0.6540573640004368,0.9018134782599003,0.8954102561417107,0.9544444444444444,0.4633225458468177,0.6238198983297023,0.022114347357065803,859,41,1813,995,0.5
BASE_EMB_MLP,52,0.25,1000,IID_ORIGINAL,3051,0.02,0.9566177725791932,0.01990632318501171,0.6070640176600441,0.6540573640004368,0.8621751127598687,0.9105531932652754,0.9033742331288344,0.556710775047259,0.6888888888888889,0.03161063723030607,589,63,1930,469,0.3467715503113733
BASE_EMB_MLP,52,0.25,1000,IID_BALANCED,2116,0.02,0.9566177725791932,0.01990632318501171,0.6070640176600441,0.6540573640004368,0.9145822263971042,0.9106787425716747,0.9378980891719745,0.556710775047259,0.6986951364175563,0.036862003780718335,589,39,1019,469,0.5
BASE_EMB_MLP,52,0.25,1000,TEMPORAL,8000,0.02,0.9566177725791932,0.01990632318501171,0.6070640176600441,0.6540573640004368,0.9317732443237148,0.9268218437500001,0.9591447117220313,0.628,0.7590270433600241,0.02675,2512,107,3893,1488,0.5
BASE_EMB_MLP,52,0.25,1000,DOMAIN_OOD,3858,0.02,0.9566177725791932,0.01990632318501171,0.6070640176600441,0.6540573640004368,0.9098049013512496,0.9033848323627717,0.9484265734265734,0.5624675997926387,0.7061503416856492,0.030585795749092794,1085,59,1870,844,0.5
BASE_EMB_MLP,52,0.25,1000,TEMPLATE_OOD,6832,0.02,0.9566177725791932,0.01990632318501171,0.6070640176600441,0.6540573640004368,0.9281080017633704,0.9225346934662066,0.960702727693019,0.6083138173302107,0.7449363685248253,0.024882903981264637,2078,85,3331,1338,0.5
BASE_EMB_MLP,52,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9566177725791932,0.01990632318501171,0.6070640176600441,0.6540573640004368,0.9018134782599003,0.8954102561417107,0.9463087248322147,0.5323624595469255,0.681394546082154,0.030204962243797196,987,56,1798,867,0.5
DAPT_EMB_MLP,52,0.25,1000,IID_ORIGINAL,3051,0.005,0.9975656270980836,0.00468384074941452,0.3068432671081678,0.6101978599999711,0.8398244384438828,0.8909695275619679,0.9415384615384615,0.2892249527410208,0.44251626898047725,0.009533366783743101,306,19,1974,752,0.3467715503113733
DAPT_EMB_MLP,52,0.25,1000,IID_BALANCED,2116,0.005,0.9975656270980836,0.00468384074941452,0.3068432671081678,0.6101978599999711,0.8950935541450735,0.8889552460147012,0.9622641509433962,0.2892249527410208,0.44476744186046513,0.011342155009451797,306,12,1046,752,0.5
DAPT_EMB_MLP,52,0.25,1000,TEMPORAL,8000,0.005,0.9975656270980836,0.00468384074941452,0.3068432671081678,0.6101978599999711,0.9286748912133302,0.9247343437500001,0.9794721407624634,0.334,0.4981357196122297,0.007,1336,28,3972,2664,0.5
DAPT_EMB_MLP,52,0.25,1000,DOMAIN_OOD,3858,0.005,0.9975656270980836,0.00468384074941452,0.3068432671081678,0.6101978599999711,0.9097361680880964,0.9047067742602136,0.9858870967741935,0.2534992223950233,0.40329896907216495,0.0036288232244686366,489,7,1922,1440,0.5
DAPT_EMB_MLP,52,0.25,1000,TEMPLATE_OOD,6832,0.005,0.9975656270980836,0.00468384074941452,0.3068432671081678,0.6101978599999711,0.9251190511333787,0.9205940052048769,0.9835315645013724,0.31469555035128804,0.4768241295187403,0.005269320843091335,1075,18,3398,2341,0.5
DAPT_EMB_MLP,52,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9975656270980836,0.00468384074941452,0.3068432671081678,0.6101978599999711,0.900573898751755,0.8960502904009988,0.9844444444444445,0.2389428263214671,0.3845486111111111,0.0037756202804746495,443,7,1847,1411,0.5
DAPT_EMB_MLP,52,0.25,1000,IID_ORIGINAL,3051,0.01,0.9907472133636476,0.00936768149882904,0.3973509933774834,0.6101978599999711,0.8398244384438828,0.8909695275619679,0.9261904761904762,0.3676748582230624,0.5263870094722598,0.015554440541896638,389,31,1962,669,0.3467715503113733
DAPT_EMB_MLP,52,0.25,1000,IID_BALANCED,2116,0.01,0.9907472133636476,0.00936768149882904,0.3973509933774834,0.6101978599999711,0.8950935541450735,0.8889552460147012,0.948780487804878,0.3676748582230624,0.5299727520435967,0.01984877126654064,389,21,1037,669,0.5
DAPT_EMB_MLP,52,0.25,1000,TEMPORAL,8000,0.01,0.9907472133636476,0.00936768149882904,0.3973509933774834,0.6101978599999711,0.9286748912133302,0.9247343437500001,0.9745057232049948,0.46825,0.6325565687267815,0.01225,1873,49,3951,2127,0.5
DAPT_EMB_MLP,52,0.25,1000,DOMAIN_OOD,3858,0.01,0.9907472133636476,0.00936768149882904,0.3973509933774834,0.6101978599999711,0.9097361680880964,0.9047067742602136,0.9755784061696658,0.39346811819595645,0.5607683782785371,0.009849663037843442,759,19,1910,1170,0.5
DAPT_EMB_MLP,52,0.25,1000,TEMPLATE_OOD,6832,0.01,0.9907472133636476,0.00936768149882904,0.3973509933774834,0.6101978599999711,0.9251190511333787,0.9205940052048769,0.9794079794079794,0.4455503512880562,0.6124748490945674,0.00936768149882904,1522,32,3384,1894,0.5
DAPT_EMB_MLP,52,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9907472133636476,0.00936768149882904,0.3973509933774834,0.6101978599999711,0.900573898751755,0.8960502904009988,0.9730496453900709,0.37001078748651567,0.536146932395467,0.010248112189859764,686,19,1835,1168,0.5
DAPT_EMB_MLP,52,0.25,1000,IID_ORIGINAL,3051,0.02,0.9405919313430787,0.01990632318501171,0.5739514348785872,0.6101978599999711,0.8398244384438828,0.8909695275619679,0.885670731707317,0.5491493383742911,0.6779463243873979,0.03763171098845961,581,75,1918,477,0.3467715503113733
DAPT_EMB_MLP,52,0.25,1000,IID_BALANCED,2116,0.02,0.9405919313430787,0.01990632318501171,0.5739514348785872,0.6101978599999711,0.8950935541450735,0.8889552460147012,0.9251592356687898,0.5491493383742911,0.6892052194543298,0.0444234404536862,581,47,1011,477,0.5
DAPT_EMB_MLP,52,0.25,1000,TEMPORAL,8000,0.02,0.9405919313430787,0.01990632318501171,0.5739514348785872,0.6101978599999711,0.9286748912133302,0.9247343437500001,0.9645909645909646,0.5925,0.7340870373238346,0.02175,2370,87,3913,1630,0.5
