scenario,target_fpr,ranker,review_fraction_of_stage1_negatives,stage1_empirical_fpr_mean,ranker_empirical_fpr_mean,stage1_recall_mean,review_precision_mean,rescued_stage1_fn_mean,capture_rate_of_stage1_fn_mean,review_assisted_recall_upper_bound_mean,potential_recall_gain_pp_mean,rescued_fn_lift_vs_self_mean,recall_upper_bound_lift_vs_self_pp_mean
IID_BALANCED,0.005,DAPT_EMB_MLP,0.2,0.00718336483931947,0.007561436672967864,0.4551984877126654,0.7899800872854214,257.4,0.44643927168701303,0.6984877126654064,24.3289224952741,-3.4,-0.32136105860113506
IID_BALANCED,0.005,T0_E2E,0.05,0.00718336483931947,0.010775047258979206,0.4551984877126654,0.9926829268292682,81.0,0.140752167291343,0.531758034026465,7.655954631379961,5.6,0.5293005671077511
IID_BALANCED,0.005,T0_E2E,0.1,0.00718336483931947,0.010775047258979206,0.4551984877126654,0.962069613541485,156.8,0.27250634702755855,0.6034026465028355,14.82041587901701,9.0,0.850661625708884
IID_BALANCED,0.005,T0_E2E,0.2,0.00718336483931947,0.010775047258979206,0.4551984877126654,0.9002704763920606,293.2,0.5091002601113992,0.7323251417769376,27.71266540642722,32.4,3.0623818525519875
IID_BALANCED,0.01,B0_SELF,0.05,0.010586011342155009,0.010586011342155009,0.5071833648393195,0.8959371957156768,70.8,0.13573488992789823,0.5741020793950851,6.691871455576558,0.0,0.0
IID_BALANCED,0.01,B0_SELF,0.1,0.010586011342155009,0.010586011342155009,0.5071833648393195,0.8574058597945866,135.0,0.25878858833195684,0.6347826086956522,12.759924385633271,0.0,0.0
IID_BALANCED,0.01,B0_SELF,0.2,0.010586011342155009,0.010586011342155009,0.5071833648393195,0.7386470236536204,232.0,0.4447941987462203,0.7264650283553875,21.9281663516068,0.0,0.0
IID_BALANCED,0.01,BASE_EMB_MLP,0.05,0.010586011342155009,0.011720226843100189,0.5071833648393195,0.9594287568971114,75.8,0.14543297416683187,0.5788279773156899,7.1644612476370515,5.0,0.4725897920604938
IID_BALANCED,0.01,BASE_EMB_MLP,0.1,0.010586011342155009,0.011720226843100189,0.5071833648393195,0.8956868753137248,141.0,0.2704501754580523,0.640453686200378,13.327032136105856,6.0,0.5671077504725863
IID_BALANCED,0.01,BASE_EMB_MLP,0.2,0.010586011342155009,0.011720226843100189,0.5071833648393195,0.7627116996533851,239.6,0.45919902448627675,0.733648393194707,22.64650283553875,7.6,0.7183364839319495
IID_BALANCED,0.01,CONTRASTIVE_EMB_MLP,0.05,0.010586011342155009,0.015500945179584122,0.5071833648393195,0.8429965920155794,66.6,0.12777504711257878,0.5701323251417769,6.294896030245742,-4.2,-0.3969754253308144
IID_BALANCED,0.01,CONTRASTIVE_EMB_MLP,0.1,0.010586011342155009,0.015500945179584122,0.5071833648393195,0.8017326648339502,126.2,0.24208450034184198,0.6264650283553875,11.928166351606801,-8.8,-0.8317580340264685
IID_BALANCED,0.01,CONTRASTIVE_EMB_MLP,0.2,0.010586011342155009,0.015500945179584122,0.5071833648393195,0.7311976589936603,229.6,0.4404861634599264,0.7241965973534972,21.70132325141777,-2.4,-0.22684310018903586
IID_BALANCED,0.01,DAPT_E2E,0.05,0.010586011342155009,0.016635160680529303,0.5071833648393195,0.984872606296657,77.8,0.14931384471382894,0.5807183364839319,7.353497164461243,7.0,0.6616257088846855
IID_BALANCED,0.01,DAPT_E2E,0.1,0.010586011342155009,0.016635160680529303,0.5071833648393195,0.9505318789938958,149.6,0.2870847223666329,0.6485822306238186,14.139886578449904,14.6,1.379962192816635
IID_BALANCED,0.01,DAPT_E2E,0.2,0.010586011342155009,0.016635160680529303,0.5071833648393195,0.8799999231448066,276.4,0.52993040473664,0.7684310018903592,26.12476370510397,44.4,4.196597353497166
IID_BALANCED,0.01,DAPT_EMB_MLP,0.05,0.010586011342155009,0.014744801512287334,0.5071833648393195,0.9417697176241481,74.4,0.14278332731054544,0.5775047258979207,7.032136105860114,3.6,0.3402646502835571
IID_BALANCED,0.01,DAPT_EMB_MLP,0.1,0.010586011342155009,0.014744801512287334,0.5071833648393195,0.8653527827554728,136.2,0.2613749286675963,0.6359168241965973,12.873345935727787,1.2,0.11342155009451682
IID_BALANCED,0.01,DAPT_EMB_MLP,0.2,0.010586011342155009,0.014744801512287334,0.5071833648393195,0.7508545908675199,235.8,0.45230881577418103,0.7300567107750473,22.287334593572776,3.8,0.35916824196597474
IID_BALANCED,0.01,T0_E2E,0.05,0.010586011342155009,0.017013232514177697,0.5071833648393195,0.9949358974358974,78.6,0.15082046379363473,0.5814744801512287,7.429111531190922,7.8,0.7372400756143649
IID_BALANCED,0.01,T0_E2E,0.1,0.010586011342155009,0.017013232514177697,0.5071833648393195,0.94536375499684,148.8,0.2854775047366304,0.6478260869565218,14.064272211720226,13.8,1.3043478260869557
IID_BALANCED,0.01,T0_E2E,0.2,0.010586011342155009,0.017013232514177697,0.5071833648393195,0.8704745771614381,273.4,0.5242113950371088,0.7655954631379962,25.841209829867672,41.4,3.9130434782608687
IID_BALANCED,0.02,B0_SELF,0.05,0.02060491493383743,0.02060491493383743,0.5892249527410207,0.8087567567567568,60.0,0.13807153347067563,0.6459357277882798,5.671077504725896,0.0,0.0
IID_BALANCED,0.02,B0_SELF,0.1,0.02060491493383743,0.02060491493383743,0.5892249527410207,0.7168539173333037,105.8,0.2434372251048785,0.6892249527410208,9.999999999999996,0.0,0.0
IID_BALANCED,0.02,B0_SELF,0.2,0.02060491493383743,0.02060491493383743,0.5892249527410207,0.6116460809781141,180.2,0.4145956516316215,0.7595463137996219,17.032136105860115,0.0,0.0
IID_BALANCED,0.02,BASE_EMB_MLP,0.05,0.02060491493383743,0.02570888468809074,0.5892249527410207,0.9138378378378379,67.8,0.15601555900241892,0.6533081285444234,6.408317580340261,7.8,0.7372400756143649
IID_BALANCED,0.02,BASE_EMB_MLP,0.1,0.02060491493383743,0.02570888468809074,0.5892249527410207,0.8157800794905301,120.4,0.27711176256905434,0.7030245746691872,11.379962192816631,14.6,1.3799621928166372
IID_BALANCED,0.02,BASE_EMB_MLP,0.2,0.02060491493383743,0.02570888468809074,0.5892249527410207,0.6721734141773148,198.0,0.4558331799487981,0.7763705103969755,18.714555765595463,17.8,1.6824196597353502
IID_BALANCED,0.02,CONTRASTIVE_EMB_MLP,0.05,0.02060491493383743,0.028166351606805296,0.5892249527410207,0.7898018018018018,58.6,0.13486120063968698,0.6446124763705103,5.53875236294896,-1.4,-0.13232514177693666
IID_BALANCED,0.02,CONTRASTIVE_EMB_MLP,0.1,0.02060491493383743,0.028166351606805296,0.5892249527410207,0.7385949228231107,109.0,0.2508705941482654,0.692249527410208,10.302457466918714,3.2,0.30245746691871744
IID_BALANCED,0.02,CONTRASTIVE_EMB_MLP,0.2,0.02060491493383743,0.028166351606805296,0.5892249527410207,0.6714630076770496,197.8,0.45520712551805753,0.7761814744801512,18.695652173913043,17.6,1.6635160680529282
IID_BALANCED,0.02,DAPT_E2E,0.05,0.02060491493383743,0.02438563327032136,0.5892249527410207,0.964972972972973,71.6,0.1647723311238838,0.6568998109640832,6.767485822306239,11.6,1.0964083175803419
IID_BALANCED,0.02,DAPT_E2E,0.1,0.02060491493383743,0.02438563327032136,0.5892249527410207,0.9187606658843477,135.6,0.31212067546048394,0.717391304347826,12.816635160680528,29.8,2.816635160680534
IID_BALANCED,0.02,DAPT_E2E,0.2,0.02060491493383743,0.02438563327032136,0.5892249527410207,0.7705483368086976,227.0,0.5224675250842935,0.8037807183364839,21.455576559546312,46.8,4.4234404536862
IID_BALANCED,0.02,DAPT_EMB_MLP,0.05,0.02060491493383743,0.03232514177693761,0.5892249527410207,0.8948828828828829,66.4,0.15274991040765445,0.651984877126654,6.275992438563323,6.4,0.604914933837426
IID_BALANCED,0.02,DAPT_EMB_MLP,0.1,0.02060491493383743,0.03232514177693761,0.5892249527410207,0.7776481933241282,114.8,0.2640329489128585,0.6977315689981096,10.850661625708884,9.0,0.8506616257088883
IID_BALANCED,0.02,DAPT_EMB_MLP,0.2,0.02060491493383743,0.03232514177693761,0.5892249527410207,0.6638721569974617,195.6,0.4501445113151842,0.774102079395085,18.487712665406427,15.4,1.4555765595463122
IID_BALANCED,0.02,T0_E2E,0.05,0.02060491493383743,0.02646502835538752,0.5892249527410207,0.9515675675675677,70.6,0.16249863120791477,0.6559546313799622,6.672967863894139,10.6,1.0018903591682427
IID_BALANCED,0.02,T0_E2E,0.1,0.02060491493383743,0.02646502835538752,0.5892249527410207,0.9119944694728972,134.6,0.3098293153999795,0.7164461247637052,12.72211720226843,28.8,2.722117202268435
IID_BALANCED,0.02,T0_E2E,0.2,0.02060491493383743,0.02646502835538752,0.5892249527410207,0.7630190034139328,224.8,0.5172294940457876,0.8017013232514177,21.247637051039693,44.6,4.2155009451795795
IID_ORIGINAL,0.005,B0_SELF,0.05,0.005920722528850978,0.005920722528850978,0.4551984877126654,0.8624794119967651,111.0,0.19235451769527342,0.5601134215500945,10.49149338374291,0.0,0.0
IID_ORIGINAL,0.005,B0_SELF,0.1,0.005920722528850978,0.005920722528850978,0.4551984877126654,0.7832064022319469,200.8,0.348037826944403,0.6449905482041588,18.979206049149337,0.0,0.0
IID_ORIGINAL,0.005,B0_SELF,0.2,0.005920722528850978,0.005920722528850978,0.4551984877126654,0.5901167691622604,302.4,0.5238313629029806,0.7410207939508506,28.58223062381852,0.0,0.0
IID_ORIGINAL,0.005,BASE_EMB_MLP,0.05,0.005920722528850978,0.005218263923733066,0.4551984877126654,0.9051722382840348,116.4,0.20235966970149927,0.5652173913043479,11.001890359168241,5.4,0.5103969754253312
IID_ORIGINAL,0.005,BASE_EMB_MLP,0.1,0.005920722528850978,0.005218263923733066,0.4551984877126654,0.786576536766565,201.6,0.34986448162292816,0.6457466918714555,19.054820415879014,0.8,0.07561436672967936
IID_ORIGINAL,0.005,BASE_EMB_MLP,0.2,0.005920722528850978,0.005218263923733066,0.4551984877126654,0.6140585065524768,314.6,0.5454179521778573,0.7525519848771267,29.735349716446127,12.2,1.1531190926276014
IID_ORIGINAL,0.005,CONTRASTIVE_EMB_MLP,0.05,0.005920722528850978,0.007325639739086803,0.4551984877126654,0.7824555561543513,100.6,0.17500317352385528,0.5502835538752363,9.508506616257089,-10.4,-0.9829867674858228
IID_ORIGINAL,0.005,CONTRASTIVE_EMB_MLP,0.1,0.005920722528850978,0.007325639739086803,0.4551984877126654,0.6854546332008932,175.6,0.3053452264644491,0.62117202268431,16.597353497164463,-25.2,-2.3818525519848754
IID_ORIGINAL,0.005,CONTRASTIVE_EMB_MLP,0.2,0.005920722528850978,0.007325639739086803,0.4551984877126654,0.5913265723813111,302.8,0.5260723823872968,0.7413988657844991,28.620037807183365,0.4,0.0378071833648419
IID_ORIGINAL,0.005,DAPT_E2E,0.05,0.005920722528850978,0.007526342197691921,0.4551984877126654,0.9735690281053542,125.2,0.21763338919945543,0.5735349716446125,11.833648393194705,14.2,1.3421550094517953
IID_ORIGINAL,0.005,DAPT_E2E,0.1,0.005920722528850978,0.007526342197691921,0.4551984877126654,0.9031710889547485,231.4,0.4021812661030467,0.6739130434782609,21.871455576559548,30.6,2.892249527410209
IID_ORIGINAL,0.005,DAPT_E2E,0.2,0.005920722528850978,0.007526342197691921,0.4551984877126654,0.7084980725494014,363.0,0.6292141000346835,0.7982986767485822,34.31001890359168,60.6,5.727788279773158
IID_ORIGINAL,0.005,DAPT_EMB_MLP,0.05,0.005920722528850978,0.006221776216758655,0.4551984877126654,0.8959045856122791,115.2,0.20032091542923594,0.5640831758034026,10.888468809073723,4.2,0.3969754253308122
IID_ORIGINAL,0.005,DAPT_EMB_MLP,0.1,0.005920722528850978,0.006221776216758655,0.4551984877126654,0.7736281232137823,198.2,0.34451589010137046,0.6425330812854442,18.73345935727788,-2.6,-0.2457466918714557
IID_ORIGINAL,0.005,DAPT_EMB_MLP,0.2,0.005920722528850978,0.006221776216758655,0.4551984877126654,0.6103688183753969,312.8,0.5417342742642743,0.7508506616257089,29.56521739130435,10.4,0.9829867674858249
IID_ORIGINAL,0.005,T0_E2E,0.05,0.005920722528850978,0.007927747114902158,0.4551984877126654,0.973532114114952,125.2,0.2175973637791734,0.5735349716446125,11.833648393194705,14.2,1.3421550094517953
IID_ORIGINAL,0.005,T0_E2E,0.1,0.005920722528850978,0.007927747114902158,0.4551984877126654,0.8883982780385601,227.6,0.39570462751329405,0.6703213610586012,21.512287334593573,26.8,2.5330812854442364
IID_ORIGINAL,0.005,T0_E2E,0.2,0.005920722528850978,0.007927747114902158,0.4551984877126654,0.7042796447383922,360.8,0.6256220281668121,0.7962192816635161,34.10207939508506,58.4,5.5198487712665445
IID_ORIGINAL,0.01,B0_SELF,0.05,0.008830908178625188,0.008830908178625188,0.5071833648393195,0.8094152585765488,101.2,0.19394460329064425,0.602835538752363,9.565217391304344,0.0,0.0
IID_ORIGINAL,0.01,B0_SELF,0.1,0.008830908178625188,0.008830908178625188,0.5071833648393195,0.6926705581157193,173.2,0.3320265712168191,0.6708884688090737,16.370510396975426,0.0,0.0
IID_ORIGINAL,0.01,B0_SELF,0.2,0.008830908178625188,0.008830908178625188,0.5071833648393195,0.5260753246753247,263.0,0.5040479559995763,0.7557655954631379,24.85822306238185,0.0,0.0
IID_ORIGINAL,0.01,BASE_EMB_MLP,0.05,0.008830908178625188,0.011741093828399399,0.5071833648393195,0.8688104454685099,108.6,0.20842361922585967,0.6098298676748583,10.264650283553873,7.4,0.6994328922495296
IID_ORIGINAL,0.01,BASE_EMB_MLP,0.1,0.008830908178625188,0.011741093828399399,0.5071833648393195,0.72785273937532,182.0,0.34891504629217807,0.6792060491493384,17.20226843100189,8.8,0.8317580340264641
IID_ORIGINAL,0.01,BASE_EMB_MLP,0.2,0.008830908178625188,0.011741093828399399,0.5071833648393195,0.5696551226551227,284.8,0.5457453359796428,0.7763705103969755,26.918714555765593,21.8,2.060491493383745
IID_ORIGINAL,0.01,CONTRASTIVE_EMB_MLP,0.05,0.008830908178625188,0.013146011038635223,0.5071833648393195,0.739283973374296,92.4,0.17738668227765853,0.5945179584120983,8.733459357277882,-8.8,-0.831758034026462
IID_ORIGINAL,0.01,CONTRASTIVE_EMB_MLP,0.1,0.008830908178625188,0.013146011038635223,0.5071833648393195,0.6359911930363543,159.0,0.30502556172663653,0.6574669187145558,15.028355387523629,-14.2,-1.3421550094517953
IID_ORIGINAL,0.01,CONTRASTIVE_EMB_MLP,0.2,0.008830908178625188,0.013146011038635223,0.5071833648393195,0.5573844155844156,278.6,0.5343442104450065,0.7705103969754253,26.33270321361058,15.6,1.474480151228732
IID_ORIGINAL,0.01,DAPT_E2E,0.05,0.008830908178625188,0.014049172102358254,0.5071833648393195,0.9504755760368664,118.8,0.22809960971505702,0.6194706994328923,11.228733459357278,17.6,1.6635160680529348
IID_ORIGINAL,0.01,DAPT_E2E,0.1,0.008830908178625188,0.014049172102358254,0.5071833648393195,0.865494316436252,216.4,0.4149889852570599,0.7117202268431002,20.453686200378073,43.2,4.083175803402648
IID_ORIGINAL,0.01,DAPT_E2E,0.2,0.008830908178625188,0.014049172102358254,0.5071833648393195,0.6416712842712842,320.8,0.6148026326411667,0.8103969754253308,30.321361058601134,57.8,5.463137996219283
IID_ORIGINAL,0.01,DAPT_EMB_MLP,0.05,0.008830908178625188,0.012644254892122429,0.5071833648393195,0.8639848438300051,108.0,0.20725958554672036,0.6092627599243856,10.207939508506616,6.8,0.6427221172022723
IID_ORIGINAL,0.01,DAPT_EMB_MLP,0.1,0.008830908178625188,0.012644254892122429,0.5071833648393195,0.7127868919610856,178.2,0.34201682414338397,0.6756143667296787,16.843100189035916,5.0,0.47258979206049156
IID_ORIGINAL,0.01,DAPT_EMB_MLP,0.2,0.008830908178625188,0.012644254892122429,0.5071833648393195,0.5612727272727274,280.6,0.5379611436228551,0.7724007561436672,26.521739130434774,17.6,1.663516068052926
IID_ORIGINAL,0.01,T0_E2E,0.05,0.008830908178625188,0.014049172102358254,0.5071833648393195,0.9375858678955453,117.2,0.22490237328692686,0.6179584120982986,11.077504725897917,16.0,1.512287334593574
IID_ORIGINAL,0.01,T0_E2E,0.1,0.008830908178625188,0.014049172102358254,0.5071833648393195,0.8510877624167946,212.8,0.4080571056821912,0.7083175803402646,20.113421550094515,39.6,3.7429111531190906
IID_ORIGINAL,0.01,T0_E2E,0.2,0.008830908178625188,0.014049172102358254,0.5071833648393195,0.6365209235209235,318.2,0.6100096256870509,0.8079395085066162,30.075614366729678,55.2,5.217391304347825
IID_ORIGINAL,0.02,B0_SELF,0.05,0.018665328650275967,0.018665328650275967,0.5892249527410207,0.6333506956501609,76.0,0.1748434706110678,0.6610586011342156,7.183364839319471,0.0,0.0
IID_ORIGINAL,0.02,B0_SELF,0.1,0.018665328650275967,0.018665328650275967,0.5892249527410207,0.535526659543138,128.2,0.2950481086841904,0.7103969754253308,12.117202268431003,0.0,0.0
IID_ORIGINAL,0.02,B0_SELF,0.2,0.018665328650275967,0.018665328650275967,0.5892249527410207,0.41457383862398595,198.4,0.45662738690658966,0.7767485822306238,18.7523629489603,0.0,0.0
IID_ORIGINAL,0.02,BASE_EMB_MLP,0.05,0.018665328650275967,0.024586051179126944,0.5892249527410207,0.7785075352455031,93.4,0.2149321076053293,0.6775047258979205,8.827977315689981,17.4,1.6446124763705108
IID_ORIGINAL,0.02,BASE_EMB_MLP,0.1,0.018665328650275967,0.024586051179126944,0.5892249527410207,0.6266128753451067,150.0,0.3452843048643148,0.7310018903591683,14.177693761814743,21.8,2.0604914933837426
IID_ORIGINAL,0.02,BASE_EMB_MLP,0.2,0.018665328650275967,0.024586051179126944,0.5892249527410207,0.48560084260023617,232.4,0.5349823421544657,0.8088846880907372,21.965973534971646,34.0,3.213610586011346
IID_ORIGINAL,0.02,CONTRASTIVE_EMB_MLP,0.05,0.018665328650275967,0.026091319618665332,0.5892249527410207,0.6567669051091511,78.8,0.1812634020012074,0.6637051039697542,7.448015122873346,2.8,0.26465028355387554
IID_ORIGINAL,0.02,CONTRASTIVE_EMB_MLP,0.1,0.018665328650275967,0.026091319618665332,0.5892249527410207,0.5714892377722283,136.8,0.31476804905497613,0.7185255198487713,12.930056710775045,8.6,0.8128544423440441
IID_ORIGINAL,0.02,CONTRASTIVE_EMB_MLP,0.2,0.018665328650275967,0.026091319618665332,0.5892249527410207,0.48978385094404037,234.4,0.5394802439777994,0.8107750472589792,22.15500945179584,36.0,3.40264650283554
IID_ORIGINAL,0.02,DAPT_E2E,0.05,0.018665328650275967,0.022579026593075764,0.5892249527410207,0.8734129684931824,104.8,0.2412025390730334,0.6882797731568997,9.905482041587899,28.8,2.722117202268428
IID_ORIGINAL,0.02,DAPT_E2E,0.1,0.018665328650275967,0.022579026593075764,0.5892249527410207,0.7619910757233326,182.4,0.41989322486218644,0.7616257088846881,17.240075614366727,54.2,5.122873345935726
IID_ORIGINAL,0.02,DAPT_E2E,0.2,0.018665328650275967,0.022579026593075764,0.5892249527410207,0.5152545295177073,246.6,0.5676521343369563,0.8223062381852552,23.308128544423443,48.2,4.555765595463141
IID_ORIGINAL,0.02,DAPT_EMB_MLP,0.05,0.018665328650275967,0.027496236828901156,0.5892249527410207,0.735047225501771,88.2,0.2028798330186008,0.6725897920604915,8.336483931947068,12.2,1.153119092627597
IID_ORIGINAL,0.02,DAPT_EMB_MLP,0.1,0.018665328650275967,0.027496236828901156,0.5892249527410207,0.5964275505337466,142.8,0.3285036130515669,0.7241965973534972,13.497164461247635,14.6,1.3799621928166328
IID_ORIGINAL,0.02,DAPT_EMB_MLP,0.2,0.018665328650275967,0.027496236828901156,0.5892249527410207,0.47340335740478456,226.6,0.5216338007386583,0.8034026465028357,21.417769376181475,28.2,2.6654064272211775
IID_ORIGINAL,0.02,T0_E2E,0.05,0.018665328650275967,0.025087807325639738,0.5892249527410207,0.8668154038474893,104.0,0.23941915489244928,0.687523629489603,9.829867674858225,28.0,2.646502835538753
IID_ORIGINAL,0.02,T0_E2E,0.1,0.018665328650275967,0.025087807325639738,0.5892249527410207,0.7561333644379816,181.0,0.4166421901127889,0.7603024574669186,17.10775047258979,52.8,4.990548204158786
IID_ORIGINAL,0.02,T0_E2E,0.2,0.018665328650275967,0.025087807325639738,0.5892249527410207,0.5202761600129691,249.0,0.5729311879636283,0.8245746691871455,23.534971644612472,50.6,4.782608695652174
TEMPLATE_OOD,0.005,B0_SELF,0.05,0.005152224824355972,0.005152224824355972,0.48963700234192037,0.9481938179043933,244.4,0.1409047939633204,0.5611826697892272,7.15456674473068,0.0,0.0
TEMPLATE_OOD,0.005,B0_SELF,0.1,0.005152224824355972,0.005152224824355972,0.48963700234192037,0.9310238051975424,479.6,0.27613947757495777,0.6300351288056205,14.03981264637002,0.0,0.0
TEMPLATE_OOD,0.005,B0_SELF,0.2,0.005152224824355972,0.005152224824355972,0.48963700234192037,0.8608647189205987,887.8,0.5091061353032519,0.7495316159250585,25.989461358313815,0.0,0.0
TEMPLATE_OOD,0.005,BASE_EMB_MLP,0.05,0.005152224824355972,0.0052693208430913355,0.48963700234192037,0.9545544306053572,246.0,0.14189926202664527,0.5616510538641686,7.201405152224821,1.6,0.04683840749414192
TEMPLATE_OOD,0.005,BASE_EMB_MLP,0.1,0.005152224824355972,0.0052693208430913355,0.48963700234192037,0.9292921650053136,478.6,0.2757505690797075,0.6297423887587822,14.010538641686182,-1.0,-0.029274004683839117
TEMPLATE_OOD,0.005,BASE_EMB_MLP,0.2,0.005152224824355972,0.0052693208430913355,0.48963700234192037,0.8580609730885543,884.0,0.5084511177432709,0.7484192037470725,25.878220140515218,-3.8,-0.11124121779859664
TEMPLATE_OOD,0.005,CONTRASTIVE_EMB_MLP,0.05,0.005152224824355972,0.0055620608899297425,0.48963700234192037,0.9279589125496146,239.0,0.1381015494909283,0.5596018735362998,6.99648711943794,-5.4,-0.15807962529273967
TEMPLATE_OOD,0.005,CONTRASTIVE_EMB_MLP,0.1,0.005152224824355972,0.0055620608899297425,0.48963700234192037,0.9016311971287678,464.0,0.26793045500233054,0.6254683840749415,13.583138173302107,-15.6,-0.4566744730679151
TEMPLATE_OOD,0.005,CONTRASTIVE_EMB_MLP,0.2,0.005152224824355972,0.0055620608899297425,0.48963700234192037,0.7902904523204286,813.8,0.46871586305324875,0.7278688524590164,23.823185011709597,-74.0,-2.1662763466042168
TEMPLATE_OOD,0.005,DAPT_E2E,0.05,0.005152224824355972,0.005035128805620609,0.48963700234192037,0.9891876623874735,254.8,0.14717318726966738,0.5642271662763466,7.459016393442623,10.4,0.30444964871194413
TEMPLATE_OOD,0.005,DAPT_E2E,0.1,0.005152224824355972,0.005035128805620609,0.48963700234192037,0.9836320653131196,506.2,0.2922902646097093,0.6378220140515223,14.818501170960186,26.6,0.7786885245901654
TEMPLATE_OOD,0.005,DAPT_E2E,0.2,0.005152224824355972,0.005035128805620609,0.48963700234192037,0.9490312804069927,976.8,0.5633610989704355,0.7755854800936769,28.594847775175644,89.0,2.605386416861828
TEMPLATE_OOD,0.005,DAPT_EMB_MLP,0.05,0.005152224824355972,0.004625292740046838,0.48963700234192037,0.9523536631234986,245.4,0.14161761708776283,0.5614754098360656,7.18384074941452,1.0,0.029274004683840227
TEMPLATE_OOD,0.005,DAPT_EMB_MLP,0.1,0.005152224824355972,0.004625292740046838,0.48963700234192037,0.9263950903890257,477.0,0.2750267968310346,0.6292740046838408,13.963700234192036,-2.6,-0.07611241217798659
TEMPLATE_OOD,0.005,DAPT_EMB_MLP,0.2,0.005152224824355972,0.004625292740046838,0.48963700234192037,0.8455108270455568,871.4,0.5006792741505965,0.7447306791569087,25.509367681498823,-16.4,-0.48009367681498993
TEMPLATE_OOD,0.005,T0_E2E,0.05,0.005152224824355972,0.004274004683840749,0.48963700234192037,0.9954168764612265,256.4,0.14810482525498994,0.564695550351288,7.505854800936765,12.0,0.35128805620608605
TEMPLATE_OOD,0.005,T0_E2E,0.1,0.005152224824355972,0.004274004683840749,0.48963700234192037,0.9777882457684045,503.2,0.29055111723807736,0.636943793911007,14.73067915690866,23.6,0.6908665105386413
TEMPLATE_OOD,0.005,T0_E2E,0.2,0.005152224824355972,0.004274004683840749,0.48963700234192037,0.9388863129332725,966.4,0.5572888940474087,0.7725409836065573,28.290398126463696,78.6,2.3009367681498816
TEMPLATE_OOD,0.01,B0_SELF,0.05,0.008021077283372365,0.008021077283372365,0.5543325526932084,0.9200565609124796,226.4,0.14904474681558227,0.6206088992974239,6.627634660421546,0.0,0.0
TEMPLATE_OOD,0.01,B0_SELF,0.1,0.008021077283372365,0.008021077283372365,0.5543325526932084,0.892116966073879,438.8,0.28827214214729585,0.6827868852459017,12.845433255269322,0.0,0.0
TEMPLATE_OOD,0.01,B0_SELF,0.2,0.008021077283372365,0.008021077283372365,0.5543325526932084,0.8045103730911988,791.4,0.5193215957580928,0.7860070257611241,23.16744730679157,0.0,0.0
TEMPLATE_OOD,0.01,BASE_EMB_MLP,0.05,0.008021077283372365,0.011416861826697893,0.5543325526932084,0.939932301499805,231.2,0.1523879034212384,0.6220140515222482,6.768149882903984,4.8,0.14051522248243797
TEMPLATE_OOD,0.01,BASE_EMB_MLP,0.1,0.008021077283372365,0.011416861826697893,0.5543325526932084,0.9186496308314762,451.6,0.2971997433486428,0.6865339578454333,13.220140515222486,12.8,0.374707259953162
TEMPLATE_OOD,0.01,BASE_EMB_MLP,0.2,0.008021077283372365,0.011416861826697893,0.5543325526932084,0.8145187398414528,800.8,0.5263941031318893,0.7887587822014052,23.442622950819672,9.4,0.2751756440281028
TEMPLATE_OOD,0.01,CONTRASTIVE_EMB_MLP,0.05,0.008021077283372365,0.008489461358313816,0.5543325526932084,0.9157985044204263,225.2,0.14854918545475737,0.6202576112412178,6.592505854800936,-1.2,-0.03512880562061005
TEMPLATE_OOD,0.01,CONTRASTIVE_EMB_MLP,0.1,0.008021077283372365,0.008489461358313816,0.5543325526932084,0.8690071304586764,427.0,0.2814418175985945,0.6793325526932085,12.500000000000004,-11.8,-0.34543325526932067
TEMPLATE_OOD,0.01,CONTRASTIVE_EMB_MLP,0.2,0.008021077283372365,0.008489461358313816,0.5543325526932084,0.7451854060058685,732.6,0.4816661044260469,0.7687939110070258,21.446135831381735,-58.8,-1.7213114754098324
TEMPLATE_OOD,0.01,DAPT_E2E,0.05,0.008021077283372365,0.010245901639344263,0.5543325526932084,0.9918394119263088,244.0,0.16075420385418837,0.6257611241217799,7.142857142857144,17.6,0.5152224824355978
TEMPLATE_OOD,0.01,DAPT_E2E,0.1,0.008021077283372365,0.010245901639344263,0.5543325526932084,0.9766055377266026,480.0,0.31610213903408135,0.6948477751756441,14.051522248243563,41.2,1.206088992974239
TEMPLATE_OOD,0.01,DAPT_E2E,0.2,0.008021077283372365,0.010245901639344263,0.5543325526932084,0.9269603007886615,911.2,0.599275019895766,0.8210772833723654,26.67447306791569,119.8,3.5070257611241233
TEMPLATE_OOD,0.01,DAPT_EMB_MLP,0.05,0.008021077283372365,0.008372365339578455,0.5543325526932084,0.9399211874721416,231.2,0.15237256275828132,0.6220140515222482,6.768149882903982,4.8,0.14051522248243575
TEMPLATE_OOD,0.01,DAPT_EMB_MLP,0.1,0.008021077283372365,0.008372365339578455,0.5543325526932084,0.9071823290965637,445.8,0.29370831387425683,0.6848360655737705,13.05035128805621,7.0,0.20491803278688492
TEMPLATE_OOD,0.01,DAPT_EMB_MLP,0.2,0.008021077283372365,0.008372365339578455,0.5543325526932084,0.7989103950579531,785.8,0.5158389322896658,0.7843676814988291,23.003512880562063,-5.6,-0.16393442622950616
TEMPLATE_OOD,0.01,T0_E2E,0.05,0.008021077283372365,0.009660421545667448,0.5543325526932084,0.9943015369377083,244.6,0.16116478436196308,0.6259367681498829,7.1604215456674485,18.2,0.5327868852459017
