strategy,seed,seed_group,label_budget,n_labeled,labeled_benign,labeled_phish,scenario,target_fpr,review_fraction_of_stage1_negatives,review_n,review_fraction_of_all_cases,stage1_threshold,stage1_calibration_fpr,stage1_recall,stage1_empirical_fpr,stage1_precision,stage1_ap,dapt_threshold,dapt_calibration_fpr,dapt_recall,dapt_empirical_fpr,dapt_precision,dapt_f1,dapt_ap,dapt_auc,stage1_fn,rescued_stage1_fn,capture_rate_of_stage1_fn,review_precision,assisted_recall,assisted_recall_gain_pp,b0_fit_seconds,dapt_fit_seconds
UNCERTAINTY_POST_CASCADE,42,ORIGINAL5,0.25,1000,535,465,IID_BALANCED,0.02,0.05,71,0.0335538752362949,0.7969948053359986,0.01990632318501171,0.6502835538752363,0.017958412098298678,0.9731258840169731,0.9341876243070713,0.005458661355078221,0.01990632318501171,0.7589792060491494,0.02835538752362949,0.963985594237695,0.849286092014807,0.9182054308202754,0.8813973827995183,370,71,0.1918918918918919,1.0,0.717391304347826,6.710775047258977,0.25404689200058783,73.08327124700008
UNCERTAINTY_POST_CASCADE,42,ORIGINAL5,0.25,1000,535,465,IID_BALANCED,0.02,0.1,141,0.0666351606805293,0.7969948053359986,0.01990632318501171,0.6502835538752363,0.017958412098298678,0.9731258840169731,0.9341876243070713,0.005458661355078221,0.01990632318501171,0.7589792060491494,0.02835538752362949,0.963985594237695,0.849286092014807,0.9182054308202754,0.8813973827995183,370,131,0.35405405405405405,0.9290780141843972,0.774102079395085,12.381852551984874,0.25404689200058783,73.08327124700008
UNCERTAINTY_POST_CASCADE,42,ORIGINAL5,0.25,1000,535,465,IID_BALANCED,0.02,0.2,282,0.1332703213610586,0.7969948053359986,0.01990632318501171,0.6502835538752363,0.017958412098298678,0.9731258840169731,0.9341876243070713,0.005458661355078221,0.01990632318501171,0.7589792060491494,0.02835538752362949,0.963985594237695,0.849286092014807,0.9182054308202754,0.8813973827995183,370,181,0.4891891891891892,0.6418439716312057,0.8213610586011342,17.10775047258979,0.25404689200058783,73.08327124700008
UNCERTAINTY_POST_CASCADE,42,ORIGINAL5,0.25,1000,535,465,TEMPORAL,0.02,0.05,248,0.031,0.7969948053359986,0.01990632318501171,0.75175,0.0125,0.9836440955184822,0.9686213106352817,0.005458661355078221,0.01990632318501171,0.8715,0.021,0.9764705882352941,0.921003963011889,0.9720059399969443,0.9597059375,993,246,0.24773413897280966,0.9919354838709677,0.81325,6.15,0.25404689200058783,73.08327124700008
UNCERTAINTY_POST_CASCADE,42,ORIGINAL5,0.25,1000,535,465,TEMPORAL,0.02,0.1,495,0.061875,0.7969948053359986,0.01990632318501171,0.75175,0.0125,0.9836440955184822,0.9686213106352817,0.005458661355078221,0.01990632318501171,0.8715,0.021,0.9764705882352941,0.921003963011889,0.9720059399969443,0.9597059375,993,470,0.473313192346425,0.9494949494949495,0.86925,11.749999999999993,0.25404689200058783,73.08327124700008
UNCERTAINTY_POST_CASCADE,42,ORIGINAL5,0.25,1000,535,465,TEMPORAL,0.02,0.2,989,0.123625,0.7969948053359986,0.01990632318501171,0.75175,0.0125,0.9836440955184822,0.9686213106352817,0.005458661355078221,0.01990632318501171,0.8715,0.021,0.9764705882352941,0.921003963011889,0.9720059399969443,0.9597059375,993,723,0.7280966767371602,0.731041456016178,0.9325,18.074999999999996,0.25404689200058783,73.08327124700008
UNCERTAINTY_POST_CASCADE,42,ORIGINAL5,0.25,1000,535,465,DOMAIN_OOD,0.02,0.05,125,0.032400207361327114,0.7969948053359986,0.01990632318501171,0.6941420425090721,0.01918092275790565,0.9731104651162791,0.9533658915811518,0.005458661355078221,0.01990632318501171,0.8455158113011924,0.02592016588906169,0.9702558001189768,0.903601108033241,0.9691127494375248,0.9573447322940005,590,124,0.21016949152542372,0.992,0.7584240539139451,6.4282011404873,0.25404689200058783,73.08327124700008
UNCERTAINTY_POST_CASCADE,42,ORIGINAL5,0.25,1000,535,465,DOMAIN_OOD,0.02,0.1,249,0.0645412130637636,0.7969948053359986,0.01990632318501171,0.6941420425090721,0.01918092275790565,0.9731104651162791,0.9533658915811518,0.005458661355078221,0.01990632318501171,0.8455158113011924,0.02592016588906169,0.9702558001189768,0.903601108033241,0.9691127494375248,0.9573447322940005,590,244,0.4135593220338983,0.9799196787148594,0.8206324520476931,12.649040953862102,0.25404689200058783,73.08327124700008
UNCERTAINTY_POST_CASCADE,42,ORIGINAL5,0.25,1000,535,465,DOMAIN_OOD,0.02,0.2,497,0.1288232244686366,0.7969948053359986,0.01990632318501171,0.6941420425090721,0.01918092275790565,0.9731104651162791,0.9533658915811518,0.005458661355078221,0.01990632318501171,0.8455158113011924,0.02592016588906169,0.9702558001189768,0.903601108033241,0.9691127494375248,0.9573447322940005,590,412,0.6983050847457627,0.8289738430583501,0.9077242094349404,21.35821669258683,0.25404689200058783,73.08327124700008
UNCERTAINTY_POST_CASCADE,42,ORIGINAL5,0.25,1000,535,465,TEMPLATE_OOD,0.02,0.05,213,0.031176814988290398,0.7969948053359986,0.01990632318501171,0.7403395784543325,0.01405152224824356,0.9813736903376019,0.9660400374928116,0.005458661355078221,0.01990632318501171,0.8662177985948478,0.020491803278688523,0.9768900627269727,0.9182311869666409,0.9724659748350754,0.9611423580450723,887,212,0.23900789177001128,0.9953051643192489,0.802400468384075,6.206088992974246,0.25404689200058783,73.08327124700008
UNCERTAINTY_POST_CASCADE,42,ORIGINAL5,0.25,1000,535,465,TEMPLATE_OOD,0.02,0.1,426,0.062353629976580796,0.7969948053359986,0.01990632318501171,0.7403395784543325,0.01405152224824356,0.9813736903376019,0.9660400374928116,0.005458661355078221,0.01990632318501171,0.8662177985948478,0.020491803278688523,0.9768900627269727,0.9182311869666409,0.9724659748350754,0.9611423580450723,887,407,0.4588500563697858,0.9553990610328639,0.8594847775175644,11.914519906323184,0.25404689200058783,73.08327124700008
UNCERTAINTY_POST_CASCADE,42,ORIGINAL5,0.25,1000,535,465,TEMPLATE_OOD,0.02,0.2,851,0.12456088992974239,0.7969948053359986,0.01990632318501171,0.7403395784543325,0.01405152224824356,0.9813736903376019,0.9660400374928116,0.005458661355078221,0.01990632318501171,0.8662177985948478,0.020491803278688523,0.9768900627269727,0.9182311869666409,0.9724659748350754,0.9611423580450723,887,644,0.7260428410372041,0.7567567567567568,0.9288641686182669,18.852459016393443,0.25404689200058783,73.08327124700008
UNCERTAINTY_POST_CASCADE,42,ORIGINAL5,0.25,1000,535,465,DOMAIN_TEMPLATE_OOD,0.02,0.05,122,0.03290183387270766,0.7969948053359986,0.01990632318501171,0.6704422869471414,0.018878101402373247,0.9726134585289515,0.9509151401614053,0.005458661355078221,0.01990632318501171,0.8290183387270766,0.02481121898597627,0.9709412507896399,0.8943846377654932,0.9668298759118074,0.9543750123642982,611,121,0.19803600654664485,0.9918032786885246,0.7357065803667745,6.526429341963313,0.25404689200058783,73.08327124700008
UNCERTAINTY_POST_CASCADE,42,ORIGINAL5,0.25,1000,535,465,DOMAIN_TEMPLATE_OOD,0.02,0.1,243,0.06553398058252427,0.7969948053359986,0.01990632318501171,0.6704422869471414,0.018878101402373247,0.9726134585289515,0.9509151401614053,0.005458661355078221,0.01990632318501171,0.8290183387270766,0.02481121898597627,0.9709412507896399,0.8943846377654932,0.9668298759118074,0.9543750123642982,611,240,0.39279869067103107,0.9876543209876543,0.7998921251348435,12.944983818770217,0.25404689200058783,73.08327124700008
UNCERTAINTY_POST_CASCADE,42,ORIGINAL5,0.25,1000,535,465,DOMAIN_TEMPLATE_OOD,0.02,0.2,486,0.13106796116504854,0.7969948053359986,0.01990632318501171,0.6704422869471414,0.018878101402373247,0.9726134585289515,0.9509151401614053,0.005458661355078221,0.01990632318501171,0.8290183387270766,0.02481121898597627,0.9709412507896399,0.8943846377654932,0.9668298759118074,0.9543750123642982,611,412,0.67430441898527,0.8477366255144033,0.8926645091693636,22.22222222222222,0.25404689200058783,73.08327124700008
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,IID_ORIGINAL,0.005,0.05,133,0.04359226483120288,0.9917919635772706,0.00468384074941452,0.3714555765595463,0.008529854490717512,0.9585365853658536,0.8463725664471897,0.9978677034378053,0.00468384074941452,0.4725897920604915,0.011038635223281485,0.9578544061302682,0.6329113924050633,0.8211471987023324,0.8225912622344558,665,128,0.1924812030075188,0.9624060150375939,0.4924385633270321,12.09829867674858,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,IID_ORIGINAL,0.005,0.1,265,0.08685676827269748,0.9917919635772706,0.00468384074941452,0.3714555765595463,0.008529854490717512,0.9585365853658536,0.8463725664471897,0.9978677034378053,0.00468384074941452,0.4725897920604915,0.011038635223281485,0.9578544061302682,0.6329113924050633,0.8211471987023324,0.8225912622344558,665,228,0.34285714285714286,0.8603773584905661,0.5869565217391305,21.550094517958417,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,IID_ORIGINAL,0.005,0.2,529,0.17338577515568665,0.9917919635772706,0.00468384074941452,0.3714555765595463,0.008529854490717512,0.9585365853658536,0.8463725664471897,0.9978677034378053,0.00468384074941452,0.4725897920604915,0.011038635223281485,0.9578544061302682,0.6329113924050633,0.8211471987023324,0.8225912622344558,665,349,0.524812030075188,0.6597353497164461,0.7013232514177694,32.98676748582231,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,IID_BALANCED,0.005,0.05,86,0.04064272211720227,0.9917919635772706,0.00468384074941452,0.3714555765595463,0.010396975425330813,0.9727722772277227,0.9021526119427254,0.9978677034378053,0.00468384074941452,0.4725897920604915,0.017013232514177693,0.9652509652509652,0.6345177664974619,0.8741703974172043,0.8222097548250614,665,84,0.12631578947368421,0.9767441860465116,0.45085066162570886,7.939508506616255,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,IID_BALANCED,0.005,0.1,172,0.08128544423440454,0.9917919635772706,0.00468384074941452,0.3714555765595463,0.010396975425330813,0.9727722772277227,0.9021526119427254,0.9978677034378053,0.00468384074941452,0.4725897920604915,0.017013232514177693,0.9652509652509652,0.6345177664974619,0.8741703974172043,0.8222097548250614,665,165,0.24812030075187969,0.9593023255813954,0.5274102079395085,15.595463137996223,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,IID_BALANCED,0.005,0.2,343,0.16209829867674858,0.9917919635772706,0.00468384074941452,0.3714555765595463,0.010396975425330813,0.9727722772277227,0.9021526119427254,0.9978677034378053,0.00468384074941452,0.4725897920604915,0.017013232514177693,0.9652509652509652,0.6345177664974619,0.8741703974172043,0.8222097548250614,665,293,0.4406015037593985,0.8542274052478134,0.6483931947069943,27.6937618147448,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,TEMPORAL,0.005,0.05,315,0.039375,0.9917919635772706,0.00468384074941452,0.42475,0.005,0.9883653286794648,0.9432453631430257,0.9978677034378053,0.00468384074941452,0.38275,0.00725,0.9814102564102564,0.5507194244604317,0.9204384440624706,0.9066185625,2301,313,0.1360278139939157,0.9936507936507937,0.503,7.824999999999998,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,TEMPORAL,0.005,0.1,629,0.078625,0.9917919635772706,0.00468384074941452,0.42475,0.005,0.9883653286794648,0.9432453631430257,0.9978677034378053,0.00468384074941452,0.38275,0.00725,0.9814102564102564,0.5507194244604317,0.9204384440624706,0.9066185625,2301,592,0.2572794437201217,0.9411764705882353,0.57275,14.799999999999997,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,TEMPORAL,0.005,0.2,1257,0.157125,0.9917919635772706,0.00468384074941452,0.42475,0.005,0.9883653286794648,0.9432453631430257,0.9978677034378053,0.00468384074941452,0.38275,0.00725,0.9814102564102564,0.5507194244604317,0.9204384440624706,0.9066185625,2301,1103,0.4793568013906997,0.8774860779634049,0.7005,27.575,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,DOMAIN_OOD,0.005,0.05,161,0.04173146708138932,0.9917919635772706,0.00468384074941452,0.3328149300155521,0.006220839813374806,0.981651376146789,0.9200921102100568,0.9978677034378053,0.00468384074941452,0.23950233281493002,0.00673924313115604,0.9726315789473684,0.3843594009983361,0.8868587024917415,0.877803281393567,1287,155,0.12043512043512043,0.9627329192546584,0.4131674442716433,8.035251425609118,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,DOMAIN_OOD,0.005,0.1,321,0.08320373250388803,0.9917919635772706,0.00468384074941452,0.3328149300155521,0.006220839813374806,0.981651376146789,0.9200921102100568,0.9978677034378053,0.00468384074941452,0.23950233281493002,0.00673924313115604,0.9726315789473684,0.3843594009983361,0.8868587024917415,0.877803281393567,1287,296,0.22999222999222999,0.9221183800623053,0.48626231207879733,15.344738206324521,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,DOMAIN_OOD,0.005,0.2,641,0.16614826334888544,0.9917919635772706,0.00468384074941452,0.3328149300155521,0.006220839813374806,0.981651376146789,0.9200921102100568,0.9978677034378053,0.00468384074941452,0.23950233281493002,0.00673924313115604,0.9726315789473684,0.3843594009983361,0.8868587024917415,0.877803281393567,1287,553,0.4296814296814297,0.8627145085803433,0.6194919647485744,28.667703473302225,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,TEMPLATE_OOD,0.005,0.05,270,0.039519906323185014,0.9917919635772706,0.00468384074941452,0.4174473067915691,0.0055620608899297425,0.9868512110726644,0.9389511245255413,0.9978677034378053,0.00468384074941452,0.38524590163934425,0.006440281030444965,0.9835575485799701,0.5536390408077408,0.9162211809651957,0.9013865388939772,1990,268,0.13467336683417086,0.9925925925925926,0.4959016393442623,7.8454332552693185,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,TEMPLATE_OOD,0.005,0.1,539,0.07889344262295082,0.9917919635772706,0.00468384074941452,0.4174473067915691,0.0055620608899297425,0.9868512110726644,0.9389511245255413,0.9978677034378053,0.00468384074941452,0.38524590163934425,0.006440281030444965,0.9835575485799701,0.5536390408077408,0.9162211809651957,0.9013865388939772,1990,512,0.25728643216080405,0.9499072356215214,0.5673302107728337,14.988290398126464,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,TEMPLATE_OOD,0.005,0.2,1078,0.15778688524590165,0.9917919635772706,0.00468384074941452,0.4174473067915691,0.0055620608899297425,0.9868512110726644,0.9389511245255413,0.9978677034378053,0.00468384074941452,0.38524590163934425,0.006440281030444965,0.9835575485799701,0.5536390408077408,0.9162211809651957,0.9013865388939772,1990,938,0.471356783919598,0.8701298701298701,0.6920374707259953,27.45901639344262,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,DOMAIN_TEMPLATE_OOD,0.005,0.05,157,0.04234088457389428,0.9917919635772706,0.00468384074941452,0.3042071197411003,0.005933117583603021,0.9808695652173913,0.915521618905061,0.9978677034378053,0.00468384074941452,0.23948220064724918,0.007011866235167206,0.9715536105032823,0.3842492427520554,0.8749013846696966,0.8626303197029309,1290,151,0.11705426356589148,0.9617834394904459,0.3856526429341963,8.1445523193096,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,DOMAIN_TEMPLATE_OOD,0.005,0.1,314,0.08468176914778856,0.9917919635772706,0.00468384074941452,0.3042071197411003,0.005933117583603021,0.9808695652173913,0.915521618905061,0.9978677034378053,0.00468384074941452,0.23948220064724918,0.007011866235167206,0.9715536105032823,0.3842492427520554,0.8749013846696966,0.8626303197029309,1290,293,0.22713178294573644,0.9331210191082803,0.4622437971952535,15.803667745415318,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,DOMAIN_TEMPLATE_OOD,0.005,0.2,627,0.16909385113268607,0.9917919635772706,0.00468384074941452,0.3042071197411003,0.005933117583603021,0.9808695652173913,0.915521618905061,0.9978677034378053,0.00468384074941452,0.23948220064724918,0.007011866235167206,0.9715536105032823,0.3842492427520554,0.8749013846696966,0.8626303197029309,1290,542,0.4201550387596899,0.8644338118022329,0.5965480043149946,29.234088457389422,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,IID_ORIGINAL,0.01,0.05,126,0.04129793510324484,0.9718467593193055,0.00936768149882904,0.4848771266540643,0.01154039136979428,0.957089552238806,0.8463725664471897,0.9970304965972902,0.00936768149882904,0.5264650283553876,0.017561465127947817,0.9408783783783784,0.6751515151515152,0.8211471987023324,0.8225912622344558,545,105,0.1926605504587156,0.8333333333333334,0.5841209829867675,9.924385633270322,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,IID_ORIGINAL,0.01,0.1,252,0.08259587020648967,0.9718467593193055,0.00936768149882904,0.4848771266540643,0.01154039136979428,0.957089552238806,0.8463725664471897,0.9970304965972902,0.00936768149882904,0.5264650283553876,0.017561465127947817,0.9408783783783784,0.6751515151515152,0.8211471987023324,0.8225912622344558,545,174,0.3192660550458716,0.6904761904761905,0.6493383742911153,16.4461247637051,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,IID_ORIGINAL,0.01,0.2,503,0.16486397902327105,0.9718467593193055,0.00936768149882904,0.4848771266540643,0.01154039136979428,0.957089552238806,0.8463725664471897,0.9970304965972902,0.00936768149882904,0.5264650283553876,0.017561465127947817,0.9408783783783784,0.6751515151515152,0.8211471987023324,0.8225912622344558,545,263,0.48256880733944957,0.5228628230616302,0.7334593572778828,24.85822306238185,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,IID_BALANCED,0.01,0.05,80,0.03780718336483932,0.9718467593193055,0.00936768149882904,0.4848771266540643,0.013232514177693762,0.9734345351043643,0.9021526119427254,0.9970304965972902,0.00936768149882904,0.5264650283553876,0.021739130434782608,0.9603448275862069,0.6800976800976801,0.8741703974172043,0.8222097548250614,545,77,0.14128440366972478,0.9625,0.55765595463138,7.277882797731566,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,IID_BALANCED,0.01,0.1,159,0.07514177693761814,0.9718467593193055,0.00936768149882904,0.4848771266540643,0.013232514177693762,0.9734345351043643,0.9021526119427254,0.9970304965972902,0.00936768149882904,0.5264650283553876,0.021739130434782608,0.9603448275862069,0.6800976800976801,0.8741703974172043,0.8222097548250614,545,137,0.25137614678899084,0.8616352201257862,0.6143667296786389,12.948960302457463,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,IID_BALANCED,0.01,0.2,318,0.1502835538752363,0.9718467593193055,0.00936768149882904,0.4848771266540643,0.013232514177693762,0.9734345351043643,0.9021526119427254,0.9970304965972902,0.00936768149882904,0.5264650283553876,0.021739130434782608,0.9603448275862069,0.6800976800976801,0.8741703974172043,0.8222097548250614,545,232,0.42568807339449544,0.7295597484276729,0.7041587901701323,21.928166351606798,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,TEMPORAL,0.01,0.05,284,0.0355,0.9718467593193055,0.00936768149882904,0.5665,0.0135,0.9767241379310345,0.9432453631430257,0.9970304965972902,0.00936768149882904,0.473,0.012,0.9752577319587629,0.6370370370370371,0.9204384440624706,0.9066185625,1734,258,0.14878892733564014,0.9084507042253521,0.631,6.45,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,TEMPORAL,0.01,0.1,568,0.071,0.9718467593193055,0.00936768149882904,0.5665,0.0135,0.9767241379310345,0.9432453631430257,0.9970304965972902,0.00936768149882904,0.473,0.012,0.9752577319587629,0.6370370370370371,0.9204384440624706,0.9066185625,1734,501,0.2889273356401384,0.8820422535211268,0.69175,12.524999999999997,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,TEMPORAL,0.01,0.2,1136,0.142,0.9718467593193055,0.00936768149882904,0.5665,0.0135,0.9767241379310345,0.9432453631430257,0.9970304965972902,0.00936768149882904,0.473,0.012,0.9752577319587629,0.6370370370370371,0.9204384440624706,0.9066185625,1734,891,0.513840830449827,0.784330985915493,0.78925,22.275,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,DOMAIN_OOD,0.01,0.05,145,0.03758424053913945,0.9718467593193055,0.00936768149882904,0.4857439087610161,0.01503369621565578,0.9699792960662525,0.9200921102100568,0.9970304965972902,0.00936768149882904,0.3240020736132711,0.01088646967340591,0.9674922600619195,0.4854368932038835,0.8868587024917415,0.877803281393567,992,133,0.13407258064516128,0.9172413793103448,0.5546915500259202,6.8947641264904105,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,DOMAIN_OOD,0.01,0.1,290,0.0751684810782789,0.9718467593193055,0.00936768149882904,0.4857439087610161,0.01503369621565578,0.9699792960662525,0.9200921102100568,0.9970304965972902,0.00936768149882904,0.3240020736132711,0.01088646967340591,0.9674922600619195,0.4854368932038835,0.8868587024917415,0.877803281393567,992,253,0.2550403225806452,0.8724137931034482,0.6168999481596682,13.115603939865212,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,DOMAIN_OOD,0.01,0.2,579,0.1500777604976672,0.9718467593193055,0.00936768149882904,0.4857439087610161,0.01503369621565578,0.9699792960662525,0.9200921102100568,0.9970304965972902,0.00936768149882904,0.3240020736132711,0.01088646967340591,0.9674922600619195,0.4854368932038835,0.8868587024917415,0.877803281393567,992,452,0.45564516129032256,0.7806563039723662,0.7200622083981337,23.431829963711763,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,TEMPLATE_OOD,0.01,0.05,244,0.03571428571428571,0.9718467593193055,0.00936768149882904,0.5579625292740047,0.01522248243559719,0.9734422880490297,0.9389511245255413,0.9970304965972902,0.00936768149882904,0.4686768149882904,0.01053864168618267,0.9780085522296884,0.633682960617455,0.9162211809651957,0.9013865388939772,1510,229,0.15165562913907285,0.9385245901639344,0.625,6.703747072599531,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,TEMPLATE_OOD,0.01,0.1,488,0.07142857142857142,0.9718467593193055,0.00936768149882904,0.5579625292740047,0.01522248243559719,0.9734422880490297,0.9389511245255413,0.9970304965972902,0.00936768149882904,0.4686768149882904,0.01053864168618267,0.9780085522296884,0.633682960617455,0.9162211809651957,0.9013865388939772,1510,429,0.28410596026490065,0.8790983606557377,0.6835480093676815,12.558548009367676,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,TEMPLATE_OOD,0.01,0.2,975,0.14271077283372366,0.9718467593193055,0.00936768149882904,0.5579625292740047,0.01522248243559719,0.9734422880490297,0.9389511245255413,0.9970304965972902,0.00936768149882904,0.4686768149882904,0.01053864168618267,0.9780085522296884,0.633682960617455,0.9162211809651957,0.9013865388939772,1510,758,0.5019867549668874,0.7774358974358975,0.7798594847775175,22.189695550351285,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,DOMAIN_TEMPLATE_OOD,0.01,0.05,142,0.038295577130528585,0.9718467593193055,0.00936768149882904,0.46062567421790723,0.015102481121898598,0.9682539682539683,0.915521618905061,0.9970304965972902,0.00936768149882904,0.31607335490830635,0.011326860841423949,0.9654036243822076,0.47622917513206015,0.8749013846696966,0.8626303197029309,1000,130,0.13,0.9154929577464789,0.5307443365695793,7.011866235167208,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,DOMAIN_TEMPLATE_OOD,0.01,0.1,283,0.07632146709816613,0.9718467593193055,0.00936768149882904,0.46062567421790723,0.015102481121898598,0.9682539682539683,0.915521618905061,0.9970304965972902,0.00936768149882904,0.31607335490830635,0.011326860841423949,0.9654036243822076,0.47622917513206015,0.8749013846696966,0.8626303197029309,1000,247,0.247,0.872791519434629,0.5938511326860841,13.32254584681769,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,DOMAIN_TEMPLATE_OOD,0.01,0.2,566,0.15264293419633226,0.9718467593193055,0.00936768149882904,0.46062567421790723,0.015102481121898598,0.9682539682539683,0.915521618905061,0.9970304965972902,0.00936768149882904,0.31607335490830635,0.011326860841423949,0.9654036243822076,0.47622917513206015,0.8749013846696966,0.8626303197029309,1000,440,0.44,0.7773851590106007,0.697950377562028,23.73247033441208,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,IID_ORIGINAL,0.02,0.05,121,0.03965912815470338,0.9073110818862916,0.01990632318501171,0.553875236294896,0.027094831911690917,0.915625,0.8463725664471897,0.9711017608642579,0.01990632318501171,0.5793950850661626,0.02960361264425489,0.9122023809523809,0.7086705202312139,0.8211471987023324,0.8225912622344558,472,87,0.1843220338983051,0.71900826446281,0.6361058601134215,8.223062381852554,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,IID_ORIGINAL,0.02,0.1,242,0.07931825630940675,0.9073110818862916,0.01990632318501171,0.553875236294896,0.027094831911690917,0.915625,0.8463725664471897,0.9711017608642579,0.01990632318501171,0.5793950850661626,0.02960361264425489,0.9122023809523809,0.7086705202312139,0.8211471987023324,0.8225912622344558,472,137,0.2902542372881356,0.5661157024793388,0.6833648393194707,12.948960302457468,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,IID_ORIGINAL,0.02,0.2,483,0.1583087512291052,0.9073110818862916,0.01990632318501171,0.553875236294896,0.027094831911690917,0.915625,0.8463725664471897,0.9711017608642579,0.01990632318501171,0.5793950850661626,0.02960361264425489,0.9122023809523809,0.7086705202312139,0.8211471987023324,0.8225912622344558,472,213,0.451271186440678,0.4409937888198758,0.7551984877126654,20.132325141776942,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,IID_BALANCED,0.02,0.05,76,0.035916824196597356,0.9073110818862916,0.01990632318501171,0.553875236294896,0.026465028355387523,0.9543973941368078,0.9021526119427254,0.9711017608642579,0.01990632318501171,0.5793950850661626,0.03497164461247637,0.943076923076923,0.7177985948477752,0.8741703974172043,0.8222097548250614,472,65,0.13771186440677965,0.8552631578947368,0.6153119092627599,6.143667296786393,0.14308297899970057,29.314650549999897
RANDOM_GLOBAL,52,ORIGINAL5,0.1,400,200,200,IID_BALANCED,0.02,0.1,151,0.07136105860113422,0.9073110818862916,0.01990632318501171,0.553875236294896,0.026465028355387523,0.9543973941368078,0.9021526119427254,0.9711017608642579,0.01990632318501171,0.5793950850661626,0.03497164461247637,0.943076923076923,0.7177985948477752,0.8741703974172043,0.8222097548250614,472,117,0.2478813559322034,0.7748344370860927,0.6644612476370511,11.058601134215507,0.14308297899970057,29.314650549999897
