strategy,label_budget,scenario,target_fpr,review_fraction_of_stage1_negatives,stage1_recall_mean,stage1_fpr_mean,dapt_recall_mean,dapt_recall_std,dapt_fpr_mean,dapt_ap_mean,review_precision_mean,capture_rate_mean,assisted_recall_mean,assisted_recall_std,review_fraction_all_mean
RANDOM_GLOBAL,0.15,TEMPORAL,0.01,0.1,0.5642750000000001,0.010075,0.6048,0.053894160681427786,0.008725,0.9593083763379034,0.9587598214653198,0.31744494576007976,0.7011499999999999,0.05524468300207721,0.07135
RANDOM_GLOBAL,0.15,TEMPORAL,0.01,0.2,0.5642750000000001,0.010075,0.6048,0.053894160681427786,0.008725,0.9593083763379034,0.8936506753435914,0.5905986451877812,0.8195,0.04383903638438136,0.142625
RANDOM_GLOBAL,0.15,TEMPORAL,0.02,0.05,0.66625,0.020675,0.7224999999999999,0.038305787204198444,0.020325,0.9593083763379034,0.9539392534129598,0.188465065714001,0.7289749999999999,0.022000773344993563,0.032875
RANDOM_GLOBAL,0.15,TEMPORAL,0.02,0.1,0.66625,0.020675,0.7224999999999999,0.038305787204198444,0.020325,0.9593083763379034,0.9148780698670042,0.36115024920312,0.78645,0.0207464187003176,0.0656875
RANDOM_GLOBAL,0.15,TEMPORAL,0.02,0.2,0.66625,0.020675,0.7224999999999999,0.038305787204198444,0.020325,0.9593083763379034,0.7949621606480781,0.6267878247652405,0.8752000000000001,0.01569624866718866,0.13135000000000002
RANDOM_GLOBAL,0.2,DOMAIN_OOD,0.005,0.05,0.44173146708138933,0.00767236910316226,0.4839813374805598,0.10715374145860167,0.0033177812337998962,0.9563244406888499,0.9927072300551426,0.1399257005148526,0.518921721099015,0.07901867896494506,0.038880248833592534
RANDOM_GLOBAL,0.2,DOMAIN_OOD,0.005,0.1,0.44173146708138933,0.00767236910316226,0.4839813374805598,0.10715374145860167,0.0033177812337998962,0.9563244406888499,0.9856424609540362,0.27732881193524395,0.5947641264904096,0.07468049175953807,0.07763089683773976
RANDOM_GLOBAL,0.2,DOMAIN_OOD,0.005,0.2,0.44173146708138933,0.00767236910316226,0.4839813374805598,0.10715374145860167,0.0033177812337998962,0.9563244406888499,0.9464618889958922,0.5315908668726134,0.7355624675997927,0.06382724113341438,0.15513219284603422
RANDOM_GLOBAL,0.2,DOMAIN_OOD,0.01,0.05,0.5110419906687402,0.013063763608087092,0.6098496630378435,0.09118961753110173,0.009849663037843442,0.9563244406888499,0.9910426026262135,0.15058471753027225,0.5843442198030068,0.03902306584774414,0.03698807672369103
RANDOM_GLOBAL,0.2,DOMAIN_OOD,0.01,0.1,0.5110419906687402,0.013063763608087092,0.6098496630378435,0.09118961753110173,0.009849663037843442,0.9563244406888499,0.9828769972587226,0.29832345581059677,0.656298600311042,0.0368005505134795,0.07389839294971487
RANDOM_GLOBAL,0.2,DOMAIN_OOD,0.01,0.2,0.5110419906687402,0.013063763608087092,0.6098496630378435,0.09118961753110173,0.009849663037843442,0.9563244406888499,0.9198042322690471,0.5576323100089432,0.7827371695178849,0.031677275472049335,0.14766718506998444
RANDOM_GLOBAL,0.2,DOMAIN_OOD,0.02,0.05,0.6071021254536029,0.02954898911353033,0.7217729393468117,0.0707894446739121,0.02249870399170555,0.9563244406888499,0.9809553733450823,0.1711924759959261,0.6742353551062726,0.022128259486056578,0.03421461897356143
RANDOM_GLOBAL,0.2,DOMAIN_OOD,0.02,0.1,0.6071021254536029,0.02954898911353033,0.7217729393468117,0.0707894446739121,0.02249870399170555,0.9563244406888499,0.9552309126327689,0.3325617403085638,0.7375842405391395,0.019592628017650063,0.0682737169517885
RANDOM_GLOBAL,0.2,DOMAIN_OOD,0.02,0.2,0.6071021254536029,0.02954898911353033,0.7217729393468117,0.0707894446739121,0.02249870399170555,0.9563244406888499,0.8503351353124335,0.5909948372010115,0.8393468118195957,0.012638011812664307,0.13644375324002073
RANDOM_GLOBAL,0.2,DOMAIN_TEMPLATE_OOD,0.005,0.05,0.409277238403452,0.007659115426105717,0.4658036677454153,0.10438846568925958,0.0030744336569579287,0.9520163335593507,0.9925678087598824,0.13492859003298635,0.4881337648327939,0.07993948870539841,0.03972491909385113
RANDOM_GLOBAL,0.2,DOMAIN_TEMPLATE_OOD,0.005,0.1,0.409277238403452,0.007659115426105717,0.4658036677454153,0.10438846568925958,0.0030744336569579287,0.9520163335593507,0.9863778560067044,0.26769660213531693,0.5657497303128372,0.07555624915099571,0.07931499460625674
RANDOM_GLOBAL,0.2,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.409277238403452,0.007659115426105717,0.4658036677454153,0.10438846568925958,0.0030744336569579287,0.9520163335593507,0.9505713070621308,0.5149171475664716,0.7107335490830636,0.06447324617107446,0.15846817691477885
RANDOM_GLOBAL,0.2,DOMAIN_TEMPLATE_OOD,0.01,0.05,0.482740021574973,0.012998921251348435,0.5886192017259979,0.09612876930550636,0.009439050701186624,0.9520163335593507,0.9923058886030203,0.14539126653876977,0.5576051779935275,0.04145493192814067,0.03772923408845739
RANDOM_GLOBAL,0.2,DOMAIN_TEMPLATE_OOD,0.01,0.1,0.482740021574973,0.012998921251348435,0.5886192017259979,0.09612876930550636,0.009439050701186624,0.9520163335593507,0.9838939698888938,0.28770735597896324,0.6309600862998921,0.03871891249801396,0.07532362459546925
RANDOM_GLOBAL,0.2,DOMAIN_TEMPLATE_OOD,0.01,0.2,0.482740021574973,0.012998921251348435,0.5886192017259979,0.09612876930550636,0.009439050701186624,0.9520163335593507,0.9243639730313277,0.539820307342174,0.7610032362459547,0.03349283422279523,0.15048543689320387
RANDOM_GLOBAL,0.2,DOMAIN_TEMPLATE_OOD,0.02,0.05,0.582470334412082,0.029503775620280476,0.7000539374325782,0.07660948994928865,0.021898597626752968,0.9520163335593507,0.9797664443828896,0.16387665352317166,0.6507551240560949,0.02389704901451018,0.03484358144552319
RANDOM_GLOBAL,0.2,DOMAIN_TEMPLATE_OOD,0.02,0.1,0.582470334412082,0.029503775620280476,0.7000539374325782,0.07660948994928865,0.021898597626752968,0.9520163335593507,0.95856349668008,0.3197983488715968,0.7158036677454154,0.021229783816623823,0.06952535059331175
RANDOM_GLOBAL,0.2,DOMAIN_TEMPLATE_OOD,0.02,0.2,0.582470334412082,0.029503775620280476,0.7000539374325782,0.07660948994928865,0.021898597626752968,0.9520163335593507,0.8521052345438622,0.5674773133955733,0.8194714131607336,0.013504838815433882,0.1389428263214671
RANDOM_GLOBAL,0.2,IID_BALANCED,0.005,0.05,0.4666351606805293,0.008601134215500945,0.5548204158790171,0.04703158905340159,0.00888468809073724,0.9215742135953624,0.9950726532503641,0.1434434351264945,0.5429111531190927,0.036294020853412615,0.03832703213610586
RANDOM_GLOBAL,0.2,IID_BALANCED,0.005,0.1,0.4666351606805293,0.008601134215500945,0.5548204158790171,0.04703158905340159,0.00888468809073724,0.9215742135953624,0.9713662703091149,0.27907371153084404,0.6151228733459357,0.03316609287182614,0.07641776937618147
RANDOM_GLOBAL,0.2,IID_BALANCED,0.005,0.2,0.4666351606805293,0.008601134215500945,0.5548204158790171,0.04703158905340159,0.00888468809073724,0.9215742135953624,0.8959929808988166,0.5139856480684828,0.7405482041587902,0.022864100575449183,0.15274102079395085
RANDOM_GLOBAL,0.2,IID_BALANCED,0.01,0.05,0.5167296786389415,0.01219281663516068,0.6300567107750472,0.03576505370705339,0.016918714555765595,0.9215742135953624,0.9884760966881221,0.1516304061554306,0.5899810964083175,0.013357943656447492,0.03705103969754253
RANDOM_GLOBAL,0.2,IID_BALANCED,0.01,0.1,0.5167296786389415,0.01219281663516068,0.6300567107750472,0.03576505370705339,0.016918714555765595,0.9215742135953624,0.9531790688703504,0.2911152088249558,0.6573724007561437,0.012122642096768109,0.07377126654064273
RANDOM_GLOBAL,0.2,IID_BALANCED,0.01,0.2,0.5167296786389415,0.01219281663516068,0.6300567107750472,0.03576505370705339,0.016918714555765595,0.9215742135953624,0.8567104790341332,0.5222985950718027,0.769187145557656,0.005907687452216409,0.14730623818525518
RANDOM_GLOBAL,0.2,IID_BALANCED,0.02,0.05,0.5897920604914934,0.022684310018903593,0.6998109640831758,0.019862269242440403,0.028449905482041588,0.9215742135953624,0.9754278822319786,0.16613122126687144,0.6578449905482042,0.021649908686338364,0.03487712665406427
RANDOM_GLOBAL,0.2,IID_BALANCED,0.02,0.1,0.5897920604914934,0.022684310018903593,0.6998109640831758,0.019862269242440403,0.028449905482041588,0.9215742135953624,0.9233583806316709,0.31325367083216393,0.7182419659735351,0.017746849646790432,0.0695179584120983
RANDOM_GLOBAL,0.2,IID_BALANCED,0.02,0.2,0.5897920604914934,0.022684310018903593,0.6998109640831758,0.019862269242440403,0.028449905482041588,0.9215742135953624,0.7655805166237372,0.5186638127272325,0.8027410207939509,0.009953598198034597,0.13894139886578452
RANDOM_GLOBAL,0.2,IID_ORIGINAL,0.005,0.05,0.4666351606805293,0.007124937280481686,0.5548204158790171,0.04703158905340159,0.006271951831409934,0.8862087606747984,0.9771338570660177,0.2214418954350231,0.5844045368620038,0.03506391207109022,0.04178957718780728
RANDOM_GLOBAL,0.2,IID_ORIGINAL,0.005,0.1,0.4666351606805293,0.007124937280481686,0.5548204158790171,0.04703158905340159,0.006271951831409934,0.8862087606747984,0.9033103012635013,0.40841364719278717,0.6842155009451796,0.026865019701711203,0.08348082595870207
RANDOM_GLOBAL,0.2,IID_ORIGINAL,0.005,0.2,0.4666351606805293,0.007124937280481686,0.5548204158790171,0.04703158905340159,0.006271951831409934,0.8862087606747984,0.6860637019606961,0.6188587438622403,0.797069943289225,0.01223511758728956,0.1668305473615208
RANDOM_GLOBAL,0.2,IID_ORIGINAL,0.01,0.05,0.5167296786389415,0.010988459608630204,0.6300567107750472,0.03576505370705339,0.013647767185148018,0.8862087606747984,0.9614313189214843,0.234551931347356,0.6300567107750472,0.012236334467056551,0.04087184529662406
RANDOM_GLOBAL,0.2,IID_ORIGINAL,0.01,0.1,0.5167296786389415,0.010988459608630204,0.6300567107750472,0.03576505370705339,0.013647767185148018,0.8862087606747984,0.8611382447544225,0.4189043048329899,0.719187145557656,0.008893956295072532,0.08151425762045231
RANDOM_GLOBAL,0.2,IID_ORIGINAL,0.01,0.2,0.5167296786389415,0.010988459608630204,0.6300567107750472,0.03576505370705339,0.013647767185148018,0.8862087606747984,0.6228470515660052,0.6051332641476954,0.8092627599243857,0.008625968473168263,0.16283185840707964
RANDOM_GLOBAL,0.2,IID_ORIGINAL,0.02,0.05,0.5897920604914934,0.02187656798795785,0.6998109640831758,0.019862269242440403,0.025489212242849973,0.8862087606747984,0.898347539399057,0.24751667401682997,0.691304347826087,0.018570901468017043,0.039167486070140936
RANDOM_GLOBAL,0.2,IID_ORIGINAL,0.02,0.1,0.5897920604914934,0.02187656798795785,0.6998109640831758,0.019862269242440403,0.025489212242849973,0.8862087606747984,0.7632930722118111,0.4197787223977804,0.7620982986767486,0.01270476693576701,0.07823664372336939
RANDOM_GLOBAL,0.2,IID_ORIGINAL,0.02,0.2,0.5897920604914934,0.02187656798795785,0.6998109640831758,0.019862269242440403,0.025489212242849973,0.8862087606747984,0.518321373167636,0.5688626748586941,0.8236294896030245,0.008756170511734364,0.15630940675188462
RANDOM_GLOBAL,0.2,TEMPLATE_OOD,0.005,0.05,0.5109777517564403,0.006557377049180328,0.5879098360655738,0.08388704284866025,0.0035128805620608904,0.9657838802013965,0.9931738350475356,0.15346472724221233,0.584748243559719,0.08350628981998043,0.03713407494145199
RANDOM_GLOBAL,0.2,TEMPLATE_OOD,0.005,0.1,0.5109777517564403,0.006557377049180328,0.5879098360655738,0.08388704284866025,0.0035128805620608904,0.9657838802013965,0.9874880517149085,0.3047068918793018,0.657523419203747,0.07844783301750156,0.07418032786885245
RANDOM_GLOBAL,0.2,TEMPLATE_OOD,0.005,0.2,0.5109777517564403,0.006557377049180328,0.5879098360655738,0.08388704284866025,0.0035128805620608904,0.9657838802013965,0.9373532850113389,0.5765096475473588,0.7895491803278689,0.06213701242509585,0.14831674473067916
RANDOM_GLOBAL,0.2,TEMPLATE_OOD,0.01,0.05,0.5779859484777518,0.010392271662763467,0.6858606557377049,0.07479525064741514,0.009016393442622951,0.9657838802013965,0.9933434560045331,0.16757043454488982,0.6482142857142856,0.04308730643709698,0.0353483606557377
RANDOM_GLOBAL,0.2,TEMPLATE_OOD,0.01,0.1,0.5779859484777518,0.010392271662763467,0.6858606557377049,0.07479525064741514,0.009016393442622951,0.9657838802013965,0.9828237019418322,0.33119433733099374,0.7168618266978923,0.0399820465040935,0.07063817330210773
RANDOM_GLOBAL,0.2,TEMPLATE_OOD,0.01,0.2,0.5779859484777518,0.010392271662763467,0.6858606557377049,0.07479525064741514,0.009016393442622951,0.9657838802013965,0.9047943899014271,0.6086632719322347,0.8337529274004684,0.030870915021836007,0.1412177985948478
RANDOM_GLOBAL,0.2,TEMPLATE_OOD,0.02,0.05,0.668384074941452,0.021779859484777515,0.7736826697892272,0.05859555219049194,0.019291569086651052,0.9657838802013965,0.9829319678824199,0.19480406265744538,0.7328747072599532,0.01717976473496576,0.032801522248243564
RANDOM_GLOBAL,0.2,TEMPLATE_OOD,0.02,0.1,0.668384074941452,0.021779859484777515,0.7736826697892272,0.05859555219049194,0.019291569086651052,0.9657838802013965,0.9491059389642744,0.3755641556839259,0.7928571428571429,0.013384620740967551,0.06554449648711944
RANDOM_GLOBAL,0.2,TEMPLATE_OOD,0.02,0.2,0.668384074941452,0.021779859484777515,0.7736826697892272,0.05859555219049194,0.019291569086651052,0.9657838802013965,0.8139181561878409,0.6433428054523412,0.8818501170960188,0.011721143154360817,0.1310304449648712
RANDOM_GLOBAL,0.2,TEMPORAL,0.005,0.05,0.532125,0.005775000000000001,0.5948,0.08276613639244816,0.003975,0.9667189117414619,0.9927592247706547,0.15802128448010105,0.604825,0.07806639357339082,0.0366125
RANDOM_GLOBAL,0.2,TEMPORAL,0.005,0.1,0.532125,0.005775000000000001,0.5948,0.08276613639244816,0.003975,0.9667189117414619,0.9855131163802548,0.31325577368771335,0.67635,0.07318329347907514,0.07315
RANDOM_GLOBAL,0.2,TEMPORAL,0.005,0.2,0.532125,0.005775000000000001,0.5948,0.08276613639244816,0.003975,0.9667189117414619,0.9272505778843444,0.587277900983566,0.803875,0.05700295435813443,0.14625
RANDOM_GLOBAL,0.2,TEMPORAL,0.01,0.05,0.59715,0.009225,0.693625,0.07036119610031276,0.00965,0.9667189117414619,0.9903195287118274,0.17269967646787965,0.66625,0.04019794770880723,0.0348875
RANDOM_GLOBAL,0.2,TEMPORAL,0.01,0.1,0.59715,0.009225,0.693625,0.07036119610031276,0.00965,0.9667189117414619,0.9778856029952939,0.3406802844819864,0.733575,0.0369267386561253,0.0697375
RANDOM_GLOBAL,0.2,TEMPORAL,0.01,0.2,0.59715,0.009225,0.693625,0.07036119610031276,0.00965,0.9667189117414619,0.8922945291055241,0.6206649413007248,0.8461500000000001,0.028758863368050926,0.1394125
RANDOM_GLOBAL,0.2,TEMPORAL,0.02,0.05,0.684025,0.019925,0.78015,0.05434064367998923,0.020225,0.9667189117414619,0.9771266588432447,0.20110267376580362,0.747475,0.015714223033785498,0.0324625
RANDOM_GLOBAL,0.2,TEMPORAL,0.02,0.1,0.684025,0.019925,0.78015,0.05434064367998923,0.020225,0.9667189117414619,0.9366859004491366,0.38469646351720577,0.80555,0.011777332276689636,0.0648375
RANDOM_GLOBAL,0.2,TEMPORAL,0.02,0.2,0.684025,0.019925,0.78015,0.05434064367998923,0.020225,0.9667189117414619,0.7962596671246993,0.6535323122662346,0.8906499999999999,0.011033534741364136,0.12965
RANDOM_GLOBAL,0.25,DOMAIN_OOD,0.005,0.05,0.4560912389839295,0.005184033177812338,0.3720580611715915,0.054254621655691775,0.002177293934681182,0.9595170179936389,0.9884134741352852,0.14197581258224068,0.5324520476931053,0.07539771865559113,0.03862104717470192
RANDOM_GLOBAL,0.25,DOMAIN_OOD,0.005,0.1,0.4560912389839295,0.005184033177812338,0.3720580611715915,0.054254621655691775,0.002177293934681182,0.9595170179936389,0.9760432231578926,0.2795136324826569,0.6065318818040436,0.07045412818844733,0.07703473302229134
RANDOM_GLOBAL,0.25,DOMAIN_OOD,0.005,0.2,0.4560912389839295,0.005184033177812338,0.3720580611715915,0.054254621655691775,0.002177293934681182,0.9595170179936389,0.9439047956319648,0.5400466965534851,0.7470191809227579,0.05985407270872643,0.1539917055469155
RANDOM_GLOBAL,0.25,DOMAIN_OOD,0.01,0.05,0.5297045101088648,0.011767755313634007,0.5413167444271643,0.0690516332811024,0.006065318818040436,0.9595170179936389,0.9820075223101344,0.1537642553388344,0.6015552099533437,0.05034607002115251,0.036573354069466046
RANDOM_GLOBAL,0.25,DOMAIN_OOD,0.01,0.1,0.5297045101088648,0.011767755313634007,0.5413167444271643,0.0690516332811024,0.006065318818040436,0.9595170179936389,0.962385597195454,0.30092576710474056,0.6703473302229135,0.04683926899926254,0.07304302747537585
RANDOM_GLOBAL,0.25,DOMAIN_OOD,0.01,0.2,0.5297045101088648,0.011767755313634007,0.5413167444271643,0.0690516332811024,0.006065318818040436,0.9595170179936389,0.9215778076211812,0.5755232872692018,0.7989631933644376,0.03843789602518816,0.14598237428719543
RANDOM_GLOBAL,0.25,DOMAIN_OOD,0.02,0.05,0.6226023846552617,0.028615863141524107,0.7100051840331778,0.0826636855879474,0.016951788491446344,0.9595170179936389,0.967737081818931,0.17402564269158066,0.6881285640228098,0.02199833414643035,0.033851736651114565
RANDOM_GLOBAL,0.25,DOMAIN_OOD,0.02,0.1,0.6226023846552617,0.028615863141524107,0.7100051840331778,0.0826636855879474,0.016951788491446344,0.9595170179936389,0.9446741097453278,0.3390816769128592,0.7502851218247797,0.020717476199173395,0.06757387247278382
RANDOM_GLOBAL,0.25,DOMAIN_OOD,0.02,0.2,0.6226023846552617,0.028615863141524107,0.7100051840331778,0.0826636855879474,0.016951788491446344,0.9595170179936389,0.8703896182786943,0.6237398251525426,0.8576464489372733,0.019290672182824084,0.1349922239502333
RANDOM_GLOBAL,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.05,0.4235706580366775,0.00517799352750809,0.3566343042071197,0.052457708064010705,0.002103559870550162,0.9561543856256499,0.9881773564551339,0.13648136514235049,0.5014563106796117,0.07660678945608541,0.03940129449838188
RANDOM_GLOBAL,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.1,0.4235706580366775,0.00517799352750809,0.3566343042071197,0.052457708064010705,0.002103559870550162,0.9561543856256499,0.9790454840811307,0.2699585675593724,0.5777238403451996,0.07155448670120147,0.07869471413160734
RANDOM_GLOBAL,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.4235706580366775,0.00517799352750809,0.3566343042071197,0.052457708064010705,0.002103559870550162,0.9561543856256499,0.9494228001252377,0.5228219175693607,0.7223300970873787,0.061116820902079774,0.15722761596548004
RANDOM_GLOBAL,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.05,0.5023732470334412,0.011596548004314994,0.5179072276159655,0.0706577164375189,0.005717367853290183,0.9561543856256499,0.9846077562769133,0.14858720759669264,0.5758360302049622,0.053347002131674426,0.037297734627831716
RANDOM_GLOBAL,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.1,0.5023732470334412,0.011596548004314994,0.5179072276159655,0.0706577164375189,0.005717367853290183,0.9561543856256499,0.9663410353663362,0.29095777094804276,0.6462783171521036,0.04956168860373342,0.0744336569579288
RANDOM_GLOBAL,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.2,0.5023732470334412,0.011596548004314994,0.5179072276159655,0.0706577164375189,0.005717367853290183,0.9561543856256499,0.9257306133625711,0.5564133601315728,0.777831715210356,0.0410550519650242,0.1486785329018339
RANDOM_GLOBAL,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.05,0.598975188781014,0.028371089536138077,0.6893743257820928,0.0916186740143367,0.016019417475728156,0.9561543856256499,0.9716191724423835,0.16712723129419849,0.6658576051779935,0.02361538517766562,0.03441208198489752
RANDOM_GLOBAL,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.1,0.598975188781014,0.028371089536138077,0.6893743257820928,0.0916186740143367,0.016019417475728156,0.9561543856256499,0.9468598965124844,0.32523389363733524,0.729126213592233,0.022142540563019213,0.06871628910463862
RANDOM_GLOBAL,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.2,0.598975188781014,0.028371089536138077,0.6893743257820928,0.0916186740143367,0.016019417475728156,0.9561543856256499,0.8742846072985184,0.6000846353395703,0.8393203883495145,0.01998428583430376,0.13740560949298813
RANDOM_GLOBAL,0.25,IID_BALANCED,0.005,0.05,0.48374291115311907,0.008034026465028356,0.48894139886578447,0.05567393918034143,0.006427221172022685,0.9174570404408637,0.9863094128655773,0.14506221231580105,0.5585066162570889,0.026066134474665527,0.03790170132325142
RANDOM_GLOBAL,0.25,IID_BALANCED,0.005,0.1,0.48374291115311907,0.008034026465028356,0.48894139886578447,0.05567393918034143,0.006427221172022685,0.9174570404408637,0.9673873250927878,0.283924771108837,0.6301512287334593,0.023327411702704914,0.07566162570888468
RANDOM_GLOBAL,0.25,IID_BALANCED,0.005,0.2,0.48374291115311907,0.008034026465028356,0.48894139886578447,0.05567393918034143,0.006427221172022685,0.9174570404408637,0.8900435733477157,0.5212712896591079,0.752835538752363,0.014028126566410313,0.15108695652173915
RANDOM_GLOBAL,0.25,IID_BALANCED,0.01,0.05,0.5396975425330812,0.012948960302457468,0.5924385633270322,0.0313379260558039,0.013137996219281665,0.9174570404408637,0.9778677629277229,0.15449973539753145,0.6107750472589792,0.01463452208233636,0.0363421550094518
RANDOM_GLOBAL,0.25,IID_BALANCED,0.01,0.1,0.5396975425330812,0.012948960302457468,0.5924385633270322,0.0313379260558039,0.013137996219281665,0.9174570404408637,0.9406545824241649,0.2968223874359136,0.6762759924385633,0.012961564228559673,0.0725897920604915
RANDOM_GLOBAL,0.25,IID_BALANCED,0.01,0.2,0.5396975425330812,0.012948960302457468,0.5924385633270322,0.0313379260558039,0.013137996219281665,0.9174570404408637,0.8393284171137478,0.5286571573644249,0.7830812854442344,0.0076689738151468675,0.14494328922495275
RANDOM_GLOBAL,0.25,IID_BALANCED,0.02,0.05,0.6148393194706994,0.02391304347826087,0.6793950850661625,0.037163177054702574,0.024669187145557655,0.9174570404408637,0.958671062534655,0.17114127131560625,0.680718336483932,0.012655841297165822,0.03435727788279773
RANDOM_GLOBAL,0.25,IID_BALANCED,0.02,0.1,0.6148393194706994,0.02391304347826087,0.6793950850661625,0.037163177054702574,0.024669187145557655,0.9174570404408637,0.8939814939104845,0.31716194598014097,0.7369565217391305,0.01099599539208033,0.06828922495274102
RANDOM_GLOBAL,0.25,IID_BALANCED,0.02,0.2,0.6148393194706994,0.02391304347826087,0.6793950850661625,0.037163177054702574,0.024669187145557655,0.9174570404408637,0.7106825106889978,0.5031226211064764,0.808695652173913,0.006626750762512867,0.1363421550094518
RANDOM_GLOBAL,0.25,IID_ORIGINAL,0.005,0.05,0.48374291115311907,0.006573005519317612,0.48894139886578447,0.05567393918034143,0.004214751630707476,0.8805308143980145,0.9644090405515053,0.22439948731216938,0.5994328922495274,0.02467463872853218,0.0415929203539823
RANDOM_GLOBAL,0.25,IID_ORIGINAL,0.005,0.1,0.48374291115311907,0.006573005519317612,0.48894139886578447,0.05567393918034143,0.004214751630707476,0.8805308143980145,0.8779766266997878,0.4070919682235871,0.6938563327032136,0.017707653553147698,0.0829564077351688
RANDOM_GLOBAL,0.25,IID_ORIGINAL,0.005,0.2,0.48374291115311907,0.006573005519317612,0.48894139886578447,0.05567393918034143,0.004214751630707476,0.8805308143980145,0.6610495138683583,0.6118446973853575,0.8,0.006581660077136468,0.1657817109144543
RANDOM_GLOBAL,0.25,IID_ORIGINAL,0.01,0.05,0.5396975425330812,0.011088810837932764,0.5924385633270322,0.0313379260558039,0.011339688911189163,0.8805308143980145,0.9366139002668262,0.23723136201481956,0.6488657844990549,0.013324089762942939,0.04041297935103245
RANDOM_GLOBAL,0.25,IID_ORIGINAL,0.01,0.1,0.5396975425330812,0.011088810837932764,0.5924385633270322,0.0313379260558039,0.011339688911189163,0.8805308143980145,0.8259357929399951,0.4174520284223305,0.7318525519848771,0.011023043634139537,0.08066207800721074
RANDOM_GLOBAL,0.25,IID_ORIGINAL,0.01,0.2,0.5396975425330812,0.011088810837932764,0.5924385633270322,0.0313379260558039,0.011339688911189163,0.8805308143980145,0.5829589734964875,0.5888736639613106,0.8108695652173914,0.007231979341196148,0.16125860373647985
RANDOM_GLOBAL,0.25,IID_ORIGINAL,0.02,0.05,0.6148393194706994,0.021976919217260412,0.6793950850661625,0.037163177054702574,0.022679377822378326,0.8805308143980145,0.8301609852980739,0.24126104237579046,0.7077504725897921,0.011401511005099988,0.038806948541461814
RANDOM_GLOBAL,0.25,IID_ORIGINAL,0.02,0.1,0.6148393194706994,0.021976919217260412,0.6793950850661625,0.037163177054702574,0.022679377822378326,0.8805308143980145,0.7199314341511412,0.41719077880849353,0.7755198487712666,0.009569213956198745,0.07738446411012782
RANDOM_GLOBAL,0.25,IID_ORIGINAL,0.02,0.2,0.6148393194706994,0.021976919217260412,0.6793950850661625,0.037163177054702574,0.022679377822378326,0.8805308143980145,0.4669084520429787,0.5402327464947888,0.8230623818525521,0.008321398371377018,0.15460504752540152
RANDOM_GLOBAL,0.25,TEMPLATE_OOD,0.005,0.05,0.5278981264637002,0.005005854800936768,0.49686768149882904,0.04293255660332152,0.0023711943793911006,0.9667061530650207,0.9914910657341306,0.15619238711299935,0.6007611241217798,0.0652960959944634,0.03673887587822014
RANDOM_GLOBAL,0.25,TEMPLATE_OOD,0.005,0.1,0.5278981264637002,0.005005854800936768,0.49686768149882904,0.04293255660332152,0.0023711943793911006,0.9667061530650207,0.9817021960004115,0.30889027436135164,0.6721018735362998,0.06087185755597443,0.0734192037470726
RANDOM_GLOBAL,0.25,TEMPLATE_OOD,0.005,0.2,0.5278981264637002,0.005005854800936768,0.49686768149882904,0.04293255660332152,0.0023711943793911006,0.9667061530650207,0.9399375694291143,0.5904783302419185,0.8040690866510539,0.04970340372640336,0.1467652224824356
RANDOM_GLOBAL,0.25,TEMPLATE_OOD,0.01,0.05,0.599092505854801,0.009660421545667448,0.6298302107728337,0.05677702243610355,0.005766978922716628,0.9667061530650207,0.9854972538317238,0.1727726824831391,0.6677985948477752,0.046241562255508344,0.03485070257611241
RANDOM_GLOBAL,0.25,TEMPLATE_OOD,0.01,0.1,0.599092505854801,0.009660421545667448,0.6298302107728337,0.05677702243610355,0.005766978922716628,0.9667061530650207,0.9681827418015813,0.3390744359007699,0.7339578454332553,0.04305209941188044,0.06962822014051522
RANDOM_GLOBAL,0.25,TEMPLATE_OOD,0.01,0.2,0.599092505854801,0.009660421545667448,0.6298302107728337,0.05677702243610355,0.005766978922716628,0.9667061530650207,0.9007338066630457,0.6294897701734011,0.8500878220140515,0.0333142374875582,0.13918325526932085
RANDOM_GLOBAL,0.25,TEMPLATE_OOD,0.02,0.05,0.6842798594847774,0.021340749414519904,0.7614168618266979,0.07034334802511169,0.014724824355971897,0.9667061530650207,0.9719236364285532,0.20021060723111805,0.7473360655737704,0.01897847267604871,0.032435597189695554
RANDOM_GLOBAL,0.25,TEMPLATE_OOD,0.02,0.1,0.6842798594847774,0.021340749414519904,0.7614168618266979,0.07034334802511169,0.014724824355971897,0.9667061530650207,0.9368320035507971,0.3854797904897306,0.805708430913349,0.017514484752065324,0.0647980093676815
RANDOM_GLOBAL,0.25,TEMPLATE_OOD,0.02,0.2,0.6842798594847774,0.021340749414519904,0.7614168618266979,0.07034334802511169,0.014724824355971897,0.9667061530650207,0.8320326558285052,0.6833605142076362,0.8999121779859485,0.014400542514438636,0.12950819672131147
