model,seed,label_budget,scenario,target_fpr,review_fraction,direct_recall,direct_fpr,direct_ap,stage1_recall,stage1_fpr,review_precision,assisted_recall,capture_rate
T0_AL_SELECTED,62,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.05,0.7928802588996764,0.015102481121898598,0.9762500137071193,0.6601941747572816,0.007551240560949299,0.9838709677419355,0.7259978425026968,0.19365079365079366
T0_AL_SELECTED,62,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.1,0.7928802588996764,0.015102481121898598,0.9762500137071193,0.6601941747572816,0.007551240560949299,0.9433198380566802,0.7858683926645091,0.36984126984126986
T0_AL_SELECTED,62,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.2,0.7928802588996764,0.015102481121898598,0.9762500137071193,0.6601941747572816,0.007551240560949299,0.888663967611336,0.8969795037756203,0.6968253968253968
T0_AL_SELECTED,62,0.25,IID_ORIGINAL,0.02,0.05,0.7854442344045368,0.02408429503261415,0.9219299279372094,0.6540642722117203,0.020572002007024585,0.9051724137931034,0.7533081285444234,0.28688524590163933
T0_AL_SELECTED,62,0.25,IID_ORIGINAL,0.02,0.1,0.7854442344045368,0.02408429503261415,0.9219299279372094,0.6540642722117203,0.020572002007024585,0.7241379310344828,0.8128544423440454,0.45901639344262296
T0_AL_SELECTED,62,0.25,IID_ORIGINAL,0.02,0.2,0.7854442344045368,0.02408429503261415,0.9219299279372094,0.6540642722117203,0.020572002007024585,0.4827586206896552,0.8657844990548205,0.6120218579234973
T0_AL_SELECTED,62,0.25,IID_BALANCED,0.02,0.05,0.7854442344045368,0.027410207939508508,0.9473330320087623,0.6540642722117203,0.02551984877126654,0.9714285714285714,0.718336483931947,0.18579234972677597
T0_AL_SELECTED,62,0.25,IID_BALANCED,0.02,0.1,0.7854442344045368,0.027410207939508508,0.9473330320087623,0.6540642722117203,0.02551984877126654,0.95,0.779773156899811,0.3633879781420765
T0_AL_SELECTED,62,0.25,IID_BALANCED,0.02,0.2,0.7854442344045368,0.027410207939508508,0.9473330320087623,0.6540642722117203,0.02551984877126654,0.7392857142857143,0.8497164461247637,0.5655737704918032
T0_AL_SELECTED,62,0.25,TEMPORAL,0.02,0.05,0.899,0.02325,0.980665708010557,0.79425,0.01825,0.957983193277311,0.85125,0.2770352369380316
T0_AL_SELECTED,62,0.25,TEMPORAL,0.02,0.1,0.899,0.02325,0.980665708010557,0.79425,0.01825,0.9031578947368422,0.9015,0.5212636695018226
T0_AL_SELECTED,62,0.25,TEMPORAL,0.02,0.2,0.899,0.02325,0.980665708010557,0.79425,0.01825,0.6747368421052632,0.9545,0.778857837181045
T0_AL_SELECTED,62,0.25,DOMAIN_OOD,0.02,0.05,0.8849144634525661,0.029030585795749093,0.9775319640423403,0.7490927941938829,0.024883359253499222,0.957983193277311,0.8081907724209435,0.23553719008264462
T0_AL_SELECTED,62,0.25,DOMAIN_OOD,0.02,0.1,0.8849144634525661,0.029030585795749093,0.9775319640423403,0.7490927941938829,0.024883359253499222,0.9113924050632911,0.8610679108346293,0.4462809917355372
T0_AL_SELECTED,62,0.25,DOMAIN_OOD,0.02,0.2,0.8849144634525661,0.029030585795749093,0.9775319640423403,0.7490927941938829,0.024883359253499222,0.7801268498942917,0.9403836184551582,0.762396694214876
T0_AL_SELECTED,62,0.25,TEMPLATE_OOD,0.02,0.05,0.8940281030444965,0.022540983606557378,0.9802338868949617,0.7836651053864169,0.01756440281030445,0.9560975609756097,0.8410421545667447,0.2652232746955345
T0_AL_SELECTED,62,0.25,TEMPLATE_OOD,0.02,0.1,0.8940281030444965,0.022540983606557378,0.9802338868949617,0.7836651053864169,0.01756440281030445,0.9121951219512195,0.8931498829039812,0.5060893098782138
T0_AL_SELECTED,62,0.25,TEMPLATE_OOD,0.02,0.2,0.8940281030444965,0.022540983606557378,0.9802338868949617,0.7836651053864169,0.01756440281030445,0.6935286935286935,0.9499414519906323,0.7686062246278755
T0_AL_SELECTED,62,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.05,0.872168284789644,0.028047464940668825,0.9762500137071193,0.7357065803667745,0.021574973031283712,0.9568965517241379,0.7955771305285868,0.22653061224489796
T0_AL_SELECTED,62,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.1,0.872168284789644,0.028047464940668825,0.9762500137071193,0.7357065803667745,0.021574973031283712,0.9090909090909091,0.8489751887810141,0.42857142857142855
T0_AL_SELECTED,62,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.2,0.872168284789644,0.028047464940668825,0.9762500137071193,0.7357065803667745,0.021574973031283712,0.7960954446854663,0.9336569579288025,0.7489795918367347
DAPT_AL_SELECTED,62,0.25,IID_ORIGINAL,0.005,0.05,0.6172022684310019,0.0055193176116407425,0.8839048260293891,0.55765595463138,0.006522829904666332,0.959349593495935,0.6691871455576559,0.25213675213675213
DAPT_AL_SELECTED,62,0.25,IID_ORIGINAL,0.005,0.1,0.6172022684310019,0.0055193176116407425,0.8839048260293891,0.55765595463138,0.006522829904666332,0.9020408163265307,0.7665406427221172,0.4722222222222222
DAPT_AL_SELECTED,62,0.25,IID_ORIGINAL,0.005,0.2,0.6172022684310019,0.0055193176116407425,0.8839048260293891,0.55765595463138,0.006522829904666332,0.5755102040816327,0.8241965973534972,0.6025641025641025
DAPT_AL_SELECTED,62,0.25,IID_BALANCED,0.005,0.05,0.6172022684310019,0.00945179584120983,0.9145970826020678,0.55765595463138,0.008506616257088847,0.9736842105263158,0.6275992438563327,0.1581196581196581
DAPT_AL_SELECTED,62,0.25,IID_BALANCED,0.005,0.1,0.6172022684310019,0.00945179584120983,0.9145970826020678,0.55765595463138,0.008506616257088847,0.9539473684210527,0.6947069943289225,0.30982905982905984
DAPT_AL_SELECTED,62,0.25,IID_BALANCED,0.005,0.2,0.6172022684310019,0.00945179584120983,0.9145970826020678,0.55765595463138,0.008506616257088847,0.8519736842105263,0.8024574669187146,0.5534188034188035
DAPT_AL_SELECTED,62,0.25,TEMPORAL,0.005,0.05,0.58525,0.00325,0.9699997381846902,0.676,0.00375,0.9735849056603774,0.7405,0.19907407407407407
DAPT_AL_SELECTED,62,0.25,TEMPORAL,0.005,0.1,0.58525,0.00325,0.9699997381846902,0.676,0.00375,0.945179584120983,0.801,0.38580246913580246
DAPT_AL_SELECTED,62,0.25,TEMPORAL,0.005,0.2,0.58525,0.00325,0.9699997381846902,0.676,0.00375,0.8817407757805109,0.909,0.7191358024691358
DAPT_AL_SELECTED,62,0.25,DOMAIN_OOD,0.005,0.05,0.4738206324520477,0.002073613271124935,0.9682766146536317,0.6070502851218248,0.002592016588906169,0.9777777777777777,0.6754795230689477,0.1741424802110818
DAPT_AL_SELECTED,62,0.25,DOMAIN_OOD,0.005,0.1,0.4738206324520477,0.002073613271124935,0.9682766146536317,0.6070502851218248,0.002592016588906169,0.9553903345724907,0.7402799377916018,0.3390501319261214
DAPT_AL_SELECTED,62,0.25,DOMAIN_OOD,0.005,0.2,0.4738206324520477,0.002073613271124935,0.9682766146536317,0.6070502851218248,0.002592016588906169,0.9180633147113594,0.8626231207879731,0.6503957783641161
DAPT_AL_SELECTED,62,0.25,TEMPLATE_OOD,0.005,0.05,0.5731850117096019,0.0026346604215456673,0.970228348655819,0.6618852459016393,0.00351288056206089,0.9780701754385965,0.7271662763466042,0.19307359307359306
DAPT_AL_SELECTED,62,0.25,TEMPLATE_OOD,0.005,0.1,0.5731850117096019,0.0026346604215456673,0.970228348655819,0.6618852459016393,0.00351288056206089,0.9473684210526315,0.7883489461358314,0.37402597402597404
DAPT_AL_SELECTED,62,0.25,TEMPLATE_OOD,0.005,0.2,0.5731850117096019,0.0026346604215456673,0.970228348655819,0.6618852459016393,0.00351288056206089,0.893640350877193,0.9004683840749415,0.7056277056277056
DAPT_AL_SELECTED,62,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.05,0.45307443365695793,0.0016181229773462784,0.9660296947551761,0.5825242718446602,0.002696871628910464,0.9848484848484849,0.6526429341963322,0.16795865633074936
DAPT_AL_SELECTED,62,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.1,0.45307443365695793,0.0016181229773462784,0.9660296947551761,0.5825242718446602,0.002696871628910464,0.9619771863117871,0.7189859762675297,0.3268733850129199
DAPT_AL_SELECTED,62,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.45307443365695793,0.0016181229773462784,0.9660296947551761,0.5825242718446602,0.002696871628910464,0.9314285714285714,0.8462783171521036,0.6317829457364341
DAPT_AL_SELECTED,62,0.25,IID_ORIGINAL,0.01,0.05,0.6739130434782609,0.009533366783743101,0.8839048260293891,0.611531190926276,0.01154039136979428,0.9166666666666666,0.7155009451795841,0.26763990267639903
DAPT_AL_SELECTED,62,0.25,IID_ORIGINAL,0.01,0.1,0.6739130434782609,0.009533366783743101,0.8839048260293891,0.611531190926276,0.01154039136979428,0.7824267782426778,0.7882797731568998,0.45498783454987834
DAPT_AL_SELECTED,62,0.25,IID_ORIGINAL,0.01,0.2,0.6739130434782609,0.009533366783743101,0.8839048260293891,0.611531190926276,0.01154039136979428,0.4863731656184486,0.8308128544423441,0.5644768856447688
DAPT_AL_SELECTED,62,0.25,IID_BALANCED,0.01,0.05,0.6739130434782609,0.012287334593572778,0.9145970826020678,0.611531190926276,0.015122873345935728,0.9863013698630136,0.6795841209829868,0.17518248175182483
DAPT_AL_SELECTED,62,0.25,IID_BALANCED,0.01,0.1,0.6739130434782609,0.012287334593572778,0.9145970826020678,0.611531190926276,0.015122873345935728,0.9383561643835616,0.7410207939508506,0.3333333333333333
DAPT_AL_SELECTED,62,0.25,IID_BALANCED,0.01,0.2,0.6739130434782609,0.012287334593572778,0.9145970826020678,0.611531190926276,0.015122873345935728,0.7525773195876289,0.8185255198487713,0.5328467153284672
DAPT_AL_SELECTED,62,0.25,TEMPORAL,0.01,0.05,0.65825,0.0065,0.9699997381846902,0.7405,0.00825,0.952191235059761,0.80025,0.2302504816955684
DAPT_AL_SELECTED,62,0.25,TEMPORAL,0.01,0.1,0.65825,0.0065,0.9699997381846902,0.7405,0.00825,0.9261477045908184,0.8565,0.44701348747591524
DAPT_AL_SELECTED,62,0.25,TEMPORAL,0.01,0.2,0.65825,0.0065,0.9699997381846902,0.7405,0.00825,0.7782217782217782,0.93525,0.7504816955684007
DAPT_AL_SELECTED,62,0.25,DOMAIN_OOD,0.01,0.05,0.5666148263348886,0.006220839813374806,0.9682766146536317,0.6811819595645412,0.008812856402280975,0.9606299212598425,0.7444271643338517,0.1983739837398374
DAPT_AL_SELECTED,62,0.25,DOMAIN_OOD,0.01,0.1,0.5666148263348886,0.006220839813374806,0.9682766146536317,0.6811819595645412,0.008812856402280975,0.9367588932806324,0.8040435458786936,0.3853658536585366
DAPT_AL_SELECTED,62,0.25,DOMAIN_OOD,0.01,0.2,0.5666148263348886,0.006220839813374806,0.9682766146536317,0.6811819595645412,0.008812856402280975,0.8537549407114624,0.9051321928460342,0.7024390243902439
DAPT_AL_SELECTED,62,0.25,TEMPLATE_OOD,0.01,0.05,0.6434426229508197,0.006147540983606557,0.970228348655819,0.7271662763466042,0.007903981264637002,0.9539170506912442,0.7877634660421545,0.22210300429184548
DAPT_AL_SELECTED,62,0.25,TEMPLATE_OOD,0.01,0.1,0.6434426229508197,0.006147540983606557,0.970228348655819,0.7271662763466042,0.007903981264637002,0.9399538106235565,0.8463114754098361,0.4366952789699571
DAPT_AL_SELECTED,62,0.25,TEMPLATE_OOD,0.01,0.2,0.6434426229508197,0.006147540983606557,0.970228348655819,0.7271662763466042,0.007903981264637002,0.8023121387283237,0.930327868852459,0.7446351931330472
DAPT_AL_SELECTED,62,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.05,0.5447680690399137,0.005933117583603021,0.9660296947551761,0.6601941747572816,0.007551240560949299,0.967741935483871,0.7249190938511327,0.19047619047619047
DAPT_AL_SELECTED,62,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.1,0.5447680690399137,0.005933117583603021,0.9660296947551761,0.6601941747572816,0.007551240560949299,0.9473684210526315,0.7864077669902912,0.37142857142857144
DAPT_AL_SELECTED,62,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.2,0.5447680690399137,0.005933117583603021,0.9660296947551761,0.6601941747572816,0.007551240560949299,0.8623481781376519,0.889967637540453,0.6761904761904762
DAPT_AL_SELECTED,62,0.25,IID_ORIGINAL,0.02,0.05,0.775047258979206,0.025087807325639738,0.8839048260293891,0.6540642722117203,0.020572002007024585,0.8879310344827587,0.7514177693761814,0.2814207650273224
DAPT_AL_SELECTED,62,0.25,IID_ORIGINAL,0.02,0.1,0.775047258979206,0.025087807325639738,0.8839048260293891,0.6540642722117203,0.020572002007024585,0.6724137931034483,0.8015122873345936,0.4262295081967213
DAPT_AL_SELECTED,62,0.25,IID_ORIGINAL,0.02,0.2,0.775047258979206,0.025087807325639738,0.8839048260293891,0.6540642722117203,0.020572002007024585,0.4051724137931034,0.831758034026465,0.5136612021857924
DAPT_AL_SELECTED,62,0.25,IID_BALANCED,0.02,0.05,0.775047258979206,0.02551984877126654,0.9145970826020678,0.6540642722117203,0.02551984877126654,0.9571428571428572,0.717391304347826,0.1830601092896175
DAPT_AL_SELECTED,62,0.25,IID_BALANCED,0.02,0.1,0.775047258979206,0.02551984877126654,0.9145970826020678,0.6540642722117203,0.02551984877126654,0.9285714285714286,0.776937618147448,0.3551912568306011
DAPT_AL_SELECTED,62,0.25,IID_BALANCED,0.02,0.2,0.775047258979206,0.02551984877126654,0.9145970826020678,0.6540642722117203,0.02551984877126654,0.65,0.8260869565217391,0.4972677595628415
DAPT_AL_SELECTED,62,0.25,TEMPORAL,0.02,0.05,0.8685,0.026,0.9699997381846902,0.79425,0.01825,0.9243697478991597,0.84925,0.267314702308627
DAPT_AL_SELECTED,62,0.25,TEMPORAL,0.02,0.1,0.8685,0.026,0.9699997381846902,0.79425,0.01825,0.8821052631578947,0.899,0.5091130012150669
DAPT_AL_SELECTED,62,0.25,TEMPORAL,0.02,0.2,0.8685,0.026,0.9699997381846902,0.79425,0.01825,0.6473684210526316,0.948,0.74726609963548
DAPT_AL_SELECTED,62,0.25,DOMAIN_OOD,0.02,0.05,0.8506998444790047,0.03162260238465526,0.9682766146536317,0.7490927941938829,0.024883359253499222,0.9243697478991597,0.8061171591498185,0.22727272727272727
DAPT_AL_SELECTED,62,0.25,DOMAIN_OOD,0.02,0.1,0.8506998444790047,0.03162260238465526,0.9682766146536317,0.7490927941938829,0.024883359253499222,0.9324894514767933,0.8636599274235355,0.45661157024793386
DAPT_AL_SELECTED,62,0.25,DOMAIN_OOD,0.02,0.2,0.8506998444790047,0.03162260238465526,0.9682766146536317,0.7490927941938829,0.024883359253499222,0.7632135306553911,0.9362363919129082,0.7458677685950413
DAPT_AL_SELECTED,62,0.25,TEMPLATE_OOD,0.02,0.05,0.8629976580796253,0.02429742388758782,0.970228348655819,0.7836651053864169,0.01756440281030445,0.9219512195121952,0.8389929742388759,0.2557510148849797
DAPT_AL_SELECTED,62,0.25,TEMPLATE_OOD,0.02,0.1,0.8629976580796253,0.02429742388758782,0.970228348655819,0.7836651053864169,0.01756440281030445,0.8902439024390244,0.8905152224824356,0.4939106901217862
DAPT_AL_SELECTED,62,0.25,TEMPLATE_OOD,0.02,0.2,0.8629976580796253,0.02429742388758782,0.970228348655819,0.7836651053864169,0.01756440281030445,0.6678876678876678,0.9437939110070258,0.7401894451962111
DAPT_AL_SELECTED,62,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.05,0.8333333333333334,0.030744336569579287,0.9660296947551761,0.7357065803667745,0.021574973031283712,0.9310344827586207,0.7939590075512406,0.22040816326530613
DAPT_AL_SELECTED,62,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.1,0.8333333333333334,0.030744336569579287,0.9660296947551761,0.7357065803667745,0.021574973031283712,0.9307359307359307,0.8516720604099245,0.4387755102040816
DAPT_AL_SELECTED,62,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.2,0.8333333333333334,0.030744336569579287,0.9660296947551761,0.7357065803667745,0.021574973031283712,0.7635574837310195,0.9255663430420712,0.7183673469387755
T0_AL_SELECTED,72,0.25,IID_ORIGINAL,0.005,0.05,0.5236294896030246,0.002508780732563974,0.8946732313718471,0.5349716446124764,0.006021073758153537,0.9758064516129032,0.6493383742911153,0.2459349593495935
T0_AL_SELECTED,72,0.25,IID_ORIGINAL,0.005,0.1,0.5236294896030246,0.002508780732563974,0.8946732313718471,0.5349716446124764,0.006021073758153537,0.9395161290322581,0.7551984877126654,0.4735772357723577
T0_AL_SELECTED,72,0.25,IID_ORIGINAL,0.005,0.2,0.5236294896030246,0.002508780732563974,0.8946732313718471,0.5349716446124764,0.006021073758153537,0.6282828282828283,0.8289224952741021,0.6321138211382114
T0_AL_SELECTED,72,0.25,IID_BALANCED,0.005,0.05,0.5236294896030246,0.002835538752362949,0.9250855318242301,0.5349716446124764,0.007561436672967864,0.9871794871794872,0.6077504725897921,0.1565040650406504
T0_AL_SELECTED,72,0.25,IID_BALANCED,0.005,0.1,0.5236294896030246,0.002835538752362949,0.9250855318242301,0.5349716446124764,0.007561436672967864,0.9870967741935484,0.6795841209829868,0.31097560975609756
T0_AL_SELECTED,72,0.25,IID_BALANCED,0.005,0.2,0.5236294896030246,0.002835538752362949,0.9250855318242301,0.5349716446124764,0.007561436672967864,0.9061488673139159,0.7996219281663516,0.5691056910569106
T0_AL_SELECTED,72,0.25,TEMPORAL,0.005,0.05,0.602,0.003,0.9764553101668578,0.67075,0.00475,0.9811320754716981,0.73575,0.19741837509491267
T0_AL_SELECTED,72,0.25,TEMPORAL,0.005,0.1,0.602,0.003,0.9764553101668578,0.67075,0.00475,0.9735849056603774,0.79975,0.3917995444191344
T0_AL_SELECTED,72,0.25,TEMPORAL,0.005,0.2,0.602,0.003,0.9764553101668578,0.67075,0.00475,0.9245283018867925,0.91575,0.7441154138192863
T0_AL_SELECTED,72,0.25,DOMAIN_OOD,0.005,0.05,0.5075168481078279,0.00414722654224987,0.9719847943310503,0.5894245723172629,0.007257646448937273,0.9779411764705882,0.6583722135821669,0.16792929292929293
T0_AL_SELECTED,72,0.25,DOMAIN_OOD,0.005,0.1,0.5075168481078279,0.00414722654224987,0.9719847943310503,0.5894245723172629,0.007257646448937273,0.974169741697417,0.7262830482115086,0.3333333333333333
T0_AL_SELECTED,72,0.25,DOMAIN_OOD,0.005,0.2,0.5075168481078279,0.00414722654224987,0.9719847943310503,0.5894245723172629,0.007257646448937273,0.9538745387453874,0.8574390876101607,0.6527777777777778
T0_AL_SELECTED,72,0.25,TEMPLATE_OOD,0.005,0.05,0.5986533957845434,0.002927400468384075,0.9753230354246202,0.6554449648711944,0.0055620608899297425,0.9781659388646288,0.7210187353629977,0.1903143585386576
T0_AL_SELECTED,72,0.25,TEMPLATE_OOD,0.005,0.1,0.5986533957845434,0.002927400468384075,0.9753230354246202,0.6554449648711944,0.0055620608899297425,0.9781659388646288,0.7865925058548009,0.3806287170773152
T0_AL_SELECTED,72,0.25,TEMPLATE_OOD,0.005,0.2,0.5986533957845434,0.002927400468384075,0.9753230354246202,0.6554449648711944,0.0055620608899297425,0.9420765027322404,0.9077868852459017,0.7323704333050127
T0_AL_SELECTED,72,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.05,0.5032362459546925,0.003236245954692557,0.9700589536426903,0.5652642934196332,0.007551240560949299,0.9849624060150376,0.6359223300970874,0.16253101736972705
T0_AL_SELECTED,72,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.1,0.5032362459546925,0.003236245954692557,0.9700589536426903,0.5652642934196332,0.007551240560949299,0.9811320754716981,0.7055016181229773,0.3225806451612903
T0_AL_SELECTED,72,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.5032362459546925,0.003236245954692557,0.9700589536426903,0.5652642934196332,0.007551240560949299,0.9566037735849057,0.8387270765911543,0.6290322580645161
T0_AL_SELECTED,72,0.25,IID_ORIGINAL,0.01,0.05,0.6814744801512287,0.007526342197691922,0.8946732313718471,0.5718336483931947,0.007526342197691922,0.9672131147540983,0.6833648393194707,0.26048565121412803
T0_AL_SELECTED,72,0.25,IID_ORIGINAL,0.01,0.1,0.6814744801512287,0.007526342197691922,0.8946732313718471,0.5718336483931947,0.007526342197691922,0.8975409836065574,0.77882797731569,0.48344370860927155
T0_AL_SELECTED,72,0.25,IID_ORIGINAL,0.01,0.2,0.6814744801512287,0.007526342197691922,0.8946732313718471,0.5718336483931947,0.007526342197691922,0.5646817248459959,0.831758034026465,0.6070640176600441
T0_AL_SELECTED,72,0.25,IID_BALANCED,0.01,0.05,0.6814744801512287,0.008506616257088847,0.9250855318242301,0.5718336483931947,0.00945179584120983,0.9868421052631579,0.6427221172022685,0.16556291390728478
T0_AL_SELECTED,72,0.25,IID_BALANCED,0.01,0.1,0.6814744801512287,0.008506616257088847,0.9250855318242301,0.5718336483931947,0.00945179584120983,0.9867549668874173,0.7126654064272212,0.32891832229580575
T0_AL_SELECTED,72,0.25,IID_BALANCED,0.01,0.2,0.6814744801512287,0.008506616257088847,0.9250855318242301,0.5718336483931947,0.00945179584120983,0.8704318936877077,0.8194706994328923,0.5783664459161147
T0_AL_SELECTED,72,0.25,TEMPORAL,0.01,0.05,0.787,0.0085,0.9764553101668578,0.7125,0.0075,0.96875,0.7745,0.21565217391304348
T0_AL_SELECTED,72,0.25,TEMPORAL,0.01,0.1,0.787,0.0085,0.9764553101668578,0.7125,0.0075,0.96875,0.8365,0.43130434782608695
T0_AL_SELECTED,72,0.25,TEMPORAL,0.01,0.2,0.787,0.0085,0.9764553101668578,0.7125,0.0075,0.8623046875,0.93325,0.7678260869565218
T0_AL_SELECTED,72,0.25,DOMAIN_OOD,0.01,0.05,0.7454639709694142,0.012441679626749611,0.9719847943310503,0.6443753240020736,0.011404872991187144,0.9769230769230769,0.7102125453602903,0.18513119533527697
T0_AL_SELECTED,72,0.25,DOMAIN_OOD,0.01,0.1,0.7454639709694142,0.012441679626749611,0.9719847943310503,0.6443753240020736,0.011404872991187144,0.9692307692307692,0.7750129600829445,0.3673469387755102
T0_AL_SELECTED,72,0.25,DOMAIN_OOD,0.01,0.2,0.7454639709694142,0.012441679626749611,0.9719847943310503,0.6443753240020736,0.011404872991187144,0.9402697495183044,0.8973561430793157,0.7113702623906706
T0_AL_SELECTED,72,0.25,TEMPLATE_OOD,0.01,0.05,0.7792740046838408,0.008782201405152224,0.9753230354246202,0.6964285714285714,0.008489461358313818,0.9684684684684685,0.759367681498829,0.2073288331726133
T0_AL_SELECTED,72,0.25,TEMPLATE_OOD,0.01,0.1,0.7792740046838408,0.008782201405152224,0.9753230354246202,0.6964285714285714,0.008489461358313818,0.9706546275395034,0.8223067915690867,0.4146576663452266
T0_AL_SELECTED,72,0.25,TEMPLATE_OOD,0.01,0.2,0.7792740046838408,0.008782201405152224,0.9753230354246202,0.6964285714285714,0.008489461358313818,0.8937853107344633,0.9279859484777517,0.7627772420443587
T0_AL_SELECTED,72,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.05,0.7259978425026968,0.011866235167206042,0.9700589536426903,0.6240560949298813,0.011326860841423949,0.9763779527559056,0.6909385113268608,0.17790530846484937
T0_AL_SELECTED,72,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.1,0.7259978425026968,0.011866235167206042,0.9700589536426903,0.6240560949298813,0.011326860841423949,0.9762845849802372,0.7572815533980582,0.35437589670014347
T0_AL_SELECTED,72,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.2,0.7259978425026968,0.011866235167206042,0.9700589536426903,0.6240560949298813,0.011326860841423949,0.9426877470355731,0.8813376483279396,0.6843615494978479
T0_AL_SELECTED,72,0.25,IID_ORIGINAL,0.02,0.05,0.7533081285444234,0.01806322127446061,0.8946732313718471,0.6436672967863895,0.01655795283492223,0.9401709401709402,0.7476370510396976,0.2917771883289125
T0_AL_SELECTED,72,0.25,IID_ORIGINAL,0.02,0.1,0.7533081285444234,0.01806322127446061,0.8946732313718471,0.6436672967863895,0.01655795283492223,0.7606837606837606,0.8119092627599244,0.47214854111405835
T0_AL_SELECTED,72,0.25,IID_ORIGINAL,0.02,0.2,0.7533081285444234,0.01806322127446061,0.8946732313718471,0.6436672967863895,0.01655795283492223,0.4337606837606838,0.8355387523629489,0.5384615384615384
T0_AL_SELECTED,72,0.25,IID_BALANCED,0.02,0.05,0.7533081285444234,0.01984877126654064,0.9250855318242301,0.6436672967863895,0.017958412098298678,0.9859154929577465,0.7098298676748582,0.1856763925729443
T0_AL_SELECTED,72,0.25,IID_BALANCED,0.02,0.1,0.7533081285444234,0.01984877126654064,0.9250855318242301,0.6436672967863895,0.017958412098298678,0.9507042253521126,0.7712665406427222,0.35809018567639256
T0_AL_SELECTED,72,0.25,IID_BALANCED,0.02,0.2,0.7533081285444234,0.01984877126654064,0.9250855318242301,0.6436672967863895,0.017958412098298678,0.7007042253521126,0.831758034026465,0.5278514588859416
T0_AL_SELECTED,72,0.25,TEMPORAL,0.02,0.05,0.88225,0.0155,0.9764553101668578,0.79225,0.0165,0.9497907949790795,0.849,0.273164861612515
T0_AL_SELECTED,72,0.25,TEMPORAL,0.02,0.1,0.88225,0.0155,0.9764553101668578,0.79225,0.0165,0.9287211740041929,0.903,0.53309265944645
T0_AL_SELECTED,72,0.25,TEMPORAL,0.02,0.2,0.88225,0.0155,0.9764553101668578,0.79225,0.0165,0.6505771248688352,0.94725,0.7460890493381468
T0_AL_SELECTED,72,0.25,DOMAIN_OOD,0.02,0.05,0.8683255572835666,0.018144116122343183,0.9719847943310503,0.7439087610160705,0.025401762571280455,0.9411764705882353,0.8019699326075687,0.22672064777327935
T0_AL_SELECTED,72,0.25,DOMAIN_OOD,0.02,0.1,0.8683255572835666,0.018144116122343183,0.9719847943310503,0.7439087610160705,0.025401762571280455,0.9369747899159664,0.8595127008812856,0.451417004048583
T0_AL_SELECTED,72,0.25,DOMAIN_OOD,0.02,0.2,0.8683255572835666,0.018144116122343183,0.9719847943310503,0.7439087610160705,0.025401762571280455,0.8,0.9409020217729394,0.7692307692307693
T0_AL_SELECTED,72,0.25,TEMPLATE_OOD,0.02,0.05,0.8785128805620609,0.01522248243559719,0.9753230354246202,0.78307962529274,0.017857142857142856,0.9609756097560975,0.8407494145199064,0.2658569500674764
T0_AL_SELECTED,72,0.25,TEMPLATE_OOD,0.02,0.1,0.8785128805620609,0.01522248243559719,0.9753230354246202,0.78307962529274,0.017857142857142856,0.9292682926829269,0.8946135831381733,0.5141700404858299
T0_AL_SELECTED,72,0.25,TEMPLATE_OOD,0.02,0.2,0.8785128805620609,0.01522248243559719,0.9753230354246202,0.78307962529274,0.017857142857142856,0.6792682926829269,0.9461358313817331,0.7516869095816464
T0_AL_SELECTED,72,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.05,0.8516720604099245,0.017259978425026967,0.9700589536426903,0.7335490830636462,0.02481121898597627,0.9568965517241379,0.7934196332254585,0.22469635627530365
T0_AL_SELECTED,72,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.1,0.8516720604099245,0.017259978425026967,0.9700589536426903,0.7335490830636462,0.02481121898597627,0.9393939393939394,0.8505933117583603,0.4392712550607287
T0_AL_SELECTED,72,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.2,0.8516720604099245,0.017259978425026967,0.9700589536426903,0.7335490830636462,0.02481121898597627,0.8026030368763557,0.9331175836030206,0.7489878542510121
DAPT_AL_SELECTED,72,0.25,IID_ORIGINAL,0.005,0.05,0.6824196597353497,0.0055193176116407425,0.900197632048287,0.5349716446124764,0.006021073758153537,0.9919354838709677,0.6512287334593573,0.25
