seed,scenario,target_fpr,stage1_model,stage1_threshold,stage1_calibration_empirical_fpr,stage1_empirical_fpr,stage1_fp,stage1_tn,stage1_tp,stage1_fn,stage1_recall,ranker,ranker_own_threshold,ranker_calibration_empirical_fpr,ranker_empirical_fpr_at_own_threshold,review_fraction_of_stage1_negatives,stage1_negative_n,review_n,review_fraction_of_all_cases,review_phishing_n,review_benign_n,review_precision,rescued_stage1_fn,capture_rate_of_stage1_fn,review_assisted_recall_upper_bound,potential_recall_gain_pp,self_rescued_stage1_fn,self_review_precision,self_review_assisted_recall_upper_bound,rescued_fn_lift_vs_self,review_precision_lift_vs_self,recall_upper_bound_lift_vs_self_pp
42,TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.01727166276346604,59,3357,2281,1135,0.6677400468384075,DAPT_EMB_MLP,0.8286707997322084,0.01990632318501171,0.019613583138173303,0.1,4492,450,0.06586651053864169,370,80,0.8222222222222222,370,0.32599118942731276,0.7760538641686182,10.831381733021072,350,0.7777777777777778,0.7701990632318502,20,0.0444444444444444,0.5854800936768045
42,TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.01727166276346604,59,3357,2281,1135,0.6677400468384075,CONTRASTIVE_EMB_MLP,0.9657124280929567,0.01990632318501171,0.01522248243559719,0.1,4492,450,0.06586651053864169,369,81,0.82,369,0.3251101321585903,0.7757611241217799,10.80210772833724,350,0.7777777777777778,0.7701990632318502,19,0.04222222222222216,0.5562060889929721
42,TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.01727166276346604,59,3357,2281,1135,0.6677400468384075,B0_SELF,0.8530669808387757,0.01990632318501171,0.01727166276346604,0.2,4492,899,0.13158665105386416,625,274,0.6952169076751946,625,0.5506607929515418,0.8507025761124122,18.29625292740047,625,0.6952169076751946,0.8507025761124122,0,0.0,0.0
42,TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.01727166276346604,59,3357,2281,1135,0.6677400468384075,T0_E2E,0.5962568521499635,0.01990632318501171,0.024882903981264637,0.2,4492,899,0.13158665105386416,764,135,0.8498331479421579,764,0.6731277533039648,0.8913934426229508,22.365339578454336,625,0.6952169076751946,0.8507025761124122,139,0.1546162402669633,4.0690866510538655
42,TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.01727166276346604,59,3357,2281,1135,0.6677400468384075,DAPT_E2E,0.7512834072113038,0.01990632318501171,0.021662763466042154,0.2,4492,899,0.13158665105386416,791,108,0.8798665183537263,791,0.6969162995594713,0.8992974238875878,23.15573770491803,625,0.6952169076751946,0.8507025761124122,166,0.1846496106785317,4.859484777517564
42,TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.01727166276346604,59,3357,2281,1135,0.6677400468384075,BASE_EMB_MLP,0.9347304105758668,0.01990632318501171,0.018442622950819672,0.2,4492,899,0.13158665105386416,646,253,0.7185761957730812,646,0.5691629955947136,0.8568501170960188,18.91100702576113,625,0.6952169076751946,0.8507025761124122,21,0.023359288097886566,0.6147540983606592
42,TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.01727166276346604,59,3357,2281,1135,0.6677400468384075,DAPT_EMB_MLP,0.8286707997322084,0.01990632318501171,0.019613583138173303,0.2,4492,899,0.13158665105386416,636,263,0.7074527252502781,636,0.560352422907489,0.8539227166276346,18.618266978922716,625,0.6952169076751946,0.8507025761124122,11,0.012235817575083519,0.3220140515222458
42,TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.01727166276346604,59,3357,2281,1135,0.6677400468384075,CONTRASTIVE_EMB_MLP,0.9657124280929567,0.01990632318501171,0.01522248243559719,0.2,4492,899,0.13158665105386416,618,281,0.6874304783092324,618,0.5444933920704845,0.8486533957845434,18.09133489461359,625,0.6952169076751946,0.8507025761124122,-7,-0.007786429365962189,-0.2049180327868827
42,DOMAIN_TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.023732470334412083,44,1810,1078,776,0.5814455231930961,B0_SELF,0.8530669808387757,0.01990632318501171,0.023732470334412083,0.05,2586,130,0.03505933117583603,100,30,0.7692307692307693,100,0.12886597938144329,0.6353829557713053,5.393743257820926,100,0.7692307692307693,0.6353829557713053,0,0.0,0.0
42,DOMAIN_TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.023732470334412083,44,1810,1078,776,0.5814455231930961,T0_E2E,0.5962568521499635,0.01990632318501171,0.0296655879180151,0.05,2586,130,0.03505933117583603,130,0,1.0,130,0.16752577319587628,0.651564185544768,7.011866235167197,100,0.7692307692307693,0.6353829557713053,30,0.23076923076923073,1.6181229773462702
42,DOMAIN_TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.023732470334412083,44,1810,1078,776,0.5814455231930961,DAPT_E2E,0.7512834072113038,0.01990632318501171,0.02535059331175836,0.05,2586,130,0.03505933117583603,130,0,1.0,130,0.16752577319587628,0.651564185544768,7.011866235167197,100,0.7692307692307693,0.6353829557713053,30,0.23076923076923073,1.6181229773462702
42,DOMAIN_TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.023732470334412083,44,1810,1078,776,0.5814455231930961,BASE_EMB_MLP,0.9347304105758668,0.01990632318501171,0.024271844660194174,0.05,2586,130,0.03505933117583603,111,19,0.8538461538461538,111,0.14304123711340205,0.6413160733549083,5.98705501618122,100,0.7692307692307693,0.6353829557713053,11,0.08461538461538454,0.5933117583602932
42,DOMAIN_TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.023732470334412083,44,1810,1078,776,0.5814455231930961,DAPT_EMB_MLP,0.8286707997322084,0.01990632318501171,0.02319309600862999,0.05,2586,130,0.03505933117583603,112,18,0.8615384615384616,112,0.14432989690721648,0.6418554476806904,6.040992448759431,100,0.7692307692307693,0.6353829557713053,12,0.09230769230769231,0.6472491909385036
42,DOMAIN_TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.023732470334412083,44,1810,1078,776,0.5814455231930961,CONTRASTIVE_EMB_MLP,0.9657124280929567,0.01990632318501171,0.016720604099244876,0.05,2586,130,0.03505933117583603,118,12,0.9076923076923077,118,0.15206185567010308,0.645091693635383,6.364617044228693,100,0.7692307692307693,0.6353829557713053,18,0.1384615384615384,0.9708737864077666
42,DOMAIN_TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.023732470334412083,44,1810,1078,776,0.5814455231930961,B0_SELF,0.8530669808387757,0.01990632318501171,0.023732470334412083,0.1,2586,259,0.06984897518878101,201,58,0.7760617760617761,201,0.25902061855670105,0.6898597626752967,10.841423948220063,201,0.7760617760617761,0.6898597626752967,0,0.0,0.0
42,DOMAIN_TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.023732470334412083,44,1810,1078,776,0.5814455231930961,T0_E2E,0.5962568521499635,0.01990632318501171,0.0296655879180151,0.1,2586,259,0.06984897518878101,256,3,0.9884169884169884,256,0.32989690721649484,0.7195253505933118,13.807982740021574,201,0.7760617760617761,0.6898597626752967,55,0.21235521235521237,2.96655879180151
42,DOMAIN_TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.023732470334412083,44,1810,1078,776,0.5814455231930961,DAPT_E2E,0.7512834072113038,0.01990632318501171,0.02535059331175836,0.1,2586,259,0.06984897518878101,255,4,0.9845559845559846,255,0.3286082474226804,0.7189859762675297,13.754045307443363,201,0.7760617760617761,0.6898597626752967,54,0.20849420849420852,2.9126213592232997
42,DOMAIN_TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.023732470334412083,44,1810,1078,776,0.5814455231930961,BASE_EMB_MLP,0.9347304105758668,0.01990632318501171,0.024271844660194174,0.1,2586,259,0.06984897518878101,209,50,0.806949806949807,209,0.2693298969072165,0.6941747572815534,11.272923408845736,201,0.7760617760617761,0.6898597626752967,8,0.030888030888030937,0.4314994606256728
42,DOMAIN_TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.023732470334412083,44,1810,1078,776,0.5814455231930961,DAPT_EMB_MLP,0.8286707997322084,0.01990632318501171,0.02319309600862999,0.1,2586,259,0.06984897518878101,214,45,0.8262548262548263,214,0.2757731958762887,0.6968716289104638,11.542610571736777,201,0.7760617760617761,0.6898597626752967,13,0.050193050193050204,0.7011866235167141
42,DOMAIN_TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.023732470334412083,44,1810,1078,776,0.5814455231930961,CONTRASTIVE_EMB_MLP,0.9657124280929567,0.01990632318501171,0.016720604099244876,0.1,2586,259,0.06984897518878101,219,40,0.8455598455598455,219,0.2822164948453608,0.6995685005393744,11.81229773462783,201,0.7760617760617761,0.6898597626752967,18,0.06949806949806947,0.9708737864077666
42,DOMAIN_TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.023732470334412083,44,1810,1078,776,0.5814455231930961,B0_SELF,0.8530669808387757,0.01990632318501171,0.023732470334412083,0.2,2586,518,0.13969795037756202,375,143,0.7239382239382239,375,0.4832474226804124,0.7837108953613808,20.226537216828476,375,0.7239382239382239,0.7837108953613808,0,0.0,0.0
42,DOMAIN_TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.023732470334412083,44,1810,1078,776,0.5814455231930961,T0_E2E,0.5962568521499635,0.01990632318501171,0.0296655879180151,0.2,2586,518,0.13969795037756202,456,62,0.8803088803088803,456,0.5876288659793815,0.8274002157497303,24.595469255663428,375,0.7239382239382239,0.7837108953613808,81,0.1563706563706564,4.3689320388349495
42,DOMAIN_TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.023732470334412083,44,1810,1078,776,0.5814455231930961,DAPT_E2E,0.7512834072113038,0.01990632318501171,0.02535059331175836,0.2,2586,518,0.13969795037756202,473,45,0.9131274131274131,473,0.6095360824742269,0.8365695792880259,25.512405609492983,375,0.7239382239382239,0.7837108953613808,98,0.18918918918918914,5.285868392664506
42,DOMAIN_TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.023732470334412083,44,1810,1078,776,0.5814455231930961,BASE_EMB_MLP,0.9347304105758668,0.01990632318501171,0.024271844660194174,0.2,2586,518,0.13969795037756202,390,128,0.752895752895753,390,0.5025773195876289,0.7918015102481122,21.035598705501613,375,0.7239382239382239,0.7837108953613808,15,0.02895752895752901,0.8090614886731351
42,DOMAIN_TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.023732470334412083,44,1810,1078,776,0.5814455231930961,DAPT_EMB_MLP,0.8286707997322084,0.01990632318501171,0.02319309600862999,0.2,2586,518,0.13969795037756202,384,134,0.7413127413127413,384,0.4948453608247423,0.7885652642934197,20.71197411003236,375,0.7239382239382239,0.7837108953613808,9,0.01737451737451734,0.4854368932038833
42,DOMAIN_TEMPLATE_OOD,0.02,B0_STRUCT_XGB,0.8530669808387757,0.01990632318501171,0.023732470334412083,44,1810,1078,776,0.5814455231930961,CONTRASTIVE_EMB_MLP,0.9657124280929567,0.01990632318501171,0.016720604099244876,0.2,2586,518,0.13969795037756202,383,135,0.7393822393822393,383,0.49355670103092786,0.7880258899676376,20.65803667745415,375,0.7239382239382239,0.7837108953613808,8,0.015444015444015413,0.4314994606256728
52,IID_ORIGINAL,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.0055193176116407425,11,1982,470,588,0.444234404536862,B0_SELF,0.9834477901458741,0.00468384074941452,0.0055193176116407425,0.05,2570,129,0.04228121927236971,113,16,0.875968992248062,113,0.1921768707482993,0.5510396975425331,10.680529300567109,113,0.875968992248062,0.5510396975425331,0,0.0,0.0
52,IID_ORIGINAL,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.0055193176116407425,11,1982,470,588,0.444234404536862,T0_E2E,0.9994705319404603,0.00468384074941452,0.008529854490717512,0.05,2570,129,0.04228121927236971,123,6,0.9534883720930233,123,0.20918367346938777,0.5604914933837429,11.625708884688091,113,0.875968992248062,0.5510396975425331,10,0.07751937984496127,0.9451795841209809
52,IID_ORIGINAL,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.0055193176116407425,11,1982,470,588,0.444234404536862,DAPT_E2E,0.9994407296180726,0.00468384074941452,0.009031610637230306,0.05,2570,129,0.04228121927236971,121,8,0.937984496124031,121,0.20578231292517007,0.558601134215501,11.436672967863892,113,0.875968992248062,0.5510396975425331,8,0.06201550387596899,0.7561436672967825
52,IID_ORIGINAL,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.0055193176116407425,11,1982,470,588,0.444234404536862,BASE_EMB_MLP,0.999423384666443,0.00468384074941452,0.006021073758153537,0.05,2570,129,0.04228121927236971,111,18,0.8604651162790697,111,0.18877551020408162,0.5491493383742911,10.491493383742911,113,0.875968992248062,0.5510396975425331,-2,-0.015503875968992276,-0.1890359168241984
52,IID_ORIGINAL,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.0055193176116407425,11,1982,470,588,0.444234404536862,DAPT_EMB_MLP,0.9975656270980836,0.00468384074941452,0.009533366783743101,0.05,2570,129,0.04228121927236971,107,22,0.8294573643410853,107,0.18197278911564627,0.5453686200378072,10.113421550094515,113,0.875968992248062,0.5510396975425331,-6,-0.046511627906976716,-0.5671077504725952
52,IID_ORIGINAL,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.0055193176116407425,11,1982,470,588,0.444234404536862,CONTRASTIVE_EMB_MLP,0.9908658862113954,0.00468384074941452,0.009031610637230306,0.05,2570,129,0.04228121927236971,98,31,0.7596899224806202,98,0.16666666666666666,0.5368620037807184,9.262759924385634,113,0.875968992248062,0.5510396975425331,-15,-0.11627906976744184,-1.417769376181477
52,IID_ORIGINAL,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.0055193176116407425,11,1982,470,588,0.444234404536862,B0_SELF,0.9834477901458741,0.00468384074941452,0.0055193176116407425,0.1,2570,257,0.08423467715503113,204,53,0.7937743190661478,204,0.3469387755102041,0.6370510396975425,19.281663516068047,204,0.7937743190661478,0.6370510396975425,0,0.0,0.0
52,IID_ORIGINAL,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.0055193176116407425,11,1982,470,588,0.444234404536862,T0_E2E,0.9994705319404603,0.00468384074941452,0.008529854490717512,0.1,2570,257,0.08423467715503113,220,37,0.8560311284046692,220,0.3741496598639456,0.6521739130434783,20.793950850661624,204,0.7937743190661478,0.6370510396975425,16,0.0622568093385214,1.5122873345935761
52,IID_ORIGINAL,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.0055193176116407425,11,1982,470,588,0.444234404536862,DAPT_E2E,0.9994407296180726,0.00468384074941452,0.009031610637230306,0.1,2570,257,0.08423467715503113,224,33,0.8715953307392996,224,0.38095238095238093,0.6559546313799622,21.172022684310022,204,0.7937743190661478,0.6370510396975425,20,0.07782101167315181,1.890359168241973
52,IID_ORIGINAL,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.0055193176116407425,11,1982,470,588,0.444234404536862,BASE_EMB_MLP,0.999423384666443,0.00468384074941452,0.006021073758153537,0.1,2570,257,0.08423467715503113,199,58,0.77431906614786,199,0.33843537414965985,0.6323251417769377,18.809073724007565,204,0.7937743190661478,0.6370510396975425,-5,-0.01945525291828787,-0.4725897920604849
52,IID_ORIGINAL,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.0055193176116407425,11,1982,470,588,0.444234404536862,DAPT_EMB_MLP,0.9975656270980836,0.00468384074941452,0.009533366783743101,0.1,2570,257,0.08423467715503113,189,68,0.7354085603112841,189,0.32142857142857145,0.6228733459357277,17.863894139886572,204,0.7937743190661478,0.6370510396975425,-15,-0.05836575875486372,-1.417769376181477
52,IID_ORIGINAL,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.0055193176116407425,11,1982,470,588,0.444234404536862,CONTRASTIVE_EMB_MLP,0.9908658862113954,0.00468384074941452,0.009031610637230306,0.1,2570,257,0.08423467715503113,170,87,0.6614785992217899,170,0.2891156462585034,0.6049149338374291,16.06805293005671,204,0.7937743190661478,0.6370510396975425,-34,-0.13229571984435795,-3.2136105860113395
52,IID_ORIGINAL,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.0055193176116407425,11,1982,470,588,0.444234404536862,B0_SELF,0.9834477901458741,0.00468384074941452,0.0055193176116407425,0.2,2570,514,0.16846935431006227,317,197,0.6167315175097277,317,0.5391156462585034,0.7438563327032136,29.96219281663516,317,0.6167315175097277,0.7438563327032136,0,0.0,0.0
52,IID_ORIGINAL,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.0055193176116407425,11,1982,470,588,0.444234404536862,T0_E2E,0.9994705319404603,0.00468384074941452,0.008529854490717512,0.2,2570,514,0.16846935431006227,363,151,0.7062256809338522,363,0.6173469387755102,0.7873345935727788,34.310018903591676,317,0.6167315175097277,0.7438563327032136,46,0.08949416342412453,4.347826086956519
52,IID_ORIGINAL,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.0055193176116407425,11,1982,470,588,0.444234404536862,DAPT_E2E,0.9994407296180726,0.00468384074941452,0.009031610637230306,0.2,2570,514,0.16846935431006227,363,151,0.7062256809338522,363,0.6173469387755102,0.7873345935727788,34.310018903591676,317,0.6167315175097277,0.7438563327032136,46,0.08949416342412453,4.347826086956519
52,IID_ORIGINAL,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.0055193176116407425,11,1982,470,588,0.444234404536862,BASE_EMB_MLP,0.999423384666443,0.00468384074941452,0.006021073758153537,0.2,2570,514,0.16846935431006227,317,197,0.6167315175097277,317,0.5391156462585034,0.7438563327032136,29.96219281663516,317,0.6167315175097277,0.7438563327032136,0,0.0,0.0
52,IID_ORIGINAL,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.0055193176116407425,11,1982,470,588,0.444234404536862,DAPT_EMB_MLP,0.9975656270980836,0.00468384074941452,0.009533366783743101,0.2,2570,514,0.16846935431006227,317,197,0.6167315175097277,317,0.5391156462585034,0.7438563327032136,29.96219281663516,317,0.6167315175097277,0.7438563327032136,0,0.0,0.0
52,IID_ORIGINAL,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.0055193176116407425,11,1982,470,588,0.444234404536862,CONTRASTIVE_EMB_MLP,0.9908658862113954,0.00468384074941452,0.009031610637230306,0.2,2570,514,0.16846935431006227,305,209,0.5933852140077821,305,0.5187074829931972,0.7325141776937618,28.827977315689978,317,0.6167315175097277,0.7438563327032136,-12,-0.023346303501945553,-1.1342155009451793
52,IID_BALANCED,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.006616257088846881,7,1051,470,588,0.444234404536862,B0_SELF,0.9834477901458741,0.00468384074941452,0.006616257088846881,0.05,1639,82,0.038752362948960305,76,6,0.926829268292683,76,0.1292517006802721,0.5160680529300568,7.183364839319473,76,0.926829268292683,0.5160680529300568,0,0.0,0.0
52,IID_BALANCED,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.006616257088846881,7,1051,470,588,0.444234404536862,T0_E2E,0.9994705319404603,0.00468384074941452,0.012287334593572778,0.05,1639,82,0.038752362948960305,80,2,0.975609756097561,80,0.1360544217687075,0.5198487712665406,7.561436672967858,76,0.926829268292683,0.5160680529300568,4,0.04878048780487798,0.3780718336483857
52,IID_BALANCED,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.006616257088846881,7,1051,470,588,0.444234404536862,DAPT_E2E,0.9994407296180726,0.00468384074941452,0.010396975425330813,0.05,1639,82,0.038752362948960305,80,2,0.975609756097561,80,0.1360544217687075,0.5198487712665406,7.561436672967858,76,0.926829268292683,0.5160680529300568,4,0.04878048780487798,0.3780718336483857
52,IID_BALANCED,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.006616257088846881,7,1051,470,588,0.444234404536862,BASE_EMB_MLP,0.999423384666443,0.00468384074941452,0.005671077504725898,0.05,1639,82,0.038752362948960305,78,4,0.9512195121951219,78,0.1326530612244898,0.5179584120982986,7.37240075614366,76,0.926829268292683,0.5160680529300568,2,0.024390243902438935,0.1890359168241873
52,IID_BALANCED,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.006616257088846881,7,1051,470,588,0.444234404536862,DAPT_EMB_MLP,0.9975656270980836,0.00468384074941452,0.011342155009451797,0.05,1639,82,0.038752362948960305,80,2,0.975609756097561,80,0.1360544217687075,0.5198487712665406,7.561436672967858,76,0.926829268292683,0.5160680529300568,4,0.04878048780487798,0.3780718336483857
52,IID_BALANCED,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.006616257088846881,7,1051,470,588,0.444234404536862,CONTRASTIVE_EMB_MLP,0.9908658862113954,0.00468384074941452,0.011342155009451797,0.05,1639,82,0.038752362948960305,70,12,0.8536585365853658,70,0.11904761904761904,0.5103969754253308,6.6162570888468775,76,0.926829268292683,0.5160680529300568,-6,-0.07317073170731714,-0.5671077504725952
52,IID_BALANCED,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.006616257088846881,7,1051,470,588,0.444234404536862,B0_SELF,0.9834477901458741,0.00468384074941452,0.006616257088846881,0.1,1639,164,0.07750472589792061,150,14,0.9146341463414634,150,0.25510204081632654,0.5860113421550095,14.177693761814748,150,0.9146341463414634,0.5860113421550095,0,0.0,0.0
52,IID_BALANCED,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.006616257088846881,7,1051,470,588,0.444234404536862,T0_E2E,0.9994705319404603,0.00468384074941452,0.012287334593572778,0.1,1639,164,0.07750472589792061,153,11,0.9329268292682927,153,0.2602040816326531,0.5888468809073724,14.461247637051034,150,0.9146341463414634,0.5860113421550095,3,0.018292682926829285,0.2835538752362865
52,IID_BALANCED,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.006616257088846881,7,1051,470,588,0.444234404536862,DAPT_E2E,0.9994407296180726,0.00468384074941452,0.010396975425330813,0.1,1639,164,0.07750472589792061,155,9,0.9451219512195121,155,0.26360544217687076,0.5907372400756143,14.650283553875232,150,0.9146341463414634,0.5860113421550095,5,0.030487804878048697,0.4725897920604849
52,IID_BALANCED,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.006616257088846881,7,1051,470,588,0.444234404536862,BASE_EMB_MLP,0.999423384666443,0.00468384074941452,0.005671077504725898,0.1,1639,164,0.07750472589792061,144,20,0.8780487804878049,144,0.24489795918367346,0.5803402646502835,13.610586011342152,150,0.9146341463414634,0.5860113421550095,-6,-0.03658536585365857,-0.5671077504725952
52,IID_BALANCED,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.006616257088846881,7,1051,470,588,0.444234404536862,DAPT_EMB_MLP,0.9975656270980836,0.00468384074941452,0.011342155009451797,0.1,1639,164,0.07750472589792061,146,18,0.8902439024390244,146,0.24829931972789115,0.5822306238185255,13.79962192816635,150,0.9146341463414634,0.5860113421550095,-4,-0.024390243902439046,-0.3780718336483968
52,IID_BALANCED,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.006616257088846881,7,1051,470,588,0.444234404536862,CONTRASTIVE_EMB_MLP,0.9908658862113954,0.00468384074941452,0.011342155009451797,0.1,1639,164,0.07750472589792061,133,31,0.8109756097560976,133,0.2261904761904762,0.5699432892249527,12.570888468809072,150,0.9146341463414634,0.5860113421550095,-17,-0.10365853658536583,-1.6068052930056753
52,IID_BALANCED,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.006616257088846881,7,1051,470,588,0.444234404536862,B0_SELF,0.9834477901458741,0.00468384074941452,0.006616257088846881,0.2,1639,328,0.15500945179584122,271,57,0.8262195121951219,271,0.4608843537414966,0.7003780718336484,25.61436672967864,271,0.8262195121951219,0.7003780718336484,0,0.0,0.0
52,IID_BALANCED,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.006616257088846881,7,1051,470,588,0.444234404536862,T0_E2E,0.9994705319404603,0.00468384074941452,0.012287334593572778,0.2,1639,328,0.15500945179584122,296,32,0.9024390243902439,296,0.5034013605442177,0.724007561436673,27.977315689981097,271,0.8262195121951219,0.7003780718336484,25,0.07621951219512202,2.362948960302458
52,IID_BALANCED,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.006616257088846881,7,1051,470,588,0.444234404536862,DAPT_E2E,0.9994407296180726,0.00468384074941452,0.010396975425330813,0.2,1639,328,0.15500945179584122,301,27,0.9176829268292683,301,0.5119047619047619,0.7287334593572778,28.449905482041583,271,0.8262195121951219,0.7003780718336484,30,0.09146341463414642,2.8355387523629427
52,IID_BALANCED,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.006616257088846881,7,1051,470,588,0.444234404536862,BASE_EMB_MLP,0.999423384666443,0.00468384074941452,0.005671077504725898,0.2,1639,328,0.15500945179584122,262,66,0.7987804878048781,262,0.445578231292517,0.6918714555765595,24.763705103969748,271,0.8262195121951219,0.7003780718336484,-9,-0.027439024390243816,-0.8506616257088928
52,IID_BALANCED,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.006616257088846881,7,1051,470,588,0.444234404536862,DAPT_EMB_MLP,0.9975656270980836,0.00468384074941452,0.011342155009451797,0.2,1639,328,0.15500945179584122,251,77,0.7652439024390244,251,0.4268707482993197,0.6814744801512287,23.724007561436665,271,0.8262195121951219,0.7003780718336484,-20,-0.060975609756097504,-1.890359168241973
52,IID_BALANCED,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.006616257088846881,7,1051,470,588,0.444234404536862,CONTRASTIVE_EMB_MLP,0.9908658862113954,0.00468384074941452,0.011342155009451797,0.2,1639,328,0.15500945179584122,248,80,0.7560975609756098,248,0.4217687074829932,0.6786389413988658,23.440453686200378,271,0.8262195121951219,0.7003780718336484,-23,-0.07012195121951215,-2.1739130434782594
52,TEMPORAL,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.00425,17,3983,2070,1930,0.5175,B0_SELF,0.9834477901458741,0.00468384074941452,0.00425,0.05,5913,296,0.037,278,18,0.9391891891891891,278,0.14404145077720207,0.587,6.950000000000001,278,0.9391891891891891,0.587,0,0.0,0.0
52,TEMPORAL,0.005,B0_STRUCT_XGB,0.9834477901458741,0.00468384074941452,0.00425,17,3983,2070,1930,0.5175,T0_E2E,0.9994705319404603,0.00468384074941452,0.00625,0.05,5913,296,0.037,293,3,0.9898648648648649,293,0.15181347150259067,0.59075,7.325000000000004,278,0.9391891891891891,0.587,15,0.05067567567567577,0.3750000000000031
